9.254,0.094	0.002,2.999
27.702,2.585	0.005,91.371
93.343,4.263	0.076,40.734
112.528,1.208	1.073,91.577
18.972,0.855	0.007,55.103	0.275,55.103
12.598,2.460	0.081,59.124
87.405,1.463	1.142,127.378	3.833,127.378
1.263,2.574	111.750,0.048
5.838,1.341	0.086,112.882
27.766,2.385	0.014,131.175	0.311,131.175
0.694,0.878	29.645,0.878	0.011,84.512
57.380,0.098
0.039,114.560
1.037,2.140	53.911,2.140	0.026,139.364
70.591,0.855	0.028,48.813
0.103,42.307	3.440,0.487
1.342,1.666	56.290,1.666	0.172,65.847
0.047,109.588	2.766,3.426
153.702,1.212	0.510,99.659
95.997,5.448	0.031,170.267
37.925,0.187	0.022,7.683
75.654,0.814	0.705,54.791
3.974,7.504	72.150,7.504	0.090,134.796
29.876,1.458	0.007,135.146
67.819,1.485	0.027,120.381
190.890,0.726
1.868,0.189	124.194,0.189
36.362,1.151	0.091,88.060
102.572,1.516	0.038,96.288
120.643,13.691	0.084,106.677	2.166,106.677
149.371,0.223	0.175,20.033
299.987,2.613	0.146,18.497
37.103,2.543	0.047,95.368
137.347,0.782	0.028,25.757
65.847,5.525	0.076,192.793
296.675,1.497	0.048,54.529
303.556,0.098
106.251,1.653
309.189,3.837
287.389,0.648	0.103,60.357
0.651,5.068	58.533,5.068	0.009,50.551
95.913,2.269	0.104,43.812
1.925,0.446	78.881,0.446
30.173,0.439	0.010,40.873
241.387,0.162
0.208,9.013	7.588,6.096
0.073,337.038
80.333,2.789	0.030,197.683
105.876,1.541	0.056,114.001
39.613,1.389	0.036,72.396
202.165,2.449	0.044,141.215	4.051,141.215
47.839,3.736	0.013,325.217
122.006,4.440	0.057,334.850	2.945,334.850
24.201,0.960	0.008,91.990
39.274,4.772	0.036,286.008	1.445,286.008
6.300,0.524	0.001,44.544
0.317,309.244	4.424,12.670
81.365,0.461
1.107,1.335	98.793,1.335	0.027,114.940
0.046,14.478	3.295,14.478
415.414,0.837	0.131,62.314
13.043,1.040	0.007,52.178
0.062,62.259
74.412,0.200	0.025,14.376	2.147,14.376
99.314,10.309	0.060,499.977
40.258,1.760	0.010,36.746
0.797,3.461	7.683,3.461	0.011,310.962
98.047,1.253	0.135,42.707
1.867,0.759	112.374,0.759	0.030,48.090
10.820,10.380	0.002,233.680	0.216,233.680
57.689,1.183	0.010,99.311
86.684,0.938	0.063,89.544	1.690,89.544
0.016,159.227
0.056,324.006
62.044,1.395	0.032,65.753	1.482,65.753
0.604,107.558
126.320,2.661	0.019,255.455
0.604,107.558
106.696,4.062	0.135,69.627	1.383,69.627
310.962,1.564
12.096,2.404	0.002,206.728
0.990,1.830	93.010,1.830	0.086,36.880
1.815,8.127	11.401,8.127
30.459,1.113	0.009,91.336
0.982,2.654	66.884,2.654	0.033,36.397
7.306,2.085	0.003,55.136
0.054,202.676
195.133,4.902	0.235,256.382
514.350,0.981	2.139,86.256
0.135,113.615
58.753,1.382	0.014,94.602
71.134,0.427	0.311,32.711
44.553,3.280	0.096,261.413
0.505,211.349	10.746,106.634
88.185,4.926	0.032,52.582
0.059,95.978	5.262,10.528
1.973,0.473	97.674,0.473	0.022,33.027
56.294,1.916	0.007,139.094
107.712,9.213	0.037,82.611
225.382,1.473	0.120,134.955
84.189,0.134	0.021,12.415
0.043,107.816	2.592,38.746
71.306,0.910	0.032,76.987
64.852,1.236	0.071,51.067	1.503,51.067
241.881,0.556	0.166,36.995
545.837,1.429	0.228,70.167
124.612,1.217	0.231,44.400
3.297,0.854	0.004,82.463
0.275,97.334	13.673,12.883
206.183,5.602	0.343,226.194
472.038,1.002	0.289,43.907
38.312,2.431	0.029,154.398	1.652,154.398
0.131,692.778	6.542,7.138
1.174,1.490	89.198,1.490	0.020,45.899
110.220,4.751	0.390,207.217
166.689,2.847	0.026,124.057	1.908,124.057
416.611,0.450	1.377,43.094
76.270,0.234	0.045,17.135	0.844,17.135
39.027,3.094	0.010,105.054
0.658,16.354	53.421,0.373
53.879,0.238	0.052,8.843
20.625,8.032	0.159,346.719
91.655,2.095	0.180,118.757
16.133,0.443	0.002,37.293
0.012,157.284
36.607,0.445	0.014,37.291
174.014,7.795	0.070,182.915
0.259,259.901
0.041,605.457
395.394,3.698
490.651,0.799
291.830,0.038
181.374,0.875	0.290,42.414
119.335,0.327	0.074,30.667	2.362,30.667
193.425,2.113	0.027,81.468	2.236,81.468
267.281,1.295	0.070,129.366
0.653,0.637	57.245,0.637	0.054,34.952
114.604,1.784	0.273,94.003
0.024,777.783
94.128,0.910	0.145,86.324
359.372,0.506	0.661,48.529
26.123,2.505	0.011,180.144	0.860,180.144
110.399,1.328	0.307,78.196
44.651,10.449	0.017,182.495
36.844,2.610	0.029,158.575	0.373,158.575
170.182,0.868	0.205,63.353
13.393,8.596
66.498,0.231	0.346,18.899
0.011,40.361
78.719,2.737	0.390,148.428
75.302,1.154	0.190,51.649
18.808,2.996	0.008,114.873
0.836,9.339	59.133,9.339	0.011,117.875
85.952,2.011	0.127,159.507
0.013,740.472
21.661,1.888	0.005,179.648
24.951,0.488	0.083,36.463
32.384,0.473	0.020,47.207
242.470,0.750	0.167,48.769
106.477,0.944	0.029,89.317
88.075,0.512	0.094,49.781
0.927,0.945	73.075,0.945	0.044,33.117
369.436,9.339	0.054,129.467
1.884,8.234	92.562,8.234
89.536,0.655	0.057,32.165
392.982,6.960	0.473,291.233
347.138,1.568	0.205,140.377
0.109,146.616	4.754,2.729
76.556,6.103	0.044,244.670
122.874,4.566	0.038,63.734
167.574,0.798	0.745,35.532
481.609,0.892	0.107,52.827
0.174,136.912
191.084,0.799	0.078,66.930
0.017,203.545
0.337,56.562
5.805,0.679	0.002,30.818
41.924,2.073	0.028,145.593
40.106,3.206	0.008,56.475
201.192,1.826
36.992,0.724	0.019,52.050
0.033,280.319	2.772,280.319
130.059,1.014	0.082,92.894
21.416,7.657	0.030,313.375
0.021,24.933	0.637,24.933
178.833,3.096
88.394,1.569	0.135,116.087
116.140,7.380	0.031,333.546	2.586,333.546
363.117,0.620	0.530,43.929
