99.305,3.334	0.118,72.344
39.798,5.736	0.008,35.267
108.666,0.714	0.016,44.475
98.192,0.202	0.044,19.749
134.085,1.333	0.274,111.941
88.839,0.172	0.037,14.478
94.255,3.576	0.023,40.022
82.431,0.221	0.036,10.356
2.905,4.876	126.906,4.876	0.131,135.481
116.931,1.017	0.030,56.793	1.977,56.793
0.039,81.167	2.622,3.505
0.088,184.346	6.107,24.061
172.007,3.139	0.128,48.224
0.087,128.734	4.002,6.551
0.203,23.211	15.819,8.382
9.158,2.931	0.013,132.296
36.453,3.703	0.102,165.588
90.101,2.370	0.035,195.105
0.224,127.683
0.001,90.813
8.696,2.570	0.037,92.330
69.249,2.993	0.113,95.525
0.031,204.479	2.666,204.479
0.747,1.752	23.711,1.752
75.101,0.867	0.119,73.494	1.299,73.494
0.001,147.716
1.175,2.376	23.649,2.376	0.031,108.830
69.835,0.645	0.572,30.578
10.861,0.894	0.008,76.776
1.301,0.619	124.329,0.619	0.045,44.659
136.136,0.316	0.072,29.738
54.288,1.989	0.050,98.513
22.747,0.648	0.011,25.765
249.468,0.517	0.064,28.855
50.827,0.474	0.020,37.418
193.953,2.606	0.103,81.079
20.453,0.349	0.005,31.396
102.784,2.370	0.062,61.795
294.921,1.320
203.055,1.958
59.150,1.110	0.045,52.704
31.187,4.205	0.015,91.588
2.394,2.814	147.716,2.814	0.098,227.702
36.567,5.482	0.021,146.794
101.683,4.625
2.970,1.862	118.259,1.862	0.048,57.753
43.145,11.049	0.008,185.540
97.619,2.900	0.073,163.777
34.218,2.401	0.010,70.545
98.160,1.019	0.384,58.094
397.063,1.691	0.059,109.751
142.635,3.231	0.050,295.586
0.044,179.723	4.186,5.655
232.949,1.506	0.178,126.381
14.802,1.768	0.074,97.165
2.103,2.273	74.373,2.273	0.036,213.327
165.779,0.885	0.031,85.843
45.388,5.197	0.021,83.885
0.089,329.707	3.725,22.425
12.057,1.381	0.002,72.916
82.610,1.484	0.064,38.862
29.567,3.652	0.005,294.558
170.706,8.840	0.153,268.882
68.532,8.629	1.062,398.979
48.862,0.442	0.018,31.614
85.318,11.652	0.097,81.977
67.269,0.147
3.582,3.649	105.419,0.044
6.168,1.747	0.003,43.572
0.004,382.243
103.221,0.336
19.993,3.737	0.012,67.438
6.722,1.593	0.001,60.409
81.955,0.789
44.208,1.002	0.020,87.712
245.412,0.429	0.105,26.276
59.430,0.191
181.277,3.355	0.424,253.629	2.905,253.629
1.484,0.885	36.221,0.885	0.026,77.978
397.292,1.921	0.102,159.910
274.411,2.911	0.052,196.523
131.844,0.763	0.017,56.326	1.528,56.326
0.526,217.544	8.473,13.322
49.841,1.935	0.017,145.455
111.964,2.326	0.040,99.019
1.723,6.091	151.683,6.091	0.023,444.238
158.390,0.166	0.684,16.303
31.354,17.105
394.999,18.349	0.575,231.384
46.778,34.984
0.530,2.160	39.011,2.160	0.010,75.869
0.040,141.302
39.040,5.039	0.014,88.407
88.434,2.067	0.219,155.322
209.937,2.894	0.062,52.589	2.212,52.589
70.296,9.223	0.013,248.064
81.460,3.007	0.036,90.745
509.833,3.174
28.177,0.607	0.013,60.407
1.786,0.680	98.851,0.680	0.036,55.340
0.001,53.840
0.041,295.429	3.554,24.222
49.119,10.463	0.203,223.655
177.226,8.135	0.023,198.325	1.948,198.325
