57.036,0.097,71.831,0.014	0.058,204.648,0.040,66.044
3.185,93.951,6.713,3.579	101.392,0.164,97.959,0.043	0.043,93.951,0.102,90.713
86.170,9.701,1.653,6.595	86.170,0.571,67.886,0.106	0.035,111.888,0.030,179.900
168.733,0.031,130.387,0.215	0.543,139.748,0.520,221.244
113.019,0.011,249.132,0.459	0.020,59.157,0.119,151.826
156.961,0.022,65.149,0.053	6.554,1.748,65.149,4.458	0.159,53.910,0.024,228.446
166.031,0.029,34.608,0.081	166.031,1.330,0.431,6.856	0.104,121.691,0.008,213.552
104.241,2.553,15.215,0.293	0.016,182.276,0.024,27.160
104.991,5.004,0.736,2.836	104.991,0.148,40.967,0.090	0.107,316.863,0.007,247.640
37.440,0.069,38.965,0.083	0.005,91.588,0.015,109.268
51.950,0.062,122.805,0.066	0.008,105.861,0.027,175.228
202.046,0.068,121.138,1.751	9.215,1.637,1.537,54.001	1.299,99.662,0.037,71.118
5.207,86.436,6.599,0.109	127.010,0.116,197.924,0.001
2.304,89.226,1.499,2.365	181.564,0.080,83.033,0.003
0.009,346.769,0.030,109.268
166.395,0.049,51.950,0.246	0.020,61.623,0.008,105.861
4.619,116.544,2.129,3.247	353.446,0.021,139.330,0.055
108.342,8.348,8.495,0.234	1.290,245.756,0.289,16.142
4.400,89.226,1.499,2.365	346.688,0.080,83.033,0.003
0.494,25.372,92.975,0.886	0.016,380.656,1.067,27.328
149.367,2.698,18.591,0.042	0.034,142.898,0.004,270.176
47.510,0.020,45.163,0.010	0.030,188.032,0.012,67.219
153.535,0.205,0.317,5.754	2.233,0.205,0.317,156.961
157.049,0.203,132.465,0.035	0.084,200.340,0.034,90.521
60.925,0.032,175.714,0.017	0.032,151.719,0.056,136.504
149.367,2.426,18.591,13.297	0.560,142.898,0.023,270.176
3.186,197.118,1.098,4.518	270.176,0.116,99.985,0.057	0.062,197.118,0.018,139.330
93.850,0.009,72.270,0.209	93.850,0.719,4.184,10.624	0.054,60.825,0.042,501.372
-1
-1
71.315,0.045,149.367,0.025	0.016,120.408,0.023,142.898
528.132,0.008,514.373,0.129	7.208,0.579,13.168,106.385	0.128,44.603,0.186,106.385
51.004,0.030,93.718,0.023	0.074,195.954,0.071,60.445
145.691,0.108,106.400,0.048	1.849,3.821,106.400,0.554	0.103,120.675,0.051,38.067	0.103,3.821,2.815,38.067
75.339,0.079,418.004,0.002
71.016,0.035,99.075,0.026	1.898,3.156,99.075,2.600	0.027,275.441,0.015,148.232
