0.879,11.996	71.188,0.153
68.228,0.629	0.036,14.973
82.019,10.255	0.011,34.045
0.942,4.739	71.511,4.739	0.017,106.564
86.474,0.575	0.020,20.821
0.046,97.030
0.061,43.115
54.939,0.388	0.042,29.866
3.900,1.792	95.919,1.792	0.156,81.183
4.591,0.918	38.349,0.918	0.147,83.048
61.348,0.544	0.022,28.521
25.851,1.181	0.006,102.448
1.515,0.663	146.210,0.663	0.020,54.890
42.592,0.356	0.008,24.878
0.012,65.893
0.012,140.029
83.049,6.216	0.185,177.848
26.342,1.640	0.004,162.543
0.020,146.156
1.314,1.145	112.294,0.013
143.771,4.370	0.102,178.078
0.418,1.897	38.866,1.897	0.005,121.720
4.302,0.893	141.448,0.893	0.074,48.875
0.001,68.353
2.232,1.855	53.845,1.855	0.041,69.290
169.079,5.825	0.047,102.418	1.964,102.418
123.704,4.118	0.051,100.996	2.199,100.996
125.302,5.008	0.112,226.876	5.095,226.876
90.827,3.197	0.012,175.783
33.413,1.628	0.032,73.865
73.840,1.271	0.014,66.545
43.115,11.241	0.030,365.381	0.479,365.381
72.648,0.424	0.009,32.779
7.113,2.287	326.654,2.287	1.503,59.294
307.690,1.212	0.110,81.783
1.636,4.081	154.760,4.081	0.083,269.235
41.397,4.987	0.134,213.841
103.114,3.312	0.140,153.653
180.453,1.095	0.041,87.929
1.549,0.983	93.748,0.983	0.032,70.590
11.611,0.729	0.030,69.008
116.505,1.018	0.014,84.799
116.708,1.937	0.029,63.736
6.161,10.098	0.002,89.762
90.393,2.348	0.017,164.133
43.115,22.632	0.029,365.381	2.570,365.381
102.796,1.270	0.039,95.570
0.002,150.311
0.016,97.800
8.375,1.415	0.002,77.125
23.649,1.562	0.006,126.258	0.424,126.258
57.768,0.418	0.043,21.276
0.013,107.190
41.348,0.804	0.010,47.043
3.269,2.503	316.533,0.025
135.390,13.634	0.027,237.803
96.314,1.526	0.658,115.035
46.680,2.527	0.013,244.100
246.356,0.270
0.028,133.486
3.646,1.478	147.760,1.478	0.051,51.542
89.461,1.242	0.014,81.663
386.230,8.696	0.434,277.511
356.434,0.477	0.552,25.575
113.337,20.120	0.065,494.777
0.306,4.112	17.347,0.187
3.420,7.702	58.196,7.702	0.047,83.709
2.377,2.127	139.781,2.127	0.029,170.645
13.609,2.777	0.004,208.626
132.474,0.149
0.005,146.783
1.214,1.125	60.511,1.125	0.036,106.431
50.170,3.119	0.035,154.441
1.931,1.932	148.553,1.932	0.048,55.912
114.809,1.249	0.025,108.323
90.901,1.818	0.020,49.709
22.484,0.841	0.022,62.971
2.026,2.318	90.927,2.318	0.094,127.009
0.132,0.065	10.715,0.065
102.342,3.129	0.140,136.803	1.274,136.803
0.200,12.576	10.176,0.247
101.895,0.967	0.016,52.930
68.202,0.935	0.068,78.608
3.401,2.918	173.283,2.918	0.062,87.871
117.293,1.672	0.069,166.321
0.016,237.106
420.339,2.368	0.289,153.990
0.009,330.553
172.572,4.035	0.040,101.366
3.462,15.117	308.395,0.311
35.599,0.348	0.012,24.711
3.942,0.484	16.091,0.484	0.070,46.813
11.346,1.297	0.003,86.223
16.677,2.815	0.007,190.479
0.001,38.810
2.626,2.014	176.259,0.060
0.006,100.973
65.079,1.124	0.013,79.081
0.027,253.939
26.626,0.819	0.006,77.901
53.756,1.117	0.010,88.958
70.996,0.701	0.362,39.553
29.399,0.641	0.006,52.076
235.864,2.243	0.143,50.064
60.683,6.263	0.009,368.021
321.294,2.879	0.067,23.657
0.018,199.793
91.260,0.519	0.012,51.891
6.037,0.799	0.034,53.778
124.961,3.054	0.029,207.789
327.008,1.976	0.102,130.456
31.012,19.793	0.015,521.437
12.667,0.802	0.004,36.560
108.104,0.560	0.038,44.123
87.348,2.971	0.025,31.111
68.842,8.620	0.014,35.872
86.930,15.157	0.030,647.533
0.057,249.306
161.727,1.785	0.080,59.107
0.001,32.085
111.025,0.727	0.172,38.571
104.769,0.555	0.271,23.616
25.959,3.860	0.005,191.367
103.225,1.380	1.359,126.682
0.006,192.320
89.750,2.385	0.028,121.351
216.865,1.356	0.163,35.641
119.742,12.803	0.897,50.295
435.974,0.672	0.646,44.801
9.265,3.952	0.005,363.574
0.000,111.429
94.067,4.457	0.072,315.845
49.126,5.434	0.007,439.536
0.020,153.097
459.466,5.468	0.236,325.454
33.594,1.309	0.029,79.450
11.532,2.515	0.009,96.523
189.742,1.476	0.161,112.393
175.889,6.294	0.050,136.739
62.056,1.728	0.013,49.941
3.597,3.983	242.584,3.983
0.059,18.503	4.662,18.503
78.534,10.524	0.024,730.003
400.978,0.665	1.541,62.006
1.093,23.730	33.529,0.268
69.203,5.718	0.012,294.050
37.271,12.894	0.019,101.191	1.391,101.191
5.226,0.977	76.702,0.977
126.752,0.369	0.027,35.429
63.485,2.605	0.072,145.489
1.921,0.143	44.522,0.143
24.797,4.005	0.059,224.329
119.319,1.557	0.044,106.829
54.735,2.662	0.039,247.884
72.466,2.121	0.024,20.592	0.741,20.592
142.809,0.483
0.290,9.453	2.192,0.267
