98.241,1.218	1.425,109.592
50.233,3.174	0.048,58.659
0.044,91.769
33.934,1.146	0.015,106.047
64.105,0.528	0.016,39.736
2.121,1.178	131.454,1.178	0.042,84.486
0.191,8.577	17.071,0.105
36.819,0.673	1.120,63.343
115.432,3.235	0.138,106.394	2.482,106.394
24.791,1.370	0.032,133.788
40.144,1.716	0.006,142.757
69.101,1.299	0.055,120.693
0.015,182.579
97.545,1.655	0.013,135.456	1.016,135.456
82.889,0.694
76.174,1.311	0.290,119.501
193.747,0.839	0.101,83.885
57.061,1.431	0.032,80.778
98.838,3.421	0.031,45.931
162.097,3.228	0.043,108.044
2.886,1.079	80.922,1.079	0.051,99.767
69.151,1.360	0.173,104.397
49.812,0.438	0.015,39.274
111.730,4.020	0.019,79.330
40.721,3.991	0.010,193.366
0.014,228.996
11.984,0.646	0.009,58.904
118.740,0.448	0.480,37.520
72.220,3.784	0.115,175.559	4.872,175.559
205.965,1.628
26.541,1.344	0.022,53.356
0.046,61.477
284.431,0.132	0.064,5.845	4.855,5.845
65.945,1.061	0.310,71.531
172.341,0.592	0.085,31.237	5.797,31.237
48.766,0.454	0.150,40.689
0.232,4.350	17.421,0.052
58.133,0.610	0.058,51.087
0.490,0.112	15.177,0.112
0.794,148.324	12.903,19.623
103.222,2.386	0.039,69.113
0.806,1.305	80.142,1.305	0.010,119.677
237.386,0.403	0.238,29.464
375.127,0.462	0.118,24.362
171.543,0.517
12.397,1.611	0.019,73.520
335.739,3.758	0.613,169.287
285.915,2.569	0.040,200.384
1.693,0.506	94.570,0.506	0.026,20.118
76.595,2.742	0.015,109.849
30.104,0.789	0.005,52.838
50.620,1.248	0.019,84.496
64.203,0.256
0.044,212.164
0.815,0.301	42.217,0.301
44.197,1.028	0.087,74.715
32.568,0.727	0.023,55.788
0.738,1.805	72.902,1.805	0.034,52.992
301.930,1.921
0.796,31.065	74.378,0.496
0.083,376.771
0.025,401.053
49.223,3.208	0.009,126.302
21.709,1.569	0.002,67.102
53.885,2.532	0.014,225.885
359.839,2.619	0.161,193.826
0.100,108.103	8.413,2.156
34.689,3.123	0.081,230.972
0.347,232.266	10.008,50.964
4.220,3.399	106.514,3.399	0.307,293.958
368.645,3.964	0.431,200.964
292.045,1.773
397.733,15.701	0.600,471.765
0.079,116.205	3.864,116.205
136.254,4.631	0.032,122.739
136.254,2.096	0.021,122.739
546.504,4.314	0.120,196.065
153.950,1.991	0.287,169.417
97.398,3.217	0.091,113.100	1.012,113.100
0.081,211.903
93.567,7.647	0.134,192.262
69.025,2.741	0.025,204.059
212.815,3.104	0.039,249.734
52.434,1.724	0.092,155.717
1.436,0.353	130.965,0.353	0.027,10.193
0.151,145.496	4.949,11.901
333.147,2.707	0.086,64.647
0.064,450.866
82.455,0.062	0.129,4.579	2.640,4.579
265.091,0.628	0.709,41.677
40.496,0.088
179.065,0.535	0.038,38.055
71.616,4.205	0.012,405.502
