parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,1,20,20,00-20,1,1,6.153564,-2.712014,1
2,2,01-20,01,01-20,2,0.636,-4.102601,3.904317,0.636
2,2,01-20,20,01-20,2,0.364,6.092294,-0.668638,0.364
3,2,01-20,01,01-20,2,0.802,-6.488229,5.089378,0.802
3,2,01-20,20,01-20,2,0.198,6.267253,3.358243,0.198
4,3,01-10-20,20,01-10-20,3,0.342,6.160083,2.244453,0.342
4,3,01-10-20,01,01-10-20,3,0.434,-5.868183,6.735582,0.434
4,3,01-10-20,10,01-10-20,3,0.224,-0.085641,2.427182,0.224
5,2,01-20,20,01-20,2,0.885,6.434191,-0.799509,0.885
5,2,01-20,01,01-20,2,0.115,-5.561754,4.379959,0.115
6,1,01,01,01,1,1,-4.444792,6.600355,1
7,1,01,01,01,1,1,-4.032305,5.429709,1
8,2,01-20,20,01-20,2,0.354,5.77975,-1.364488,0.354
8,2,01-20,01,01-20,2,0.646,-4.159424,4.900445,0.646
9,2,01-20,01,01-10-20,2,0.072,-2.644543,6.343104,0.072
9,2,01-20,20,01-10-20,2,0.928,6.583746,0.84157,0.928
10,2,01-20,01,01-10-20,2,0.159,-2.76996,6.375877,0.159
10,2,01-20,20,01-10-20,2,0.841,5.261102,-0.124099,0.841
11,2,01-20,20,01-20,2,0.313,5.938934,-0.878785,0.313
11,2,01-20,01,01-20,2,0.687,-5.511232,4.833951,0.687
12,2,01-20,20,01-20,2,0.352,4.692164,0.240294,0.352
12,2,01-20,01,01-20,2,0.648,-7.473793,6.67875,0.648
13,3,01-10-20,01,01-10-20,3,0.282,-5.28133,5.778483,0.282
13,3,01-10-20,20,01-10-20,3,0.428,7.191896,-0.592869,0.428
13,3,01-10-20,10,01-10-20,3,0.29,0.600708,-0.57796,0.29
14,2,01-20,01,01-20,2,0.737,-6.995335,4.636818,0.737
14,2,01-20,20,01-20,2,0.263,5.412526,-1.490596,0.263
15,1,01,01,01,1,1,-6.416495,6.042044,1
16,1,01,01,01,1,1,-6.390671,7.129582,1
