Phase,Count,Frequency
0002,1,1e-4
0002-0021-2020,3,3e-4
0002-1020,1,1e-4
0002-2020,19,0.0019
0012-0021-0202-1020,1,1e-4
0012-0021-0202-2020,4,4e-4
0012-0021-2020,3,3e-4
0012-0022-0202-2020,2,2e-4
0012-0022-0212,1,1e-4
0012-0202,7,7e-4
0012-0202-1020,1,1e-4
0012-0202-2011-2020,3,3e-4
0012-0202-2012-2020,1,1e-4
0012-0202-2020,81,0.0081
0012-0212-2020,1,1e-4
0012-2020,17,0.0017
0020-0202,13,0.0013
0020-0202-0210,1,1e-4
0021-0022-0202-2020,2,2e-4
0021-0102-2020,1,1e-4
0021-0122-0202-2020,1,1e-4
0021-0202,19,0.0019
0021-0202-0211-2020,5,5e-4
0021-0202-2020,98,0.0098
0021-0202-2021,2,2e-4
0021-0211-0212,1,1e-4
0021-0212-0221-2020,1,1e-4
0021-0212-1020,1,1e-4
0021-0212-2020,2,2e-4
0021-2020,9,9e-4
0022,5,5e-4
0022-0102-2020,3,3e-4
0022-0202,24,0.0024
0022-0202-0212-2020,2,2e-4
0022-0202-1020,1,1e-4
0022-0202-1022-2020,1,1e-4
0022-0202-1201-2020,1,1e-4
0022-0202-2020,95,0.0095
0022-0202-2021,2,2e-4
0022-0212-2020,2,2e-4
0022-0212-2021-2211,1,1e-4
0022-2020,10,0.001
0022-2021,2,2e-4
0102-0121-2020,1,1e-4
0102-1002-2001-2020,1,1e-4
0102-1120-2020,1,1e-4
0102-2001-2020,2,2e-4
0102-2020,19,0.0019
0102-2021,1,1e-4
0102-2100,1,1e-4
0111-2020,1,1e-4
0112-0120-0202-2020,3,3e-4
0112-0121-0202-1120,1,1e-4
0112-0121-0202-2020,3,3e-4
0112-0202,1,1e-4
0112-0202-1012-2020,4,4e-4
0112-0202-1020,1,1e-4
0112-0202-1120-2020,1,1e-4
0112-0202-2011,1,1e-4
0112-0202-2011-2020,4,4e-4
0112-0202-2012-2020,1,1e-4
0112-0202-2020,28,0.0028
0112-0212-2020,1,1e-4
0112-2020,3,3e-4
0112-2120,1,1e-4
0120,2,2e-4
0120-0122-0202,1,1e-4
0120-0122-0202-2020,1,1e-4
0120-0122-2020,1,1e-4
0120-0200-2020,1,1e-4
0120-0202,23,0.0023
0120-0202-0210-2020,1,1e-4
0120-0202-0220-2020,1,1e-4
0120-0202-1020,1,1e-4
0120-0202-2011-2020,1,1e-4
0120-0202-2020,84,0.0084
0120-0202-2120,2,2e-4
0120-0210-2020,2,2e-4
0120-0212-2020,2,2e-4
0120-0220-2020,1,1e-4
0120-1020,1,1e-4
0120-2020,9,9e-4
0121-0122-0202-2020,2,2e-4
0121-0202,5,5e-4
0121-0202-0211,1,1e-4
