1	3	492	-9.400083	7.217383	-3.768968	9.462632
1	3	339	-3.522982	2.863203	4.747044	-1.287088
1	3	169	7.728565	-8.590329	9.748113	-7.817854
2	5	67	-4.600801	3.989353	3.672423	-1.202227
2	5	118	1.929965	-6.320656	10.181708	-4.169420
2	5	212	8.439250	-6.320657	10.181708	-6.928397
2	5	522	-9.124714	10.520119	-7.079097	9.936946
2	5	81	-2.593948	-0.534561	4.395612	4.570367
3	4	323	7.936946	-7.243581	6.186391	-10.637506
3	4	433	7.936946	1.343825	-3.162148	-7.561654
3	4	141	-2.778805	7.677720	-3.162148	-1.435773
3	4	103	-6.591587	7.677720	-8.209430	5.025299
4	5	184	3.651373	3.709192	-4.494610	4.904603
4	5	532	10.100405	-8.344742	9.882993	-1.026663
4	5	209	5.578191	-2.257934	1.355574	3.371073
4	5	71	0.446888	9.023296	-4.494610	9.839005
4	5	4	10.100405	-2.257934	1.355574	1.962020
5	5	684	10.316278	-9.760108	10.224429	-10.187035
5	5	152	-5.929077	9.069320	-6.115207	8.978849
5	5	89	-5.929077	3.047962	-0.093849	8.978849
5	5	48	4.439179	-3.739065	-2.033113	2.957491
5	5	27	-0.051977	3.047962	6.142335	-4.165678
6	2	961	4.953997	-9.352245	9.692306	-8.611151
6	2	39	-2.684954	-2.963131	7.428138	3.442783
7	6	319	9.913010	-7.133489	1.859053	-10.091925
7	6	131	5.921468	4.210267	-4.022864	-3.726376
7	6	212	9.913010	-7.133489	7.312154	-10.091900
7	6	201	-5.969823	8.706656	-8.784770	7.884562
7	6	12	-1.978281	-2.637099	7.312154	1.514762
7	6	125	0.039550	8.706656	-8.784770	7.884562
8	3	840	10.597053	-8.568301	9.785906	-4.004812
8	3	63	-3.101627	9.532273	-0.283188	10.023254
8	3	97	-3.101625	4.169254	2.816949	6.923116
9	2	989	-8.212868	11.202526	-11.396441	9.902211
9	2	11	10.295621	-4.338876	4.206312	-3.752983
10	3	397	-9.686497	8.154441	-7.142580	10.947240
10	3	496	-4.549294	-3.736849	3.723611	5.480585
10	3	107	7.422801	-7.728391	9.462632	2.073174
11	6	85	4.952363	0.408292	-3.138167	3.928584
11	6	425	-6.974353	10.434988	-8.205068	9.850223
11	6	209	10.851452	-5.183367	9.160745	-7.366752
11	6	141	4.345070	4.466559	-8.205068	-1.707799
11	6	111	10.851452	0.408296	-3.138167	-1.707799
11	6	29	-0.467972	0.785023	3.379229	4.191270
12	6	179	6.499087	-6.960150	10.156917	-6.349442
12	6	163	-3.908396	-1.559932	3.730194	4.683410
12	6	514	-9.693288	8.020131	-6.432631	11.214175
12	6	48	-3.639949	3.019061	6.219899	-1.825861
12	6	82	0.445053	-1.559932	3.730194	4.683409
12	6	14	0.714232	3.019061	6.219899	-1.825876
13	5	505	-5.753855	10.551420	-7.453658	9.949796
13	5	334	9.644714	-6.258862	9.390411	-5.384922
13	5	46	-0.228429	5.168294	4.764342	-2.323021
13	5	69	4.119288	-0.876107	-2.827589	6.887895
13	5	46	0.350058	-0.154771	3.161308	3.806251
14	7	523	9.839684	-7.369916	11.258510	-7.502113
14	7	99	-1.613189	4.562801	5.203642	-7.502113
14	7	193	-7.490961	9.795612	-5.114622	10.092578
14	7	64	-1.613172	9.795612	-1.032541	-1.480755
14	7	54	4.113249	3.917764	-1.032542	-1.480755
14	7	50	3.961836	-7.369240	0.940233	3.520314
14	7	17	-1.764604	-1.491392	0.940233	3.520315
15	5	100	4.005973	3.403890	-3.632525	0.462147
15	5	175	4.297569	-2.381003	-1.933403	4.399165
15	5	413	-6.517557	8.804119	-7.986706	8.978158
15	5	265	10.467045	-8.812863	7.821007	-4.538923
15	5	47	-0.056617	-3.412634	3.466826	3.977088
16	4	505	-5.369499	10.551420	-6.074111	9.949796
16	4	114	-2.612652	4.407875	3.261139	-2.451828
16	4	284	8.242520	-4.642806	9.390411	-8.412335
16	4	97	3.616451	4.562523	-2.063683	-1.971218
17	7	219	5.749425	-7.422227	-0.380601	5.279664
17	7	515	11.202526	-12.559430	11.442305	-5.926013
17	7	103	-0.215560	-6.940263	5.989204	4.037032
17	7	70	-0.215560	-1.803061	-0.380603	9.776054
17	7	67	11.202526	-7.422227	-0.380596	-0.186992
17	7	19	-4.977466	4.206312	-6.342890	9.776054
17	7	7	0.987518	4.206312	-6.343181	9.776054
18	6	206	1.123442	4.875446	-4.418692	10.415268
