Phase,Count,Frequency
0000,1,1e-4
0000-0300,1,1e-4
0000-0300-0303,4,4e-4
0000-0303,1,1e-4
0001,1,1e-4
0001-0301-0303,1,1e-4
0002-0010-0300-0302,2,2e-4
0003-0010-0303,4,4e-4
0003-0303,3,3e-4
0010,150,0.015
0010-0011,5,5e-4
0010-0011-0300-0301,5,5e-4
0010-0011-0301,3,3e-4
0010-0011-0310-0311,1,1e-4
0010-0011-0311,2,2e-4
0010-0012-0200-0302,1,1e-4
0010-0012-0300-0302,4,4e-4
0010-0012-0302,10,0.001
0010-0012-0302-0312,1,1e-4
0010-0012-0312,2,2e-4
0010-0013,3,3e-4
0010-0013-0113,1,1e-4
0010-0013-0210-0300-0303,1,1e-4
0010-0013-0210-0303,1,1e-4
0010-0013-0213,1,1e-4
0010-0013-0300-0303,25,0.0025
0010-0013-0303,85,0.0085
0010-0013-0303-0310,4,4e-4
0010-0013-0303-0313,1,1e-4
0010-0013-0313,13,0.0013
0010-0100-0300,5,5e-4
0010-0100-0300-0302,1,1e-4
0010-0100-0300-0303,5,5e-4
0010-0102-0300-0302,1,1e-4
0010-0102-0302,1,1e-4
0010-0103-0303,2,2e-4
0010-0110,2,2e-4
0010-0110-0210-0303,1,1e-4
0010-0110-0300,1,1e-4
0010-0110-0300-0303,2,2e-4
0010-0110-0303,6,6e-4
0010-0110-0310,1,1e-4
0010-0110-0313,1,1e-4
0010-0111,1,1e-4
0010-0113-0300-0303,2,2e-4
0010-0113-0303,6,6e-4
0010-0113-0303-0310,1,1e-4
0010-0200,1,1e-4
0010-0200-0300-0303,1,1e-4
0010-0200-0303,1,1e-4
0010-0210,4,4e-4
0010-0210-0300,5,5e-4
0010-0210-0300-0302,1,1e-4
0010-0210-0303,4,4e-4
0010-0210-0312,1,1e-4
0010-0211-0300-0301,1,1e-4
0010-0300,132,0.0132
0010-0300-0301,1,1e-4
0010-0300-0302,8,8e-4
0010-0300-0303,165,0.0165
0010-0300-0310,1,1e-4
0010-0302,6,6e-4
0010-0303,121,0.0121
0010-0303-0310,17,0.0017
0010-0310,14,0.0014
0010-0310-0311,1,1e-4
0010-0310-0313,2,2e-4
0010-0312,2,2e-4
0010-0313,7,7e-4
0011,2,2e-4
0011-0013-0301-0303,2,2e-4
0011-0013-0303,2,2e-4
0011-0013-0303-0311,5,5e-4
0011-0111-0301-0303,2,2e-4
0011-0211-0301-0303,2,2e-4
0011-0301,2,2e-4
0011-0301-0303,16,0.0016
0011-0303,2,2e-4
0011-0303-0311,2,2e-4
0011-0311,1,1e-4
0011-0313,1,1e-4
0012,3,3e-4
0012-0112-0302,1,1e-4
0012-0302,3,3e-4
0012-0302-0303,1,1e-4
0012-0312,2,2e-4
0013,1,1e-4
0013-0113-0303,2,2e-4
0013-0203-0303,1,1e-4
0013-0213-0313,1,1e-4
0013-0303,43,0.0043
0013-0313,4,4e-4
0100-0300,2,2e-4
0100-0300-0302-1000-1002,1,1e-4
0100-0300-0303-1000,1,1e-4
0101-0301-0303-1001,2,2e-4
0103-0300-0303-1003-1010,1,1e-4
0103-0303,1,1e-4
0103-0303-1003,2,2e-4
0103-0303-1003-1010,2,2e-4
0103-0303-1003-1011,1,1e-4
0110-0300,1,1e-4
0110-0300-0303,3,3e-4
0110-0300-0303-1010,3,3e-4
0110-0300-1010,2,2e-4
0110-0303,4,4e-4
0110-0303-0310,4,4e-4
0110-0303-0310-1010,3,3e-4
0110-0303-0310-1010-1013,1,1e-4
0110-0303-1010,2,2e-4
0110-0310,1,1e-4
0110-0310-0313,1,1e-4
0110-0310-0313-1010,1,1e-4
0110-1010,3,3e-4
0111-0112-0301-0302,1,1e-4
0111-0301,1,1e-4
0111-0301-0303,2,2e-4
0111-0301-0303-1011,1,1e-4
0112-0300-0302-1010,1,1e-4
0112-0300-0302-1010-1012,3,3e-4
0112-0312,1,1e-4
0113-0300-0303-1010-1013,3,3e-4
0113-0303,3,3e-4
0113-0303-0310-1010-1013,2,2e-4
0113-0303-0313-1010-1013,1,1e-4
0113-0303-1010,3,3e-4
0113-0303-1010-1013,9,9e-4
0113-0303-1013,6,6e-4
0113-0303-1113,1,1e-4
0113-0313-1010,1,1e-4
0113-0313-1010-1013,1,1e-4
0200-0300,1,1e-4
0200-0300-0303-1010,1,1e-4
0200-0300-1010,1,1e-4
0203-0303,1,1e-4
0210-0300,1,1e-4
0210-0300-0302,1,1e-4
0210-0300-0302-1010-1012,1,1e-4
0210-0300-0303-1010,14,0.0014
0210-0300-0303-1010-1013,4,4e-4
0210-0300-1010,8,8e-4
0210-0302-0310-1010-1012,1,1e-4
0210-0303-0310,1,1e-4
0210-0303-0310-1010-1013,1,1e-4
0210-0303-1010,1,1e-4
0210-0303-1010-1013,5,5e-4
0210-0310-0311-1010-1011,1,1e-4
0210-0310-1010,2,2e-4
0210-0311-1010,1,1e-4
0210-0313-1010-1013,3,3e-4
0210-1010,4,4e-4
0212-0302-1012,1,1e-4
0212-0312,1,1e-4
0212-1010-1012,1,1e-4
0213-0300-0303-1010,1,1e-4
0213-0300-0303-1010-1013,1,1e-4
0213-0303-1010-1013,2,2e-4
0213-0303-1010-1113,1,1e-4
0213-0303-1013,2,2e-4
0213-0313-1013,2,2e-4
0300,15,0.0015
0300-0301,2,2e-4
0300-0301-0310-1010-1011,1,1e-4
0300-0301-0311-1010-1011,1,1e-4
0300-0301-1000-1001,1,1e-4
0300-0301-1010,1,1e-4
0300-0301-1010-1011,47,0.0047
0300-0302,3,3e-4
0300-0302-1002-1010,13,0.0013
0300-0302-1010,13,0.0013
0300-0302-1010-1012,66,0.0066
0300-0302-1010-1012-1100,1,1e-4
0300-0302-1010-1012-1302,1,1e-4
