14.807,2.033	0.163,83.053
106.530,0.974	2.066,58.182
100.763,0.251	2.654,20.574
59.827,9.792	1.914,148.151
20.062,0.934
0.547,104.763
72.954,0.769	1.438,46.035
20.574,3.653	0.303,132.727
77.103,0.159
15.292,0.138
140.842,0.265	2.476,18.111
70.945,0.596	6.882,50.823
2.669,151.954
65.902,2.350	1.863,111.681
32.048,2.177	0.758,82.641
48.238,1.107	1.872,73.367
27.321,12.194	0.337,150.282
135.705,0.234
1.797,113.937
116.979,0.197
4.617,98.974
4.247,187.272
1.677,0.875
58.861,0.940	0.695,63.895
95.347,0.041
1.071,280.435
18.816,1.893	0.259,21.931
0.209,65.291
85.122,0.324
95.852,3.018	2.250,19.072
19.236,0.622	0.343,43.027
0.724,140.084
152.988,0.143
144.547,2.629
95.196,0.103
19.236,0.786	0.278,43.027
0.126,241.944
126.767,4.061	2.498,243.172
171.136,1.287	2.794,32.140
60.531,3.314	2.325,61.281
140.500,1.428	2.888,140.134
0.251,231.534
0.441,94.728
115.365,1.254	3.247,26.450
140.500,1.428	2.888,140.134
50.798,0.398	0.620,34.629
52.332,2.342	0.730,161.769
113.878,1.132	5.443,53.985
39.042,6.404
41.525,0.709	4.108,14.413
343.229,0.530	3.575,28.079
3.266,47.703
174.083,0.539	2.898,23.593
0.558,321.423
36.611,0.542	0.459,27.580
92.521,3.802	1.261,55.005
48.724,5.751	0.743,337.957
184.591,3.566	2.550,46.901
148.474,1.722	2.126,29.512
10.216,10.575
188.891,1.956
161.947,1.150	2.519,110.102
0.213,231.898
80.572,5.156	1.078,86.008
65.673,10.572	2.151,219.277
468.187,6.476	9.279,343.229
71.407,1.862	0.852,127.921
120.334,1.052	1.995,104.524
194.875,1.067	2.782,51.775
485.344,4.039	8.289,286.917
81.987,0.588	0.979,41.513
80.909,2.345	1.072,94.011
32.216,4.693	0.405,220.456
66.622,0.352	1.577,27.000
165.434,1.422	1.959,94.819
165.993,5.453	6.344,135.410
103.872,1.565	1.211,82.806
91.067,1.910	0.911,143.064
1.642,137.117
0.647,368.224
53.006,4.165	0.717,172.969
376.207,6.180
97.841,2.243	1.064,171.957
96.453,0.771	1.756,48.493
514.954,0.392	5.390,30.297
204.435,0.181
79.860,1.110
83.656,3.360	9.908,314.283
161.566,1.418	2.299,36.611
115.400,2.523	3.093,114.295
348.483,2.913	5.597,180.941
174.772,0.649	1.896,44.315
0.221,202.473
26.067,0.333	0.573,29.000
131.776,0.713	1.610,27.674
28.968,0.076
102.044,0.274
0.954,170.679
5.908,3.179
210.315,0.716	2.968,69.827
60.405,0.833	0.626,83.099
2.805,234.630
107.932,0.360	1.493,7.520
1.451,205.058
457.750,2.154	5.840,68.304
293.960,2.727	6.896,21.949
33.388,1.943	1.361,78.811
112.449,0.485	2.340,29.538
169.472,2.017	2.040,132.222
31.185,4.095	0.335,378.266
4.792,385.996
