parIndex,nStates,Phase,DSGRNPhase,nStatesRAC,basin,A,B,State
1,1,10,10,1,100,6.007695,-0.584719,10
2,2,01-10,01-10,2,95,-0.774269,6.604594,01
2,2,01-10,01-10,2,5,5.412204,3.118875,10
3,1,01,01-10,1,100,-1.769116,6.441667,01
4,2,01-10,01-10,2,96,7.285841,-1.067925,10
4,2,01-10,01-10,2,4,1.502868,4.998469,01
5,2,01-10,01-10,2,40,0.653042,4.893618,01
5,2,01-10,01-10,2,60,6.272347,0.719442,10
6,2,01-10,01-10,2,18,6.240731,0.880021,10
6,2,01-10,01-10,2,82,0.480401,6.727348,01
7,1,01,01,1,100,-3.66031,6.301671,01
8,2,01-10,01-10,2,84,-0.445225,6.45523,01
8,2,01-10,01-10,2,16,5.463807,0.50471,10
9,2,01-10,01-10,2,30,5.424535,1.014243,10
9,2,01-10,01-10,2,70,-1.063625,6.542706,01
10,2,01-10,01-10,2,93,6.883825,-2.761119,10
10,2,01-10,01-10,2,7,0.743919,2.71484,01
11,2,01-10,01-10,2,46,-0.681534,5.567362,01
11,2,01-10,01-10,2,54,5.861449,-0.741503,10
12,1,01,01,1,100,-1.703666,7.346342,01
13,2,01-10,01-10,2,93,0.431816,6.970978,01
13,2,01-10,01-10,2,7,4.972341,0.961254,10
14,1,10,10,1,100,7.067606,-0.384406,10
15,2,01-10,01-10,2,75,1.095147,5.371322,01
15,2,01-10,01-10,2,25,6.921606,-1.097414,10
16,2,01-10,01-10,2,55,6.462208,0.706891,10
16,2,01-10,01-10,2,45,0.171021,6.674639,01
17,1,10,10,1,100,6.827893,1.887404,10
18,2,01-10,01-10,2,39,0.516432,4.445942,01
18,2,01-10,01-10,2,61,5.697096,-1.652045,10
19,2,01-10,01-10,2,20,0.859969,6.175804,01
19,2,01-10,01-10,2,80,7.095598,1.700196,10
20,1,01,01,1,100,-2.430311,7.389448,01
21,2,01-10,01-10,2,70,7.114367,0.324873,10
21,2,01-10,01-10,2,30,0.96034,6.867859,01
22,1,01,01,1,100,0.703806,5.65444,01
23,2,01-10,01-10,2,74,-0.255327,7.095598,01
23,2,01-10,01-10,2,26,6.360082,0.541356,10
24,2,01-10,01-10,2,74,0.517278,6.784613,01
24,2,01-10,01-10,2,26,6.636686,2.14628,10
25,1,10,10,1,100,7.112939,-1.09443,10
26,2,01-10,01-10,2,63,3.16566,6.111849,01
26,2,01-10,01-10,2,37,7.75176,0.135576,10
27,1,10,10,1,100,6.397145,-0.599123,10
28,2,01-10,01-10,2,38,7.406433,0.23482,10
28,2,01-10,01-10,2,62,0.928724,5.33363,01
29,1,10,10,1,100,5.613664,1.11554,10
30,1,01,01,1,100,0.313893,7.493416,01
31,1,01,01,1,100,1.609334,7.434094,01
32,1,01,01,1,100,1.246936,6.345547,01
33,2,01-10,01-10,2,90,0.090488,7.443819,01
33,2,01-10,01-10,2,10,6.698851,3.142742,10
34,2,01-10,01-10,2,25,1.598925,5.395152,01
34,2,01-10,01-10,2,75,7.073589,-0.020379,10
35,2,01-10,01-10,2,90,6.465388,0.866861,10
35,2,01-10,01-10,2,10,1.460062,6.252115,01
36,2,01-10,01-10,2,78,0.651831,6.527648,01
36,2,01-10,01-10,2,22,6.810842,1.023545,10
37,1,10,10,1,100,8.076606,1.862969,10
38,2,01-10,01-10,2,46,5.994896,-1.043572,10
38,2,01-10,01-10,2,54,0.45151,3.865998,01
39,1,01,01,1,100,2.158196,6.9202,01
40,2,01-10,01-10,2,65,0.055019,6.361133,01
40,2,01-10,01-10,2,35,6.277066,-0.088546,10
41,2,01-10,01-10,2,7,4.296389,0.38996,10
41,2,01-10,01-10,2,93,0.752605,6.969548,01
42,2,01-10,01-10,2,95,7.134497,-0.348673,10
42,2,01-10,01-10,2,5,2.181608,5.052447,01
43,1,10,10,1,100,6.86851,0.336694,10
44,2,01-10,01-10,2,96,7.039354,-1.927622,10
44,2,01-10,01-10,2,4,1.103195,4.695257,01
45,2,01-10,01-10,2,77,1.599553,6.727983,01
45,2,01-10,01-10,2,23,6.533074,0.739402,10
46,1,01,01,1,100,1.359686,6.757562,01
47,2,01-10,01-10,2,67,7.552594,-0.388659,10
47,2,01-10,01-10,2,33,2.883696,6.050968,01
48,2,01-10,01-10,2,68,8.338989,2.230873,10
48,2,01-10,01-10,2,32,2.07421,7.466948,01
49,2,01-10,01-10,2,82,4.911253,-0.142567,10
49,2,01-10,01-10,2,18,-1.550997,5.407456,01
50,2,01-10,01-10,2,85,7.052135,-2.797677,10
50,2,01-10,01-10,2,15,0.467547,3.776174,01
51,2,01-10,01-10,2,51,0.501665,6.831673,01
51,2,01-10,01-10,2,49,6.650691,0.307875,10
52,1,10,10,1,100,8.137283,-1.511409,10
53,2,01-10,01-10,2,84,-0.411061,8.076606,01
53,2,01-10,01-10,2,16,4.719566,2.158196,10
54,2,01-10,01-10,2,75,1.285644,6.494735,01
54,2,01-10,01-10,2,25,5.816513,1.062379,10
55,2,01-10,01-10,2,90,0.780322,6.551824,01
55,2,01-10,01-10,2,10,7.164625,0.622335,10
56,2,01-10,01-10,2,86,-0.300736,6.226798,01
56,2,01-10,01-10,2,14,6.013246,0.015103,10
57,2,01-10,01-10,2,51,8.18208,3.207476,10
57,2,01-10,01-10,2,49,1.624968,8.855963,01
58,2,01-10,01-10,2,83,2.259122,8.013695,01
58,2,01-10,01-10,2,17,7.214301,2.190996,10
59,2,01-10,01-10,2,94,4.42789,-0.010358,10
59,2,01-10,01-10,2,6,1.40122,3.624867,01
60,2,01-10,01-10,2,97,7.769292,-1.396521,10
60,2,01-10,01-10,2,3,1.408653,3.629502,01
61,2,01-10,01-10,2,65,1.844006,7.889343,01
61,2,01-10,01-10,2,35,7.679645,1.348601,10
62,2,01-10,01-10,2,94,-1.691966,6.347698,01
62,2,01-10,01-10,2,6,4.875331,-0.212288,10
63,2,01-10,01-10,2,93,-0.467185,7.861951,01
63,2,01-10,01-10,2,7,4.91733,1.787568,10
64,1,10,10,1,100,5.958339,-1.443457,10
65,2,01-10,01-10,2,89,5.779289,-3.378006,10
65,2,01-10,01-10,2,11,2.443189,3.211764,01
66,2,01-10,01-10,2,85,1.97962,6.479808,01
66,2,01-10,01-10,2,15,6.405781,3.147867,10
67,1,10,10,1,100,7.709005,3.76399,10
68,2,01-10,01-10,2,34,6.321216,0.548903,10
68,2,01-10,01-10,2,66,0.264852,6.345621,01
69,2,01-10,01-10,2,30,5.616164,0.172949,10
