parIndex,nStates,Phase,DSGRNPhase,nStatesRAC,basin,A,B,State
1,1,01,01-10,1,100,3.22046,6.348893,01
2,1,10,10,1,100,6.863684,-1.287218,10
3,1,10,10,1,100,5.472719,2.33928,10
4,1,01,01,1,100,-1.078881,6.281952,01
5,1,10,10,1,100,5.07322,1.997123,10
6,1,01,01-10,1,100,0.609425,5.921573,01
7,1,10,01-10,1,100,7.232229,2.155338,10
8,1,10,01-10,1,100,5.077121,2.249915,10
9,1,10,01-10,1,100,7.311273,3.074796,10
10,1,01,01-10,1,100,3.903725,6.614697,01
11,1,10,01-10,1,100,7.421169,2.907332,10
12,1,01,01,1,100,3.804402,5.137659,01
13,1,01,01-10,1,100,-1.927561,7.600482,01
14,1,01,01,1,100,0.149734,7.830359,01
15,1,01,01-10,1,100,2.202797,7.422366,01
16,1,10,10,1,100,7.734498,2.670976,10
17,1,10,01-10,1,100,7.187398,3.707897,10
18,1,10,01-10,1,100,7.936822,0.098279,10
19,1,10,01-10,1,100,7.231265,5.05248,10
20,1,00,01-10,1,100,5.272089,5.690522,00
21,1,01,01-10,1,100,0.950064,7.423703,01
22,1,01,01-10,1,100,2.930833,4.713612,01
23,1,10,10,1,100,6.478962,4.217913,10
24,1,10,10,1,100,5.1473,2.38023,10
25,1,00,00,1,100,4.047637,4.292065,00
26,1,10,10,1,100,7.173019,1.356209,10
27,1,01,01-10,1,100,1.862152,7.059499,01
28,1,10,01-10,1,100,6.508487,2.618576,10
29,1,10,10,1,100,8.066236,1.682028,10
30,1,10,01-10,1,100,7.185106,3.029096,10
31,1,10,10,1,100,7.110964,2.162119,10
32,1,01,01,1,100,3.411284,7.820663,01
33,1,01,01,1,100,4.256774,5.693401,01
34,1,01,01-10,1,100,0.649035,7.206253,01
35,1,10,10,1,100,6.954661,0.947996,10
36,1,01,01-10,1,100,0.847467,6.619655,01
37,1,01,01,1,100,0.825631,5.439378,01
38,1,01,01,1,100,1.484,7.755783,01
39,1,10,01-10,1,100,5.793764,0.618703,10
40,1,01,01,1,100,0.190817,6.533674,01
41,1,10,10,1,100,7.682833,-1.716774,10
42,1,01,01-10,1,100,3.298357,6.724341,01
43,1,11,01-10,1,100,5.595467,4.896826,11
44,1,10,01-10,1,100,7.44901,3.985999,10
45,1,10,01-10,1,100,6.64662,0.309518,10
46,1,01,01,1,100,1.961646,4.268804,01
47,1,10,10,1,100,7.316195,-1.443972,10
48,1,01,01-10,1,100,0.899426,6.514443,01
49,1,10,10,1,100,6.190586,3.6141200000000002,10
50,1,01,01-10,1,100,4.06253,6.271861,01
51,1,01,01,1,100,-4.957017,8.89294,01
52,1,10,10,1,100,6.924002,1.291822,10
53,1,10,10,1,100,6.421589,-4.091941,10
54,2,01-11,01,2,86,-1.005275,8.76157,01
54,2,01-11,01,2,14,4.1838,3.837101,11
55,1,10,01-10,1,100,8.011397,1.907076,10
56,1,01,01,1,100,2.809047,7.025278,01
57,1,10,10,1,100,8.308282,0.183537,10
58,1,01,01-10,1,100,3.641182,7.322285,01
59,1,10,01-10,1,100,7.750906,2.135009,10
60,1,10,01-10,1,100,5.564232,2.419835,10
61,1,10,01-10,1,100,5.832728,5.670742,10
62,1,10,10,1,100,5.52149,2.033867,10
63,1,01,01-10,1,100,4.382157,5.935805,01
64,1,01,01-10,1,100,4.673035,7.839255,01
65,1,01,01,1,100,-1.358367,8.445427,01
66,1,01,01-10,1,100,0.142087,7.937612,01
67,1,00,01-10,1,100,4.113174,4.221879,00
68,1,10,10,1,100,7.807134,0.214576,10
69,1,01,01,1,100,2.024342,5.356797,01
70,1,01,01-10,1,100,3.086653,6.763574,01
71,1,01,01-10,1,100,4.630481,6.131819,01
72,1,01,01,1,100,3.944416,5.457761,01
73,1,01,01,1,100,2.582525,7.251924,01
74,1,10,10,1,100,5.366502,2.856611,10
75,1,01,01,1,100,-3.25309,7.610014,01
76,1,10,10,1,100,6.952126,0.802087,10
77,2,01-10,01-10,2,30,6.735268,1.110583,10
77,2,01-10,01-10,2,70,1.949535,4.707516,01
78,1,01,01-10,1,100,1.808632,6.495169,01
79,1,01,01,1,100,0.260662,7.094042,01
80,1,10,10,1,100,7.786218,1.234939,10
81,1,00,00,1,100,3.770807,5.195804,00
82,1,00,00,1,100,3.838746,2.998277,00
83,1,10,01-10,1,100,5.574251,3.391097,10
84,1,10,10,1,100,6.459935,2.237382,10
85,1,10,01-10,1,100,7.48155,2.548233,10
86,1,10,01-10,1,100,7.176418,1.265571,10
87,1,10,10,1,100,8.517525,1.039003,10
88,2,01-10,01-10,2,88,6.295885,0.960396,10
88,2,01-10,01-10,2,12,1.767922,7.011029,01
89,1,01,01,1,100,0.637885,5.430487,01
90,1,01,01-10,1,100,4.480945,5.592218,01
91,1,01,01-10,1,100,2.748211,8.071813,01
92,1,10,01-10,1,100,7.04051,4.127645,10
93,1,01,01-10,1,100,5.094498,7.729538,01
94,1,01,01-10,1,100,4.083503,7.184769,01
95,1,01,01,1,100,-1.672596,7.430286,01
96,1,01,01-10,1,100,3.286471,6.199446,01
97,1,10,01-10,1,100,7.129871,0.71517,10
98,1,10,10,1,100,7.0376,-1.232836,10
99,1,10,01-10,1,100,7.954355,2.707247,10
100,1,10,01-10,1,100,6.885473,3.201867,10
101,1,01,01-10,1,100,0.198818,5.754053,01
102,1,01,01-10,1,100,3.674451,7.416814,01
103,1,01,01-10,1,100,4.647965,4.610992,01
104,1,11,01,1,100,4.144054,7.012724,11
105,1,10,01-10,1,100,7.591094,2.441955,10
106,1,01,01-10,1,100,0.281817,7.367524,01
107,1,10,10,1,100,5.673648,3.899169,10
108,1,01,01,1,100,2.018585,7.661352,01
109,2,01-10,01-10,2,67,3.897913,6.455415,01
109,2,01-10,01-10,2,33,7.601772,4.691674,10
110,1,10,10,1,100,8.407177,2.150052,10
111,1,10,01-10,1,100,6.645587,3.904527,10
112,1,10,01-10,1,100,8.31263,0.969846,10
113,1,01,01-10,1,100,2.822868,7.768524,01
114,1,01,01,1,100,0.990752,6.201796,01
115,1,01,01,1,100,2.568013,6.420416,01
116,1,10,10,1,100,3.49993,3.346039,10
117,1,01,01-10,1,100,4.523527,6.446714,01
118,1,01,01-10,1,100,1.952428,5.669613,01
119,1,10,01-10,1,100,7.49922,1.544447,10
120,1,10,01-10,1,100,7.825845,1.218478,10
121,1,01,01-10,1,100,5.749715,6.168268,01
122,1,10,01-10,1,100,5.399804,-1.188187,10
123,1,01,01,1,100,-0.160401,6.818587,01
124,1,01,01-10,1,100,1.99043,7.284507,01
125,1,10,01-10,1,100,4.126195,5.371361,10
126,1,01,01,1,100,-1.884278,6.337885,01
127,1,01,01-10,1,100,-2.730529,6.656429,01
128,1,10,01-10,1,100,5.438254,0.793202,10
129,1,01,01-10,1,100,0.077936,8.324448,01
130,1,01,01-10,1,100,1.938784,7.330606,01
131,1,01,01,1,100,0.271334,7.386057,01
132,1,10,10,1,100,6.568508,2.609023,10
133,1,01,01,1,100,-1.958706,6.338711,01
134,1,11,11,1,100,5.430245,2.633507,11
135,1,10,01-10,1,100,8.712923,1.808665,10
136,1,00,00,1,100,2.925086,5.282344,00
137,1,10,01-10,1,100,7.927717,0.595054,10
138,1,01,01-10,1,100,3.279807,7.038544,01
139,1,01,01,1,100,-1.350785,5.853596,01
140,1,10,01-10,1,100,6.476616,3.656262,10
141,1,01,01,1,100,3.549175,7.221682,01
142,1,10,10,1,100,2.344865,3.478604,10
143,1,10,01-10,1,100,7.269656,1.890145,10
144,1,01,01-10,1,100,1.994141,7.249232,01
145,1,01,01-10,1,100,3.114273,6.44047,01
146,1,01,01-10,1,100,1.617585,8.343256,01
147,1,10,10,1,100,8.992641,2.4293,10
148,1,10,01-10,1,100,6.652751,2.47121,10
149,1,10,10,1,100,7.184716,0.924577,10
150,1,00,00,1,100,4.946656,4.452147,00
151,2,01-10,01-10,2,82,7.227259,4.785833,10
151,2,01-10,01-10,2,18,4.839737,7.177395,01
152,2,01-10,01-10,2,87,1.050445,7.608185,01
152,2,01-10,01-10,2,13,6.950861,3.361722,10
153,1,10,10,1,100,6.729882,-2.964465,10
154,1,01,01-10,1,100,1.870377,6.767185,01
155,1,10,10,1,100,9.401131,-0.583818,10
