parIndex,nStates,Phase,DSGRNPhase,nStatesRAC,basin,A,B,State
1,1,10,01-10,1,100,6.486403,3.038277,10
2,1,10,10,1,100,5.480595,-3.098691,10
3,1,10,01-10,1,100,6.717144,-1.253292,10
4,1,01,01,1,100,4.053749,6.413675,01
5,1,00,00,1,100,2.291789,3.843057,00
6,1,10,10,1,100,6.042472,2.312458,10
7,2,01-10,01-10,2,42,-1.022084,6.561028,01
7,2,01-10,01-10,2,58,3.901232,2.37277,10
8,1,10,10,1,100,5.692867,-0.40716,10
9,1,10,10,1,100,6.120311,-0.798026,10
10,1,01,01-10,1,100,0.362024,3.126387,01
11,1,10,01-10,1,100,7.109478,0.761641,10
12,1,01,01-10,1,100,0.133653,5.235687,01
13,1,10,01-10,1,100,6.042204,3.773264,10
14,1,00,10,1,100,5.402967,4.117546,00
15,1,10,10,1,100,5.021133,-1.6655,10
16,1,01,01,1,100,0.213285,7.399721,01
17,1,01,01,1,100,0.257675,7.98828,01
18,1,00,10,1,100,5.023093,3.692796,00
19,1,01,01-10,1,100,2.097204,6.439443,01
20,1,10,01-10,1,100,5.767345,1.300728,10
21,1,10,10,1,100,5.083657,2.534289,10
22,1,10,01-10,1,100,7.708102,4.329377,10
23,1,10,01-10,1,100,6.326003,2.249434,10
24,1,01,01-10,1,100,5.169973,4.242467,01
25,1,01,01-10,1,100,4.775756,6.279602,01
26,1,10,10,1,100,4.582592,2.126289,10
27,1,01,01-10,1,100,0.893742,6.836406,01
28,1,01,01-10,1,100,4.176539,5.848362,01
29,1,01,01,1,100,2.624926,8.305899,01
30,1,10,01-10,1,100,8.398378,-0.800812,10
31,1,01,01-10,1,100,2.433099,7.472323,01
32,1,01,01-10,1,100,1.306928,8.261261,01
33,1,10,01-10,1,100,6.079746,1.652255,10
34,1,10,10,1,100,6.669862,3.744109,10
35,1,01,01,1,100,0.156829,6.467256,01
36,1,10,10,1,100,6.229739,1.803943,10
37,1,01,01-10,1,100,3.559742,5.54694,01
38,1,10,10,1,100,6.82988,-1.759673,10
39,1,10,01-10,1,100,6.020665,4.895644,10
40,1,01,01,1,100,-0.438386,6.119448,01
41,1,10,01-10,1,100,7.195255,4.459852,10
42,1,10,01-10,1,100,7.195255,4.459852,10
43,1,10,10,1,100,6.367891,1.949732,10
44,1,01,01,1,100,0.185388,6.990269,01
45,1,10,01-10,1,100,4.72226,4.152066,10
46,1,00,00,1,100,3.467512,2.365395,00
47,1,01,01,1,100,-4.767673,6.775333,01
48,1,11,10,1,100,6.074372,4.010751,11
49,1,01,01,1,100,2.626782,6.891049,01
50,1,01,01-10,1,100,3.21728,5.900756,01
51,1,01,01,1,100,3.174343,5.705359,01
52,1,10,10,1,100,6.699282,3.927225,10
53,1,10,10,1,100,6.227615,-0.554919,10
54,1,01,01-10,1,100,4.393457,6.869233,01
55,1,01,01-10,1,100,1.001206,8.052826,01
56,1,01,01-10,1,100,1.684165,6.33033,01
57,1,11,11,1,100,5.723106,8.188156,11
58,1,01,01,1,100,3.524722,6.54466,01
59,1,01,01,1,100,1.483295,6.59937,01
60,1,01,01,1,100,4.180073,4.795562,01
61,1,01,01,1,100,-2.454501,6.536387,01
62,1,10,10,1,100,5.450655,4.375576,10
63,1,10,10,1,100,7.763673,1.855811,10
64,1,01,01,1,100,1.220903,6.487551,01
65,1,00,00,1,100,4.095856,5.106866,00
66,1,01,01-10,1,100,3.172656,6.879637,01
67,1,01,01,1,100,1.838796,7.107528,01
68,1,10,01-10,1,100,7.577471,3.320322,10
69,1,01,01-10,1,100,2.794462,6.788528,01
70,1,01,01-10,1,100,4.049225,6.352346,01
71,1,10,01-10,1,100,9.294697,0.104286,10
72,1,01,01-10,1,100,4.055203,6.334894,01
73,1,10,01-10,1,100,7.648986,3.472754,10
74,1,01,01-10,1,100,3.553362,5.80514,01
75,1,10,01-10,1,100,8.088406,3.509313,10
76,1,01,01,1,100,1.579833,5.786478,01
77,1,10,10,1,100,8.321692,2.222398,10
78,1,10,01-10,1,100,7.680357,2.253682,10
79,1,10,01-10,1,100,6.058188,1.508829,10
80,1,10,01-10,1,100,6.817211,2.372537,10
81,1,10,01-10,1,100,7.992224,0.727297,10
82,1,10,10,1,100,9.523458,0.555431,10
83,1,10,10,1,100,7.607044,2.997701,10
84,1,10,01-10,1,100,8.104282,1.145595,10
85,1,10,10,1,100,8.067704,-2.012752,10
86,2,01-10,01-10,2,73,3.677665,7.260566,01
86,2,01-10,01-10,2,27,7.796111,4.160574,10
87,1,11,01-10,1,100,4.640471,6.395144,11
88,1,10,01-10,1,100,6.446168,5.373131,10
89,1,01,01-10,1,100,0.596667,7.423585,01
90,1,01,01,1,100,-0.736821,5.92066,01
91,2,01-10,01-10,2,84,7.730984,2.409704,10
91,2,01-10,01-10,2,16,3.466457,6.725247,01
92,1,01,01-10,1,100,4.861707,6.929743,01
93,1,01,01-10,1,100,1.048439,7.345983,01
94,1,01,01-10,1,100,0.398667,7.575077,01
95,1,01,01,1,100,-1.981225,8.448687,01
96,2,01-10,01-10,2,82,4.243765,6.084452,01
