parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,basinDiscret
1,1,200,200,200,1,1,6.393178,-0.927205,-0.778136,1
2,2,120-210,120,120-210,2,0.36,0.147243,6.012178,-5.883161,0.36
2,2,120-210,210,120-210,2,0.64,6.569291,-0.15506,-6.697216,0.64
3,3,022-201-210,210,022-201-210,3,0.02,4.140391,0.245549,-2.410608,0.02
3,3,022-201-210,022,022-201-210,3,0.91,-8.263213,1.256527,2.803402,0.91
3,3,022-201-210,201,022-201-210,3,0.07,4.203632,-4.715449,0.797864,0.07
4,1,201,201,201,1,1,5.812325,-3.040165,-1.23852,1
5,1,012,012,012,1,1,-5.510703,1.529037,6.811865,1
6,3,012-201-210,210,012-201-210,3,0.4,6.349027,0.590992,-4.912164,0.4
6,3,012-201-210,201,012-201-210,3,0.01,6.349027,-5.746015,0.962345,0.01
6,3,012-201-210,012,012-201-210,3,0.59,0.058932,-0.413552,1.602621,0.59
7,2,012-020,012,-1,2,0.53,-5.942352,0.396473,5.900749,0.53
7,2,012-020,020,-1,2,0.47,0.250269,5.782959,0.927378,0.47
8,2,102-120,102,102-120,2,0.94,1.376497,-0.774554,1.173536,0.94
8,2,102-120,120,102-120,2,0.06,0.234171,3.4144,-5.192833,0.06
9,2,021-220,021,021-220,2,0.53,-4.114502,7.60769,0.853333,0.53
9,2,021-220,220,021-220,2,0.47,1.910478,1.161018,-5.467194,0.47
10,3,120-201-210,201,120-201-210,3,0.32,5.998704,-2.583649,1.191695,0.32
10,3,120-201-210,210,120-201-210,3,0.49,5.998704,0.346921,0.27788,0.49
10,3,120-201-210,120,120-201-210,3,0.19,-0.311961,6.799505,0.27788,0.19
11,2,022-220,022,022-220,2,0.52,-1.337625,0.590903,1.385374,0.52
11,2,022-220,220,022-220,2,0.48,3.124447,1.41663,-5.247127,0.48
12,2,120-202,120,120-202,2,0.63,0.311948,4.261089,-4.127235,0.63
12,2,120-202,202,120-202,2,0.37,4.434183,-5.380233,2.14695,0.37
13,2,012-200,012,012-200,2,0.12,-6.145322,0.843128,6.037793,0.12
13,2,012-200,200,012-200,2,0.88,6.810308,-0.219349,-0.235674,0.88
14,2,201-210,201,201-210,2,0.02,4.261038,-4.764819,0.403541,0.02
14,2,201-210,210,201-210,2,0.98,4.261089,0.579547,-5.566708,0.98
15,1,202,202,202,1,1,1.274707,-4.473414,1.512879,1
16,2,021-102,021,021-102,2,0.5,-4.872298,6.811351,0.359439,0.5
16,2,021-102,102,021-102,2,0.5,1.522511,-4.217963,6.978372,0.5
17,1,210,210,210,1,1,0.870574,-0.205403,-0.378282,1
18,2,102-201,102,102-201,2,0.97,1.663818,-2.414305,6.309629,0.97
18,2,102-201,201,102-201,2,0.03,7.071602,-2.414306,0.460913,0.03
19,1,020,020,020,1,1,-0.1509,7.127733,0.953793,1
20,2,021-220,021,-1,2,0.31,-3.921584,8.022787,1.577582,0.31
20,2,021-220,220,-1,2,0.69,2.148015,2.495901,-4.072384,0.69
21,1,012,012,012,1,1,1.258372,0.738372,2.608885,1
22,2,012-220,220,012-220,2,0.99,1.251086,2.530395,-8.062038,0.99
22,2,012-220,012,012-220,2,0.01,-3.600447,0.343444,4.090734,0.01
23,2,012-102,012,012-102,2,0.36,-4.982657,0.420107,8.240234,0.36
23,2,012-102,102,012-102,2,0.64,0.803196,-5.696243,8.240234,0.64
24,2,002-200,002,002-200,2,0.05,0.983613,-0.180333,3.19625,0.05
24,2,002-200,200,002-200,2,0.95,7.507812,0.727771,-0.572725,0.95
25,1,200,200,200,1,1,7.507812,-0.457615,-3.119572,1
26,3,022-202-220,202,022-202-220,3,0.06,-0.816169,-2.545438,1.433395,0.06
26,3,022-202-220,220,022-202-220,3,0.23,2.174153,1.966049,-4.35242,0.23
26,3,022-202-220,022,022-202-220,3,0.71,-4.141669,3.728748,1.859074,0.71
27,1,200,200,200,1,1,7.507812,0.36706,-3.327947,1
28,2,022-120,120,022-120,2,0.5,0.62805,6.637166,-1.780599,0.5
28,2,022-120,022,022-120,2,0.5,-4.704111,3.210421,2.486674,0.5
29,1,002,002,002,1,1,-0.548894,-1.593617,7.336448,1
30,2,002-021,002,002-021,2,0.52,0.601021,-2.555939,6.068678,0.52
30,2,002-021,021,002-021,2,0.48,-5.436922,3.688539,-0.10379,0.48
31,1,022,022,022,1,1,-8.371429,1.287042,1.07291,1
32,3,022-201-210,022,022-201-210,3,0.13,-4.576391,1.786631,1.71811,0.13
32,3,022-201-210,201,022-201-210,3,0.31,7.890458,-3.174364,0.32144,0.31
32,3,022-201-210,210,022-201-210,3,0.56,7.890458,0.034109,-4.89257,0.56
33,2,021-220,021,021-220,2,0.81,-4.73917,9.191483,-0.115059,0.81
33,2,021-220,220,021-220,2,0.19,1.624247,2.71434,-6.080969,0.19
34,1,202,202,202,1,1,5.57328,-5.5969,2.659168,1
35,3,022-202-220,022,022-202-220,3,0.77,-4.087653,1.566043,3.207384,0.77
35,3,022-202-220,202,022-202-220,3,0.09,2.123885,-3.513483,2.581362,0.09
35,3,022-202-220,220,022-202-220,3,0.14,2.028697,2.565384,-2.761565,0.14
36,1,202,202,202,1,1,2.348742,-6.958226,3.152404,1
37,1,202,202,202,1,1,3.994488,-5.397538,3.749601,1
38,2,120-202,120,120-202,2,0.02,-0.034444,2.801545,-2.833926,0.02
38,2,120-202,202,120-202,2,0.98,2.566273,-9.894165,3.351399,0.98
39,1,201,201,201,1,1,7.654433,-7.316375,0.916323,1
40,2,102-210,102,102-210,2,0.92,0.021218,-5.490181,8.918263,0.92
40,2,102-210,210,102-210,2,0.08,5.991823,0.863172,-2.387789,0.08
41,3,022-202-220,220,022-202-220,3,0.18,-0.711884,2.123884,-4.971964,0.18
41,3,022-202-220,202,022-202-220,3,0.07,-0.616696,-2.955663,1.379596,0.07
41,3,022-202-220,022,022-202-220,3,0.75,-6.828233,3.160687,1.293175,0.75
42,1,022,022,022,1,1,-7.535839,3.382068,2.760537,1
43,2,112-202,112,112-202,2,0.02,-1.41768,0.414488,2.786661,0.02
43,2,112-202,202,112-202,2,0.98,2.031269,-5.107709,2.78666,0.98
44,1,202,202,202,1,1,1.687753,-6.272132,1.849407,1
45,2,022-200,200,022-200,2,0.91,8.996645,0.144623,-0.130642,0.91
45,2,022-200,022,022-200,2,0.09,-0.22777,4.266858,2.85968,0.09
46,2,022-220,220,022-202-220,2,0.11,2.74472,3.905383,-2.489126,0.11
46,2,022-220,022,022-202-220,2,0.89,-3.216577,1.563489,3.472127,0.89
47,2,022-210,210,022-210,2,0.05,5.324114,-0.705674,-0.297857,0.05
47,2,022-210,022,022-210,2,0.95,-6.016602,1.759234,6.112311,0.95
48,1,210,210,210,1,1,8.551751,0.491301,-4.21765,1
49,2,002-020,020,002-020,2,0.06,-4.602499,4.94684,0.134962,0.06
49,2,002-020,002,002-020,2,0.94,0.301493,-0.355946,6.633682,0.94
50,2,021-102,102,021-102,2,0.06,0.495451,-3.850598,6.018739,0.06
50,2,021-102,021,021-102,2,0.94,-5.261987,7.717781,-0.320737,0.94
51,1,020,020,020,1,1,0.48209,7.931596,-1.052367,1
52,1,202,202,202,1,1,1.878484,-6.463098,4.616609,1
53,1,102,102,102,1,1,0.441867,-6.229597,6.990842,1
54,3,022-201-220,220,022-201-220,3,0.72,1.639328,2.913463,-2.388877,0.72
54,3,022-201-220,022,022-201-220,3,0.24,-4.212807,1.086769,2.528002,0.24
54,3,022-201-220,201,022-201-220,3,0.04,7.538001,-3.65276,0.997525,0.04
55,2,021-210,021,021-210,2,0.89,-6.000882,6.845302,1.077335,0.89
55,2,021-210,210,021-210,2,0.11,6.098694,0.643516,-5.390886,0.11
56,1,022,022,022,1,1,-6.207278,5.454808,3.360231,1
57,2,020-200,020,020-200,2,0.27,0.726387,6.212651,-0.301624,0.27
57,2,020-200,200,020-200,2,0.73,6.786872,-0.059454,-2.14038,0.73
58,1,012,012,012,1,1,-0.354023,-0.021702,6.647585,1
59,1,200,200,200,1,1,9.18775,0.437972,-4.189023,1
60,2,021-102,102,021-102,2,0.93,0.302319,-7.068514,6.597427,0.93
60,2,021-102,021,021-102,2,0.07,-4.140528,4.54578,0.122781,0.07
61,2,021-220,021,021-220,2,0.31,0.316823,8.364566,0.872695,0.31
61,2,021-220,220,021-220,2,0.69,1.585,4.970952,-4.843459,0.69
62,1,202,202,202,1,1,1.9995559999999999,-5.122166,2.07901,1
63,3,022-102-210,210,022-102-210,3,0.02,5.878387,1.612684,-3.327636,0.02
63,3,022-102-210,022,022-102-210,3,0.63,-3.978424,2.26584,1.599745,0.63
63,3,022-102-210,102,022-102-210,3,0.35,1.284353,-4.361445,7.236022,0.35
64,2,012-021,021,012-021,2,0.26,-6.735225,4.54578,0.035539,0.26
64,2,012-021,012,012-021,2,0.74,-6.735225,1.481868,6.597422,0.74
65,1,221,221,221,1,1,4.913963,3.288894,0.775975,1
