Phase,Count,Frequency
002,360,0.036
002-011-012-020-100-102-200,1,1e-4
002-011-012-201-202,1,1e-4
002-011-012-202-211,1,1e-4
002-012-021-022-102-120,2,2e-4
002-012-021-201-202,1,1e-4
002-012-022-102-120-210,1,1e-4
002-012-102,1,1e-4
002-012-102-112,1,1e-4
002-012-112-201,1,1e-4
002-012-120-210,1,1e-4
002-012-121-202,1,1e-4
002-012-201,1,1e-4
002-012-201-202-210,1,1e-4
002-012-201-202-211,1,1e-4
002-012-202,3,3e-4
002-020,55,0.0055
002-020-021-201,1,1e-4
002-020-021-201-220,1,1e-4
002-020-200,74,0.0074
002-020-201,6,6e-4
002-020-201-210,1,1e-4
002-020-202-210,1,1e-4
002-020-210,14,0.0014
002-020-220,1,1e-4
002-021,70,0.007
002-021-120,6,6e-4
002-021-120-200,2,2e-4
002-021-200,6,6e-4
002-021-201,3,3e-4
002-021-210,4,4e-4
002-021-220,3,3e-4
002-022,3,3e-4
002-022-101-102-120,1,1e-4
002-022-102,1,1e-4
002-022-102-112,1,1e-4
002-022-121-202,1,1e-4
002-022-200,1,1e-4
002-022-202-220,1,1e-4
002-022-211,1,1e-4
002-102,2,2e-4
002-102-121-200-201,1,1e-4
002-120,16,0.0016
002-120-200,5,5e-4
002-120-201,3,3e-4
002-120-201-210,1,1e-4
002-120-210,4,4e-4
002-200,82,0.0082
002-200-220,1,1e-4
002-201,78,0.0078
002-201-220,1,1e-4
002-202,7,7e-4
002-210,15,0.0015
002-210-220,1,1e-4
002-220,24,0.0024
011,1,1e-4
011-020,3,3e-4
011-020-021-211-220,1,1e-4
011-020-111-201-210,1,1e-4
012,257,0.0257
012-020,68,0.0068
012-020-021-022-112-120,1,1e-4
012-020-021-022-112-120-200,1,1e-4
012-020-021-120,1,1e-4
012-020-021-120-200,1,1e-4
012-020-022-112,1,1e-4
012-020-022-112-120-220,1,1e-4
012-020-022-120-220,1,1e-4
012-020-102,6,6e-4
012-020-102-200,1,1e-4
012-020-120-202-210-220,1,1e-4
012-020-200,8,8e-4
012-020-200-202-210,1,1e-4
012-020-201,8,8e-4
012-020-202,2,2e-4
012-020-210,1,1e-4
012-021,49,0.0049
012-021-022-102-120,1,1e-4
012-021-022-102-120-121,1,1e-4
012-021-022-112-120,1,1e-4
012-021-022-112-121,2,2e-4
012-021-022-112-121-210,1,1e-4
012-021-022-121,1,1e-4
012-021-022-121-201-202-210-220,1,1e-4
012-021-022-201,1,1e-4
012-021-022-201-202,1,1e-4
012-021-022-212-220,1,1e-4
012-021-022-220,1,1e-4
012-021-102,14,0.0014
012-021-102-111-201-202,1,1e-4
012-021-102-112-202-210-211,1,1e-4
012-021-102-120,1,1e-4
012-021-102-202-220,1,1e-4
012-021-102-210,1,1e-4
012-021-111-121-202-220,1,1e-4
012-021-112-201-202,1,1e-4
012-021-112-202,1,1e-4
012-021-112-202-211,1,1e-4
012-021-112-202-211-220,1,1e-4
012-021-120,7,7e-4
012-021-120-201-210-220,1,1e-4
012-021-120-201-220,1,1e-4
012-021-120-202,1,1e-4
012-021-120-211-220,1,1e-4
012-021-200,5,5e-4
012-021-201,1,1e-4
012-021-202,11,0.0011
012-021-202-220,4,4e-4
012-021-210,4,4e-4
012-021-210-211-220,1,1e-4
012-021-220,11,0.0011
012-022,3,3e-4
012-022-102-111-120-121,1,1e-4
012-022-102-111-121,1,1e-4
012-022-102-112,1,1e-4
012-022-102-112-121,1,1e-4
012-022-110-120,1,1e-4
012-022-111-210,1,1e-4
012-022-112,1,1e-4
012-022-112-120-121,1,1e-4
012-022-112-121-202,1,1e-4
012-022-112-121-210,1,1e-4
012-022-112-121-220,1,1e-4
012-022-112-202-210-212-220,1,1e-4
012-022-112-210,1,1e-4
012-022-112-220-221,1,1e-4
012-022-120,2,2e-4
012-022-120-121,1,1e-4
012-022-210,2,2e-4
012-022-220,1,1e-4
012-102,40,0.004
012-102-112-201-202-210-211,1,1e-4
012-102-112-202-210,2,2e-4
012-102-120,7,7e-4
012-102-120-201,1,1e-4
012-102-120-202-211,1,1e-4
012-102-200,3,3e-4
012-102-201,8,8e-4
012-102-201-202-211-212,1,1e-4
012-102-201-220,1,1e-4
012-102-202,1,1e-4
012-102-202-220,1,1e-4
012-102-210,3,3e-4
012-102-220,14,0.0014
012-111-120,1,1e-4
012-111-120-201,4,4e-4
012-111-201,1,1e-4
012-112-202,2,2e-4
012-112-202-210,1,1e-4
012-112-202-210-211,1,1e-4
012-112-202-211,3,3e-4
012-120,73,0.0073
012-120-121-202-210-211-220,1,1e-4
012-120-200,3,3e-4
012-120-201,3,3e-4
012-120-202,18,0.0018
012-120-210,3,3e-4
012-121-202-211-220,1,1e-4
012-200,19,0.0019
012-200-201-202-210,1,1e-4
012-200-201-210,1,1e-4
012-200-202,1,1e-4
012-201,65,0.0065
012-201-202,1,1e-4
012-201-202-210,1,1e-4
012-201-202-210-211,1,1e-4
012-201-202-211,1,1e-4
012-201-202-220,1,1e-4
012-201-210,4,4e-4
012-201-220,18,0.0018
012-202,150,0.015
012-202-210,2,2e-4
012-202-210-211-220,1,1e-4
