30.097,0.993	0.004,85.421
80.215,3.171	0.044,99.230
19.572,0.523	0.006,36.198
96.239,2.131	0.019,59.079
0.972,0.410	86.902,0.410	0.013,36.654
64.662,0.599	0.011,48.478
0.023,66.211
7.172,2.075	0.006,109.150
75.259,1.418	0.035,84.770
73.772,0.589	0.011,54.174
68.555,2.282	0.160,150.979
28.296,3.827	0.012,159.757
1.092,8.351	94.379,0.124
167.398,1.242	0.065,38.940
35.096,0.129	0.022,7.538
75.627,1.115	1.330,90.154
97.519,4.956	0.020,105.622
0.151,3.168	3.802,0.040
2.073,137.850
98.907,2.521	0.031,92.814
1.516,11.258	140.976,11.258	0.017,124.614
51.852,0.698	0.152,67.002
22.405,0.254	0.007,19.631
63.952,0.813	0.048,57.090	2.590,57.090
132.128,5.043	0.021,224.951
37.670,2.498	0.005,165.833
129.990,4.900	0.169,74.806
75.093,0.780	0.013,31.040
33.198,0.398	0.032,39.357
9.028,3.377	0.004,268.984
91.599,0.844	0.606,79.906
90.435,2.359	0.015,155.791	1.092,155.791
74.614,0.651
0.047,21.801	3.675,1.172
0.177,336.542	0.963,336.542
0.006,203.337
48.244,4.565	0.246,100.951
154.161,0.139
80.315,0.889	0.166,15.313
0.455,1.171	14.571,1.171	0.008,107.075
0.014,120.241
2.151,0.182	103.625,0.182
16.810,1.111	0.023,50.164
0.089,3.423	6.465,0.047
178.815,0.425
274.413,1.016	0.041,70.776
78.378,3.556	0.025,247.757
120.172,5.286
70.925,1.612	0.095,96.840	2.415,96.840
0.007,250.011
106.034,0.784	0.114,36.857
109.992,2.313	0.042,83.590
113.096,7.154	0.035,139.149	2.196,139.149
33.679,2.612	0.032,130.111
123.402,5.753	0.069,122.752	2.321,122.752
9.563,1.116	0.029,73.643
100.529,1.295	0.034,71.028	1.390,71.028
0.015,75.343
52.549,6.041	0.046,50.006
200.381,0.598
56.177,1.912	0.032,102.766
1.305,22.044	94.017,0.315
2.844,0.216	49.224,0.216
191.035,0.461
0.275,189.282	15.258,91.234
72.349,2.532	0.177,144.196
57.774,3.831	0.036,266.312
90.834,4.434	0.012,175.388	1.188,175.388
67.233,3.717	0.016,111.619
0.176,497.132	8.171,292.382
13.515,1.027	0.018,94.505
115.625,1.738	0.246,83.548
0.004,70.327
118.552,9.068	0.842,380.572
0.012,188.320
133.136,0.441	0.217,35.795
182.028,0.723	0.527,70.035
52.920,6.671	0.008,317.842
99.340,6.631	0.035,271.072
57.569,2.484	0.017,52.748	0.805,52.748
6.702,4.370	181.266,4.370	0.275,290.757
0.475,9.494	20.640,0.126
2.789,13.097	264.659,0.235
0.003,163.697
135.746,0.430	0.152,36.371	6.406,36.371
66.241,8.183	0.047,46.796
2.557,1.556	140.920,1.556	0.057,78.497
40.535,0.372	0.018,32.817
37.818,1.963	0.068,120.368
100.380,7.178	0.103,125.562
20.805,3.636	0.040,233.724	1.903,233.724
104.388,4.989	0.024,90.484
39.810,1.755	0.010,164.504
402.365,5.745	0.060,137.185
84.300,0.343	0.171,30.270
151.050,3.792	0.140,101.407	1.694,101.407
3.300,1.334	83.431,1.334
13.216,1.732	0.019,127.878
0.076,11.363
0.038,457.907
0.368,15.014	10.305,0.305
124.340,0.564	0.025,23.530	2.353,23.530
146.513,2.959	0.520,236.849
0.087,432.968	8.371,13.569
117.619,4.295	0.189,289.742
91.880,1.001	0.033,76.410
215.642,0.951	1.076,48.140
0.072,670.329
48.450,4.106	0.021,284.805	0.743,284.805
166.219,1.449	0.786,25.486
101.957,0.729	0.024,28.299
80.158,3.131	0.091,219.637
62.804,0.507	0.048,37.807
59.290,3.019	0.010,75.230
100.335,0.511	0.021,39.365	1.507,39.365
8.682,1.564	0.001,77.736
1.954,7.914	135.525,7.914	0.134,237.889
99.616,3.799	0.021,18.401	1.933,18.401
82.752,1.183	0.191,60.588
150.098,4.549	0.090,207.817	1.803,207.817
56.439,2.319	0.010,24.880
0.139,364.293
10.420,1.759	0.005,90.731
2.376,4.093	192.324,4.093	0.024,114.774
4.611,1.599	258.083,1.599
52.039,2.219	0.034,91.198
13.212,10.820	0.008,435.045
72.631,1.546	0.014,153.572	0.792,153.572
0.800,20.765	13.368,6.731
140.136,1.210	0.317,79.478
60.495,1.931	0.013,47.915
426.508,1.591
97.885,24.637	0.364,393.337
88.012,1.908	0.058,56.811	4.721,56.811
83.370,1.643	0.026,110.627
32.264,2.295	0.012,155.867
0.169,193.387	12.755,7.158
130.456,8.048	0.299,182.983
93.215,0.630	0.668,20.563
651.580,5.861	0.191,201.189
5.074,1.229	0.001,60.470
15.801,1.627	0.002,65.213
678.557,7.825	0.141,67.527
196.299,0.135
0.119,109.792	3.088,29.828
133.210,17.009	0.106,834.903
0.056,662.860	4.234,32.218
0.744,2.145	46.545,2.145	0.016,171.455
21.739,10.156	0.005,243.105
113.875,3.984	0.107,101.194
247.884,0.730	0.050,70.548	2.596,70.548
0.067,83.776	3.995,22.694
128.474,0.589	1.814,44.970
55.721,1.560	0.011,141.377
4.931,4.518	57.749,4.518	0.067,72.686
55.480,3.755	0.010,171.409
3.389,1.086	102.343,1.086	0.063,71.333
15.713,1.417	0.023,140.370
0.001,120.405
0.794,1.978	50.017,1.978	0.028,107.415
92.081,0.671	0.013,59.435
417.511,1.454	0.587,71.692
325.816,1.086	0.726,71.839
175.606,0.067
93.590,10.912	0.018,123.073
467.094,1.309	0.192,85.142
126.464,1.075	0.029,68.248
0.001,83.411
44.803,3.409	0.030,337.759
76.342,0.931	0.028,36.635
50.620,1.382	0.077,93.364	3.297,93.364
51.529,4.060	0.038,87.372
68.975,0.819	0.015,81.008
31.639,0.666	0.007,64.545
130.357,5.812	0.098,274.754
30.029,3.172
3.363,22.505	332.625,0.304
1.286,3.379	126.094,3.379	0.048,175.208
125.226,3.910	0.036,98.914
16.873,108.061
167.842,4.949
15.914,0.177	0.003,14.400
0.743,22.641	35.196,2.286
286.263,9.183	0.047,432.526
98.499,3.708	0.328,146.222
0.057,737.860
101.523,0.585	0.030,31.095
74.855,1.966	0.783,38.687
180.288,1.672	0.031,70.789
20.973,6.084	0.005,243.106
2.635,1.040	54.599,1.040	0.047,61.101
2.502,7.805	60.082,0.139
2.533,3.825	231.941,3.825	0.059,135.298
2.022,1.262	159.208,1.262	0.021,48.951
320.483,0.325
91.717,0.170
57.476,0.356	0.012,19.208
192.194,0.139
132.974,6.401	0.421,81.280
1.268,1.949	86.438,0.030
106.506,7.329	0.155,132.486
2.521,0.778	145.444,0.778	0.065,49.417
438.227,1.195	0.557,111.534
291.046,2.692	0.297,199.203
30.414,3.518	0.011,15.822
149.131,1.353	0.053,48.020	2.167,48.020
106.714,6.671
57.050,1.265	0.008,117.706
80.279,1.722	0.038,54.778	1.499,54.778
138.033,3.100	0.047,71.274
180.340,13.859
319.252,7.413	2.194,137.305
2.179,1.582	164.272,1.582	0.024,83.038
0.075,61.664	3.408,25.033
1.765,0.783	113.923,0.783
1.663,13.531	43.342,1.155
0.042,260.371
254.535,2.189	0.092,97.909
0.025,467.254
0.729,16.695	9.703,0.404
50.594,2.286	0.014,92.854	1.356,92.854
1.259,1.986	125.290,1.986	0.015,111.331
3.844,0.881	180.516,0.881	0.057,69.263
0.014,200.623
478.326,18.371	0.846,311.249
54.915,0.188
0.018,704.514
0.002,37.341
456.289,1.025	0.173,63.134
0.140,4.935	6.582,4.935
0.080,668.972
109.466,1.399	0.107,134.079
80.629,0.363	0.049,28.457
186.859,0.879	0.208,47.837
48.037,1.360	0.010,75.680
42.425,1.644	0.036,80.386
423.414,1.787	0.112,165.516
159.470,0.404	0.026,31.356	2.361,31.356
29.739,7.450	0.007,223.110
385.565,0.883	0.164,65.037
36.007,0.735	0.097,69.218
775.961,0.779	0.222,51.608
3.005,2.388	0.011,216.503
605.249,1.657	0.249,140.453
0.023,140.271
156.846,0.553	0.065,52.842
0.015,329.543	1.255,329.543
0.281,371.453	9.211,18.751
629.544,0.756	0.327,65.327
3.975,0.222	191.464,0.222
626.185,1.793	0.356,92.663
73.702,0.692	0.126,66.231	0.846,66.231
2.197,0.851	88.632,0.851
18.521,2.972	0.102,73.070
63.038,3.320	0.576,102.589
191.876,2.699
304.049,2.617	1.014,200.529
174.278,2.407	0.313,169.714
1.990,2.287	106.697,2.287	0.021,52.695
2.009,9.791	107.599,9.791	0.026,218.612
3.001,5.143	138.202,5.143	0.077,92.984
74.301,9.662	0.066,479.294
443.369,0.473	0.079,34.650
0.003,79.661
79.897,5.209	0.050,295.089	2.688,295.089
100.391,8.697	0.055,636.952	1.177,636.952
62.939,0.810	0.018,17.208
203.479,1.568
98.314,0.783	0.082,51.513	3.202,51.513
57.416,0.997	0.054,60.893
0.027,329.543	1.776,329.543
174.402,0.099
62.444,4.179	0.092,235.909
280.189,3.832	0.112,76.817
269.045,2.744	0.063,127.392
148.107,2.911	0.240,44.619	2.471,44.619
184.780,1.615	0.033,91.709
104.303,0.383	0.105,33.467
10.161,8.016	0.005,315.210
16.449,0.711	0.005,65.097
700.543,2.288	0.313,97.376
112.651,1.131	0.137,81.393
0.377,21.730	5.570,0.571
3.113,6.670	259.829,6.670	0.286,92.559
105.967,4.357	0.015,181.123
53.555,7.316	0.155,400.787
0.033,159.250	2.379,159.250
180.439,2.856	0.106,156.869
246.448,5.354	0.821,216.674
136.790,4.350	0.043,368.218
39.190,3.876	0.014,97.656	0.475,97.656
0.009,70.083
139.669,0.655	0.645,63.971	4.347,63.971
118.029,0.272	0.033,24.082
89.685,0.466	0.092,40.193
39.030,0.143	0.019,12.014
46.890,2.188	0.016,214.385
2.870,0.746	221.613,0.746
2.065,3.569	77.050,0.041
108.411,0.916	0.123,75.389
128.942,10.895	0.157,338.623
23.510,5.990	0.035,201.583
26.409,0.640	0.005,61.463	0.347,61.463
89.150,16.950	0.036,660.784
