17.606,0.159	0.161,12.905
29.293,0.610	0.011,51.825
1.526,1.322	84.785,1.322	0.017,85.761
153.583,2.287
130.299,0.021
1.479,4.894	93.506,0.050
4.416,0.309	90.324,0.309
7.770,1.453	0.215,89.445
89.647,0.080	0.050,6.876
0.023,83.393
0.011,132.554
0.039,136.438
36.053,2.350	0.062,102.646
29.454,10.623	0.006,98.373
11.292,0.797	0.011,40.884
10.522,1.117	0.011,45.128
0.105,155.692	9.480,1.721
159.126,2.793	0.027,105.699	2.364,105.699
5.257,0.806	78.995,0.806	0.089,72.347
0.339,10.779	19.853,0.678
0.563,13.670	54.829,1.476
24.038,2.841	0.274,46.396
171.789,1.049	0.037,89.015
0.539,163.415	21.975,4.668
110.770,12.242	0.070,122.864	5.143,122.864
43.092,5.908	0.021,41.587
89.768,0.491	0.012,35.519
12.777,1.932	0.005,83.874
0.017,209.246
0.013,236.875
0.026,85.379
139.603,1.909	0.024,143.586
0.367,1.987	0.009,49.597
0.194,8.813	11.278,0.126
31.616,3.527	0.026,95.254
322.538,10.973	0.908,86.974
100.961,1.369	0.161,116.683
0.474,5.041	42.689,0.885
0.018,50.571
75.658,2.989	0.016,48.296
1.442,9.187	143.128,0.122
337.486,0.206	0.405,20.003	4.892,20.003
0.091,35.884	7.292,11.831
0.038,91.620	0.718,91.620
1.011,2.360	89.380,2.360	0.408,186.318
246.682,2.501	0.033,98.748	3.098,98.748
179.059,29.275	0.186,237.384
64.987,3.199	0.010,171.968
40.478,2.970	0.014,253.692
120.873,2.332	0.033,115.861
0.011,87.984	0.914,31.007
54.953,4.065	0.010,168.197
17.689,0.581	0.022,37.932
5.339,4.549	113.478,4.549
0.004,292.342
0.802,0.225	47.749,0.225
106.988,2.578	0.031,71.414
4.629,2.036	176.259,2.036	0.169,128.863
108.909,5.731	0.042,191.315
127.314,0.370	0.167,34.391
99.005,1.085	0.047,84.960
343.644,16.188	2.072,211.094
104.994,0.767	0.018,62.818
0.017,43.714
114.463,6.978	0.055,241.974
231.431,4.914	0.025,68.556	2.477,68.556
0.331,13.788	31.037,0.147
36.934,3.633	0.044,223.879
236.362,4.463	0.129,205.680
126.173,0.811	0.031,46.327
216.150,1.065	0.042,89.647
57.988,0.553	0.019,48.236
91.436,0.815	0.013,33.015
179.183,1.962	0.072,119.551
2.157,7.625	92.183,7.625	0.035,548.416
368.122,2.407	0.682,44.943
0.139,153.779
0.220,4.506	13.525,0.049
105.642,1.745	0.119,130.364
329.551,1.758	0.438,153.583
148.088,0.244	0.148,9.895
17.815,0.551	0.006,39.316
126.337,3.216	0.063,84.390
86.616,0.726	0.032,72.220
575.126,25.247	0.833,424.394
2.209,1.800	102.035,1.800	0.214,87.924
74.908,1.357	0.041,125.799
113.400,1.014	0.040,88.471	1.899,88.471
89.038,0.937	0.098,85.366	4.260,85.366
409.985,0.451	0.088,9.960	5.725,9.960
62.192,1.588	0.701,66.897
0.206,88.471
421.718,0.064
203.604,2.905	0.029,187.938	2.658,187.938
80.502,0.749	0.035,24.864
136.671,0.542	0.025,46.378
0.280,10.974	5.037,0.121
69.516,6.402	0.021,189.103
79.008,2.303	0.114,217.984
45.670,2.577	0.026,225.554
0.959,1.930	45.172,1.930	0.082,109.913
79.727,13.981	0.049,388.051
125.511,1.657	0.018,149.974
190.892,2.293	0.312,220.387
8.633,0.116	0.024,2.702
6.515,25.944	234.996,0.410
18.065,1.039	0.042,86.164
17.972,2.618	0.133,112.920
211.874,0.410	0.036,40.703	2.283,40.703
38.030,0.651	0.010,26.148
1.088,2.454	94.684,2.454	0.032,132.788
2.002,72.953	12.390,25.127
102.298,2.205	0.193,61.018
47.287,2.873	0.006,84.024
2.494,2.470	92.379,2.470	0.037,213.544
84.065,1.081	0.060,30.576	1.345,30.576
244.447,2.544	0.781,201.054
41.824,4.778	0.047,424.467
0.042,168.406
0.003,63.414
0.470,66.188	5.045,1.237
66.479,2.298	0.025,147.594
1.913,2.241	121.276,0.042
14.994,12.347
0.414,84.187
80.379,0.786	0.059,63.049
1.553,4.342	134.659,4.342	0.019,103.850
5.951,6.838	248.681,6.838	0.502,165.101
0.205,115.395	1.432,115.395
0.691,0.806	57.867,0.806	0.031,80.549
8.644,0.263	0.004,23.417
40.507,0.411	0.161,14.564
0.012,214.358	0.915,2.921
96.201,2.212	0.061,101.098
126.911,2.402	0.022,133.795
87.580,0.763	0.012,62.844
54.215,1.977	0.014,170.097
0.157,366.193
110.671,5.967	0.041,49.099	2.791,49.099
0.036,55.919
32.730,10.078	0.051,255.331
27.653,0.663	0.006,22.848
20.342,4.382	0.014,432.659
109.007,2.595	0.806,112.063
78.672,7.569	0.056,201.030
93.642,2.192	0.257,155.938	1.710,155.938
0.010,208.438
95.882,1.808	0.021,132.739
27.576,0.494	0.022,36.433
40.754,0.586	0.006,56.628
262.945,1.908
227.731,4.990	0.096,134.334
43.624,5.592	0.026,321.354
4.610,17.988	286.675,17.988	0.065,295.590
67.573,12.018	0.030,378.785
127.916,1.083	0.225,94.906
1.585,1.670	59.749,1.670	0.016,73.293
0.028,70.722
108.373,3.378	0.422,37.317
0.019,306.413	1.828,306.413
116.390,2.028	0.073,70.218
0.255,90.794	4.577,12.664
97.642,2.332	0.033,125.034
7.314,18.120	0.001,199.149
24.277,4.085	0.029,358.188
46.029,0.541	0.054,36.399	2.453,36.399
77.903,1.501	0.116,147.624
155.908,1.141	0.032,53.524
128.362,0.859
82.148,0.201	0.582,6.542
308.052,7.840	0.075,136.505
206.103,1.298	0.075,67.273
32.081,1.156	0.098,57.312	4.993,57.312
55.405,3.346	0.012,80.710
78.575,6.043	0.020,122.049
2.525,3.611	95.414,3.611	0.046,169.456
108.286,0.713	0.092,59.890
317.848,2.282	0.161,53.704
101.923,3.869	0.059,39.136
30.307,0.658	0.007,46.524	0.564,46.524
10.750,0.695	0.002,31.851
45.529,0.476	0.078,34.097
890.213,0.160
25.190,0.762	0.051,51.733
156.650,8.093	0.418,601.282
549.387,2.299	0.344,72.352
0.344,212.426	33.630,24.013
24.816,1.307	0.011,13.355
0.036,484.765
73.793,0.314
1.049,8.341	54.104,0.143
5.866,2.040	553.945,2.040	0.172,184.709
11.624,2.887	0.003,143.663
1.699,6.879	56.292,0.071
3.320,2.302	179.143,2.302	0.082,100.382
137.263,2.351	0.029,231.876	2.565,231.876
0.161,440.657
25.092,3.676	0.015,234.486
2.328,17.413	50.826,0.206
3.188,10.345	97.576,10.345	0.074,427.541
187.075,0.162
84.957,5.429	0.021,68.348
48.242,6.191	0.105,544.822
28.884,4.349	0.006,380.155
0.246,539.956	11.877,15.906
26.492,0.773	0.071,35.779
248.017,2.079	0.061,129.956
18.845,1.415	0.003,128.336
61.376,5.104	0.030,423.532
20.688,1.570	0.003,142.409
21.358,11.755	0.006,394.740
73.319,2.827	0.011,104.325
145.922,1.509	0.120,136.106
775.000,1.218	0.704,102.274
75.536,2.640	0.426,82.345	4.295,82.345
326.580,0.319	0.112,20.571
76.329,2.568	0.019,117.960
28.631,0.681	0.007,54.877
2.032,1.919	88.404,1.919	0.047,119.987
32.950,2.975	0.022,91.208
4.871,2.672	234.463,2.672	0.090,74.798
92.684,1.984	0.013,58.766
145.624,1.234	0.207,113.146
30.539,3.415	0.020,42.041
16.638,16.750	0.003,212.789
3.917,0.838	73.620,0.838
324.087,2.530	0.531,73.362
75.018,2.868	0.066,159.010
149.148,7.414	0.028,93.844
22.977,2.957	0.004,77.696
20.426,1.438	0.007,60.612
69.129,2.109	0.026,59.799
28.431,6.541	0.142,72.734
95.201,0.670	0.329,32.073
43.426,3.094	0.010,77.394
2.266,27.948	98.290,5.376
35.965,0.869	0.010,54.527
36.390,22.047	0.040,219.174	1.578,219.174
338.514,6.593
93.696,2.660
104.855,0.767	0.084,63.394
54.753,2.470	0.019,118.531
89.914,2.859	0.044,147.317
0.047,43.806
3.229,1.743	132.490,1.743	0.038,69.294
68.211,1.258	0.015,42.080
11.066,3.996	0.082,196.865
1.068,1.343	14.313,1.343	0.048,32.082
0.187,243.897	9.095,80.323
198.200,6.425	0.164,131.841
37.807,16.519	0.157,146.043
465.129,8.180
41.719,2.406	0.007,113.326
0.059,111.440	4.647,111.440
2.790,1.154	86.046,1.154	0.085,100.607
149.300,8.861	0.045,44.098
92.036,0.341	0.132,22.011
72.806,0.764	0.095,41.410
1.327,9.789	127.577,9.789	0.019,395.419
0.113,34.708	5.682,9.399
