Phase,Count,Frequency
0000-0300-0302,1,1e-4
0000-0300-0303,2,2e-4
0001-0301-0303,1,1e-4
0001-0303,2,2e-4
0002-0010,1,1e-4
0002-0302,1,1e-4
0002-0302-0303,1,1e-4
0003-0010,1,1e-4
0003-0010-0303,3,3e-4
0010,94,0.0094
0010-0011,5,5e-4
0010-0011-0210-0211,1,1e-4
0010-0011-0210-0300-0301,1,1e-4
0010-0011-0300-0301,7,7e-4
0010-0011-0300-0301-0310,1,1e-4
0010-0011-0301-0310,2,2e-4
0010-0011-0311,1,1e-4
0010-0012-0300-0302,3,3e-4
0010-0012-0302,4,4e-4
0010-0012-0302-0310,1,1e-4
0010-0012-0310-0312,2,2e-4
0010-0012-0312,6,6e-4
0010-0013,1,1e-4
0010-0013-0213-0303,2,2e-4
0010-0013-0300-0303,22,0.0022
0010-0013-0303,75,0.0075
0010-0013-0303-0310,2,2e-4
0010-0013-0310-0313,1,1e-4
0010-0013-0313,6,6e-4
0010-0100-0300,3,3e-4
0010-0100-0300-0303,2,2e-4
0010-0103-0300-0303,1,1e-4
0010-0103-0303,3,3e-4
0010-0110-0300,2,2e-4
0010-0110-0300-0303,4,4e-4
0010-0110-0302-0310,1,1e-4
0010-0110-0303,1,1e-4
0010-0110-0303-0310,1,1e-4
0010-0113-0213-0303,1,1e-4
0010-0113-0300-0303,3,3e-4
0010-0113-0303,3,3e-4
0010-0113-0313,2,2e-4
0010-0200-0300,1,1e-4
0010-0200-0300-0303,1,1e-4
0010-0210,3,3e-4
0010-0210-0300,5,5e-4
0010-0210-0300-0303,5,5e-4
0010-0210-0303,8,8e-4
0010-0210-0303-0310,1,1e-4
0010-0210-0311,1,1e-4
0010-0300,99,0.0099
0010-0300-0301,1,1e-4
0010-0300-0302,7,7e-4
0010-0300-0303,189,0.0189
0010-0300-0303-0310,2,2e-4
0010-0300-0310,1,1e-4
0010-0302,1,1e-4
0010-0302-0310,1,1e-4
0010-0303,95,0.0095
0010-0303-0310,35,0.0035
0010-0310,23,0.0023
0010-0310-0312,1,1e-4
0010-0310-0313,3,3e-4
0010-0312,1,1e-4
0010-0313,9,9e-4
0011,1,1e-4
0011-0013-0301-0303,3,3e-4
0011-0013-0303,1,1e-4
0011-0013-0303-0311,3,3e-4
0011-0113-0301-0303,1,1e-4
0011-0211-0303,1,1e-4
0011-0301,4,4e-4
0011-0301-0302,1,1e-4
0011-0301-0303,21,0.0021
0011-0303-0311,2,2e-4
0011-0311,1,1e-4
0012-0312,1,1e-4
0013-0113-0303,1,1e-4
0013-0213-0303,1,1e-4
0013-0303,27,0.0027
0013-0313,3,3e-4
0100-0300,1,1e-4
0100-0300-0302-1000,1,1e-4
0100-0300-0303,1,1e-4
0100-0300-0303-1000,1,1e-4
0100-0300-1000,1,1e-4
0100-0303,1,1e-4
0101-0301-0303-1001,1,1e-4
0103-0303-1003,1,1e-4
0103-0303-1003-1010,2,2e-4
0103-0303-1010,1,1e-4
0110,2,2e-4
0110-0300,5,5e-4
0110-0300-0302-1010,1,1e-4
0110-0300-0303,14,0.0014
0110-0300-0303-1010,8,8e-4
0110-0300-0303-1010-1013,1,1e-4
0110-0300-1010,5,5e-4
0110-0303,5,5e-4
0110-0303-0310,5,5e-4
0110-0303-0310-1010,3,3e-4
0110-0303-0310-1013,1,1e-4
0110-0310-0311,1,1e-4
0110-0310-0312,1,1e-4
0110-0310-0313,1,1e-4
0110-0310-1010,4,4e-4
0110-0313,1,1e-4
0111-0112-0301-0302-1011-1012,1,1e-4
0111-0113-0301-0303-1011-1013,1,1e-4
0111-0113-0303-0311-1011-1013,1,1e-4
0111-0113-0303-0311-1013,1,1e-4
0111-0301-0303-1011,1,1e-4
0111-0301-1011,1,1e-4
0111-0303,1,1e-4
0111-0303-0311-1011,2,2e-4
0111-0311-0312,1,1e-4
0112-0300-0302-1010-1012,2,2e-4
0112-0302-1010-1012,1,1e-4
0112-0312-1010-1012,4,4e-4
0113-0300-0303-1010,2,2e-4
0113-0300-0303-1010-1013,13,0.0013
0113-0301-0303-1011,1,1e-4
0113-0301-0303-1011-1013,2,2e-4
0113-0303,4,4e-4
0113-0303-0310-1010-1013,2,2e-4
0113-0303-1010,2,2e-4
0113-0303-1010-1013,25,0.0025
0113-0303-1011-1013,1,1e-4
0113-0303-1013,6,6e-4
0113-0313,1,1e-4
0113-0313-1010-1013,3,3e-4
0200-0300-0303-1000-1003,1,1e-4
0200-0300-0303-1010,2,2e-4
0200-0300-0303-1010-1013,1,1e-4
0201-0301-0303-1003-1011,1,1e-4
0201-0301-0303-1011,1,1e-4
0201-0301-0303-1011-1013,1,1e-4
0203-0303-1010-1013,1,1e-4
0203-0303-1013,1,1e-4
0210,1,1e-4
0210-0211,1,1e-4
0210-0300-0301,1,1e-4
0210-0300-0302-1010,1,1e-4
0210-0300-0302-1010-1012,2,2e-4
0210-0300-0303,2,2e-4
0210-0300-0303-1003-1010,2,2e-4
0210-0300-0303-1010,25,0.0025
0210-0300-0303-1010-1013,1,1e-4
0210-0300-1010,11,0.0011
0210-0302-0310-1002-1010,1,1e-4
0210-0302-1010-1012,1,1e-4
0210-0303,2,2e-4
0210-0303-0310-1010,5,5e-4
0210-0303-1003-1010,1,1e-4
0210-0303-1010,7,7e-4
0210-0303-1010-1013,10,0.001
0210-0310-1010,3,3e-4
0210-0312-1010-1012,1,1e-4
0210-0313,1,1e-4
0210-0313-1010,2,2e-4
0210-0313-1010-1013,1,1e-4
0210-1010,12,0.0012
0211-0300-0301-1010-1011,1,1e-4
0211-0301-0303-1011-1013,1,1e-4
0211-0301-1011,1,1e-4
0211-0303-1011-1013,1,1e-4
0211-0313-1011-1013,1,1e-4
0211-1010-1011,1,1e-4
0213-0300-0303-1010-1013,1,1e-4
0213-0303-1010-1013,2,2e-4
0213-0303-1011-1013-1113,1,1e-4
0213-0303-1013,3,3e-4
0300,13,0.0013
0300-0301,1,1e-4
0300-0301-1000-1001,1,1e-4
0300-0301-1010-1011,47,0.0047
0300-0301-1010-1011-1101,2,2e-4
0300-0301-1010-1011-1301,1,1e-4
0300-0302,1,1e-4
0300-0302-1000-1002,2,2e-4
0300-0302-1002-1010,23,0.0023
0300-0302-1010,24,0.0024
0300-0302-1010-1012,80,0.008
0300-0302-1010-1012-1100,1,1e-4
0300-0302-1010-1012-1102,1,1e-4
0300-0302-1010-1012-1112,2,2e-4
0300-0302-1010-1012-1202,2,2e-4
0300-0302-1010-1012-1212,1,1e-4
0300-0302-1010-1012-1300,1,1e-4
0300-0303,38,0.0038
0300-0303-0310-1003-1010,1,1e-4
0300-0303-0310-1010,4,4e-4
0300-0303-0310-1010-1013,4,4e-4
0300-0303-1000,11,0.0011
0300-0303-1000-1003,10,0.001
0300-0303-1000-1103,2,2e-4
0300-0303-1003,1,1e-4
0300-0303-1003-1010,503,0.0503
0300-0303-1003-1010-1200,1,1e-4
0300-0303-1003-1010-1303,3,3e-4
0300-0303-1010,768,0.0768
0300-0303-1010-1013,384,0.0384
0300-0303-1010-1013-1103,3,3e-4
0300-0303-1010-1013-1113,3,3e-4
0300-0303-1010-1013-1200,2,2e-4
0300-0303-1010-1013-1213,1,1e-4
0300-0303-1010-1100,4,4e-4
0300-0303-1010-1100-1103,1,1e-4
0300-0303-1010-1103,40,0.004
0300-0303-1010-1110,5,5e-4
0300-0303-1010-1113,5,5e-4
0300-0303-1010-1200,4,4e-4
0300-0303-1010-1203,1,1e-4
0300-0303-1010-1310,1,1e-4
0300-0303-1100,2,2e-4
0300-0303-1110,5,5e-4
0300-0310-1010,8,8e-4
0300-1000,11,0.0011
0300-1000-1100,1,1e-4
0300-1010,834,0.0834
0300-1010-1100,2,2e-4
0300-1010-1100-1300,1,1e-4
0300-1010-1110,1,1e-4
0300-1010-1200,8,8e-4
0300-1010-1300,1,1e-4
0300-1110,4,4e-4
0301,4,4e-4
0301-0302,1,1e-4
0301-0302-1002-1011,1,1e-4
0301-0302-1011-1012,4,4e-4
0301-0302-1011-1012-1201,1,1e-4
0301-0303,17,0.0017
0301-0303-1001,26,0.0026
0301-0303-1001-1003,23,0.0023
0301-0303-1001-1003-1303,1,1e-4
0301-0303-1001-1103,3,3e-4
0301-0303-1001-1301,1,1e-4
0301-0303-1003-1011,49,0.0049
0301-0303-1011,70,0.007
0301-0303-1011-1013,65,0.0065
0301-0303-1011-1013-1103,1,1e-4
0301-0303-1011-1013-1111-1213,1,1e-4
0301-0303-1011-1013-1113,1,1e-4
0301-0303-1011-1101-1103,1,1e-4
0301-0303-1011-1103,3,3e-4
0301-0303-1011-1113,1,1e-4
0301-0303-1101-1103-1111,1,1e-4
0301-1001,4,4e-4
0301-1010-1011,7,7e-4
0301-1011,32,0.0032
0301-1011-1013,1,1e-4
0301-1011-1201,1,1e-4
0302,3,3e-4
0302-0303,13,0.0013
0302-0303-1002-1003,4,4e-4
0302-0303-1003-1012,1,1e-4
0302-0303-1003-1012-1203,1,1e-4
0302-0303-1012,2,2e-4
0302-0303-1012-1013,13,0.0013
0302-0303-1012-1013-1103,1,1e-4
0302-0310,1,1e-4
0302-0310-1002-1010,1,1e-4
0302-0310-1010,3,3e-4
0302-0310-1010-1012,4,4e-4
0302-0310-1010-1012-1102,1,1e-4
0302-0310-1010-1112,1,1e-4
0302-1002,3,3e-4
0302-1002-1010,12,0.0012
0302-1002-1202,1,1e-4
0302-1010-1012,42,0.0042
0302-1010-1012-1102,1,1e-4
0302-1010-1202,1,1e-4
0302-1012,13,0.0013
0303,519,0.0519
0303-0310,18,0.0018
0303-0310-1003-1010,32,0.0032
0303-0310-1010,118,0.0118
0303-0310-1010-1013,166,0.0166
0303-0310-1010-1013-1103,4,4e-4
0303-0310-1010-1013-1110,2,2e-4
0303-0310-1010-1013-1113,1,1e-4
0303-0310-1010-1110,3,3e-4
0303-0310-1010-1210,2,2e-4
0303-0310-1010-1310,1,1e-4
0303-0310-1013,1,1e-4
0303-0310-1013-1110,1,1e-4
0303-0310-1110,2,2e-4
0303-0310-1110-1113,1,1e-4
0303-0311,11,0.0011
0303-0311-1003-1011,9,9e-4
0303-0311-1011,13,0.0013
0303-0311-1011-1013,47,0.0047
0303-0311-1011-1013-1303,1,1e-4
0303-0311-1011-1013-1311,1,1e-4
0303-0311-1011-1103,2,2e-4
0303-0311-1011-1111,1,1e-4
0303-0311-1013,1,1e-4
0303-0311-1013-1111,1,1e-4
0303-0311-1111,1,1e-4
0303-0311-1311,1,1e-4
0303-0312-1012,1,1e-4
0303-0312-1012-1013,1,1e-4
0303-0313-1010-1013,2,2e-4
0303-1000,1,1e-4
0303-1000-1003,2,2e-4
0303-1000-1103,2,2e-4
0303-1001-1003,5,5e-4
0303-1003,235,0.0235
0303-1003-1010,276,0.0276
0303-1003-1010-1103,5,5e-4
0303-1003-1010-1203,4,4e-4
0303-1003-1011,6,6e-4
0303-1003-1103,2,2e-4
0303-1010,244,0.0244
0303-1010-1013,811,0.0811
0303-1010-1013-1103,21,0.0021
0303-1010-1013-1113,15,0.0015
0303-1010-1013-1203,3,3e-4
0303-1010-1013-1213,1,1e-4
0303-1010-1013-1303,3,3e-4
0303-1010-1103,16,0.0016
0303-1010-1113,6,6e-4
0303-1010-1203,1,1e-4
0303-1010-1210,1,1e-4
0303-1010-1310,1,1e-4
0303-1011,2,2e-4
