parIndex,Phase,DSGRNPhase,nStateRac,nStateDSGRN,Compare
1,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
2,0303-1013,0303-1013,2,2,1
3,0303-0310-1003-1010,0303-1003-1010,4,3,0.75
4,0300-0303-1010,0300-0303-1003-1010,3,4,1
5,0303-1003,0300-0303-1003-1010,2,4,1
6,0303-1010-1013,0303-1003-1010,3,3,0.6666666666666666
7,0010-0313,0010-0013-0303,2,3,0.5
8,0113-0303,0113-0303,2,2,1
9,0300-0303-1010,0300-0303-1010-1013-1113,3,5,1
10,0301-0311-1011,0301-0303-1003-1011,3,4,0.6666666666666666
11,0303,0303,1,1,1
12,0302-1010-1012,0300-0302-1010-1012,3,4,1
13,0303-1003-1010,0300-0303-1003-1010,3,4,1
14,0010-0013-0303,0010-0013-0303,3,3,1
15,0010-0303,0010-0303,2,2,1
16,0303-1003-1010,0303-1003-1010,3,3,1
17,0303,0303-1010-1013,1,3,1
18,0301-0303-1011,0301-0303-1001,3,3,0.6666666666666666
19,0301-0303-1011-1013,0301-0303-1003-1011-1103,4,5,0.75
20,0303-1013,-1,2,2,0
21,0300-0303-1010-1013,0203-0300-0303-1010-1013,4,5,1
22,1010,1010,1,1,1
23,0010,0010-0300-0303,1,3,1
24,0300-0303-1010,0300-0303-1003-1010,3,4,1
25,0303-1010-1013,0303-1010-1013,3,3,1
26,0303-1010-1013,0203-0303-1010-1013,3,4,1
27,0300-1010,0300-1010,2,2,1
28,0303-0310-1010-1013,0303-1010-1013,4,3,0.75
29,1010,1010,1,1,1
30,0010-0300,0010-0300,2,2,1
31,0303-1013,0303-1010-1013,2,3,1
32,0113-0303,0113-0303,2,2,1
33,0303-0310-1010-1013-1103,0303-1010-1013-1103,5,4,0.8
34,1010,1010-1012,1,2,1
35,0303-1003-1010,0303-1010-1013,3,3,0.6666666666666666
36,1010,1010,1,1,1
37,0303,0303-1003,1,2,1
38,0303,0010-0303,1,2,1
39,1003-1010-1103,1003-1010-1203,3,3,0.6666666666666666
40,0010-0300,0010-0300,2,2,1
41,0301-0303-1011-1013,0301-0303-1011-1013,4,4,1
42,0300-1010,0300-1010,2,2,1
43,0303-1010,0303-1010,2,2,1
44,0303-1010-1013,0303-1010-1013,3,3,1
45,0010-0300,0010-0300,2,2,1
46,1010-1303,1010-1303,2,2,1
47,0010-0013-0300-0303,0010-0300-0303,4,3,0.75
48,0010-0300,0010-0103-0300-0303,2,4,1
49,0303,0303,1,1,1
50,1010,0300-1010,1,2,1
51,0300-0303-1010-1013,0300-0303-1003-1010,4,4,0.75
52,1010,0300-0303-1003-1010,1,4,1
53,0303,0300-0303-1003-1010,1,4,1
54,0303-1003,0303-0311-1003-1011,2,4,1
55,0013-0303,0011-0013-0303-0311,2,4,1
56,1010,1010,1,1,1
57,0300-0303,0110-0300-0303,2,3,1
58,0300-1010,0300-0302-1010-1012,2,4,1
59,0310-0312-1010,0303-1010-1103,3,3,0.3333333333333333
60,0300-0301-1010-1011,0300-0301-1010-1011,4,4,1
61,0303,0303,1,1,1
62,1010,0300-1010,1,2,1
63,0313,0303-0311-1003-1011,1,4,0
64,1010,0303-1003-1010,1,3,1
65,0303,0010-0300-0303,1,3,1
66,1010,1010,1,1,1
67,0303,0013-0303,1,2,1
68,0303-1010-1013,0300-0303-1003-1010,3,4,0.6666666666666666
69,0303,0010-0300-0303,1,3,1
70,0010-0011,-1,2,2,0
71,0313-1010-1013,0303-1010-1013,3,3,0.6666666666666666
72,0303-1010,0300-0303-1003-1010,2,4,1
73,0300-0303,-1,2,2,0
74,0303,0303-0311-1011-1013-1111-1113,1,6,1
75,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
76,0300-1010,0300-0303-1003-1010,2,4,1
77,0300-0303-1010,0300-0303-1010-1103,3,4,1
78,0300-0303-1010,0300-0303-1003-1010,3,4,1
79,0300-0303-1010-1013,0300-0303-1010,4,3,0.75
80,0303-1010-1013,0303-1010-1013,3,3,1
81,0001-0301,0010-0012-0302,2,3,0
82,1010-1013,0303-1010-1013-1203,2,4,1
83,0303-0310-1010-1013,0300-0303-1010-1013,4,4,0.75
84,0301-1001,0301-1001,2,2,1
85,1010,0300-0303-1003-1010,1,4,1
86,0300-0303-1010,0300-0303-1010,3,3,1
87,0303,0303-1010,1,2,1
88,0010-0300,0010-0300,2,2,1
89,1010,0212-0312-1010-1012,1,4,1
90,1010,0300-1010,1,2,1
91,0303-1010-1013,0303-1010-1013,3,3,1
92,1010,0300-1010,1,2,1
93,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
94,0303-1003,0303-1003,2,2,1
95,0300-1010,0300-1010,2,2,1
96,0303-1013,0303-1010-1013,2,3,1
97,0303-1013,0300-0303-1010-1013,2,4,1
98,1010,0312-1010-1012,1,3,1
99,0303-1003,0203-0300-0303-1003-1010,2,5,1
100,0303,0303,1,1,1
101,1010,0300-0303-1003-1010,1,4,1
102,0303-1010-1013,0303-1010-1013,3,3,1
103,0010-0300-0303,0010-0300-0303,3,3,1
104,0303-1013,0113-0303-1010-1013,2,4,1
105,0301-1011,0111-0112-0301-0302-1011-1012,2,6,1
106,1010,0300-1010,1,2,1
107,1010,0300-0303-1010,1,3,1
108,0010-0300-0303,0010-0300-0303,3,3,1
109,0303-1013,0303-1003-1010,2,3,0.5
110,0010-0300-0303,0010-0300-0303,3,3,1
111,0303,0300-0303-1003-1010,1,4,1
112,1011,0301-1011,1,2,1
113,1010,0300-1010,1,2,1
114,1010,1010,1,1,1
115,0303,0303-0310-1010-1013,1,4,1
116,0300-1010,0300-1010,2,2,1
117,0300-0303,0300-0303-1010,2,3,1
118,0303-1013,0303-1003-1010-1203,2,4,0.5
119,0303-1003,0303-1003,2,2,1
120,0300-1010,0300-1010,2,2,1
121,0301-0303-1011-1013-1103,0300-0303-1010-1013-1103,5,5,0.6
122,0303-1013,0300-0303-1003-1010,2,4,0.5
123,0303-1013,0303-1003-1010,2,3,0.5
124,0313-1010-1013,0313-1010-1013,3,3,1
125,1010,1010,1,1,1
126,0303-1013,0300-0303-1003-1010,2,4,0.5
127,0300-1010,0300-1010,2,2,1
128,0303-1003,0303-1003,2,2,1
129,0303-1003-1010,0300-0303-1003-1010,3,4,1
130,1010,0300-1010,1,2,1
131,1010,1010,1,1,1
132,0300-1010,0300-0303-1003-1010,2,4,1
133,0300-0303-1010-1013,-1,4,2,0
