74.317,1.159	0.076,6.652
83.253,0.453	0.045,43.356
0.012,105.545
70.275,0.083
12.912,0.454	0.005,41.598
23.212,4.755	0.019,98.877
116.342,1.154	0.193,111.899
110.211,1.502	0.019,107.241
3.722,1.838	91.986,1.838	0.044,125.017
28.366,4.754	0.006,145.337
70.684,4.551	0.080,117.820
93.335,8.710	0.090,81.241	1.117,81.241
113.096,1.058	0.060,49.052	3.486,49.052
12.075,0.554	0.003,43.275
94.105,3.039	0.020,104.189
197.343,1.299	0.043,44.527
1.797,0.508	46.937,0.508	0.039,46.417
0.002,120.044
75.242,1.980	0.309,130.986
27.194,2.701	0.008,189.123
0.132,189.076
103.612,4.999	0.013,71.721
2.309,1.534	0.002,92.204
228.123,1.305	0.071,119.899
89.298,0.021	0.530,1.834
68.722,4.121
96.638,7.085	0.112,228.123
2.073,9.316	190.356,9.316	0.053,86.889
0.154,56.348
263.278,0.805	0.101,47.501
82.477,7.734	0.043,236.461
0.042,82.425
122.346,1.322	0.034,61.090
83.241,6.537	0.028,150.272
104.854,1.029	0.114,42.235
1.847,2.574	21.875,2.574	0.075,120.503
0.419,6.388	40.738,6.388	0.005,108.577
138.387,1.785	0.021,127.502
57.854,0.798	0.032,67.111	0.713,67.111
117.675,1.343	0.050,103.683
19.196,7.892	0.038,245.291
0.054,103.780
245.291,4.010	0.672,97.480
0.060,113.028	5.847,52.147
30.335,1.009	0.053,82.206
89.009,5.144	0.033,29.458	2.326,29.458
0.004,215.254
14.440,4.084	0.002,338.850
20.307,1.993	0.007,60.907
19.899,1.230	0.004,39.497
14.130,0.864	0.015,73.110
76.693,13.783	0.217,29.875
400.754,1.425	0.320,109.994
139.529,3.487
1.249,10.723	65.075,0.241
34.721,0.603	0.006,59.407
371.556,6.249	0.343,352.686
0.026,72.734	0.731,72.734
235.869,4.076	0.346,67.440
128.049,2.526	0.051,230.605
85.608,2.445	0.012,93.235
2.147,11.577	48.829,11.577	0.037,127.223
1.015,1.896	53.566,1.896	0.013,114.367
100.251,0.577	0.181,24.471
81.785,1.543	0.022,121.632
66.099,8.255	0.042,239.857	2.255,239.857
245.178,13.869	0.142,475.530
243.658,6.525	0.064,53.256
11.599,7.644	0.007,96.220
41.873,1.529	0.037,100.893	0.948,100.893
161.537,1.055	0.218,56.035
42.916,0.385	0.013,34.035
0.002,83.338
9.309,3.760	0.016,309.179
0.006,172.440
0.144,151.670	9.058,32.815
0.078,409.436
235.596,2.588	0.075,111.099
35.370,9.587	0.009,241.438
96.786,4.561	0.293,82.564
143.885,2.492	0.806,130.128
168.026,0.677	0.126,38.767
519.089,1.832	1.239,138.754
22.448,0.317	0.012,30.629
208.788,0.518	0.174,43.489
211.118,5.283	0.060,41.148
507.947,2.262	0.253,104.234
