Phase,Count,Frequency
0002,1,1e-4
0002-2020,4,4e-4
0012,1,1e-4
0012-0020,1,1e-4
0012-0020-0202,1,1e-4
0012-0021-0202-1020,1,1e-4
0012-0021-0202-2020,8,8e-4
0012-0022-0202-2020,1,1e-4
0012-0102-2011-2020,1,1e-4
0012-0202,5,5e-4
0012-0202-1020,2,2e-4
0012-0202-1021-2020,1,1e-4
0012-0202-2011-2020,5,5e-4
0012-0202-2011-2020-2201,1,1e-4
0012-0202-2012-2020,3,3e-4
0012-0202-2020,77,0.0077
0012-0202-2020-2101,1,1e-4
0012-0202-2020-2201,2,2e-4
0012-0202-2021,2,2e-4
0012-0212-2020,3,3e-4
0012-2011-2020,3,3e-4
0012-2020,12,0.0012
0020-0022-0202,1,1e-4
0020-0202,4,4e-4
0020-0202-0210,1,1e-4
0021,1,1e-4
0021-0022-0202-2020,4,4e-4
0021-0102-2020,1,1e-4
0021-0202,11,0.0011
0021-0202-0211,3,3e-4
0021-0202-0211-2020,8,8e-4
0021-0202-0211-2020-2210,1,1e-4
0021-0202-0212-2020,1,1e-4
0021-0202-1020,2,2e-4
0021-0202-2020,82,0.0082
0021-0202-2021,2,2e-4
0021-2020,6,6e-4
0021-2021,2,2e-4
0022,2,2e-4
0022-0122-0202-2020,1,1e-4
0022-0202,24,0.0024
0022-0202-0212,1,1e-4
0022-0202-0212-2020,1,1e-4
0022-0202-2020,120,0.012
0022-0202-2021,8,8e-4
0022-0212,1,1e-4
0022-0212-2020,8,8e-4
0022-0212-2021,2,2e-4
0022-2020,12,0.0012
0102,2,2e-4
0102-2001-2002-2020,1,1e-4
0102-2020,22,0.0022
0102-2020-2101,1,1e-4
0112-0120-0202-2020,10,0.001
0112-0120-0212-2020,1,1e-4
0112-0120-2011-2020,1,1e-4
0112-0121-0202-1120-2020,1,1e-4
0112-0121-0202-2020,3,3e-4
0112-0121-0202-2120,1,1e-4
0112-0121-2020,1,1e-4
0112-0122-0202-1120-2020,1,1e-4
0112-0122-0202-2020,3,3e-4
0112-0202,5,5e-4
0112-0202-1012-2011-2020,1,1e-4
0112-0202-1012-2020,3,3e-4
0112-0202-1022-2020,1,1e-4
0112-0202-1120-2020,1,1e-4
0112-0202-2011-2020,2,2e-4
0112-0202-2012,1,1e-4
0112-0202-2012-2020,3,3e-4
0112-0202-2020,34,0.0034
0112-0202-2021,1,1e-4
0112-0212-2020,3,3e-4
0112-1020,1,1e-4
0112-2020,4,4e-4
0120,1,1e-4
0120-0122,1,1e-4
0120-0122-0202-2020,2,2e-4
0120-0122-0212-2020,1,1e-4
0120-0200-2020,2,2e-4
0120-0201-2020,2,2e-4
0120-0202,6,6e-4
0120-0202-0210,3,3e-4
0120-0202-0210-2020,5,5e-4
0120-0202-2020,86,0.0086
0120-0202-2120,1,1e-4
0120-0212-2020,2,2e-4
0120-2020,3,3e-4
0120-2120,1,1e-4
0121-0122-0202-1020,1,1e-4
0121-0202,2,2e-4
0121-0202-0211,1,1e-4
0121-0202-0211-1021-2020,1,1e-4
0121-0202-0211-2020,3,3e-4
0121-0202-0221-2020,1,1e-4
0121-0202-1020,1,1e-4
0121-0202-1021-2020,5,5e-4
0121-0202-1120-2020,5,5e-4
0121-0202-2020,81,0.0081
0121-0202-2020-2200,1,1e-4
0121-0202-2020-2210,1,1e-4
0121-0202-2021,2,2e-4
0121-0202-2120,2,2e-4
0121-0211-2020,1,1e-4
0121-0212-2020,2,2e-4
0121-0221-1220-2020,1,1e-4
0121-1120-2020,1,1e-4
0121-2020,1,1e-4
0122,1,1e-4
0122-0202,7,7e-4
0122-0202-1022-2020,5,5e-4
0122-0202-1022-2021,1,1e-4
0122-0202-1120-1210-2020,1,1e-4
0122-0202-1120-2020,4,4e-4
0122-0202-1121-2021,1,1e-4
0122-0202-1201-2020,1,1e-4
0122-0202-2020,48,0.0048
0122-0202-2020-2022,1,1e-4
0122-0202-2020-2201,1,1e-4
0122-0202-2021,5,5e-4
0122-0202-2022,1,1e-4
0122-0202-2120,2,2e-4
0122-0212-2020,4,4e-4
0122-0212-2120,1,1e-4
0122-0222-2020,2,2e-4
0122-1022-2020,1,1e-4
0122-2020,6,6e-4
0122-2020-2120,1,1e-4
0200-2020,4,4e-4
0200-2020-2100,1,1e-4
0201,1,1e-4
0201-0210-2020,2,2e-4
0201-0220-2020,1,1e-4
0201-1200-2020,2,2e-4
0201-2011-2020,1,1e-4
0201-2020,11,0.0011
0201-2020-2100,2,2e-4
0202,527,0.0527
0202-0210,3,3e-4
0202-0210-0220-2020,1,1e-4
0202-0210-1020,1,1e-4
0202-0210-1102-2020,1,1e-4
0202-0210-2020,102,0.0102
0202-0210-2020-2110,6,6e-4
0202-0210-2020-2210,2,2e-4
0202-0210-2120,1,1e-4
0202-0211,3,3e-4
0202-0211-0221-2020,1,1e-4
0202-0211-1021-2020,3,3e-4
0202-0211-1210-2020,4,4e-4
0202-0211-2020,32,0.0032
0202-0211-2020-2110,2,2e-4
0202-0211-2020-2210,3,3e-4
0202-0212,1,1e-4
0202-0212-0221-2020,2,2e-4
0202-0212-1022-2020,1,1e-4
0202-0212-2020,5,5e-4
0202-0212-2020-2110,1,1e-4
0202-0220,20,0.002
0202-0220-1020,2,2e-4
0202-0220-2020,128,0.0128
0202-0220-2020-2101,2,2e-4
0202-0220-2020-2102,1,1e-4
0202-0220-2120,6,6e-4
0202-0220-2220,1,1e-4
0202-0221,10,0.001
0202-0221-1002-1021-2020,1,1e-4
0202-0221-1021,2,2e-4
0202-0221-1021-2020,5,5e-4
0202-0221-1021-2021,1,1e-4
0202-0221-1120-2120,1,1e-4
0202-0221-1220,1,1e-4
0202-0221-1220-2020,6,6e-4
0202-0221-2012-2020,1,1e-4
0202-0221-2012-2021,1,1e-4
0202-0221-2020,61,0.0061
0202-0221-2020-2102,1,1e-4
0202-0221-2021,2,2e-4
0202-0221-2120,3,3e-4
0202-0221-2120-2220,1,1e-4
0202-0221-2220,1,1e-4
0202-0222,3,3e-4
0202-0222-1021-2020,1,1e-4
0202-0222-2020,7,7e-4
0202-1002,9,9e-4
0202-1002-1021-2020,5,5e-4
0202-1002-2001,1,1e-4
0202-1002-2001-2020,6,6e-4
0202-1002-2002-2020,2,2e-4
0202-1002-2010,2,2e-4
0202-1002-2020,74,0.0074
0202-1011,1,1e-4
0202-1012,3,3e-4
0202-1012-1021-2020,3,3e-4
0202-1012-1022-2020,1,1e-4
0202-1012-1102-2020,7,7e-4
0202-1012-1102-2020-2100,1,1e-4
0202-1012-2011-2020,5,5e-4
0202-1012-2012-2020,5,5e-4
0202-1012-2012-2021,1,1e-4
0202-1012-2020,85,0.0085
0202-1020,17,0.0017
0202-1021,4,4e-4
0202-1021-1022-2020,2,2e-4
0202-1021-1102-2020,3,3e-4
