parIndex,Phase,DSGRNPhase,nStateRac,nStateDSGRN,Compare
1,0010-0312,0010-0012-0312,2,3,1
2,0303-1010,0303-1010,2,2,1
3,0010-0112-0310-0312,0010-0112-0310-0312,4,4,1
4,0303-1010-1013-1103,0303-1010-1013-1103,4,4,1
5,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
6,0303-1010-1013,0303-1010-1013,3,3,1
7,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
8,0312-1010-1012,0312-1010-1012,3,3,1
9,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
10,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
11,1003-1010-1303,1003-1010-1303,3,3,1
12,1010,1010,1,1,1
13,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
14,1010-1013-1303,1010-1013-1213-1303,3,4,1
15,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
16,0303-1010,0303-1010,2,2,1
17,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
18,1010,1010,1,1,1
19,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
20,0300-0303-1010-1200,0300-0303-1010-1200,4,4,1
21,0303-0310-1010,0303-0310-1010,3,3,1
22,1010-1013-1303,1010-1013-1303,3,3,1
23,0303-0310-1010,0303-0310-1010,3,3,1
24,1010,1010,1,1,1
25,0303-1010-1013,0303-1010-1013,3,3,1
26,0300-0303-1010,0300-0303-1010,3,3,1
27,0300-1010,0300-1010,2,2,1
28,0303-1010-1013,0303-1010-1013-1103,3,4,1
29,0113-0303-1010-1013,0113-0303-1010-1013,4,4,1
30,0303-1010-1113,0303-1010-1113,3,3,1
31,1010-1200-1303,1010-1200-1303,3,3,1
32,0300-1010,0300-1010,2,2,1
33,1013-1213-1303,1013-1213-1303,3,3,1
34,0303-1010-1013,0303-1010-1013,3,3,1
35,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
36,0300-1010,0300-1010,2,2,1
37,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
38,0303-1010-1013-1103,0303-1010-1013-1103,4,4,1
39,1010,1010-1012,1,2,1
40,1010-1303,1010-1303,2,2,1
41,1010-1200-1303,1010-1200-1303,3,3,1
42,0303-0310-1010-1013,0303-1010-1013,4,3,0.75
43,1010-1303,1010-1303,2,2,1
44,0303-1010-1013-1103,0303-1010-1013-1103,4,4,1
45,0010-0300-0303,0010-0300-0303,3,3,1
46,0110-0300-0303-1010,-1,4,2,0
47,0303-1010-1013,0303-1010-1013,3,3,1
48,0301-0303-1001,0301-0303-1001-1101,3,4,1
49,0303-0310-1010-1013,0303-1010-1013,4,3,0.75
50,0300-0301-1010-1011,0300-0301-1010-1011,4,4,1
51,0303-1010-1013,0303-1010-1013,3,3,1
52,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
53,0303-1010-1013,0303-1010-1013,3,3,1
54,0300-0303-1010,0300-0303-1010,3,3,1
55,0300-0303-1010-1013,0200-0300-0303-1010-1013,4,5,1
56,0303-1010-1013,0303-1010-1013,3,3,1
57,0303-1010-1013,0303-1010-1013,3,3,1
58,0300-0303-1010-1103,0300-0303-1010-1103,4,4,1
59,0300-0303-1010-1013,0300-0303-1010-1013-1200,4,5,1
60,0300-1010,0300-1010,2,2,1
61,0010-0300-0303,0010-0300-0303,3,3,1
62,1010-1303,1010-1303,2,2,1
63,1010-1013-1303,1010-1013-1303,3,3,1
64,0301-0303-1011-1013,0301-0303-1011-1013,4,4,1
65,0301-0303-1011,0301-0303-1011,3,3,1
66,0303-0310-1010,0303-0310-1010,3,3,1
67,0303-0310-1010,0303-0310-1010-1103,3,4,1
68,1010,1010,1,1,1
69,0303-1010-1013,0303-1010-1013,3,3,1
70,0303-1013,0303-1013,2,2,1
71,0303,0303,1,1,1
72,0300-0303-1010,0300-0303-1010-1200,3,4,1
73,0300-0303-1010-1103,0300-0303-1010-1103,4,4,1
74,1010,1010,1,1,1
75,0300-1010,0300-1010,2,2,1
76,1013-1303,1011-1013-1303-1311,2,4,1
77,0303-1003-1010,0300-0303-1003-1010,3,4,1
78,1010,1010,1,1,1
79,0200-0300-0303-1010,0200-0300-0303-1010,4,4,1
80,0300-0303-1010-1200,0300-0303-1010-1200,4,4,1
81,0302-0303-1012-1013,0302-0303-1012-1013,4,4,1
82,0303-1003-1010,0303-1003-1010,3,3,1
83,0303-1013,0303-1013,2,2,1
84,0300-0303-1003-1010,0200-0300-0303-1003-1010,4,5,1
85,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
86,0300-1010,0300-1010,2,2,1
87,0303-1010-1013,0303-1010-1013,3,3,1
88,1010-1013-1303,1010-1013-1303,3,3,1
89,0300-0303-1010,0300-0303-1003-1010,3,4,1
90,0300-0302-1010,0300-0302-1010-1012-1110,3,5,1
91,0300-1010-1200,0300-1010-1100-1200,3,4,1
92,0300-0303-1003-1010,-1,4,2,0
93,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
94,0303-1013,0303-1013,2,2,1
95,0310-1110,0303-0310-1010-1110,2,4,1
96,0300-0303-1010-1013,0300-0303-1010-1013-1200,4,5,1
97,1010-1013-1213-1303,1010-1013-1213-1303,4,4,1
98,0303-1010-1013,0303-1010-1013,3,3,1
99,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
100,0303-1010,0303-1010,2,2,1
101,1010,1010,1,1,1
102,0303-1010-1013,0303-1010-1013-1113,3,4,1
103,1003-1303,1003-1010-1303,2,3,1
104,0303-1003-1010,0303-1003-1010,3,3,1
105,0303-0310-1010,0303-0310-1010,3,3,1
106,0310-0313,0310-0313,2,2,1
107,0303-1010-1013-1103,0303-1010-1013-1103,4,4,1
108,1010-1013-1303,1010-1013-1113-1303,3,4,1
109,0200-0300-0303-1010,0200-0300-0303-1010,4,4,1
110,1010-1303,1010-1013-1303,2,3,1
111,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
112,0303-1010-1013,0303-1010-1013,3,3,1
113,0300-0303-1010,0300-0303-1010,3,3,1
114,1010,1010,1,1,1
115,0301-0303-1011-1013,0301-0303-1011-1013,4,4,1
116,0303-1010-1013,0303-1010-1013,3,3,1
117,0303-1011-1013,0303-1011-1013,3,3,1
118,0303-1010-1013,0303-1010-1013,3,3,1
119,0301-0303-1003-1011,0301-0303-1003-1011,4,4,1
120,0010-0210-0303,0010-0210-0303,3,3,1
121,1010,1010,1,1,1
122,1010,0300-1010,1,2,1
123,0303-1010-1013,0303-0310-1010-1013,3,4,1
124,0300-0303-1010,0300-0303-1010,3,3,1
125,1010-1011-1200-1201,1010-1011-1200-1201,4,4,1
126,0113-0303-1010-1013,0113-0303-1010-1013,4,4,1
127,0110-0300-0303-1010,0110-0300-0303-1010,4,4,1
