Phase,Count,Frequency
0001-0301-0303,2,2e-4
0010,29,0.0029
0010-0011,1,1e-4
0010-0011-0200-0201-0300-0301,2,2e-4
0010-0011-0210-0211,1,1e-4
0010-0011-0300-0301,2,2e-4
0010-0011-0310-0311,1,1e-4
0010-0012-0302,3,3e-4
0010-0012-0302-0310,2,2e-4
0010-0012-0310,1,1e-4
0010-0012-0310-0312,1,1e-4
0010-0012-0312,2,2e-4
0010-0013-0110-0303,1,1e-4
0010-0013-0210-0303,2,2e-4
0010-0013-0213,1,1e-4
0010-0013-0300-0303,12,0.0012
0010-0013-0303,65,0.0065
0010-0013-0303-0310,8,8e-4
0010-0013-0310-0313,1,1e-4
0010-0013-0313,10,0.001
0010-0100-0300-0303,10,0.001
0010-0103-0303,1,1e-4
0010-0110-0300,1,1e-4
0010-0110-0303,2,2e-4
0010-0110-0313,1,1e-4
0010-0113-0300-0303,1,1e-4
0010-0113-0303,6,6e-4
0010-0113-0303-0310,1,1e-4
0010-0113-0310-0313,1,1e-4
0010-0113-0313,2,2e-4
0010-0200-0300,1,1e-4
0010-0200-0300-0303,3,3e-4
0010-0210,1,1e-4
0010-0210-0300-0303,3,3e-4
0010-0210-0303,14,0.0014
0010-0210-0312,1,1e-4
0010-0300,26,0.0026
0010-0300-0301,1,1e-4
0010-0300-0302,4,4e-4
0010-0300-0303,122,0.0122
0010-0300-0303-0310,1,1e-4
0010-0300-0310,1,1e-4
0010-0302,1,1e-4
0010-0303,60,0.006
0010-0303-0310,35,0.0035
0010-0310,11,0.0011
0010-0310-0312,2,2e-4
0010-0310-0313,4,4e-4
0010-0312,2,2e-4
0010-0313,7,7e-4
0011-0013-0301-0303,8,8e-4
0011-0013-0303,1,1e-4
0011-0013-0303-0311,6,6e-4
0011-0301,1,1e-4
0011-0301-0303,13,0.0013
0011-0303-0311,1,1e-4
0012-0302,1,1e-4
0013-0303,11,0.0011
0101-0102-0301-0302-1001-1002,1,1e-4
0101-0301-0303-1001,3,3e-4
0101-0303-1001,1,1e-4
0103-0303-1003-1010,4,4e-4
0110,1,1e-4
0110-0111,1,1e-4
0110-0111-0200-0201-0300-0301-1010-1011,1,1e-4
0110-0111-0310-0311,1,1e-4
0110-0112-0302-0310-1010-1012,1,1e-4
0110-0113-0303-0310,1,1e-4
0110-0113-0303-0310-1010-1013,6,6e-4
0110-0210-0303,1,1e-4
0110-0300-0302,1,1e-4
0110-0300-0303,9,9e-4
0110-0300-0303-1010,9,9e-4
0110-0300-0303-1010-1013,3,3e-4
0110-0300-1010,9,9e-4
0110-0303,9,9e-4
0110-0303-0310,5,5e-4
0110-0303-0310-1010,26,0.0026
0110-0303-0310-1010-1013,8,8e-4
0110-0303-0310-1013,1,1e-4
0110-0303-1010,7,7e-4
0110-0303-1010-1013,1,1e-4
0110-0310,2,2e-4
0110-0310-0312-1010,1,1e-4
0110-0310-0313,1,1e-4
0110-0310-0313-1010,2,2e-4
0110-0310-1010,6,6e-4
0110-1010,1,1e-4
0111-0112-0311-0312-1011-1012,1,1e-4
0111-0113-0301-0303-1011-1013,1,1e-4
0111-0113-0303-0311-1011-1013,6,6e-4
0111-0301-0303-1003-1011,1,1e-4
0111-0301-0303-1011,3,3e-4
0111-0303-0311,1,1e-4
0111-0303-0311-1011,1,1e-4
0111-0303-0311-1011-1013,3,3e-4
0112-0113-0302-0303-1012-1013,2,2e-4
0112-0210-0300-0302-1010-1012,1,1e-4
0112-0210-0312-1010-1012,1,1e-4
0112-0300-0302-1010-1012,1,1e-4
0112-0310-0312-1010-1012,1,1e-4
0112-0312-1010-1012,4,4e-4
0113-0200-0300-0303-1010-1013,1,1e-4
0113-0210-0303-1010,1,1e-4
0113-0210-0303-1010-1013,1,1e-4
0113-0300-0303-0310-1010-1013,1,1e-4
0113-0300-0303-1010,2,2e-4
0113-0300-0303-1010-1013,19,0.0019
0113-0301-0303-1011-1013,9,9e-4
0113-0303,2,2e-4
0113-0303-0310-1010-1013,10,0.001
0113-0303-1010,4,4e-4
0113-0303-1010-1013,49,0.0049
0113-0303-1013,22,0.0022
0113-0311-0313-1011-1013,1,1e-4
0113-0313-1010-1013,5,5e-4
0113-0313-1011-1013,2,2e-4
0113-0313-1013,2,2e-4
0200-0300-0301-1010-1011,2,2e-4
0200-0300-0302-1010-1012,1,1e-4
0200-0300-0303-1003-1010,2,2e-4
0200-0300-0303-1010,19,0.0019
0200-0300-0303-1010-1013,6,6e-4
0200-0300-0303-1010-1100,1,1e-4
0200-0300-0303-1010-1103,4,4e-4
0200-0300-0303-1010-1113,1,1e-4
0200-0300-1010,7,7e-4
0200-0300-1010-1012,1,1e-4
0200-0300-1010-1100,1,1e-4
0201-0301-0303-1001,3,3e-4
0201-0301-0303-1011-1013,2,2e-4
0201-0303-1001,2,2e-4
0202-0302-1012,1,1e-4
0203-0300-0303-1010-1013,1,1e-4
0203-0303-1003,1,1e-4
0203-0303-1003-1010,2,2e-4
0203-0303-1010-1013,2,2e-4
0203-0303-1013,1,1e-4
0210-0211-1010,1,1e-4
0210-0211-1010-1011,1,1e-4
0210-0211-1010-1111,1,1e-4
0210-0300,1,1e-4
0210-0300-0301-1010-1011,1,1e-4
0210-0300-0302-1002-1010,1,1e-4
0210-0300-0302-1010-1012,3,3e-4
0210-0300-0303-1003-1010,3,3e-4
0210-0300-0303-1010,25,0.0025
0210-0300-0303-1010-1013,6,6e-4
0210-0300-0303-1010-1113,1,1e-4
0210-0300-1010,9,9e-4
0210-0303,1,1e-4
0210-0303-0310,2,2e-4
0210-0303-0310-1010,4,4e-4
0210-0303-0310-1010-1013,7,7e-4
0210-0303-0310-1010-1103,1,1e-4
0210-0303-0310-1010-1110,1,1e-4
0210-0303-1003-1010,4,4e-4
0210-0303-1010,15,0.0015
0210-0303-1010-1013,48,0.0048
0210-0303-1010-1013-1113,1,1e-4
0210-0310-0313,1,1e-4
0210-0310-1010,4,4e-4
0210-0311-1010-1011,1,1e-4
0210-0312-1010-1012,3,3e-4
0210-0313-1010,5,5e-4
0210-0313-1010-1013,5,5e-4
0210-0313-1010-1013-1113,1,1e-4
0210-0313-1110,1,1e-4
0210-1010,16,0.0016
0210-1010-1013,1,1e-4
0211-0213-0301-0303-1011-1013,1,1e-4
0211-0301-0303-1011-1013,3,3e-4
0211-0303-0311-1011-1013,3,3e-4
0211-0313-1011-1013,1,1e-4
