1	4	82.960489	54.505275	60.221036	50.869049	0.935244	0.984669	0.840589	0.932471	1.754856	2.000000	0.016800	2.048432	2.000000	0.041612	4.138728	3.000000	94.018334	4.879329	4.000000	0.084818	4.565624	3.000000	0.025797	4.785030	4.000000	66.754569	1.754856	2.000000	0.010730	0.406652	3.000000	0.016800	4.560208	3.000000	24.031330	2.859325	4.000000	0.010636	4.138728	2.000000	0.474110	4.673107	3.000000	43.370047
2	3	92.876872	98.313625	57.971356	33.174472	0.638373	0.553355	0.935244	0.984669	5.081792	3.000000	0.046090	2.786635	3.000000	0.016420	2.138828	4.000000	21.696582	4.138728	4.000000	0.016420	4.795005	3.000000	0.016800	4.785030	4.000000	24.031330	1.754856	3.000000	0.010636	0.406652	4.000000	0.084818	4.727064	2.000000	38.764423	4.560208	3.000000	0.014980	2.097568	3.000000	0.025797	4.606893	4.000000	66.754569
3	2	89.154972	28.718791	54.505275	33.174472	0.638373	0.553355	0.935244	0.984669	2.996733	3.000000	0.013122	2.048432	3.000000	0.142276	1.703837	4.000000	4.663916	0.424598	3.000000	0.010941	4.727064	4.000000	0.010730	4.779354	2.000000	87.969468	2.160377	3.000000	0.017771	4.524834	3.000000	0.108600	4.547115	4.000000	16.306034	3.158522	2.000000	0.019652	2.203453	2.000000	0.023986	4.673107	4.000000	65.402131
4	1	15.933108	97.036913	6.212961	94.820164	0.774191	0.593449	0.935436	0.646643	0.521675	4.000000	0.010286	1.771755	2.000000	0.010802	4.437509	3.000000	33.943198	0.800061	3.000000	0.118329	4.785818	3.000000	0.010433	0.321640	4.000000	43.370047	4.901235	2.000000	0.014909	3.612784	2.000000	0.046090	2.726573	3.000000	60.900750	4.581710	3.000000	0.016800	3.068149	3.000000	0.041612	0.485101	4.000000	94.018334
5	4	57.901646	86.235213	37.614151	22.504527	0.685474	0.905057	0.984702	0.572908	1.713799	3.000000	0.118329	4.285342	4.000000	0.010433	1.441667	4.000000	92.571801	2.735675	2.000000	0.029461	1.636482	3.000000	0.118329	3.113006	2.000000	95.845486	2.629656	3.000000	0.010815	4.464219	3.000000	0.023930	4.848778	3.000000	94.138075	2.859325	3.000000	0.010846	2.138828	4.000000	0.015616	3.963808	2.000000	43.899360
6	2	65.996665	87.834307	97.467316	17.206229	0.854438	0.896831	0.875666	0.402883	2.836342	2.000000	0.023905	4.422458	4.000000	0.082841	3.054591	4.000000	16.500232	2.595884	3.000000	0.082841	4.633074	2.000000	0.060605	4.563657	2.000000	63.292461	4.560735	4.000000	0.038832	2.537591	2.000000	0.010827	4.570199	4.000000	94.082373	0.201534	2.000000	0.011079	2.883154	2.000000	0.013301	2.194959	3.000000	46.036322
7	2	26.776097	93.242869	5.148384	82.081800	0.423168	0.425952	0.894716	0.382136	0.234777	2.000000	0.010305	3.516155	2.000000	0.160954	4.119509	2.000000	55.279399	1.834574	2.000000	0.010764	1.817971	4.000000	0.099174	4.570384	2.000000	42.680653	1.656230	4.000000	0.093276	0.218317	4.000000	0.011077	3.607874	2.000000	12.198693	0.085757	4.000000	0.014378	0.755153	2.000000	0.087993	3.055217	2.000000	36.141819
8	4	14.781599	95.371438	40.418876	54.195845	0.868209	0.840460	0.453527	0.611652	0.196394	3.000000	0.082841	1.139257	4.000000	0.060605	1.722602	4.000000	63.292461	2.753880	3.000000	0.011079	4.537818	2.000000	0.013301	2.673614	3.000000	46.036322	4.855721	2.000000	0.010518	4.243705	2.000000	0.013301	0.416722	4.000000	46.036322	0.410467	2.000000	0.010518	4.428140	3.000000	0.040331	2.537591	3.000000	95.077604
9	2	92.571801	95.845486	92.461979	41.789320	0.946710	0.929059	0.673077	0.489994	4.358593	3.000000	0.056027	0.868235	3.000000	0.018146	3.214067	4.000000	88.830630	2.203453	3.000000	0.012054	4.158740	3.000000	0.012054	0.933696	2.000000	79.090788	2.193084	3.000000	0.057905	0.101861	4.000000	0.020318	2.139270	4.000000	92.776871	3.308173	3.000000	0.115979	1.089282	2.000000	0.103041	2.927424	3.000000	91.859467
10	2	33.943198	8.451021	95.845486	92.461979	0.470812	0.929059	0.673077	0.489994	4.358593	2.000000	0.142276	0.868235	3.000000	0.019652	2.203453	4.000000	41.690469	4.231875	4.000000	0.040753	0.890884	2.000000	0.025943	2.193084	3.000000	17.848524	0.109541	3.000000	0.046090	2.084886	3.000000	0.016420	3.308173	2.000000	59.523911	1.070457	3.000000	0.016800	3.056610	4.000000	0.041612	2.861252	4.000000	94.018334
11	3	50.869049	92.876872	98.313625	57.971356	0.478287	0.840589	0.974756	0.932471	1.754856	3.000000	0.103041	0.406652	4.000000	0.010886	4.810193	2.000000	23.375318	4.640403	3.000000	0.056027	2.061318	3.000000	0.018146	4.865982	2.000000	88.830630	4.765632	3.000000	0.017376	3.078227	4.000000	0.181846	2.165373	4.000000	61.154493	4.158740	3.000000	0.010786	0.906550	2.000000	0.051238	2.039329	3.000000	36.439527
12	3	24.537980	38.546110	17.848524	55.108428	0.898460	0.845095	0.354388	0.480017	4.088274	2.000000	0.014893	0.830485	2.000000	0.055748	2.470285	2.000000	71.751419	4.656205	2.000000	0.029624	0.425703	2.000000	0.011048	0.502116	2.000000	15.670383	4.748214	2.000000	0.103342	1.123925	2.000000	0.014695	4.904358	4.000000	62.355014	2.738675	3.000000	0.017905	3.772259	4.000000	0.010003	4.510965	3.000000	7.892082
13	2	69.244745	97.857195	66.495048	45.566378	0.512920	0.816878	0.705539	0.379525	1.847094	2.000000	0.013462	3.524399	2.000000	0.017212	3.473689	2.000000	18.969709	3.316489	2.000000	0.021042	4.822237	3.000000	0.015434	1.861479	2.000000	60.317982	4.992006	3.000000	0.019953	0.242830	2.000000	0.185174	3.576148	3.000000	75.314138	3.931783	3.000000	0.067652	3.026202	2.000000	0.010485	3.007044	4.000000	40.418876
14	2	92.713868	19.516690	36.439527	22.771823	0.289208	0.268334	0.422178	0.297926	1.127908	2.000000	0.013305	0.372152	2.000000	0.010655	1.143239	3.000000	69.365735	1.095117	3.000000	0.017376	0.381860	2.000000	0.029624	0.467358	3.000000	90.511759	0.792432	2.000000	0.011048	0.611267	3.000000	0.017376	0.762207	2.000000	5.499150	1.076191	4.000000	0.016352	0.388575	3.000000	0.010786	1.715562	4.000000	19.516690
15	3	60.900750	59.523911	24.031330	94.018334	0.198090	0.443313	0.697769	0.783717	0.363796	2.000000	0.017376	0.224641	3.000000	0.181846	4.587101	4.000000	61.154493	4.677307	2.000000	0.010786	4.338663	3.000000	0.051238	2.908834	4.000000	36.439527	0.476440	2.000000	0.043914	0.784170	3.000000	0.045845	2.509883	2.000000	7.733170	2.056443	3.000000	0.028023	1.231868	4.000000	0.110713	1.853044	4.000000	15.321969
16	3	60.900750	59.523911	24.031330	94.018334	0.553503	0.469913	0.313982	0.441328	0.923015	2.000000	0.017758	2.649041	3.000000	0.420400	4.458176	2.000000	30.393729	4.163603	3.000000	0.010003	1.429766	3.000000	0.126709	2.212711	2.000000	86.033970	4.088274	2.000000	0.018326	0.830485	2.000000	0.014893	2.427593	2.000000	17.937936	4.575737	2.000000	0.013937	0.433189	2.000000	0.029624	0.466912	3.000000	90.511759
17	2	57.901646	86.235213	87.969468	56.270668	0.295496	0.685474	0.905057	0.984702	2.740822	2.000000	0.118329	1.593646	3.000000	0.011859	4.474452	3.000000	18.055180	1.441667	3.000000	0.474110	2.688397	3.000000	0.023057	1.715125	3.000000	42.422154	3.113006	3.000000	0.474110	2.445293	4.000000	0.023057	4.580668	2.000000	67.073120	4.848778	4.000000	0.046090	2.909608	2.000000	0.016420	2.048432	2.000000	59.523911
18	2	9.032361	15.321969	12.708437	15.445877	0.316230	0.659880	0.570099	0.362963	3.537362	4.000000	0.078688	3.248469	2.000000	0.064742	4.228481	3.000000	24.785261	4.467105	4.000000	0.015978	4.463780	3.000000	0.018971	3.483384	3.000000	29.925908	3.971595	2.000000	0.014613	4.595009	2.000000	0.014797	3.566718	2.000000	84.253353	2.777542	2.000000	0.011235	0.119879	2.000000	0.011049	1.461235	2.000000	67.387209
19	4	56.514572	28.988165	5.247752	68.690599	0.801337	0.969471	0.586414	0.668677	3.794445	2.000000	0.107071	1.188234	3.000000	0.013175	2.282110	3.000000	37.828007	3.071522	2.000000	0.106903	1.620477	2.000000	0.048416	3.885871	4.000000	81.193472	0.248790	2.000000	0.034920	0.726398	2.000000	0.010392	3.701907	2.000000	51.405700	2.909298	4.000000	0.012880	2.020674	4.000000	0.018982	4.324567	2.000000	1.785070
20	2	33.174472	60.221036	50.869049	41.690469	0.313982	0.441328	0.253168	0.935244	4.608434	3.000000	0.055386	1.380736	3.000000	0.011859	2.735675	2.000000	18.055180	1.665261	3.000000	0.023573	2.970266	4.000000	0.474110	2.629656	3.000000	43.370047	5.081792	4.000000	0.011859	2.786635	3.000000	0.055386	2.101865	4.000000	42.422154	4.067204	3.000000	0.474110	2.735675	4.000000	0.023057	1.594879	4.000000	7.028602
21	2	99.876822	68.639666	6.996614	38.047833	0.707944	0.667588	0.543364	0.366048	4.762704	3.000000	0.056037	3.151108	2.000000	0.010711	1.823043	2.000000	31.496809	4.736999	4.000000	0.011811	1.950939	3.000000	0.117065	1.297500	3.000000	37.590585	2.378001	3.000000	0.012143	0.500008	2.000000	0.025481	2.545643	2.000000	49.540317	3.040539	4.000000	0.026493	2.086625	4.000000	0.039815	3.606957	3.000000	36.199890
22	2	50.885357	41.690469	24.537980	38.546110	0.253168	0.591895	0.898460	0.845095	1.498475	2.000000	0.055386	2.620053	4.000000	0.023573	1.665261	2.000000	2.109214	3.022501	3.000000	0.023057	2.509079	3.000000	0.014909	4.800798	4.000000	21.696582	5.081792	2.000000	0.016420	2.786635	2.000000	0.016800	2.101865	3.000000	24.031330	4.067204	4.000000	0.010636	4.879329	3.000000	0.010636	4.449557	4.000000	11.789946
23	2	23.400639	89.668353	43.684468	15.835259	0.411308	0.677366	0.431750	0.706368	3.499578	2.000000	0.020470	2.976426	4.000000	0.016911	1.212166	3.000000	76.088005	4.764618	4.000000	0.017235	4.015298	2.000000	0.021136	0.089812	3.000000	79.554030	3.927062	3.000000	0.017074	1.668506	4.000000	0.038627	2.432015	2.000000	31.235298	3.755748	2.000000	0.050516	3.422368	2.000000	0.018845	3.703427	2.000000	30.436147
24	2	60.900750	59.523911	24.031330	94.018334	0.198090	0.443313	0.697769	0.783717	0.363796	2.000000	0.057905	0.224641	3.000000	0.010655	4.587101	4.000000	69.365735	4.677307	2.000000	0.017376	4.338663	3.000000	0.181846	2.908834	4.000000	61.154493	0.476440	2.000000	0.010786	0.784170	3.000000	0.051238	2.509883	4.000000	36.439527	2.056443	2.000000	0.043914	1.231868	3.000000	0.129313	1.853044	4.000000	35.685512
25	2	12.193141	43.167918	59.911036	19.289191	0.217623	0.849550	0.974289	0.438608	4.138280	2.000000	0.025321	2.691574	2.000000	0.024332	0.446108	2.000000	76.619843	4.239765	2.000000	0.013508	2.877916	3.000000	0.019390	0.787602	3.000000	67.946897	2.776405	3.000000	0.022727	0.535100	4.000000	0.019147	3.637571	4.000000	47.531299	4.140496	2.000000	0.029379	2.818632	2.000000	0.030436	1.664073	4.000000	89.919693
26	3	48.608462	67.255446	42.875944	1.333777	0.924269	0.639755	0.690826	0.398536	5.075227	3.000000	0.011093	4.473145	3.000000	0.035129	2.744127	4.000000	14.872559	3.361206	4.000000	0.073549	4.452318	2.000000	0.022947	2.662389	2.000000	89.893272	3.937805	4.000000	0.012794	2.790862	3.000000	0.011639	2.608326	2.000000	49.231538	1.594186	2.000000	0.014405	4.479554	4.000000	0.018553	2.483984	3.000000	51.404056
27	3	7.028602	4.663916	91.399798	93.197383	0.890632	0.602461	0.174619	0.239146	2.630498	2.000000	0.015978	2.004164	3.000000	0.018971	1.231868	3.000000	29.925908	1.934818	3.000000	0.014613	0.880692	2.000000	0.014797	2.848765	2.000000	84.253353	4.591671	2.000000	0.011235	4.269754	2.000000	0.011049	4.091648	2.000000	67.387209	1.429766	2.000000	0.013015	2.148380	2.000000	0.010460	3.801650	2.000000	72.315913
28	4	22.771823	21.812856	15.321969	12.708437	0.231326	0.316230	0.659880	0.570099	1.547225	3.000000	0.055748	3.289362	3.000000	0.013937	3.391822	3.000000	33.756983	4.228481	3.000000	0.011048	4.389905	2.000000	0.014416	4.678292	4.000000	57.550034	1.547225	3.000000	0.181846	3.289362	3.000000	0.016352	3.333205	4.000000	92.713868	4.155405	3.000000	0.051238	4.467105	4.000000	0.027443	4.350303	4.000000	54.566017
29	3	94.138075	92.196480	64.038502	43.899360	0.673077	0.489994	0.857463	0.255047	2.193084	3.000000	0.018146	0.101861	3.000000	0.011257	2.176891	4.000000	82.960489	3.366349	2.000000	0.034503	1.070457	3.000000	0.023363	3.148136	3.000000	79.090788	3.076975	2.000000	0.057905	1.155453	3.000000	0.020318	4.636959	4.000000	92.776871	0.104518	4.000000	0.115979	1.089282	3.000000	0.115979	2.927424	2.000000	9.704851
30	2	65.126542	20.610617	75.254953	30.281953	0.385516	0.550445	0.471209	0.200649	0.853330	4.000000	0.012484	3.042371	3.000000	0.011842	1.292790	3.000000	96.065041	4.635469	2.000000	0.037347	4.640117	3.000000	0.013305	4.665700	2.000000	4.532314	3.886336	4.000000	0.013670	2.213029	2.000000	0.578443	4.689196	4.000000	15.038201	1.223242	3.000000	0.015733	0.615213	2.000000	0.016358	3.918346	4.000000	10.083294
31	2	89.285675	68.533566	63.004852	2.822452	0.667888	0.615398	0.501957	0.944492	1.948537	2.000000	0.029719	2.036921	4.000000	0.032448	4.599013	2.000000	71.164647	1.156872	2.000000	0.030025	3.033466	3.000000	0.013044	4.524021	2.000000	71.070938	2.879820	3.000000	0.012013	0.107764	4.000000	0.011060	2.888431	3.000000	55.750671	1.167751	2.000000	0.018802	3.530690	3.000000	0.028320	0.608208	2.000000	62.494395
32	3	92.897992	61.130690	10.083294	42.680653	0.188372	0.911622	0.201806	0.723175	0.587894	3.000000	0.030144	1.737492	4.000000	0.018347	2.478051	3.000000	33.174472	4.853766	2.000000	0.016605	4.526557	3.000000	0.010767	0.436998	4.000000	98.313625	0.139304	2.000000	0.017250	1.779687	2.000000	0.023468	2.806298	4.000000	82.464799	2.703614	3.000000	0.010286	3.023465	2.000000	0.010802	2.386806	2.000000	33.943198
33	2	84.604217	43.678583	40.578849	15.486979	0.833415	0.456524	0.288920	0.804907	3.515058	2.000000	0.023350	4.785782	3.000000	0.022129	1.510385	2.000000	64.156258	4.432937	2.000000	0.016841	2.591375	4.000000	0.010022	4.876682	2.000000	19.607521	2.145062	4.000000	0.016825	0.906999	3.000000	0.013428	1.104361	4.000000	99.665203	4.774057	4.000000	0.024963	4.973383	3.000000	0.011318	0.646444	3.000000	14.964728
34	2	17.269720	49.216681	92.776871	8.622219	0.179135	0.925995	0.303412	0.253168	2.848765	3.000000	0.042780	0.338290	2.000000	0.010056	0.234555	2.000000	55.524810	4.587101	3.000000	0.126709	4.596474	3.000000	0.011623	4.547162	3.000000	54.566017	2.908834	2.000000	0.014893	0.443037	3.000000	0.055748	4.507827	2.000000	71.751419	4.596474	3.000000	0.029624	4.414962	4.000000	0.011048	2.704899	2.000000	15.670383
35	3	38.764423	66.754569	91.399798	93.197383	0.890632	0.602461	0.174619	0.239146	2.630498	4.000000	0.017376	2.057580	2.000000	0.181846	3.969415	3.000000	19.516690	0.487517	4.000000	0.027443	4.530496	4.000000	0.056027	1.208663	3.000000	55.108428	5.140042	2.000000	0.011257	2.669052	3.000000	0.012054	3.707067	2.000000	35.685512	4.628633	3.000000	0.110713	3.481396	4.000000	0.065266	2.649041	4.000000	12.708437
36	2	50.869049	82.464799	97.223205	92.571801	0.399484	0.167737	0.962232	0.931473	2.160377	3.000000	0.040753	4.524834	3.000000	0.025943	4.627080	2.000000	17.848524	3.214067	3.000000	0.018146	2.165373	4.000000	0.011257	4.358593	4.000000	82.960489	0.933696	3.000000	0.034503	2.039329	2.000000	0.023363	0.104518	3.000000	79.090788	2.139270	2.000000	0.057905	3.366349	3.000000	0.020318	1.043244	3.000000	92.776871
37	2	66.754569	76.208867	7.028602	4.663916	0.921816	0.938158	0.890632	0.154805	0.241579	2.000000	0.014613	0.338290	3.000000	0.014797	0.234555	2.000000	84.253353	4.587101	3.000000	0.011235	4.596474	4.000000	0.011049	4.547162	2.000000	38.546110	2.908834	3.000000	0.056027	0.443037	3.000000	0.018146	0.454594	2.000000	88.830630	0.804625	3.000000	0.010779	2.554021	3.000000	0.115979	2.004164	2.000000	9.704851
38	3	98.313625	57.971356	42.611547	82.464799	0.974756	0.932471	0.399484	0.167737	4.954228	4.000000	0.040753	4.444279	2.000000	0.025943	2.097568	3.000000	17.848524	4.724512	3.000000	0.018146	4.547115	2.000000	0.011257	3.310309	3.000000	57.550034	2.269432	4.000000	0.181846	4.053017	4.000000	0.016352	0.890884	3.000000	92.713868	2.092526	2.000000	0.051238	0.106356	3.000000	0.027443	2.084886	3.000000	22.771823
39	3	2.945161	61.370621	68.670034	1.823379	0.752807	0.654751	0.747395	0.991948	1.566641	4.000000	0.026326	2.322415	4.000000	0.017956	1.386531	4.000000	53.997656	0.252296	2.000000	0.011329	3.965134	3.000000	0.102437	4.938886	3.000000	47.676927	1.739466	3.000000	0.021821	3.142709	3.000000	0.017816	4.076679	3.000000	62.696914	0.581918	2.000000	0.118150	0.490603	3.000000	0.013718	4.210326	3.000000	26.772057
