Phase,Count,Frequency
0002-0021,1,1e-4
0002-0021-2020,1,1e-4
0002-2010,1,1e-4
0002-2020,3,3e-4
0012,1,1e-4
0012-0020-0202,1,1e-4
0012-0021-0202,2,2e-4
0012-0021-0202-2020,7,7e-4
0012-0022-0202-2020,2,2e-4
0012-0102-2020,1,1e-4
0012-0202,9,9e-4
0012-0202-1020,1,1e-4
0012-0202-1021,1,1e-4
0012-0202-1021-2020,1,1e-4
0012-0202-2011-2020,7,7e-4
0012-0202-2011-2020-2201,1,1e-4
0012-0202-2011-2021,1,1e-4
0012-0202-2012-2020,2,2e-4
0012-0202-2020,83,0.0083
0012-0202-2021,1,1e-4
0012-2020,3,3e-4
0012-2021,1,1e-4
0020-0112-0202,1,1e-4
0020-0202,5,5e-4
0020-0202-0220,1,1e-4
0021,1,1e-4
0021-0022-0202-2020,1,1e-4
0021-0202,6,6e-4
0021-0202-0211-2020,6,6e-4
0021-0202-0211-2021,1,1e-4
0021-0202-0221-2020,3,3e-4
0021-0202-2020,87,0.0087
0021-0202-2021,1,1e-4
0021-0211-2020,2,2e-4
0021-1020,1,1e-4
0021-2020,3,3e-4
0022,4,4e-4
0022-0102-2020,4,4e-4
0022-0202,16,0.0016
0022-0202-0212-2020,1,1e-4
0022-0202-1020,2,2e-4
0022-0202-2020,131,0.0131
0022-0202-2020-2101,1,1e-4
0022-0202-2021,5,5e-4
0022-0202-2022,1,1e-4
0022-0212,1,1e-4
0022-0212-2020,3,3e-4
0022-0222,1,1e-4
0022-0222-2020,1,1e-4
0022-0222-2021,1,1e-4
0022-2020,12,0.0012
0022-2021,1,1e-4
0102,2,2e-4
0102-0121-2020,1,1e-4
0102-1002-2020,2,2e-4
0102-1020,1,1e-4
0102-2020,12,0.0012
0112-0120-0202-2020,6,6e-4
0112-0120-2020,1,1e-4
0112-0121-0202-2020,7,7e-4
0112-0121-0212-2012-2020,1,1e-4
0112-0121-2020,2,2e-4
0112-0122-0202-2020,2,2e-4
0112-0122-0202-2120,1,1e-4
0112-0202,2,2e-4
0112-0202-1012-2011-2020,1,1e-4
0112-0202-1012-2020,3,3e-4
0112-0202-1020,1,1e-4
0112-0202-1120-2020,1,1e-4
0112-0202-1201-2020,1,1e-4
0112-0202-2011-2020,2,2e-4
0112-0202-2012-2020,3,3e-4
0112-0202-2020,30,0.003
0112-0202-2021,1,1e-4
0112-0202-2022,1,1e-4
0112-0212-1120-2020,1,1e-4
0112-0212-2011-2021,1,1e-4
0112-2020,10,0.001
0120,1,1e-4
0120-0202,5,5e-4
0120-0202-0210,2,2e-4
0120-0202-0210-2020,9,9e-4
0120-0202-0220-2020,2,2e-4
0120-0202-1020,1,1e-4
0120-0202-2020,73,0.0073
0120-0202-2120,2,2e-4
0120-0210-2020,1,1e-4
0120-2020,5,5e-4
0121,1,1e-4
0121-0122-0202-1021-1022-2020,1,1e-4
0121-0122-0202-1120,1,1e-4
0121-0122-0202-2020,2,2e-4
0121-0202,9,9e-4
0121-0202-0211-1021-2020,1,1e-4
0121-0202-0211-1210-2020,1,1e-4
0121-0202-0211-2020,6,6e-4
0121-0202-0221-1021-2020,1,1e-4
0121-0202-0221-2020,1,1e-4
0121-0202-0221-2021,1,1e-4
0121-0202-1012-2020,1,1e-4
0121-0202-1020,1,1e-4
0121-0202-1021-2020,5,5e-4
0121-0202-1120,2,2e-4
0121-0202-1120-2020,2,2e-4
0121-0202-2002-2020,1,1e-4
0121-0202-2020,98,0.0098
0121-0202-2021,2,2e-4
0121-0202-2120,2,2e-4
0121-0211-0212-2020,1,1e-4
0121-0212-2020,1,1e-4
0121-0222-2020,1,1e-4
0121-1021-2020,2,2e-4
0121-2020,5,5e-4
0122,4,4e-4
0122-0202,9,9e-4
0122-0202-0212-2020,2,2e-4
0122-0202-1022-2020,7,7e-4
0122-0202-1120-1121-1201-2020,1,1e-4
0122-0202-1120-2020,5,5e-4
0122-0202-1201-2020,1,1e-4
0122-0202-2020,82,0.0082
0122-0202-2020-2021,1,1e-4
0122-0202-2020-2200,1,1e-4
0122-0202-2021,3,3e-4
0122-0212,1,1e-4
0122-0212-1022-2020,1,1e-4
0122-0212-2020,5,5e-4
0122-0222-2020,1,1e-4
0122-1022-2020,1,1e-4
0122-2020,8,8e-4
0122-2021,2,2e-4
0200,1,1e-4
0200-2020,3,3e-4
0200-2020-2200,1,1e-4
0201,1,1e-4
0201-0220-2020,3,3e-4
0201-0220-2120,1,1e-4
0201-1200-2020,1,1e-4
0201-2020,17,0.0017
0201-2020-2200,1,1e-4
0202,507,0.0507
0202-0210,6,6e-4
0202-0210-0220-2020,2,2e-4
0202-0210-1020,1,1e-4
0202-0210-2020,93,0.0093
0202-0210-2020-2110,4,4e-4
0202-0210-2020-2210,1,1e-4
0202-0211,2,2e-4
0202-0211-0221-1210-1220,1,1e-4
0202-0211-0221-2020,4,4e-4
0202-0211-1021-1111-2020-2110,1,1e-4
0202-0211-1021-2020,3,3e-4
0202-0211-1021-2021,1,1e-4
0202-0211-1210-2020,6,6e-4
0202-0211-1210-2020-2110,1,1e-4
0202-0211-2020,41,0.0041
0202-0211-2020-2102-2110,1,1e-4
0202-0211-2020-2110,1,1e-4
0202-0211-2020-2210,6,6e-4
0202-0211-2120,1,1e-4
0202-0211-2120-2210,1,1e-4
0202-0211-2210,1,1e-4
0202-0212,1,1e-4
0202-0212-0220-2020,1,1e-4
0202-0212-0221-2020,1,1e-4
0202-0212-1012-2020,1,1e-4
0202-0212-1022-2020,3,3e-4
0202-0212-1220-2020,1,1e-4
0202-0212-2020,14,0.0014
0202-0220,17,0.0017
0202-0220-1020,1,1e-4
0202-0220-1120,2,2e-4
0202-0220-2020,115,0.0115
0202-0220-2120,8,8e-4
0202-0220-2220,2,2e-4
0202-0221,7,7e-4
0202-0221-1002-2020,1,1e-4
0202-0221-1021-2020,6,6e-4
0202-0221-1220-2020,7,7e-4
0202-0221-2020,61,0.0061
0202-0221-2020-2102,1,1e-4
0202-0221-2020-2210,1,1e-4
0202-0221-2021,1,1e-4
0202-0221-2120,7,7e-4
0202-0221-2220,2,2e-4
0202-0222,1,1e-4
0202-0222-1122-2120,1,1e-4
0202-0222-2020,13,0.0013
0202-0222-2020-2210,1,1e-4
0202-1002,8,8e-4
0202-1002-1021-2020,4,4e-4
0202-1002-1022-2020,2,2e-4
0202-1002-2001-2020,6,6e-4
0202-1002-2002,1,1e-4
0202-1002-2002-2020,3,3e-4
0202-1002-2010,1,1e-4
0202-1002-2011,1,1e-4
0202-1002-2020,58,0.0058
0202-1002-2021,1,1e-4
0202-1012,4,4e-4
0202-1012-1021-2020,2,2e-4
0202-1012-1102-2011-2020-2101,1,1e-4
0202-1012-1102-2020,4,4e-4
0202-1012-1102-2020-2101,1,1e-4
0202-1012-1120-2020,1,1e-4
0202-1012-2011-2020,8,8e-4
0202-1012-2011-2020-2201,2,2e-4
0202-1012-2011-2021,1,1e-4
0202-1012-2012-2020,3,3e-4
0202-1012-2012-2020-2202,1,1e-4
0202-1012-2020,75,0.0075
0202-1020,20,0.002
0202-1021,7,7e-4
0202-1021-1022-2020,1,1e-4
0202-1021-1102-2020,5,5e-4
0202-1021-2020,41,0.0041
0202-1022,8,8e-4
0202-1022-1102-2020,2,2e-4
0202-1022-1102-2021,1,1e-4
0202-1022-2020,79,0.0079
0202-1022-2020-2021,2,2e-4
0202-1022-2020-2110,1,1e-4
0202-1022-2021,5,5e-4
0202-1102,3,3e-4
0202-1102-1121-2110-2120,1,1e-4
0202-1102-2001-2020,1,1e-4
0202-1102-2020,23,0.0023
0202-1102-2020-2100,3,3e-4
0202-1102-2020-2101,3,3e-4
0202-1102-2020-2101-2110,1,1e-4
0202-1102-2020-2110,4,4e-4
0202-1102-2100,2,2e-4
0202-1102-2101,2,2e-4
0202-1111-2020,1,1e-4
0202-1112,1,1e-4
0202-1112-2020,3,3e-4
0202-1120,8,8e-4
0202-1120-1200-2020,10,0.001
0202-1120-1201-1210-2020,1,1e-4
0202-1120-1201-2020,2,2e-4
0202-1120-1210-2020,5,5e-4
0202-1120-1210-2120,1,1e-4
0202-1120-1220-2020,3,3e-4
0202-1120-2020,38,0.0038
0202-1121,2,2e-4
0202-1122,1,1e-4
0202-1122-2021,1,1e-4
0202-1200,7,7e-4
0202-1200-1220-2020,1,1e-4
0202-1200-2020,73,0.0073
0202-1200-2020-2100,9,9e-4
0202-1200-2020-2200,5,5e-4
0202-1200-2100,1,1e-4
0202-1201,4,4e-4
0202-1201-1210-2020,4,4e-4
0202-1201-1210-2020-2101-2110,1,1e-4
0202-1201-1220,1,1e-4
0202-1201-1220-2020,7,7e-4
0202-1201-1220-2020-2101,1,1e-4
0202-1201-2001-2020,9,9e-4
0202-1201-2011-2020,3,3e-4
0202-1201-2020,34,0.0034
0202-1201-2020-2021,1,1e-4
0202-1201-2020-2101,2,2e-4
0202-1201-2020-2201,2,2e-4
0202-1201-2021,2,2e-4
0202-1201-2101,1,1e-4
0202-1201-2120,2,2e-4
0202-1201-2120-2210,1,1e-4
0202-1202-2002-2020,2,2e-4
0202-1202-2011-2020-2201,1,1e-4
0202-1202-2020,4,4e-4
0202-1202-2020-2201,1,1e-4
0202-1202-2020-2201-2210,1,1e-4
0202-1202-2020-2202-2210,1,1e-4
0202-1202-2020-2210,1,1e-4
0202-1210,6,6e-4
0202-1210-1220-2020,1,1e-4
0202-1210-2020,75,0.0075
0202-1210-2020-2101-2110,1,1e-4
0202-1210-2020-2102-2110,1,1e-4
0202-1210-2020-2110,4,4e-4
0202-1210-2020-2210,1,1e-4
0202-1210-2120,1,1e-4
0202-1210-2210,1,1e-4
0202-1210-2220,1,1e-4
0202-1211-2020,2,2e-4
0202-1211-2111,1,1e-4
0202-1220,7,7e-4
0202-1220-1221-2020,1,1e-4
0202-1220-2011-2020,1,1e-4
0202-1220-2020,79,0.0079
0202-1220-2120,1,1e-4
0202-1220-2220,1,1e-4
0202-2000,5,5e-4
0202-2000-2200,1,1e-4
0202-2001,6,6e-4
0202-2001-2002-2020,3,3e-4
0202-2001-2010,1,1e-4
0202-2001-2011,1,1e-4
0202-2001-2020,66,0.0066
0202-2001-2020-2102,1,1e-4
0202-2001-2020-2201,4,4e-4
0202-2001-2020-2201-2210,1,1e-4
0202-2002,19,0.0019
0202-2002-2010,1,1e-4
0202-2002-2020,106,0.0106
0202-2002-2020-2021,1,1e-4
0202-2002-2020-2202,1,1e-4
0202-2002-2021,4,4e-4
0202-2010,9,9e-4
0202-2010-2100,2,2e-4
0202-2011,6,6e-4
0202-2011-2012-2020,2,2e-4
0202-2011-2020,33,0.0033
0202-2011-2020-2101,5,5e-4
0202-2011-2020-2201,6,6e-4
0202-2012,8,8e-4
0202-2012-2020,69,0.0069
0202-2012-2020-2022,1,1e-4
0202-2012-2020-2102,4,4e-4
0202-2012-2020-2102-2112,1,1e-4
0202-2012-2020-2202,1,1e-4
0202-2012-2021,8,8e-4
0202-2020,4819,0.4819
0202-2020-2021,4,4e-4
0202-2020-2021-2201,1,1e-4
0202-2020-2022,3,3e-4
0202-2020-2022-2102,1,1e-4
0202-2020-2100,62,0.0062
0202-2020-2100-2102,1,1e-4
0202-2020-2100-2200,4,4e-4
0202-2020-2101,68,0.0068
0202-2020-2101-2102,2,2e-4
0202-2020-2101-2110,5,5e-4
0202-2020-2102,59,0.0059
0202-2020-2102-2110,7,7e-4
0202-2020-2102-2111,1,1e-4
0202-2020-2102-2210,1,1e-4
0202-2020-2110,35,0.0035
0202-2020-2110-2210,1,1e-4
0202-2020-2111,3,3e-4
0202-2020-2112,2,2e-4
0202-2020-2120,8,8e-4
0202-2020-2120-2201,1,1e-4
0202-2020-2120-2210,2,2e-4
0202-2020-2121-2202,1,1e-4
0202-2020-2200,124,0.0124
0202-2020-2201,80,0.008
0202-2020-2201-2202,1,1e-4
0202-2020-2201-2210,2,2e-4
0202-2020-2202,6,6e-4
0202-2020-2202-2210,1,1e-4
0202-2020-2210,72,0.0072
0202-2020-2210-2220,1,1e-4
0202-2020-2220,5,5e-4
0202-2021,98,0.0098
0202-2021-2101,1,1e-4
0202-2021-2102,3,3e-4
0202-2021-2111,1,1e-4
0202-2021-2201,3,3e-4
0202-2021-2202,1,1e-4
0202-2021-2211,1,1e-4
0202-2022,9,9e-4
0202-2022-2102,1,1e-4
0202-2100,4,4e-4
0202-2101,6,6e-4
0202-2101-2120,2,2e-4
0202-2102,9,9e-4
0202-2102-2110,1,1e-4
0202-2102-2112-2120,1,1e-4
0202-2110,4,4e-4
0202-2110-2120,1,1e-4
0202-2111,3,3e-4
0202-2120,97,0.0097
0202-2120-2200,6,6e-4
