parIndex,nStates,Phase,DSGRNPhase,nStatesRAC,basin,A,B,State
1,2,01-10,01-10,2,25,6.270352,1.12115,10
1,2,01-10,01-10,2,75,0.907471,5.852879,01
2,1,01,01,1,100,-1.581478,6.285452,01
3,1,00,00,1,100,5.337415,3.62403,00
4,1,10,01-10,1,100,7.080882,-1.758472,10
5,1,01,01-10,1,100,0.136774,7.100215,01
6,1,01,01-10,1,100,0.156049,7.407259,01
7,1,01,01,1,100,0.19635,7.078307,01
8,1,10,01-10,1,100,7.704301,0.708309,10
9,1,01,01,1,100,-1.922716,7.403814,01
10,1,01,01-10,1,100,-0.088976,7.140023,01
11,1,01,01,1,100,0.167328,7.48544,01
12,1,01,01,1,100,3.558899,6.553212,01
13,2,01-10,01-10,2,22,7.82716,3.899085,10
13,2,01-10,01-10,2,78,3.985644,6.830134,01
14,1,01,01-10,1,100,0.674404,7.504961,01
15,1,10,10,1,100,6.045952,-2.910008,10
16,2,01-10,01-10,2,70,1.745275,6.494359,01
16,2,01-10,01-10,2,30,6.033933,2.265942,10
17,1,10,10,1,100,4.509896,0.909433,10
18,1,10,10,1,100,6.822147,1.629596,10
19,2,01-10,01-10,2,89,7.639092,0.050094,10
19,2,01-10,01-10,2,11,2.880015,5.572784,01
20,1,01,01,1,100,0.83886,7.7342,01
21,1,01,01-10,1,100,0.50627,6.630326,01
22,1,01,01-10,1,100,1.376746,7.002564,01
23,1,10,01-10,1,100,6.453505,-0.194779,10
24,2,01-10,01-10,2,94,1.105207,6.4358,01
24,2,01-10,01-10,2,6,6.573233,3.305519,10
25,1,01,01,1,100,-0.118762,8.356587,01
26,1,10,01-10,1,100,5.798452,1.779081,10
27,1,01,01-10,1,100,-0.04959,7.006453,01
28,1,01,01-10,1,100,1.818507,6.623719,01
29,2,01-10,01-10,2,93,1.857531,6.361578,01
29,2,01-10,01-10,2,7,5.742376,4.007113,10
30,1,10,10,1,100,9.147696,-0.122454,10
31,2,01-10,01-10,2,74,0.202074,6.09307,01
31,2,01-10,01-10,2,26,5.958951,1.771929,10
32,1,10,01-10,1,100,5.57976,0.345787,10
33,1,01,01,1,100,2.922933,4.111578,01
34,1,01,01,1,100,2.843037,5.901681,01
35,1,01,01-10,1,100,3.154479,5.453596,01
36,1,01,01,1,100,0.753241,7.410501,01
37,2,01-10,01-10,2,82,1.292316,2.809601,01
37,2,01-10,01-10,2,18,6.97241,-1.562467,10
38,1,10,10,1,100,7.394902,1.299054,10
39,2,01-10,01-10,2,64,2.872136,5.510362,01
39,2,01-10,01-10,2,36,6.087165,2.144843,10
40,2,01-10,01-10,2,51,-0.717085,8.068241,01
40,2,01-10,01-10,2,49,5.07073,3.422551,10
41,1,10,01-10,1,100,6.357656,-1.042938,10
42,1,01,01,1,100,4.311356,7.504063,01
43,2,01-10,01-10,2,87,6.65231,1.628754,10
43,2,01-10,01-10,2,13,3.870182,5.961139,01
44,1,10,10,1,100,7.656893,-1.893768,10
45,1,01,01-10,1,100,0.353781,7.667951,01
46,1,01,01,1,100,-2.145629,8.534343,01
47,1,01,01-10,1,100,-0.312257,8.244153,01
48,1,01,01,1,100,-2.715296,7.3013,01
49,1,10,10,1,100,6.547148,1.45469,10
50,1,01,01-10,1,100,1.742835,7.436303,01
51,1,10,01-10,1,100,6.852402,0.720538,10
52,1,01,01-10,1,100,0.913567,8.001427,01
53,2,10-11,10,2,46,0.112989,7.175626,11
53,2,10-11,10,2,54,6.4590630000000004,2.769143,10
54,1,01,01-10,1,100,2.302818,8.063123,01
55,1,01,01-10,1,100,1.157255,7.383645,01
56,1,01,01-10,1,100,5.030305,6.045736,01
57,2,01-10,01-10,2,39,1.721334,6.196511,01
57,2,01-10,01-10,2,61,8.071688,0.725538,10
58,2,01-10,01-10,2,68,7.42957,1.220679,10
58,2,01-10,01-10,2,32,3.28722,6.526621,01
59,1,01,01,1,100,0.335205,6.765134,01
60,1,11,01,1,100,2.102442,6.011901,11
61,1,01,01,1,100,0.718209,8.207441,01
62,2,01-10,01-10,2,18,2.362323,7.377925,01
62,2,01-10,01-10,2,82,5.7544129999999996,2.176868,10
63,2,01-10,01-10,2,78,-0.158542,6.695068,01
63,2,01-10,01-10,2,22,5.742517,2.912006,10
64,1,01,01-10,1,100,3.429204,6.172269,01
65,1,10,01-10,1,100,8.645276,1.398103,10
66,2,01-10,01-10,2,26,4.112492,5.931158,01
66,2,01-10,01-10,2,74,6.657919,3.147723,10
67,2,01-10,01-10,2,37,9.042893,3.547456,10
67,2,01-10,01-10,2,63,3.03867,8.751539,01
68,2,01-10,01-10,2,88,7.387478,0.840006,10
68,2,01-10,01-10,2,12,4.185544,6.291102,01
69,2,01-10,01-10,2,41,-1.940515,7.329894,01
69,2,01-10,01-10,2,59,4.268217,1.712561,10
70,1,01,01-10,1,100,1.1676,7.066951,01
71,2,01-10,01-10,2,37,2.685676,7.828337,01
71,2,01-10,01-10,2,63,6.541723,2.99189,10
72,1,01,01,1,100,-1.478293,7.05907,01
73,1,10,01-10,1,100,6.882153,2.883441,10
74,2,01-10,01-10,2,86,2.532704,7.45909,01
74,2,01-10,01-10,2,14,6.411455,3.713694,10
75,1,10,10,1,100,5.777964,3.11893,10
76,1,10,10,1,100,9.173769,-0.958325,10
77,1,01,01,1,100,0.053978,6.638699,01
78,2,01-10,01-10,2,94,1.673121,8.860928,01
78,2,01-10,01-10,2,6,6.630393,4.55325,10
79,1,10,10,1,100,7.095711,-1.361413,10
80,1,10,01-10,1,100,5.60079,1.824049,10
81,1,01,01-10,1,100,1.062611,8.904283,01
82,1,10,10,1,100,7.235694,-0.197777,10
83,1,00,01-10,1,100,5.700053,4.06152,00
84,1,01,01-10,1,100,2.890904,6.399647,01
85,1,01,01,1,100,-2.686028,6.507005,01
86,1,01,01-10,1,100,5.378734,6.366683,01
87,1,10,10,1,100,8.8633,-1.205302,10
88,1,01,01-10,1,100,3.19974,5.282684,01
89,2,01-10,01-10,2,42,3.680765,7.28007,01
