73.193,0.050
99.862,1.448	1.221,103.080
43.965,13.845	1.017,270.413
71.087,1.454
95.574,1.080
149.968,0.217	2.201,18.248
28.669,1.135	0.433,105.343
37.430,2.485	0.626,53.863
156.229,0.172
4.662,1.596	0.090,143.833
137.923,1.520
36.809,5.029	1.020,158.974
52.819,1.240	1.258,54.621
178.754,1.074	6.450,73.976
153.491,0.158
190.020,1.148	2.378,83.199
47.029,0.759
9.258,1.930
40.431,20.503	0.749,155.550
105.199,12.982	3.104,130.805
149.257,2.565	4.614,59.174
89.874,0.155
143.693,0.246
58.389,0.724	2.084,68.245
103.685,0.518
102.580,4.458	1.272,157.145
20.503,4.888
119.706,10.008	1.300,133.694
92.384,1.282	1.257,81.898
0.087,143.446
34.463,0.489
154.715,26.442	1.960,83.736
64.510,11.495	7.190,55.618
95.451,1.159	1.473,96.354
225.711,4.092
32.829,8.080	1.295,196.219
280.093,0.469	4.113,45.125
51.358,2.803	0.812,118.670
73.738,0.672	0.778,65.199
154.744,17.982
12.794,10.467	0.150,159.330
100.795,0.859	1.047,58.495
42.947,0.590
0.114,346.054
170.439,0.431	5.593,41.296
0.356,79.984
0.168,50.239
64.713,1.639	1.133,138.803
496.290,0.796
49.142,49.075
0.499,100.251
123.281,5.376	4.622,137.836
32.234,0.716	1.174,36.482
44.373,0.432
67.490,1.121	1.224,85.447
113.318,11.043
242.536,7.501
52.967,1.749	0.983,75.927
70.925,1.059	1.249,49.258
96.787,1.269	1.206,117.172
313.233,2.669	9.225,240.132
234.886,3.460	3.641,192.756
69.320,5.750	3.386,295.224
234.886,2.222	3.641,192.756
0.522,321.815
175.320,3.084	2.827,74.047
241.369,0.199
24.482,0.433
50.268,24.439	2.574,99.096
0.508,74.148
3.003,172.568
7.768,393.717
66.125,0.851	1.368,63.039
90.420,10.352	1.320,84.354
93.839,1.322	1.910,109.580
224.597,0.354	3.992,34.637
97.793,10.040	3.386,125.231
48.256,0.639	1.332,60.566
29.832,1.075	0.361,96.644
46.642,0.275
182.339,3.710	2.339,155.247
59.537,12.499	0.748,557.280
0.163,273.269
117.814,3.941	6.004,132.908
96.190,1.773	1.189,118.389
107.044,0.341
177.889,7.104	12.102,90.580
249.346,5.841	3.136,88.580
61.897,11.087	1.611,142.254
69.782,1.929	1.018,166.322
361.212,4.394	7.895,95.323
87.213,1.789
77.312,13.021	3.110,126.243
6.642,8.788
179.322,2.353	3.785,44.826
28.209,32.018
35.395,0.487	0.380,29.265
106.659,8.791	2.251,530.542
501.729,4.049	5.617,113.948
78.371,6.133	1.026,198.802
271.883,17.383	4.211,97.823
246.458,2.193	2.712,212.110
246.496,3.373	7.306,190.647
0.174,30.430
167.764,2.301	6.630,163.740
532.178,0.517
787.222,0.947	8.737,58.005
173.537,1.763
15.988,2.509	0.402,148.572
0.358,794.114
138.743,1.012	5.104,42.492
74.938,3.934	9.834,147.098
365.835,3.066	7.522,50.731
338.415,2.595	19.160,187.002
0.678,261.627
135.851,0.623	5.539,51.284
139.706,2.477	2.265,113.319
126.364,1.848
41.455,1.096	0.508,96.936
41.840,1.091	0.512,96.522
98.555,1.500
0.247,60.537
30.970,6.254
125.559,1.600	2.864,56.439
247.405,8.158	27.147,348.632
37.223,1.026	0.556,82.865
82.591,0.166
22.008,0.515	0.821,34.414
1.336,80.174
308.453,17.530
405.900,0.698
144.576,2.398	3.658,115.440
272.386,5.610	2.893,115.254
300.553,0.145
212.069,1.836	2.829,152.616
275.747,9.985	22.066,172.116
0.460,129.105
270.331,1.157
113.256,3.810	1.243,95.990
3.633,193.235
0.271,177.637
153.137,0.609	1.839,57.040
355.754,1.125	3.909,81.627
81.217,1.438	1.464,129.852
77.105,13.979	6.438,832.459
75.071,3.062	0.840,236.434
175.836,2.075
252.985,5.301
72.111,1.873	11.063,185.633
196.521,1.035	2.518,73.261
71.723,7.456	1.884,150.302
2.985,123.476
180.221,0.890	6.684,57.526
72.383,3.356	2.160,52.398
0.623,512.380
192.428,0.324
134.827,0.788	2.884,77.777
111.155,2.821	3.427,238.442
23.339,0.953	0.258,60.944
79.049,2.538	1.631,229.841
18.788,174.566
0.107,47.777
263.179,1.089
1.226,93.660
0.909,140.554
62.345,0.557	0.751,33.345
48.046,4.264	0.556,76.263
2.616,106.189
0.381,86.043
350.249,0.239
36.429,0.112	4.531,10.615
191.092,5.350	2.422,451.829
91.107,8.916	7.964,92.921
106.439,3.995	1.446,100.501
12.878,0.815	0.698,53.250
263.489,0.351	19.693,25.734
754.980,0.653	10.256,63.589
504.275,7.424
28.482,0.992
36.767,2.871	0.430,120.776
45.380,0.501	0.654,44.644
50.710,1.141
110.375,0.762
106.405,0.441
222.934,2.023	6.197,135.971
56.334,3.874	1.033,230.433
10.515,72.227
99.668,2.354	1.781,213.639
14.210,1.969
99.668,2.354	1.781,213.639
29.951,26.179
259.531,17.777
59.729,1.763	0.729,136.238
94.788,9.370	1.168,441.460
77.250,2.045	11.067,204.353
361.673,7.774	4.557,554.817
36.767,1.413	1.571,120.776
141.133,0.940
75.227,1.314	0.871,115.340
148.943,0.794	1.898,63.426
10.660,391.461
37.112,4.164	0.386,39.683
15.134,9.163	3.345,202.884
0.508,27.450
144.032,0.809	2.493,78.889
82.476,0.701	6.069,23.175
52.696,1.656	0.592,71.169
74.703,1.063	0.930,74.254
0.749,115.294
106.639,10.616	20.778,209.844
437.577,2.868	7.380,93.754
0.177,159.529
92.442,5.473	1.160,97.707
90.047,0.670	1.044,29.296
82.798,0.406	1.138,35.792
0.044,204.511
79.389,1.437	1.375,72.884
21.834,3.182	0.300,285.348
50.770,12.779
18.094,0.865	4.089,53.762
163.470,1.506	2.282,101.803
13.355,11.358
9.758,123.499
216.884,0.586	4.080,41.229
271.511,9.033	6.196,319.715
73.724,0.847
2.989,164.891
0.133,88.167
108.133,0.585
76.461,0.694	1.783,67.152
505.548,0.973	5.173,96.671
547.819,1.466
92.364,0.706	2.908,69.979
253.482,1.442
38.333,8.891	0.468,197.880
257.616,2.985	9.761,186.204
142.452,4.455	1.959,392.933
205.449,1.120
0.082,8.153
11.215,192.290
106.575,1.035	3.542,78.706
0.431,283.660
10.083,210.912
156.418,2.834	1.679,99.648
212.193,5.710	10.197,78.080
47.832,2.765	0.486,200.068
223.997,2.117	3.519,43.977
33.156,18.208
0.264,742.523
106.491,15.438	10.328,411.275
62.897,1.775	0.647,77.519
200.260,5.668	10.289,153.974
26.159,0.333
62.428,3.161	1.447,260.342
3.979,56.731
12.349,19.261
0.963,28.541
825.502,0.740	11.144,57.468
0.414,96.662
308.537,1.246	4.729,72.498
71.050,2.756	0.735,103.019
315.952,9.695	10.898,274.578
85.314,0.710	6.464,30.306
173.068,1.063	4.026,15.274
67.734,4.915	1.480,73.801
378.647,0.376
194.471,0.346
25.182,6.072	0.698,190.915
62.605,0.602	1.319,58.948
109.718,1.297	3.085,34.751
63.198,3.589	1.000,116.564
239.156,7.032	2.464,292.539
250.853,12.420	4.234,61.000
39.868,4.717	0.608,201.506
0.150,77.320
32.392,0.476	1.124,28.496
289.080,0.912	3.176,85.695
102.642,7.900	1.143,464.703
251.882,5.902	5.242,348.063
82.969,2.256	0.895,225.149
106.782,0.110
182.984,0.396
2.469,121.981
89.009,7.261	3.813,94.581
249.267,1.852	4.168,126.093
571.566,0.052
107.558,5.084	1.658,101.596
105.192,2.354	1.772,150.029
0.540,72.926
93.599,3.542	2.400,176.624
114.696,1.314	2.064,114.331
112.470,4.991	9.300,134.636
219.870,1.008	10.804,20.319
341.349,0.034
116.698,2.811	1.522,103.284
111.239,2.532	28.199,95.288
147.178,1.056
131.680,2.204	2.464,194.788
2.508,204.891
5.987,575.184
73.844,3.409	0.815,111.199
89.237,3.355
0.190,58.799
191.711,1.825	5.323,78.959
175.515,9.766	3.195,217.092
60.419,1.329	0.683,127.964
382.531,4.311
136.980,0.611	5.504,51.371
66.179,4.339	1.646,227.400
455.416,2.772	17.643,219.429
60.596,0.100
261.195,30.432	3.265,107.546
65.571,3.724	9.247,30.417
143.025,0.974	36.578,80.429
54.737,2.095	0.974,67.421
286.306,1.861	19.417,90.212
75.032,0.557	1.532,41.456
89.746,3.232	1.172,128.657
36.845,1.466
0.610,255.052
95.614,5.176
452.484,7.871	4.546,60.716
13.785,0.198	0.234,16.309
154.394,4.647	3.333,133.295
65.511,1.514	2.430,68.027
70.980,4.276	2.197,61.939
92.871,1.231	5.644,95.307
67.954,2.370	0.922,33.420
2.870,16.394
179.682,0.822	5.175,65.806
203.615,0.873	2.291,74.190
101.694,1.011	1.640,75.854
31.043,1.126	0.311,75.876
108.423,0.992	1.087,98.917
156.041,5.333
101.046,0.487	5.241,47.084
87.240,0.236
665.217,9.042	10.463,286.806
453.178,1.444	5.299,136.875
245.920,1.047
12.388,3.218	0.226,184.309
335.844,6.803	3.472,57.112
127.703,1.304
28.426,3.951	1.004,320.113
425.468,1.241
69.817,3.572	0.708,224.556
97.451,19.925	1.376,39.988
90.455,0.190	1.517,15.425
233.252,1.110	2.337,48.536
12.631,0.378	0.153,26.802
146.799,20.269	2.243,916.203
54.192,1.706	2.485,93.583
201.005,1.188	3.883,81.888
0.292,55.998
44.930,2.421	0.744,207.474
84.491,0.776	1.048,59.203
175.550,1.430	4.564,98.908
83.908,0.438
183.588,3.778	3.044,353.060
65.350,1.882	1.403,97.773
105.930,3.601	2.367,67.615
95.588,1.204
14.923,1.602
85.169,4.536	1.227,221.569
96.931,1.803	1.983,100.496
272.101,0.573
93.571,24.823	1.242,235.869
526.807,2.577	34.849,67.975
1.430,41.973
136.191,0.219
254.131,10.141
47.179,2.489	0.472,89.419
105.003,0.553
209.129,0.902	4.458,72.522
87.050,2.570	1.442,222.058
74.392,28.042	1.267,53.123
11.428,13.881
19.014,39.856
0.117,124.965
9.530,145.270
52.056,2.212	0.624,160.873
386.039,1.540	5.540,75.793
973.240,6.691
195.220,4.188	2.201,380.143
62.903,8.100	3.542,217.527
116.057,0.943	1.295,70.603
90.963,3.424
109.631,5.181	17.238,141.678
4.230,16.174
129.404,5.321	1.428,97.327
1.013,60.142
35.356,0.667	0.966,39.708
206.344,0.877
48.903,2.917	0.904,88.508
2.412,143.851
1.032,146.992
127.574,11.132	5.509,125.943
128.155,1.370	3.902,42.715
11.214,198.085
159.415,0.677
66.320,2.876	0.864,156.141
64.589,2.662	0.930,247.211
78.670,2.786	1.569,134.226
1.054,60.142
58.730,1.676	10.808,162.712
129.045,1.804	2.370,160.546
104.060,1.856	1.152,112.901
0.441,209.754
89.838,0.302	1.029,15.112
373.351,2.258	8.987,224.226
218.617,1.914
2.510,123.467
10.547,9.647
73.148,0.907	2.655,61.205
81.601,0.702	5.517,46.410
0.221,35.542
55.078,5.388	6.683,167.758
162.562,2.884	2.096,127.921
1.039,292.998
170.407,1.071	20.897,76.311
141.163,1.439	3.281,116.617
693.363,0.925	11.691,87.972
367.198,0.365	3.683,34.599
205.394,3.646	4.832,61.473
172.086,6.838	1.859,164.390
49.884,6.910	0.615,102.779
9.066,748.107
1.142,111.125
117.994,3.438	1.729,113.280
2.234,263.833
67.874,0.247	1.273,16.346
177.707,5.160
124.468,0.717	9.771,61.569
87.037,1.376	1.339,133.941
255.818,3.724	6.505,124.722
320.708,6.608	6.927,213.573
79.035,0.575	0.981,56.697
238.235,0.958
47.431,1.903
329.148,7.326	3.926,620.187
188.922,0.775	8.969,74.312
97.943,0.425	2.657,38.123
240.968,9.997	9.412,357.921
87.989,0.519
0.584,83.949
0.128,336.294
183.363,3.237	4.776,122.922
59.346,1.226	0.765,63.337
38.256,0.311
2.303,128.939
65.333,0.429	1.585,33.972
30.777,0.350	0.353,28.943
61.431,5.944	2.087,133.175
190.719,0.854	3.436,75.019
76.490,4.371	1.762,64.900
66.361,0.517
30.872,1.537	0.354,141.451
119.581,0.883	2.080,62.475
64.283,0.619	1.469,40.431
42.559,1.215	0.852,81.567
1.069,181.157
769.009,5.662
102.901,1.333	4.500,63.510
114.195,3.464
793.426,1.862
105.785,1.221	5.533,108.249
87.218,0.155
252.929,10.552
81.121,6.024
1.221,187.091
81.550,1.789	1.090,142.726
158.189,1.367
0.297,87.096
77.241,1.023	2.195,83.299
151.581,21.611	2.420,101.214
46.482,5.189	1.385,121.750
223.443,8.268
16.999,3.832	0.305,63.221
0.038,41.755
151.121,1.444	1.794,119.301
27.579,1.573	0.306,74.173
169.923,5.009	1.791,423.593
345.596,7.696	4.467,501.370
0.840,131.653
84.230,0.300
88.704,0.445
14.613,3.041
0.379,103.791
126.265,2.719	13.190,188.794
0.221,150.954
1.392,111.258
86.749,3.727	1.093,105.291
136.744,0.357
100.331,1.398
65.863,1.401	1.457,138.070
0.053,646.727
1.397,120.490
5.177,227.006
205.115,0.760	3.936,64.886
2.244,315.601
609.452,2.347	13.981,47.668
167.709,0.915	6.861,71.534
86.188,0.154
84.041,2.135	1.927,189.743
1.590,81.345
67.764,1.126	0.805,50.277
317.534,2.847	3.507,256.919
10.129,39.402
601.898,5.223	8.723,260.323
0.484,110.125
22.945,1.485	0.543,78.636
80.555,1.461	2.332,107.757
58.976,1.607	0.860,122.519
2.809,142.985
271.575,2.587	4.411,188.167
116.289,12.712
9.541,15.296
400.157,8.018	6.796,119.365
63.743,0.468	1.417,39.302
331.347,14.071	7.087,71.421
45.449,0.830	4.711,80.198
146.722,3.306	2.003,213.057
107.264,3.879	2.195,112.059
486.659,2.643	14.394,164.744
102.800,2.518	1.136,156.444
233.201,1.656	2.979,66.360
3.877,482.947
234.480,9.793	2.866,239.879
66.360,1.117	1.656,84.755
29.193,16.689	0.584,377.111
0.746,752.044
4.468,29.003
1.025,197.077
3.372,34.313
244.952,3.443	3.666,137.951
78.794,2.425
3.190,34.746
0.480,127.530
10.578,0.879	0.110,63.668
25.549,13.974
201.292,15.930	8.203,67.580
132.777,2.323	1.431,170.904
93.626,0.321	1.805,21.378
6.557,212.602
127.671,2.590	2.838,141.205
95.679,1.297	4.438,45.914
5.162,20.628
41.921,0.386
0.251,533.843
593.874,0.285
97.627,1.907	1.137,130.424
143.638,0.393	1.581,13.814
0.454,50.297
306.212,8.680	4.128,508.191
229.661,4.352	3.242,73.747
87.573,4.643	3.840,154.620
52.648,1.260	9.858,99.136
205.148,10.856	22.553,120.804
92.711,1.902	3.200,140.431
40.511,1.068	13.728,101.472
120.701,10.440	2.147,162.112
0.226,307.410
228.445,0.272
241.252,3.209
92.475,1.149	1.207,28.515
61.578,2.448	1.515,45.935
45.506,1.177	1.452,100.856
198.907,3.478	3.890,342.817
100.581,0.810	8.170,80.130
380.243,0.688
27.795,165.044
25.190,142.012
187.859,1.028	3.924,62.792
297.842,1.959	3.658,167.203
187.859,0.819	3.548,62.792
310.909,0.293
0.975,378.223
67.495,1.877	1.074,124.552
211.195,0.060
237.945,0.718	2.399,27.055
0.810,92.875
214.478,0.690
139.213,6.641	2.482,190.900
138.414,5.416	1.926,111.312
398.822,4.173	4.711,99.962
169.387,0.432
57.999,2.829	0.922,97.589
62.135,5.152	0.768,67.229
83.362,1.919	0.866,149.353
2.769,185.044
122.525,0.771
61.577,1.044	1.687,67.676
107.153,0.848	4.932,71.679
84.460,2.614	10.727,91.753
56.841,11.071	0.622,815.661
348.448,2.774	8.675,238.773
327.005,0.688	3.699,65.433
86.252,0.795	3.233,52.077
251.478,7.143	7.145,155.585
9.437,0.361
68.633,1.932	9.416,155.596
3.425,296.854
159.558,7.998	2.270,197.383
81.868,3.674	2.335,176.969
176.103,4.107	4.757,261.031
49.714,2.415	1.955,198.784
160.325,2.529	4.708,73.571
188.913,0.487	4.234,21.597
158.814,1.185
267.658,2.173
137.702,2.260	4.700,140.595
114.339,1.716	3.261,59.763
184.261,4.896	4.359,101.005
146.613,3.143	31.594,263.013
31.673,0.342
87.108,0.875	2.432,81.286
76.230,10.123	2.242,509.126
87.815,0.908	1.668,65.218
106.657,0.554	1.738,50.057
239.754,0.040
48.402,5.548	3.379,102.267
192.276,11.005	6.657,317.848
151.368,2.212	9.292,81.272
141.450,8.537	2.853,245.144
119.054,1.937	1.417,183.185
119.054,2.093	8.334,183.185
285.610,2.213	3.791,206.229
158.181,0.414
26.647,1.062	0.529,43.107
317.178,1.560
72.507,2.669	1.151,104.248
179.173,3.281	2.475,110.565
7.800,57.618
153.529,1.083	1.731,80.490
52.537,2.806	0.536,231.849
52.537,4.532	0.640,231.849
80.666,3.064	0.873,77.445
52.537,9.019	4.319,231.849
132.379,0.455	1.448,28.264
88.684,0.863	1.042,63.156
69.708,1.742	1.158,75.755
7.134,29.662
293.236,1.654
92.706,5.979	0.974,426.925
196.905,0.768
92.074,0.631
0.539,136.883
628.263,0.827	6.594,57.334
0.172,76.377
145.313,2.558
198.085,0.174
518.019,4.722	5.627,242.370
125.967,1.627	20.956,83.566
1.875,254.258
7.911,4.933
60.637,1.853	0.749,78.441
563.593,0.072	12.442,6.304
93.834,0.282	0.970,28.156
145.566,28.582	6.822,609.186
395.969,29.777	36.809,265.360
23.774,16.282	1.845,222.247
137.397,3.411	2.788,116.398
175.765,1.609	2.250,103.706
141.609,1.207	2.135,112.128
125.441,2.118	1.783,94.937
104.273,3.270	3.818,70.338
104.273,1.325	4.848,70.338
314.781,1.829	4.016,76.230
252.510,3.403	2.536,154.281
303.054,5.273	17.467,282.098
146.157,0.398	3.916,27.902
854.899,2.480	14.548,47.982
57.234,3.704	0.757,109.590
0.651,291.538
1.253,170.901
61.585,0.845	1.044,40.158
2.356,258.587
273.064,2.093	15.724,35.519
341.737,1.679	8.731,116.764
64.440,0.155
66.069,1.080	4.089,60.608
75.890,18.164	0.875,227.798
109.111,0.233
96.600,2.886	3.131,119.264
60.689,0.436
2.680,541.030
0.145,152.229
520.933,4.680	27.132,109.847
89.780,5.035	2.700,110.009
145.544,5.675	3.874,119.446
