parIndex,nStates,Phase,DSGRNPhase,nStatesRAC,basin,A,B,State
1,1,01,01-10,1,100,-0.033016,6.653364,01
2,1,01,01-10,1,100,3.168759,6.743741,01
3,1,01,01,1,100,3.867246,5.331682,01
4,2,01-10,01-10,2,8,1.826867,6.10527,01
4,2,01-10,01-10,2,92,4.825344,0.537781,10
5,1,01,01-10,1,100,2.132697,7.098365,01
6,1,10,10,1,100,5.911052,0.417069,10
7,1,10,10,1,100,5.46043,2.98019,10
8,1,10,10,1,100,5.665456,0.229279,10
9,2,01-10,01-10,2,74,6.373557,2.273354,10
9,2,01-10,01-10,2,26,1.457977,6.563868,01
10,1,10,10,1,100,5.684713,1.874338,10
11,1,10,10,1,100,6.912478,4.004449,10
12,1,01,01-10,1,100,0.700082,7.135745,01
13,1,01,01-10,1,100,0.657967,6.104861,01
14,1,10,01-10,1,100,6.311091,1.701748,10
15,1,01,01-10,1,100,0.339512,8.1128,01
16,1,01,01,1,100,1.85351,7.471289,01
17,1,01,01-10,1,100,0.229441,7.527755,01
18,1,00,00,1,100,4.212176,2.558803,00
19,1,10,01-10,1,100,5.928477,-2.699083,10
20,1,01,01,1,100,-2.64831,6.850661,01
21,1,01,01,1,100,-1.145708,6.667635,01
22,1,01,01,1,100,1.0296,5.344813,01
23,1,10,10,1,100,6.332446,1.098211,10
24,2,01-10,01-10,2,27,6.250806,0.506122,10
24,2,01-10,01-10,2,73,2.304607,5.074382,01
25,2,01-10,01-10,2,71,1.878551,6.898972,01
25,2,01-10,01-10,2,29,7.130412,1.383125,10
26,1,10,10,1,100,7.852022,0.825651,10
27,1,10,01-10,1,100,8.341283,1.858735,10
28,1,01,01-10,1,100,0.941328,8.299267,01
29,1,10,01-10,1,100,6.354602,1.775948,10
30,1,10,10,1,100,8.331693,2.461174,10
31,1,01,01,1,100,-4.135901,6.950916,01
32,1,10,10,1,100,7.789181,-1.679821,10
33,1,01,01-10,1,100,3.331396,7.063046,01
34,1,01,01,1,100,-0.05958,7.409749,01
35,2,01-10,01-10,2,78,3.081655,7.738355,01
35,2,01-10,01-10,2,22,7.432454,2.593123,10
36,1,01,01-10,1,100,2.000962,5.905512,01
37,1,01,01,1,100,1.636919,4.998404,01
38,1,01,01,1,100,0.806373,5.99332,01
39,1,10,10,1,100,6.807345,2.259012,10
40,1,10,01-10,1,100,6.825978,2.373065,10
41,1,10,10,1,100,5.235977,2.521956,10
42,1,10,10,1,100,8.104965,-2.691506,10
43,1,01,01,1,100,-2.415857,6.989638,01
44,1,10,10,1,100,4.650263,1.254458,10
45,1,01,01-10,1,100,0.916208,7.889251,01
46,1,01,01-10,1,100,2.829414,6.48458,01
47,1,01,01-10,1,100,1.607746,7.174354,01
48,1,10,10,1,100,7.559833,1.880826,10
49,2,01-10,01-10,2,96,7.187761,1.623575,10
49,2,01-10,01-10,2,4,1.107457,7.51075,01
50,1,00,00,1,100,3.896571,4.185003,00
51,1,01,01-10,1,100,2.3405300000000002,6.353273,01
52,1,01,01,1,100,-1.108184,4.985956,01
53,1,01,01-10,1,100,2.843931,7.95909,01
54,1,10,01-10,1,100,6.616313,0.08745,10
55,1,01,01-10,1,100,2.711184,8.251948,01
56,1,10,10,1,100,6.404727,0.207485,10
57,1,01,01-10,1,100,0.634414,6.972064,01
58,1,01,01,1,100,3.566901,5.373037,01
59,2,01-10,01-10,2,13,3.898189,7.440744,01
59,2,01-10,01-10,2,87,7.779864,1.060104,10
60,2,01-10,01-10,2,57,6.85295,1.989052,10
60,2,01-10,01-10,2,43,1.000237,8.101051,01
61,1,01,01-10,1,100,0.788577,6.801049,01
62,1,10,01-10,1,100,5.964684,1.224407,10
63,1,10,01-10,1,100,6.169231,2.229175,10
64,1,10,01-10,1,100,6.936747,0.779563,10
65,2,01-10,01-10,2,87,7.074906,0.381588,10
65,2,01-10,01-10,2,13,3.012457,6.446928,01
66,1,01,01-10,1,100,4.195791,5.66028,01
67,1,10,10,1,100,6.671617,-0.974759,10
68,1,01,01,1,100,1.413657,8.789472,01
69,1,01,01-10,1,100,4.710309,6.642042,01
70,1,10,10,1,100,6.890286,0.538707,10
71,1,01,01,1,100,-2.165415,7.225201,01
72,1,01,01-10,1,100,1.845167,6.924343,01
73,1,00,00,1,100,4.07637,0.894685,00
74,1,10,10,1,100,7.089588,-3.476416,10
75,1,01,01-10,1,100,-0.36823,8.715424,01
76,2,01-10,01-10,2,68,1.929606,7.228566,01
76,2,01-10,01-10,2,32,7.180611,1.084824,10
77,1,10,01-10,1,100,6.890268,-0.005873,10
78,1,10,01-10,1,100,6.772662,2.676533,10
79,1,01,01-10,1,100,3.445169,6.5677,01
80,1,10,01-10,1,100,5.736053,3.179139,10
81,2,01-10,01-10,2,62,2.61118,6.273059,01
81,2,01-10,01-10,2,38,8.916221,1.389784,10
82,2,01-10,01-10,2,88,1.094259,6.91253,01
82,2,01-10,01-10,2,12,4.846275,0.534842,10
83,1,01,01-10,1,100,1.066603,7.329412,01
84,1,01,01-10,1,100,3.817253,6.99802,01
85,2,01-10,01-10,2,76,5.978964,0.37923,10
85,2,01-10,01-10,2,24,2.242958,6.124142,01
86,1,10,01-10,1,100,4.528933,0.065208,10
87,2,01-10,01-10,2,24,3.296867,6.9791,01
87,2,01-10,01-10,2,76,7.340392,2.903301,10
88,1,10,01-10,1,100,8.185326,-0.344505,10
89,2,01-10,01-10,2,69,0.902462,6.132257,01
89,2,01-10,01-10,2,31,7.227768,1.859628,10
90,1,10,10,1,100,5.577015,2.349871,10
91,1,01,01,1,100,-0.002896,7.256346,01
92,1,10,10,1,100,6.861884,-0.65219,10
93,1,01,01,1,100,-2.711908,6.777292,01
94,1,10,10,1,100,3.700878,3.077453,10
95,1,01,01-10,1,100,0.90130999999999994,6.053332,01
96,1,10,01-10,1,100,7.414685,0.892561,10
97,1,10,01-10,1,100,7.359582,2.266388,10
98,1,10,10,1,100,7.218391,0.378139,10
99,1,10,01-10,1,100,7.302951,-0.124535,10
100,1,01,01,1,100,-1.350328,7.126366,01
101,1,10,01-10,1,100,6.352515,1.98631,10
102,1,10,10,1,100,9.214239,-4.503375,10
103,1,10,10,1,100,6.996268,1.323193,10
104,1,01,01,1,100,1.701408,8.74928,01
105,1,10,10,1,100,5.567632,-0.842144,10
106,2,01-10,01-10,2,81,1.59387,6.554614,01
106,2,01-10,01-10,2,19,6.922437,3.702596,10
107,1,01,01-10,1,100,5.329496,4.321387,01
108,1,10,01-10,1,100,7.696997,2.059871,10
109,1,10,10,1,100,6.687707,1.518755,10
110,1,10,01-10,1,100,6.839883,0.940226,10
111,1,01,01,1,100,-1.354407,7.806075,01
112,2,01-10,01-10,2,89,7.07307,1.771087,10
112,2,01-10,01-10,2,11,2.060004,6.606239,01
113,1,10,10,1,100,6.794582,2.973409,10
114,1,10,01-10,1,100,7.398805,3.752139,10
115,1,01,01,1,100,1.749517,6.292166,01
116,1,01,01-10,1,100,2.695421,6.644532,01
117,1,01,01,1,100,2.157426,5.656795,01
118,1,01,01-10,1,100,2.957442,5.757657,01
