77.205,0.602	1.078,57.796
0.331,78.003
42.687,18.003
135.381,0.289	1.929,12.646
40.635,2.065	1.099,137.208
38.408,4.876	1.013,169.751
1.143,135.140
208.564,1.081	2.955,71.688
0.179,169.344
76.193,2.553	0.849,141.047
0.486,179.202
11.781,111.228
294.867,14.192	15.584,118.604
25.801,2.061	0.706,182.050
66.072,0.071
65.752,1.158	0.666,90.171
22.783,1.132
113.253,0.714
199.343,1.019	4.341,47.846
1.750,212.948
66.732,1.793	1.377,99.067
85.247,1.888	2.359,129.025
87.641,0.637	0.908,39.962
118.776,1.251	1.460,86.959
0.862,327.782
55.657,3.194	0.999,91.868
38.045,1.456	0.577,128.687
48.935,3.300	0.566,98.617
54.946,6.883	0.823,82.241
567.202,0.918
62.623,1.351	1.094,68.278
47.827,1.087	0.660,49.786
0.286,17.526
0.240,60.080
113.150,0.667	7.201,51.454
1.385,170.261
126.497,0.111	2.359,7.012
168.682,2.460
75.346,2.050	1.540,46.546
34.336,2.735	0.511,271.239
82.023,0.477	2.725,43.035
19.611,217.546
100.592,0.779	2.861,63.011
201.829,0.087
70.863,6.509	0.947,203.819
0.226,370.823
73.815,4.989	0.805,303.558
0.107,157.731
93.517,2.730
68.876,13.742	0.799,175.670
115.762,1.194	7.494,49.160
101.173,5.950	1.224,256.254
98.767,6.817
137.961,3.379	4.928,274.340
122.541,2.875	2.230,167.800
96.101,0.804	32.627,73.969
269.257,1.427	3.213,76.937
173.177,2.159	9.212,101.682
1.257,108.852
0.556,209.632
1.557,295.692
54.929,3.195	3.167,185.579
75.850,7.430	0.828,103.621
66.750,1.230	10.698,74.130
400.587,2.608	7.192,75.017
102.610,1.102	1.324,63.123
528.616,6.706	8.092,439.842
168.641,1.341	7.765,99.902
19.273,3.018	0.246,161.122
74.782,3.271	2.196,134.092
93.433,4.476	5.210,227.601
0.300,133.364
118.001,1.901	10.952,64.434
99.533,3.179	5.771,190.180
57.911,2.363
577.598,0.514
0.623,99.643
111.156,14.293	3.079,464.973
136.794,0.339
48.545,3.538	0.516,72.144
103.446,18.860	2.077,480.424
150.797,0.509
62.623,0.901	0.716,29.373
99.447,1.691	7.297,87.373
0.045,90.962
74.088,9.661	37.889,153.255
465.716,0.433
55.590,0.456	8.786,39.001
150.039,3.384	10.470,156.523
88.854,2.864	1.196,57.355
220.025,0.495	2.915,12.872
355.011,0.760	4.705,42.298
6.801,3.817	0.135,248.436
107.333,0.465	1.733,42.605
195.275,1.328	3.905,87.011
134.937,0.235
187.325,0.750	19.483,49.524
93.371,2.160	1.156,136.658
0.269,145.555
70.652,1.604	1.279,41.198
160.581,0.403	6.631,28.727
50.842,4.610	0.981,114.657
175.755,2.768	1.924,260.358
61.010,4.971	0.622,61.764
601.199,7.627	9.432,742.619
341.506,1.070	3.428,69.985
544.196,2.819	13.774,106.854
88.892,6.059	1.229,465.020
20.448,1.826
55.590,7.131	0.679,511.986
242.242,0.340	7.081,25.294
187.358,1.616	2.346,104.667
91.802,2.925	2.153,87.504
512.596,1.701
221.539,3.018	2.287,104.811
98.758,0.554	1.381,38.934
154.840,0.724	7.355,48.046
88.512,1.906
51.612,7.984	0.846,178.492
106.646,0.269
0.581,135.830
121.286,14.769	2.448,427.337
42.506,1.741	0.692,55.280
11.855,3.084	0.256,303.784
74.829,0.043
48.140,0.576	0.732,44.059
106.688,2.021	6.579,40.776
109.590,4.012	2.454,99.794
47.364,8.438	0.667,248.817
293.291,2.013	2.956,132.138
117.417,0.341	4.683,31.674
299.711,0.363
164.307,0.512
66.629,0.258	3.207,16.703
49.036,6.313	0.635,215.520
222.986,1.331
82.882,0.860	2.541,59.866
132.509,2.546	2.718,197.180
120.345,0.528	1.954,47.200
261.202,1.854	7.406,185.213
100.217,1.055
107.763,0.925	9.870,62.667
4.011,380.682
183.219,15.741	2.796,112.025
135.169,0.113
141.462,1.284	1.674,79.773
83.697,0.949	4.044,38.366
1.337,159.813
1.413,112.870
196.278,5.746	3.467,279.229
45.640,3.299
89.164,2.179	5.899,42.900
137.915,2.765	1.647,110.523
66.188,0.265	0.802,21.706
93.429,5.425	1.405,94.446
86.212,1.107	1.146,94.014
307.209,1.043	16.800,78.612
26.030,10.905	0.350,458.776
0.026,78.065
20.030,2.259	0.419,79.958
113.754,1.750	1.635,86.885
199.827,1.434	2.512,112.275
103.442,4.482	1.749,192.291
110.055,0.566
30.525,0.030
29.063,0.080
100.397,0.945	1.978,91.028
35.098,2.566	7.034,58.561
7.394,30.857
0.062,61.087
94.791,2.742	5.086,42.649
105.812,3.218	1.487,131.096
49.633,2.751	1.021,70.208
90.976,1.261	0.963,79.049
140.984,2.317	1.928,59.024
81.103,6.793	1.261,140.168
90.622,3.158	1.852,94.814
1.665,92.384
137.696,0.111	2.571,5.787
138.501,0.919	9.869,81.250
56.910,4.886	1.292,254.650
40.954,1.786	0.525,120.620
101.941,7.355	2.318,81.478
0.633,188.334
52.789,2.351
0.175,177.450
110.677,2.957	8.240,263.612
88.148,4.772	2.754,137.410
67.713,0.469	6.516,46.775
0.146,113.010
245.752,0.357	2.617,34.979
0.836,107.066
33.476,1.346	0.401,80.666
58.587,3.479	1.816,165.888
43.617,0.100
7.037,7.341	0.347,182.401
132.625,1.625	1.742,57.177
161.731,0.351
138.501,1.564	2.339,88.951
209.913,27.295	2.877,183.488
114.392,2.748	1.557,244.522
112.580,2.918	3.260,215.428
24.432,12.813	0.988,132.304
77.985,3.578	3.363,193.796
71.887,7.000	1.720,226.051
69.117,0.332
108.121,3.592	1.107,345.359
151.863,1.145	2.605,40.006
8.811,124.702
142.115,2.734	5.378,137.033
110.408,4.416	1.135,96.566
74.747,7.181
62.822,3.332	1.142,131.541
2.313,777.968
56.858,1.910	3.842,166.779
0.160,308.942
549.884,1.664
54.298,6.371	2.693,558.333
153.603,0.237
0.317,110.858
0.854,28.464
83.392,3.255	1.225,159.360
67.776,3.205	4.168,166.275
287.657,10.160	22.114,107.446
237.298,0.115
43.375,4.666	0.773,440.940
2.603,393.257
60.887,6.475	0.805,385.079
199.578,1.009	3.318,72.016
102.868,0.095
114.397,9.540
87.374,0.611	3.280,58.989
143.019,4.197	1.735,170.484
0.084,112.508
49.761,3.315	0.791,93.790
0.368,125.581
17.684,680.955
97.332,0.884	2.823,56.985
133.968,0.365
1.152,167.293
120.059,7.031	12.217,39.701
53.290,1.088	0.606,52.031
51.095,4.140	4.517,68.125
15.069,4.767	5.159,225.626
0.082,31.392
51.095,1.298	3.950,68.125
60.660,0.388
344.653,1.273	7.618,121.267
0.110,137.018
56.619,1.671	2.349,134.093
412.910,0.096
412.910,0.096
278.381,1.005
139.252,5.197	12.515,118.808
1.478,64.678
451.568,0.607
144.418,2.837	2.197,247.971
0.254,71.930
86.846,1.483	0.876,75.304
1.695,63.402
2.185,11.898
182.517,1.219
1.769,71.752
61.138,0.669	1.056,57.357
1.534,180.922
0.174,57.950
117.110,3.502	3.203,193.194
99.935,1.213	1.618,61.109
90.507,5.095	5.321,362.844
112.997,1.459	2.847,31.685
0.390,99.263
78.154,2.808	0.899,129.092
