Phase,Count,Frequency
0000,1,1e-4
0000-0300,2,2e-4
0000-0300-0303,3,3e-4
0001-0301,1,1e-4
0001-0301-0303,6,6e-4
0001-0303,1,1e-4
0003-0010-0303,3,3e-4
0003-0303,1,1e-4
0010,119,0.0119
0010-0011,7,7e-4
0010-0011-0100-0101-0300-0301,1,1e-4
0010-0011-0110-0311,1,1e-4
0010-0011-0300-0301,6,6e-4
0010-0011-0301,2,2e-4
0010-0011-0310-0311,1,1e-4
0010-0012,3,3e-4
0010-0012-0300-0302,8,8e-4
0010-0012-0302,6,6e-4
0010-0012-0312,4,4e-4
0010-0013,3,3e-4
0010-0013-0103,1,1e-4
0010-0013-0210-0300-0303,1,1e-4
0010-0013-0210-0303,1,1e-4
0010-0013-0300-0303,15,0.0015
0010-0013-0303,74,0.0074
0010-0013-0303-0310,5,5e-4
0010-0013-0313,7,7e-4
0010-0100-0300,4,4e-4
0010-0100-0300-0303,3,3e-4
0010-0103-0303,1,1e-4
0010-0110,4,4e-4
0010-0110-0300,4,4e-4
0010-0110-0300-0303,3,3e-4
0010-0110-0303,3,3e-4
0010-0110-0312,1,1e-4
0010-0110-0313,1,1e-4
0010-0111-0311,1,1e-4
0010-0113-0300-0303,2,2e-4
0010-0113-0303,7,7e-4
0010-0113-0313,1,1e-4
0010-0200,1,1e-4
0010-0200-0300,4,4e-4
0010-0200-0300-0303,2,2e-4
0010-0203-0303,1,1e-4
0010-0210,3,3e-4
0010-0210-0300,1,1e-4
0010-0210-0300-0303,4,4e-4
0010-0210-0303,1,1e-4
0010-0210-0313,1,1e-4
0010-0213-0303,1,1e-4
0010-0300,131,0.0131
0010-0300-0302,8,8e-4
0010-0300-0303,187,0.0187
0010-0300-0303-0310,2,2e-4
0010-0300-0310,2,2e-4
0010-0302,4,4e-4
0010-0302-0310,1,1e-4
0010-0303,135,0.0135
0010-0303-0310,33,0.0033
0010-0310,22,0.0022
0010-0310-0312,1,1e-4
0010-0310-0313,2,2e-4
0010-0313,8,8e-4
0011,2,2e-4
0011-0013-0301-0303,1,1e-4
0011-0013-0303-0311,4,4e-4
0011-0301,3,3e-4
0011-0301-0303,9,9e-4
0011-0303,1,1e-4
0011-0303-0311,1,1e-4
0011-0311,2,2e-4
0011-0313,1,1e-4
0012-0312,3,3e-4
0013,1,1e-4
0013-0303,34,0.0034
0013-0303-0313,1,1e-4
0013-0313,6,6e-4
0100-0300-0303,1,1e-4
0100-0300-1000,1,1e-4
0101-0301-0303-1001,2,2e-4
0103-0303-1001-1003,1,1e-4
0103-0303-1003,1,1e-4
0103-0303-1003-1010,1,1e-4
0110,1,1e-4
0110-0210-0303,1,1e-4
0110-0210-0303-0310-1010-1013,1,1e-4
0110-0210-0303-1010-1013,1,1e-4
0110-0300,2,2e-4
0110-0300-0303,3,3e-4
0110-0300-0303-1010,1,1e-4
0110-0300-1010,3,3e-4
0110-0301-0310,1,1e-4
0110-0303,2,2e-4
0110-0303-0310,1,1e-4
0110-0303-1010,1,1e-4
0110-0303-1010-1013,1,1e-4
0110-0310,2,2e-4
0110-0313,1,1e-4
0110-1010,1,1e-4
0111-0113-0303-0311-1011-1013,1,1e-4
0111-0301-0302-1011-1012,1,1e-4
0111-0311-1010-1011,2,2e-4
0112-0300-0302-1010-1012,1,1e-4
0112-0312-1010-1012,1,1e-4
0113-0300-0303-1010-1013,6,6e-4
0113-0301-0303-1011-1013,1,1e-4
0113-0303,6,6e-4
0113-0303-0310-1010-1013,1,1e-4
0113-0303-1010,1,1e-4
0113-0303-1010-1013,17,0.0017
0113-0303-1013,6,6e-4
0113-0313-1010-1013,3,3e-4
0113-1010-1013,1,1e-4
0200-0300-0303-1010,2,2e-4
0200-0300-0303-1010-1013,1,1e-4
0200-1000,1,1e-4
0202-0302-1010-1012,1,1e-4
0210-0211-0300-0301-1010-1011,1,1e-4
0210-0300,1,1e-4
0210-0300-0302-1010,2,2e-4
0210-0300-0302-1010-1012,2,2e-4
0210-0300-0303,2,2e-4
0210-0300-0303-1010,12,0.0012
0210-0300-1010,12,0.0012
0210-0303,1,1e-4
0210-0303-0310,1,1e-4
0210-0303-0310-1010,1,1e-4
0210-0303-1003-1010,1,1e-4
0210-0303-1010,5,5e-4
0210-0303-1010-1013,9,9e-4
