parIndex,Phase,DSGRNPhase,nStateRac,nStateDSGRN,Compare
1,0303-1010-1113,0213-0303-1010-1013-1113,3,5,1
2,0303-1010-1013,0303-1010-1013,3,3,1
3,0010-0011,0010-0011,2,2,1
4,1010,1010,1,1,1
5,0303-1013,0303-1010-1013,2,3,1
6,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
7,0303-1010-1013,0303-1010-1013-1103,3,4,1
8,0303,0303,1,1,1
9,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
10,0310-0311-1010-1011,0310-0311-1010-1011,4,4,1
11,1010,1010,1,1,1
12,0301-0303-1001,0301-0303-1001,3,3,1
13,0000-0300-0303,0000-0300-0303,3,3,1
14,0010-0300-0303,0010-0300-0303,3,3,1
15,0303-0311-1011-1013,0303-0311-1011-1013,4,4,1
16,1010,1010,1,1,1
17,0303,0303,1,1,1
18,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
19,1010,1010,1,1,1
20,0300-1010,0300-1010,2,2,1
21,0300-0303,0300-0303,2,2,1
22,0300-1010,0300-1010,2,2,1
23,0210-0303-1010,0210-0303-1010-1013,3,4,1
24,0010,0010,1,1,1
25,0303-1010-1013,0113-0303-1010-1013,3,4,1
26,0303-1010-1013,-1,3,2,0
27,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
28,1010,1010,1,1,1
29,0010-0303,0010-0303,2,2,1
30,0300-0303-1010,0300-0303-1010,3,3,1
31,1010-1013-1303,1010-1013-1303,3,3,1
32,0312-1012,0312-1012,2,2,1
33,0310-1010,0310-1010,2,2,1
34,0303-1010-1013,0303-1010-1013,3,3,1
35,0303-1010-1013,0303-1010-1013,3,3,1
36,0302-0310-1002-1010,0302-0310-1002-1010,4,4,1
37,1010-1103-1303,1010-1103-1303,3,3,1
38,0303-1013,0303-1013-1113,2,3,1
39,0303-1010-1013,0303-1010-1013-1113,3,4,1
40,0303-0310-1003-1010,0303-0310-1003-1010,4,4,1
41,1010-1203-1303,1010-1203-1303,3,3,1
42,0303-1010-1013,0303-1010-1013,3,3,1
43,0300-1010,0300-1010,2,2,1
44,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
45,0110-0303-0310-1010,0110-0303-0310-1010,4,4,1
46,0113-0313-1010-1013,0113-0313-1010-1013,4,4,1
47,0303-1010,0303-1010,2,2,1
48,0303-1010-1013,0303-1010-1013,3,3,1
49,0303-1010-1013,0303-1010-1013,3,3,1
50,1010,1010-1013-1303,1,3,1
51,0303-1010-1013,0303-1010-1013,3,3,1
52,0110,0010-0110,1,2,1
53,0010-0110,0010-0012-0110-0112-0302,2,5,1
54,1010,1010,1,1,1
55,0303-1003-1010,0303-1003-1010,3,3,1
56,0310-1010,0310-1010,2,2,1
57,0300-1010,0300-0303-1010,2,3,1
58,0303-1013-1103,0303-1013-1103,3,3,1
59,0300-0303-1010,0300-0303-1010,3,3,1
60,1001-1203-1301-1303,1001-1203-1301-1303,4,4,1
61,0203-0303-1010-1013,0203-0303-1010-1013,4,4,1
62,0300-1010,0200-0300-1010-1100,2,4,1
63,1003-1010-1303,1003-1010-1303,3,3,1
64,0303-1013,0113-0303-1013,2,3,1
65,0210-0300-0303-1010,0210-0300-0303-1010,4,4,1
66,1010-1310,1010-1303,2,2,0.5
67,0303-1010-1013,0303-1010-1013,3,3,1
68,0300-0301-1010-1011,0300-0301-1010-1011,4,4,1
69,0301-0303-1011-1013,0301-0303-1011-1013,4,4,1
70,0300-0303-1010,0300-0303-1010,3,3,1
71,0101-0301-0303,0101-0301-0303,3,3,1
72,1010,1010,1,1,1
73,0010-0013-0303,-1,3,2,0
74,0300-0303-1010-1103,0300-0303-1010,4,3,0.75
75,0210-0303-1010-1013,0210-0303-1010-1013,4,4,1
76,0303-1010,0303-1010-1013-1113,2,4,1
77,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
78,0300-0303-1010,0300-0303-1010,3,3,1
79,0303-1010-1013,0303-1010-1013-1103,3,4,1
80,0300-1010-1100,0200-0300-1010-1100,3,4,1
81,0310-0313-1010-1013,0310-0313-1010-1013,4,4,1
82,0303-1003-1010,0303-1003-1010,3,3,1
83,0303-1010,0303-1010,2,2,1
84,0303-1010-1013,0303-1010-1013,3,3,1
85,1010,0303-1010-1013-1103,1,4,1
86,1010-1200-1300-1302,1010-1200-1300-1302,4,4,1
87,0010-0303,0010-0113-0303,2,3,1
88,0300-0303-1010,0300-0303-1010,3,3,1
89,0300-1010,0200-0300-0303-1010,2,4,1
90,0303-1010-1013,0303-1010-1013,3,3,1
91,0303-1010-1013,0303-1010-1013,3,3,1
92,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
93,0303-1010,0303-1010,2,2,1
94,1012,1012-1312,1,2,1
95,1113,1013-1113,1,2,1
96,0303-1013,0303-1013,2,2,1
97,0303-1013,0303-1013,2,2,1
98,0300-0303-1010-1013,0200-0300-0303-1010-1013,4,5,1
99,0303-1013,0303-0310-1010-1013-1113,2,5,1
100,0303-1013,0303-1013,2,2,1
101,0303-1010-1013,0303-1010-1013,3,3,1
102,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
103,0303-1010-1013,0303-1010-1013,3,3,1
104,0300-1010,0300-1010,2,2,1
105,0303,0303,1,1,1
106,1010-1013-1303,1010-1013-1303,3,3,1
107,0313-1010-1013,0313-1010-1013,3,3,1
108,0303-1010-1013,0303-1010-1013,3,3,1
109,0303-0310-1010-1013-1210,0303-0310-1010-1013,5,4,0.8
110,0010,0010,1,1,1
111,0300-0303-1010,0113-0300-0303-1010-1013,3,5,1
112,0303-1003-1010,0203-0303-1003-1010,3,4,1
113,0303-1010-1013-1103,0303-1010-1013-1103,4,4,1
114,0302-1002-1010,0302-1002-1010,3,3,1
115,0301-0303,0301-0303-1001,2,3,1
116,0300-1010,0300-1010,2,2,1
117,0300-0303-1010,0300-0303-1010,3,3,1
118,0300-1010,0300-1010,2,2,1
119,1010,1010,1,1,1
120,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
121,0303-0311-1011-1103,0303-0311-1011-1103,4,4,1
122,0300-0303-1010,0300-0303-1010,3,3,1
123,1010-1300,1010-1300,2,2,1
124,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
125,0300-1010,0300-1010,2,2,1
126,0010,0010,1,1,1
127,0303-1010-1013,0303-1010-1013,3,3,1
128,0303,0303,1,1,1
129,0303-0310-1010-1013,0303-1010-1013,4,3,0.75
130,0303-1003-1010,0303-1003-1010,3,3,1
131,0302-1010-1112,0302-1010-1012,3,3,0.6666666666666666
132,0300-1010,0300-0303-1010,2,3,1
133,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
134,0010,0010-0011,1,2,1
135,0302-1010-1012,0302-1010-1012,3,3,1
136,0313-1010-1013,0313-1010-1013,3,3,1
137,0303-1010,0303-1010,2,2,1
138,0310-1010,0310-1010,2,2,1
139,0113-0313-1013,0113-0313-1013,3,3,1
140,0300-1010,0300-1010,2,2,1
141,1010,1010-1011,1,2,1
142,0011-0301-0303,0011-0113-0301-0303,3,4,1
143,0300-1010,0300-0303-1010,2,3,1
144,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
145,0303-0310-1010-1103,0303-1010-1103,4,3,0.75
146,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
147,0303-1010,0303-1010,2,2,1
148,0113-0303-1013,0113-0303-1013,3,3,1
149,0303-1010-1013,0203-0303-1010-1013,3,4,1
150,0300-0303-1010,0300-0303-1010,3,3,1
151,0010-0013-0303,0010-0013-0303,3,3,1
152,0300-1010,0300-1010,2,2,1
153,0303-1010-1013,0303-1010-1013,3,3,1
154,0010-0303-0310,0010-0303-0310,3,3,1
155,0010-0300,0010-0210-0300,2,3,1
156,0303-0310-1010-1110,0303-0310-1010-1110,4,4,1
157,0300-0303-1010,-1,3,2,0
158,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
159,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
160,0300-0302-1010-1012,0300-0302-1010-1012,4,4,1
161,0303-1010-1013,0303-1010-1013-1103,3,4,1
162,0303-1010,0303-1003-1010,2,3,1
163,1010-1013-1303,1010-1013-1303,3,3,1
164,0303-1010-1013,0213-0300-0303-1010-1013,3,5,1
165,0300-0303-1010,0300-0303-1010,3,3,1
166,0300-0303-1010,0300-0303-1003-1010,3,4,1
167,0303,0303,1,1,1
168,0300-0303-1010,0300-0303-1010,3,3,1
169,0303-0310-1010-1013-1103,0303-0310-1010-1013-1103,5,5,1
170,0303-1010-1013,0300-0303-1010-1013,3,4,1
171,0303-1010-1013,0303-1010-1013,3,3,1
172,0303-1010-1013,0113-0303-1010-1013,3,4,1
173,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
174,1010-1011,1010-1011,2,2,1
175,0303-1103,0303-1103,2,2,1
176,1010,1010,1,1,1
177,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
178,0010-0303,-1,2,2,0
179,0300-1010,0300-0303-1010,2,3,1
180,0303-1010,0303-1010-1013,2,3,1
181,1011-1013-1213-1303,1011-1013-1213-1303,4,4,1
182,0303-0310-1010-1013,0303-0310-1010-1013-1103,4,5,1
183,0300-1010,0300-1010,2,2,1
184,1010-1013-1303,1010-1013-1303,3,3,1
185,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
186,1010,0303-0310-1010,1,3,1
187,1010-1013-1113-1303,1010-1013-1303,4,3,0.75
188,0303,0303,1,1,1
189,1010,1010-1012,1,2,1
190,0300-0303-1010,0300-0303-1010,3,3,1
191,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
192,0303-1010-1013,0303-1010-1013,3,3,1
193,0302-1012,0302-1012,2,2,1
194,0301-0303-1011-1013,0301-0303-1011-1013,4,4,1
195,0010-0310,0010-0310,2,2,1
196,0301-0303-1003-1011,0301-0303-1003-1011,4,4,1
197,0301-0303-1001-1003,0301-0303-1001-1003,4,4,1
198,0300-0303-1010,0300-0303-1010,3,3,1
199,1010,1010,1,1,1
200,0303-1010-1103,0303-0310-1010-1103,3,4,1
201,0303-1010-1013,0303-1010-1013-1103,3,4,1
202,1010-1013-1300-1303,1010-1013-1300-1303,4,4,1
203,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
204,1003-1010-1303,1003-1010-1303,3,3,1
205,0303,0303-0310-1010-1013,1,4,1
206,0303-1010-1013,0303-1010-1013,3,3,1
207,1010-1011,1010-1011,2,2,1
208,0310-0313-1010-1013,0310-0313-1010-1013,4,4,1
209,0303-1010-1013,0303-1010-1013,3,3,1
210,1010,1010,1,1,1
211,0303-1013,0303-1013,2,2,1
212,1010,1010,1,1,1
213,1010,1010,1,1,1
214,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
215,0300-1010,0300-1010,2,2,1
216,0303-1010-1013,0303-1010-1013,3,3,1
217,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
218,0300-0303-1010-1200,0300-0303-1010-1200,4,4,1
219,1010-1303,1010-1303,2,2,1
220,1010,1010,1,1,1
221,0300-0303-1010,0300-0303-1010,3,3,1
222,0303,0303,1,1,1
223,0300-0303-1010-1013-1210,0300-0303-1010-1013,5,4,0.8
224,0303-1010-1013,0303-1010-1013-1113,3,4,1
225,0300-1010,0300-0303-1010,2,3,1
226,0303-0310-1010,0303-0310-1010,3,3,1
227,1010,-1,1,2,0
228,0303,0303-0310-1010-1013,1,4,1
229,0303-1010-1013,0303-1010-1013,3,3,1
230,0110-0303-0310-1010,0303-1010,4,2,0.5
231,0300-1010,0300-1010,2,2,1
232,0303-1010-1013-1103,0303-1010-1013-1103,4,4,1
233,0310-1010,0310-1010,2,2,1
234,0211-0303-0311-1111,0211-0303-0311-1111,4,4,1
235,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
236,0301-0303-1011-1013-1201,0301-0303-1011-1013-1201,5,5,1
237,0303-1003-1010,0303-1003-1010,3,3,1
238,0303-1010-1013,0300-0303-1010-1013,3,4,1
239,0303-1010,0303-1010-1013,2,3,1
240,0303-1013,0301-0303-1011-1013,2,4,1
241,0303-1003-1010,0303-1003-1010,3,3,1
242,0300-0303-1010-1013,-1,4,2,0
243,0303-1003-1010,0300-0303-1003-1010,3,4,1
244,0303-1010-1013,0303-1010-1013,3,3,1
245,0303-0311-1011-1013,0303-0311-1011-1013,4,4,1
246,1010-1300-1303,1010-1103-1300-1303,3,4,1
247,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
248,1010,0303-1010,1,2,1
249,0310-0311-1010-1011,0310-0311-1010-1011,4,4,1
250,0303-1013,0303-1013,2,2,1
251,0303-1013,0303-1013,2,2,1
252,1010-1300-1303,1010-1300-1303,3,3,1
253,0303-1013,0303-1013-1113,2,3,1
254,0312-1010-1012,0312-1010-1012,3,3,1
255,0303-1010,0303-0310-1010,2,3,1
256,0303-1010-1013,0303-1010-1013,3,3,1
257,1012-1103-1302-1303,1102-1103-1302-1303,4,4,0.75
258,1010,1010,1,1,1
259,0303,0303,1,1,1
260,0303,0113-0303,1,2,1
261,0010-0300,0010-0300,2,2,1
262,0300-0303-1010-1113,0300-0303-1010-1013-1113,4,5,1
263,1010,1010,1,1,1
264,1010-1303,1010-1303,2,2,1
265,1010-1011,1010-1011,2,2,1
266,1010-1013,1010-1013,2,2,1
267,0211-0303-0311-1011-1013,0211-0303-0311-1011-1013,5,5,1
268,0300-1010,0300-0301-1010-1011,2,4,1
269,1010-1300-1303,1010-1300-1303,3,3,1
270,1010,0310-1010,1,2,1
271,0303-1010-1013,0303-1010-1013,3,3,1
272,0303-0310-1010-1013,0303-0310-1010-1013-1103,4,5,1
273,0303-0310-1010,0303-0310-1010,3,3,1
274,0300-1010,0300-1010,2,2,1
275,0310-1010,0310-1010,2,2,1
276,1010,1010,1,1,1
277,0303,0303,1,1,1
