parIndex,Phase,DSGRNPhase,nStateRac,nStateDSGRN,Compare
1,0300-0303-1010,0300-0303-1010,3,3,1
2,0303-1010,0303-1003-1010,2,3,1
3,0303-1013-1113,0303-1013-1113,3,3,1
4,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
5,0303-1010-1013,0303-1010-1013,3,3,1
6,0303-1010-1013,0303-1010-1013,3,3,1
7,0303-0310-1010-1013,0303-1003-1010,4,3,0.5
8,0010-0113-0300-0303,0010-0113-0300-0303,4,4,1
9,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
10,1003-1010-1303,1003-1010-1303,3,3,1
11,0301-0303-1011-1013,0301-0303-1011-1013,4,4,1
12,0303-1013,0303-1013-1103,2,3,1
13,1010-1300-1303,1010-1300-1303,3,3,1
14,1010,1010,1,1,1
15,0303-1010-1013,0210-0303-1010-1013,3,4,1
16,0300-1010,0300-1010,2,2,1
17,0300-0303-1010,0300-0303-1003-1010,3,4,1
18,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
19,0303-1010-1013,0303-1010-1013,3,3,1
20,0303-1010-1013,0303-1010-1013,3,3,1
21,0302-0303,0302-0303,2,2,1
22,1010,0210-1010,1,2,1
23,0303-1010-1013,0303-1010-1013,3,3,1
24,0303-1003-1010,0303-1003-1010,3,3,1
25,1010,1010,1,1,1
26,0303-1010-1013,0303-1010-1013,3,3,1
27,0303-1010,0303-1010,2,2,1
28,0303-1010-1013,0303-1010-1013,3,3,1
29,1010,1010-1012,1,2,1
30,0303-0310-1010-1013,0303-0310-1010-1013-1103,4,5,1
31,0313-1011-1013,0313-1011-1013,3,3,1
32,0010-0303,0010-0110-0303,2,3,1
33,0300-0303-1010-1013,0300-0303-1010-1013-1113,4,5,1
34,1010-1300-1303,1010-1300-1303,3,3,1
35,0113-0303-1010-1013,0113-0303-1010-1013,4,4,1
36,1010-1013-1303,1010-1013-1303,3,3,1
37,0303-1010-1013,0303-1010-1013,3,3,1
38,1010-1013-1303,1010-1013-1303,3,3,1
39,0301-0303,0301-0303,2,2,1
40,0303-1010-1013,0303-1010-1013,3,3,1
41,0300-1010,0300-0303-1003-1010,2,4,1
42,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
43,0310-1010,0310-1010,2,2,1
44,1010,1010,1,1,1
45,1010,1010,1,1,1
46,1010-1013,1010-1013-1303,2,3,1
47,0303-1010-1013,0303-1010-1013,3,3,1
48,0303-1003-1010,0303-1003-1010,3,3,1
49,1010,1010,1,1,1
50,0303-1003,0300-0303-1003-1010,2,4,1
51,0303-1013,0303-0311-1011-1013,2,4,1
52,0303-1003-1010,0303-1003-1010,3,3,1
53,0303-1010-1013,0303-1010-1013,3,3,1
54,0310-1010,0310-1010,2,2,1
55,0300-1010,0300-1010,2,2,1
56,0300-1010,0300-1010,2,2,1
57,0302-1002-1010,0302-1002-1010,3,3,1
58,0303-1013,0303-1013,2,2,1
59,0303,0303,1,1,1
60,0303-1010-1013,0303-1010-1013,3,3,1
61,0300-0302-1010-1012,0112-0300-0302-1010-1012,4,5,1
62,1010,1010-1011,1,2,1
63,0300-0303-1010-1013-1103,0300-0303-1010-1013-1103,5,5,1
64,0310-1010,0310-1010,2,2,1
65,1010,1010,1,1,1
66,0300-0303-1010,0300-0303-1010,3,3,1
67,0303-1003-1010,0303-1003-1010,3,3,1
68,0300-0303-1010-1110,0300-0303-1010-1110,4,4,1
69,0300-1010,-1,2,2,0
70,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
71,1010,1010,1,1,1
72,0300-0303-1010,0300-0303-1010-1103,3,4,1
73,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
74,0300-0303-1010,0300-0303-1010,3,3,1
75,0313-1010-1013,0313-1010-1013,3,3,1
76,0200-0300-1010,0200-0300-1010,3,3,1
77,0300-1010,0300-1010,2,2,1
78,0303-1113,0302-0303,2,2,0.5
79,1010,0310-1010,1,2,1
80,0303-1010-1013,0303-1010-1013,3,3,1
81,0303-1010,0303-1010,2,2,1
82,1010-1013,1010-1013,2,2,1
83,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
84,0310-0311-1010,0310-0311-1010-1011,3,4,1
85,1010-1013-1303,1010-1013-1303,3,3,1
86,0303-0311-1011-1013,0303-0311-1011-1013,4,4,1
87,0010-0013-0303,0010-0013-0303,3,3,1
88,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
89,1013-1303,1013-1303,2,2,1
90,0301-0303-1011,0301-0303-1001,3,3,0.6666666666666666
91,0300-0303-1010,0300-0303-1010,3,3,1
92,0300-0303-1010,0200-0300-0303-1010,3,4,1
93,0303-1010-1013,0303-1010-1013,3,3,1
94,0300-0303-1010,0300-0303-1010,3,3,1
95,0303-0310-1010,0303-0310-1010-1103,3,4,1
96,0300-0303-1010,0300-0303-1003-1010,3,4,1
97,0010-0310,0010-0310,2,2,1
98,0010-0303,0010-0303,2,2,1
99,0303-1010-1013,0113-0303-1010-1013,3,4,1
100,0300-0303-1010,0300-0303-1010,3,3,1
101,0010-0302,0010-0012-0302,2,3,1
102,0300-0302-1010-1012,0210-0212-0300-0302-1010-1012,4,6,1
