parIndex,Phase,DSGRNPhase,nStateRac,nStateDSGRN,Compare
1,0303-0310-1003-1010,0303-0310-1003-1010,4,4,1
2,0303-0310-1010,0303-0310-1010-1013,3,4,1
3,0300-1010,0300-1010,2,2,1
4,0303-1010-1013,0303-1010-1013,3,3,1
5,0010-0303,0010-0303-0310,2,3,1
6,0010-0300,0010-0300,2,2,1
7,0300-1010,0300-1010-1200,2,3,1
8,0010-0303-0310,0010-0013-0303-0310,3,4,1
9,0303-0310-1010,0303-0310-1010,3,3,1
10,0301-0303-1011-1013,0301-0303-1011-1013,4,4,1
11,1011-1301-1303,1011-1201-1203-1301-1303,3,5,1
12,0300-0303-1010-1013,-1,4,2,0
13,0303,0303-1013,1,2,1
14,0303-1010,0303-1010,2,2,1
15,0010-0300,0010-0300,2,2,1
16,0010-0013-0303-0310,0010-0013-0303-0310,4,4,1
17,0313-1013,0313-1013,2,2,1
18,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
19,1010,1010-1011,1,2,1
20,0300-0310-1010,0300-0302-1002-1010-1102,3,5,0.6666666666666666
21,0310-1010,0303-0310-1010-1013,2,4,1
22,0300-0303-1010,0300-0303-1010,3,3,1
23,0300-0303-1010,0300-0303-1003-1010,3,4,1
24,0303-1003-1010,0303-1010,3,2,0.6666666666666666
25,0010,0010-0011,1,2,1
26,0303-1010-1013,0303-1010-1013,3,3,1
27,0301-0303-1011-1013,-1,4,2,0
28,1010-1013-1303,1010-1013-1303,3,3,1
29,0300-0303-1010,0300-0303-1010,3,3,1
30,1003-1010-1303,1003-1010-1303,3,3,1
31,1103-1303,1010-1103-1303,2,3,1
32,0300-0303-1010,0300-0303-1003-1010,3,4,1
33,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
34,0303-1013-1213,-1,3,2,0
35,0310-1010,1010,2,1,0.5
36,1010,1010,1,1,1
37,0300-0303-1010,0300-0303-1010,3,3,1
38,0303,0301-0303,1,2,1
39,0303-1010-1013,0303-1010-1013,3,3,1
40,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
41,0010-0013-0303,0010-0013-0303,3,3,1
42,0303-1010-1013,0303-1010-1013,3,3,1
43,0300-0303-1010,0300-0303-1010,3,3,1
44,0303-1003,0303-1003,2,2,1
45,0300-0303-1010-1103,0300-0303-1010-1103,4,4,1
46,0300-0303-1010,0300-0303-1010,3,3,1
47,0301-0303-1003-1011-1201-1203,0301-0303-1003-1011-1201-1203,6,6,1
48,1010-1013-1303,1010-1013-1303,3,3,1
49,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
50,0010-0300-0303,0010-0300-0303,3,3,1
51,0310-0311-1010-1211,0310-0311-1010-1011-1110-1111,4,6,0.75
52,0302-0303-1012-1013,0302-0303-1012-1013,4,4,1
53,1010-1200-1303,1010-1200-1303,3,3,1
54,1010,1010,1,1,1
55,0313-1010-1013-1313,0313-1010-1013,4,3,0.75
56,1010,1010-1013-1213-1303,1,4,1
57,0301-0303-1011-1013,0301-0303-1011-1013,4,4,1
58,0303,0303,1,1,1
59,0301-0303-1011-1013,0301-0303-1011-1013,4,4,1
