1	1	1.346980	897.983932	14.341468	12.997049	0.326319	0.915038	0.450035	0.408354	1.217261	26.000000	0.010803	26.043563	30.000000	0.011269	3.464928	29.000000	0.029833	2.923574	24.000000	71.397399	1.166811	26.000000	38.205014	1.515209	28.000000	0.023247	17.954474	26.000000	0.019321	7.510436	30.000000	3.538354
2	4	44.231408	893.915590	4.433211	41.710572	0.695700	0.765674	0.161381	0.759605	0.461475	21.000000	0.017601	20.419737	24.000000	0.016342	1.146400	24.000000	0.016378	37.907486	26.000000	45.838380	0.086553	25.000000	41.072387	0.257269	22.000000	0.010118	15.463390	30.000000	0.021695	13.346060	25.000000	72.771929
3	3	92.759160	428.738193	73.300022	56.758270	0.662265	0.587799	0.811063	0.813788	1.328445	25.000000	0.021151	11.666977	24.000000	0.069465	3.405245	22.000000	0.019202	33.571923	30.000000	80.465509	0.524666	30.000000	98.128131	1.259558	30.000000	0.016898	12.320621	30.000000	0.024723	43.671024	30.000000	97.470434
4	3	51.951377	333.897369	71.220869	33.773476	0.964115	0.706403	0.986144	0.432224	0.817172	26.000000	0.131458	26.082979	30.000000	0.023384	0.175550	24.000000	0.042694	21.127762	26.000000	76.075312	0.271226	28.000000	38.954033	1.628239	21.000000	0.018304	17.349866	25.000000	0.014833	40.412553	25.000000	58.779275
5	1	8.349177	999.198159	24.984812	40.412679	0.925894	0.623365	0.818326	0.940801	1.653421	21.000000	0.011155	24.262740	25.000000	0.014629	3.551119	21.000000	0.032186	48.094456	23.000000	74.601647	0.751918	30.000000	87.775643	0.820067	29.000000	0.010766	15.801351	29.000000	0.021151	2.687235	24.000000	14.395675
6	4	66.526987	742.240990	7.751904	73.556602	0.137426	0.229359	0.386339	0.447153	0.458819	27.000000	0.019743	2.844835	27.000000	0.045949	1.508286	27.000000	0.012477	48.868911	25.000000	36.803619	0.369900	24.000000	17.802633	0.721715	29.000000	0.056171	27.903467	28.000000	0.163540	30.053273	22.000000	37.704188
7	2	1.224914	482.681346	34.247538	67.543670	0.654367	0.825290	0.385881	0.726664	1.650215	30.000000	0.027928	10.028805	21.000000	0.033422	2.880071	25.000000	0.033476	16.610525	30.000000	59.255161	0.458015	28.000000	40.043920	1.037177	30.000000	0.384777	17.343194	22.000000	0.062611	3.833269	30.000000	50.847145
8	2	35.396329	37.180102	89.209282	34.617600	0.287076	0.457532	0.674032	0.932417	1.375334	29.000000	0.010723	2.534443	30.000000	0.011393	3.795399	25.000000	0.010766	12.273694	23.000000	47.279868	0.682398	30.000000	14.395675	1.550708	21.000000	0.019202	28.765655	23.000000	0.012428	28.765655	22.000000	98.128131
9	3	66.082255	299.690885	63.222522	97.983165	0.885889	0.549945	0.742916	0.743721	0.166317	26.000000	0.019935	19.828945	24.000000	0.015252	3.249104	24.000000	0.010301	35.588799	22.000000	51.831590	0.991866	28.000000	21.563628	1.353398	28.000000	0.019801	44.497612	26.000000	0.017224	19.311705	22.000000	63.480204
10	3	49.218925	919.269295	5.916200	67.983248	0.278733	0.891856	0.378463	0.712117	0.257959	27.000000	0.036601	13.690176	30.000000	0.014285	0.367791	27.000000	0.014161	26.785999	24.000000	81.714603	0.936167	26.000000	42.624034	1.232480	30.000000	0.012904	45.215214	23.000000	0.011205	34.129412	28.000000	88.547463
11	2	44.489954	760.101890	88.179190	8.631464	0.730602	0.384147	0.217361	0.683967	0.036284	28.000000	0.033718	23.580874	30.000000	0.025375	0.335158	29.000000	0.217755	44.923850	23.000000	32.831786	0.094382	21.000000	25.022880	1.445191	30.000000	0.054512	28.490751	23.000000	0.010498	0.988135	22.000000	3.890369
12	1	8.348646	337.180029	77.197867	3.540900	0.114350	0.685421	0.738924	0.299378	1.052451	23.000000	0.010298	20.223707	23.000000	0.010253	1.331414	22.000000	0.021970	11.263853	22.000000	95.095113	0.409810	29.000000	97.549936	1.054657	21.000000	0.024164	30.740920	24.000000	0.012218	28.762778	21.000000	96.474547
13	3	76.531485	92.594680	69.260524	66.686920	0.866003	0.872369	0.730373	0.880595	0.529112	28.000000	0.026531	4.137155	29.000000	0.051392	1.980659	29.000000	0.058597	40.393470	30.000000	66.919447	1.388672	23.000000	44.246916	1.407646	29.000000	0.021573	37.549394	29.000000	0.053360	18.267129	27.000000	7.374713
14	2	57.133427	32.368766	54.885945	5.892108	0.352519	0.746963	0.594260	0.134246	1.463378	21.000000	0.013735	26.860427	28.000000	0.043369	1.014210	22.000000	0.336609	14.323336	28.000000	94.643816	1.627704	25.000000	71.656869	0.877905	26.000000	0.048158	40.441405	30.000000	0.010433	1.639559	26.000000	23.799594
15	1	64.385405	342.184188	54.348133	35.401392	0.217738	0.533127	0.607002	0.903720	0.690094	25.000000	0.123017	4.609083	29.000000	0.017758	1.835188	26.000000	0.014517	29.236467	22.000000	84.045131	1.563196	26.000000	6.206930	1.201139	26.000000	0.023519	42.079353	30.000000	0.010540	48.609055	24.000000	5.136971
