47.023,0.937	0.048,34.602
0.012,94.550
6.205,0.927	0.003,64.375
36.216,1.383	0.037,83.209
1.342,1.800	101.053,1.800	0.021,106.924
51.226,0.410	0.039,31.617	1.508,31.617
29.568,3.934	0.011,74.900
42.889,1.230	0.031,42.399
80.334,2.075	0.010,95.774
156.454,1.908	0.041,79.235	3.645,79.235
18.309,1.209	0.023,52.776	1.336,52.776
1.815,0.527	143.996,0.527	0.048,28.813
86.358,2.240	0.024,155.807	1.900,155.807
131.864,0.523
82.489,0.505	0.021,46.139
2.662,2.724	99.032,2.724
40.185,6.244	0.088,122.084
94.322,1.023	0.226,88.752
4.180,8.334	0.000,62.931
127.610,3.525	0.631,216.552
0.020,101.464
1.609,14.460	104.262,1.786
0.976,2.250	61.907,2.250	0.046,89.310
0.231,72.140	1.932,72.140
0.675,1.080	36.324,1.080	0.134,88.516
2.198,1.210	95.281,1.210	0.065,50.532
12.057,2.357	0.057,206.441
15.956,0.993	0.002,74.862
221.281,0.611	0.117,36.783
173.038,1.918	0.058,50.939
45.375,3.970	0.029,187.977
31.207,2.850	0.869,80.724
65.631,2.762	0.058,57.260	3.165,57.260
0.146,229.562	5.437,9.185
83.673,0.791	0.018,26.464
162.762,3.529	0.025,95.329
162.248,0.521	0.035,29.349
24.620,2.197	0.004,136.263
41.269,5.586	0.012,197.296
2.337,1.785	57.777,1.785	0.088,54.376
99.390,2.819	0.021,224.713	1.403,224.713
56.441,1.408	0.047,109.397
9.708,0.591	0.043,6.886	1.807,6.886
78.424,2.058	0.083,188.726
375.331,0.675	0.270,63.313
0.025,147.852
4.007,0.746	352.550,0.746	0.042,65.631
124.513,0.675	1.824,36.815
342.183,1.946	0.053,150.048
89.043,6.067	0.045,340.425	2.000,340.425
87.981,3.357
136.263,3.132	0.139,291.036
0.004,319.465
0.843,0.331	60.999,0.331	0.071,31.905
69.559,1.328	0.040,128.536	0.728,128.536
3.977,6.540	117.287,6.540	0.059,45.036
0.030,101.697
274.611,3.530	0.208,149.922
81.675,0.369	0.856,28.560
0.004,259.382
171.472,0.980	0.069,97.303
81.369,1.167	0.015,95.773
65.158,4.725	0.147,77.434
93.922,0.145
71.300,0.388	0.044,35.379
111.753,3.883	0.036,176.290	3.401,176.290
26.594,4.384	0.067,198.065
12.487,3.065	0.008,102.598
138.197,4.179	0.148,47.396
0.015,90.982	1.293,90.982
75.091,2.578	0.017,115.948
55.066,0.111	0.017,10.842
0.029,66.569	2.744,66.569
3.401,0.285	0.001,25.382
97.870,1.533	0.033,46.240
101.743,6.736	0.057,123.310
244.329,0.944	0.259,49.730
33.292,2.909	0.010,232.044
99.261,12.226	0.036,90.121	1.495,90.121
1.584,2.055	60.577,2.055	0.019,49.168
6.495,2.018	0.016,89.436
104.264,0.159	0.116,15.343
50.480,1.402	0.008,91.391
227.495,1.936	0.063,101.547
636.012,1.734	0.115,129.781
264.315,1.468
2.738,2.602	173.444,2.602	0.056,209.803
91.218,1.005	0.055,94.175
19.701,2.107	0.015,40.922
71.073,12.242	1.039,123.338
0.820,1.172	62.233,1.172	0.025,58.567
1.065,8.626	62.863,0.970
10.551,2.123	0.051,156.457
0.306,139.980	7.730,55.357
0.081,128.814
85.255,12.344	0.017,355.798
123.397,1.919	0.042,96.097
0.053,557.160
232.124,1.872	0.150,128.505
1.387,2.946	47.918,2.946	0.069,268.043
0.897,2.375	34.274,2.375	0.014,232.936
0.126,448.467	6.984,53.612
84.283,3.264	0.019,100.266
0.072,40.709
25.960,0.718	0.193,49.035
167.958,3.656	0.104,104.599
122.284,1.753
0.809,104.672
123.400,1.043	0.054,77.685
53.324,0.599	0.035,44.229
56.865,1.108	0.012,78.175	0.651,78.175
28.965,5.624	0.013,203.623
0.071,362.210	5.433,15.078
82.609,5.168	0.089,140.777	2.747,140.777
536.115,0.398	0.505,39.453
0.001,121.248
13.157,2.751	0.011,43.793
0.744,2.178	66.481,2.178	0.020,134.396
88.964,4.578	0.032,176.291
56.123,0.855	0.021,72.502	1.675,72.502
24.503,1.797	0.003,88.336
0.836,1.408	17.726,1.408	0.014,104.661
261.973,0.917	0.102,62.371
38.695,7.876	0.012,252.875
0.009,18.831
88.917,0.901	0.013,24.937
145.652,4.364	2.376,159.036
0.040,130.903	2.031,130.903
1.010,80.319	28.742,80.319
6.978,0.608	0.009,14.231
128.614,2.183	0.049,27.471
83.256,1.442	0.043,33.517
127.226,0.427	0.035,42.673	2.051,42.673
336.754,0.271	2.128,13.468
3.762,1.929	84.445,1.929	0.085,149.145
29.076,0.647	0.014,8.298
700.463,1.281
2.004,23.214	165.784,23.214
0.538,161.254	14.690,4.266
138.138,3.347	0.179,37.554
218.251,0.609	0.191,45.868
16.542,1.219	0.006,78.321	0.398,78.321
41.967,0.684	0.008,64.329
1.832,0.384	53.275,0.384	0.019,8.759
233.893,3.307	0.032,54.276
58.129,2.222	0.078,44.993
56.758,2.607	0.264,258.492	2.112,258.492
0.017,324.746
3.846,6.021	162.499,6.021	0.067,219.911
20.497,0.699	0.004,38.931
192.863,0.215
0.032,420.587
0.000,121.046
45.745,1.007	0.785,81.056
178.581,0.384	0.039,32.132
48.868,2.040	0.015,75.845
97.017,0.367	0.023,35.985
0.058,292.243	4.297,4.508
150.304,2.385
0.030,151.301	1.526,151.301
63.342,1.753	0.011,55.170	0.648,55.170
0.415,3.546	9.147,3.546
9.038,4.535	0.120,353.346
61.892,5.072	0.026,383.351
94.844,0.255
59.053,7.332	0.027,627.033
0.165,62.951	3.215,0.630
102.061,4.180	0.029,209.466
54.986,3.134	0.007,109.438
186.659,0.397	0.182,15.550
109.152,4.965	0.029,35.573
0.021,75.884	0.999,75.884
0.009,174.230
62.165,0.247	0.010,15.650
76.615,3.424	0.075,303.721
2.072,2.896	116.973,2.896	0.042,105.782
81.024,1.526	0.017,129.399
82.052,2.126	0.013,34.998
12.204,1.084	0.002,68.576
0.079,99.398	4.643,16.711
1.508,14.138	119.887,0.579
32.229,2.297	0.149,141.500
17.147,4.400	0.009,230.074
0.004,373.892
0.009,85.953
0.018,295.646	1.120,295.646
156.334,3.525	0.412,83.645
120.491,1.727	0.070,167.130
3.976,0.413	0.005,31.303
1.609,0.739	101.662,0.739	0.026,23.050
0.421,669.641	4.491,57.682
178.630,1.156
81.157,0.536	0.029,40.113
39.098,1.373	0.007,117.800
46.953,2.064	0.014,132.422
3.674,7.443	0.002,259.396
95.070,3.560	0.047,81.975
46.867,0.975	0.045,66.544
4.229,0.735	0.001,64.832
1.828,3.040	177.308,3.040	0.048,286.894
694.704,2.032
75.817,0.948	0.046,87.667
26.271,3.170	0.014,189.064
0.002,61.302
1.047,8.004	47.671,8.004	0.020,133.860
110.677,3.207	0.021,77.203
84.978,10.756	0.082,136.650
3.197,2.252	242.937,2.252	0.043,103.576
75.913,1.786	0.013,67.693
30.582,3.200	0.325,99.313
90.718,1.067	0.045,37.576	2.016,37.576
0.139,361.226	4.193,5.222
25.222,5.812	0.004,25.782
164.329,1.441	2.768,60.959
59.595,1.670	0.785,141.874
72.851,2.064	0.019,157.426	1.253,157.426
69.687,2.085	0.023,196.483
4.576,10.832	0.002,359.779
66.784,0.823	0.017,59.631
7.901,3.499	0.010,103.256
0.619,0.655	39.032,0.655	0.010,39.140
2.659,1.747	78.875,1.747
9.226,4.285	0.005,165.900
740.273,3.262
255.370,0.198	0.131,8.329
0.109,347.051	8.683,123.227
98.027,7.822	0.013,68.264	1.102,68.264
134.739,0.218
79.477,0.800	0.095,44.140
231.348,0.324	0.398,27.074
0.011,358.275	0.588,358.275
51.583,1.294	0.018,57.652	1.248,57.652
0.898,1.517	64.437,1.517	0.011,118.052
0.313,105.270	11.028,8.595
26.425,0.472	0.008,29.653
12.992,2.658	0.002,234.512
16.680,4.315	0.033,398.775
154.170,8.177
317.706,1.257	0.075,93.719
0.086,169.246	4.696,44.345
254.290,1.827	0.088,15.274
272.217,0.368	0.128,24.366
2.575,1.702	86.506,1.702
79.790,1.904	0.164,101.602	1.130,101.602
0.051,88.161
0.128,333.910	5.773,28.239
51.074,4.774	0.043,110.882
0.037,347.155
449.183,0.451
100.914,2.729	0.087,145.910
1.527,2.076	96.458,2.076	0.037,82.435
3.951,0.563	129.421,0.563	0.058,3.930
105.407,1.763	0.037,140.436
124.296,0.638	0.055,44.364
206.967,0.380	0.033,31.726
0.001,151.733
0.004,171.677
0.015,229.308	1.207,27.661
471.781,1.576	0.065,86.557
0.004,145.456
486.919,2.925
92.449,1.410	0.136,33.543
0.030,35.959
120.300,0.487	0.205,36.054
72.297,2.990	0.009,151.154
370.771,2.100	0.407,141.291
343.030,0.096
292.861,2.585	0.091,133.306
69.767,0.476	0.013,45.644	1.046,45.644
128.987,2.241	0.032,97.234
59.670,0.538	0.024,46.657
57.762,1.366	0.039,90.878
91.031,0.560	0.021,38.269
1.337,0.229	41.215,0.229
94.885,3.371	0.034,170.760
0.028,380.055	1.470,380.055
419.674,4.029	0.165,259.831
