Phase,Count,Frequency
0000-0300-0303,1,1e-4
0001-0301-0303,2,2e-4
0002-0010-0300-0302,1,1e-4
0002-0010-0302,1,1e-4
0003-0010-0303,2,2e-4
0010,37,0.0037
0010-0011,7,7e-4
0010-0011-0300-0301,4,4e-4
0010-0011-0310-0311,1,1e-4
0010-0012-0300-0302,5,5e-4
0010-0012-0302,2,2e-4
0010-0012-0312,1,1e-4
0010-0013,1,1e-4
0010-0013-0113-0303,1,1e-4
0010-0013-0210-0303,2,2e-4
0010-0013-0300-0303,15,0.0015
0010-0013-0303,47,0.0047
0010-0013-0303-0310,3,3e-4
0010-0013-0310-0313,1,1e-4
0010-0013-0313,9,9e-4
0010-0100-0300-0303,10,0.001
0010-0102-0300-0302,1,1e-4
0010-0110,1,1e-4
0010-0110-0300-0303,2,2e-4
0010-0110-0303,2,2e-4
0010-0110-0303-0310,1,1e-4
0010-0111,1,1e-4
0010-0112-0312,1,1e-4
0010-0113-0300-0303,1,1e-4
0010-0113-0303,9,9e-4
0010-0113-0310-0313,1,1e-4
0010-0113-0313,1,1e-4
0010-0200-0300-0303,1,1e-4
0010-0210,4,4e-4
0010-0210-0300,1,1e-4
0010-0210-0300-0303,3,3e-4
0010-0210-0302,1,1e-4
0010-0210-0303,7,7e-4
0010-0210-0313,2,2e-4
0010-0300,42,0.0042
0010-0300-0302,4,4e-4
0010-0300-0303,139,0.0139
0010-0300-0310,1,1e-4
0010-0302,1,1e-4
0010-0302-0310,1,1e-4
0010-0303,64,0.0064
0010-0303-0310,54,0.0054
0010-0303-1010,1,1e-4
0010-0310,14,0.0014
0010-0310-0312,1,1e-4
0010-0310-0313,4,4e-4
0010-0313,3,3e-4
0011-0012-0311-0312,1,1e-4
0011-0013-0301-0303,3,3e-4
0011-0013-0303-0311,7,7e-4
0011-0013-0311-0313,1,1e-4
0011-0113-0301-0303,1,1e-4
0011-0211-0303,1,1e-4
0011-0301,2,2e-4
0011-0301-0303,15,0.0015
0011-0303-0311,2,2e-4
0011-0311,1,1e-4
0011-0311-0313,1,1e-4
0012-0013-0302-0303,1,1e-4
0012-0302,1,1e-4
0013-0103-0303,1,1e-4
0013-0110-0300-0303,1,1e-4
0013-0203-0303,1,1e-4
0013-0303,16,0.0016
0100-0101-0300-0301-1000-1001,1,1e-4
0100-0300-0302-1000,1,1e-4
0100-0300-0303,3,3e-4
0101-0301-0303-1001,2,2e-4
0101-0301-1001,1,1e-4
0102-0110-0300-0302-1002-1010,1,1e-4
0103-0303-1003,1,1e-4
0103-0303-1003-1010,1,1e-4
0110,2,2e-4
0110-0111-0300-0301-1010-1011,1,1e-4
0110-0111-0310-0311,1,1e-4
0110-0111-0310-0311-1010-1011,1,1e-4
0110-0113-0303-0310-1010,1,1e-4
0110-0113-0303-0310-1010-1013,1,1e-4
0110-0200-0300-0303,1,1e-4
0110-0210-0300-0303,1,1e-4
0110-0210-0300-0303-1010,1,1e-4
0110-0210-0303,1,1e-4
0110-0210-0303-1010,1,1e-4
0110-0210-1010,1,1e-4
0110-0300,3,3e-4
0110-0300-0302-1010,1,1e-4
0110-0300-0303,7,7e-4
0110-0300-0303-1010,16,0.0016
0110-0300-0303-1010-1013,1,1e-4
0110-0300-1010,11,0.0011
0110-0303,5,5e-4
0110-0303-0310,5,5e-4
0110-0303-0310-1010,16,0.0016
0110-0303-0310-1010-1013,4,4e-4
0110-0303-1010,5,5e-4
0110-0303-1010-1013,2,2e-4
0110-0310,1,1e-4
0110-0310-0312-1010,1,1e-4
0110-0310-0312-1010-1012,1,1e-4
0110-0310-0313-1010,3,3e-4
0110-0310-0313-1010-1013,1,1e-4
0110-0310-1010,6,6e-4
0110-0311-1010,1,1e-4
0111-0113-0301-0303,1,1e-4
0111-0113-0301-0303-1011-1013,3,3e-4
0111-0113-0303-0311,2,2e-4
0111-0113-0303-0311-1011-1013,5,5e-4
0111-0113-0311-0313,1,1e-4
