parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,basinDiscret
1,1,220,220,220,1,1,3.678232,2.496257,-6.786604,1
2,1,120,120,120,1,1,-0.002394,2.334237,0.656441,1
3,1,220,220,220,1,1,3.734262,1.672534,-6.305863,1
4,2,002-201,201,002-201,2,0.43,6.163984,-2.632488,0.904214,0.43
4,2,002-201,002,002-201,2,0.57,0.600616,0.885556,6.191738,0.57
5,2,012-020,012,012-020,2,0.33,-5.426439,1.160521,6.617797,0.33
5,2,012-020,020,012-020,2,0.67,0.170551,6.741866,0.85086,0.67
6,3,022-102-210,022,022-102-210,3,0.11,-2.508841,2.142102,1.913488,0.11
6,3,022-102-210,102,022-102-210,3,0.23,0.440087,-3.628183,6.613569,0.23
6,3,022-102-210,210,022-102-210,3,0.66,6.068191,1.302281,-4.722155,0.66
7,1,012,012,012,1,1,-2.236516,-0.683682,6.742678,1
8,1,020,020,020,1,1,0.808983,6.956061,-1.674187,1
9,2,022-200,200,022-200,2,0.16,5.380081,0.666414,0.346109,0.16
9,2,022-200,022,022-200,2,0.84,-3.831859,2.411267,2.327966,0.84
10,2,022-220,022,022-220,2,0.28,-0.749296,-0.101144,5.646531,0.28
10,2,022-220,220,022-220,2,0.72,4.024009,1.231681,-2.659725,0.72
11,3,102-201-210,201,102-201-210,3,0.19,6.323726,-1.106632,-0.0492,0.19
11,3,102-201-210,102,102-201-210,3,0.17,0.155094,-5.30329,5.928205,0.17
11,3,102-201-210,210,102-201-210,3,0.64,6.323726,0.455048,-4.976988,0.64
12,2,002-201,201,002-201,2,0.32,6.366414,-6.635329,0.449912,0.32
12,2,002-201,002,002-201,2,0.68,0.047074,-0.259032,6.841406,0.68
13,3,002-020-200,020,002-020-200,3,0.01,0.105951,3.710749,-0.838879,0.01
13,3,002-020-200,002,002-020-200,3,0.27,0.810291,-0.64656,5.559969,0.27
13,3,002-020-200,200,002-020-200,3,0.72,6.518609,-0.935656,-0.544773,0.72
14,3,112-202-220,112,112-202-220,3,0.25,-0.309752,0.586759,1.882871,0.25
14,3,112-202-220,220,112-202-220,3,0.28,4.463548,1.919585,-1.066073,0.28
14,3,112-202-220,202,112-202-220,3,0.47,2.279804,-3.951351,1.882871,0.47
15,1,020,020,020,1,1,-2.211026,7.674048,-1.655415,1
16,2,012-210,210,012-210,2,0.56,6.396045,0.139759,-3.78255,0.56
16,2,012-210,012,012-210,2,0.44,0.767668,0.97958,2.853018,0.44
17,2,022-202,202,022-202,2,0.27,1.503503,-2.486668,2.888491,0.27
17,2,022-202,022,022-202,2,0.73,-4.244815,3.925137,3.449724,0.73
18,2,002-210,210,002-210,2,0.04,6.056793,0.338027,-3.293865,0.04
18,2,002-210,002,002-210,2,0.96,0.227247,-1.763721,7.57413,0.96
19,2,012-220,012,012-220,2,0.68,0.242643,-0.214294,1.026031,0.68
19,2,012-220,220,012-220,2,0.32,2.762342,2.975507,-3.316472,0.32
20,2,002-200,200,002-200,2,0.25,6.217994,-0.129938,-1.942722,0.25
20,2,002-200,002,002-200,2,0.75,-0.002612,-0.41572,4.462785,0.75
21,1,202,202,202,1,1,3.264016,-7.068579,3.375988,1
22,2,021-201,021,021-201,2,0.32,-3.371519,5.311775,0.732569,0.32
22,2,021-201,201,021-201,2,0.68,1.558945,-1.323814,-0.900894,0.68
23,2,021-220,220,021-220,2,0.91,0.996907,1.165296,-6.37438,0.91
23,2,021-220,021,021-220,2,0.09,-4.525135,6.277449,-0.012257,0.09
24,2,120-201,120,111-120-201,2,0.71,1.431733,6.396045,-3.720468,0.71
24,2,120-201,201,111-120-201,2,0.29,7.19988,-1.365074,1.209963,0.29
25,1,022,022,022,1,1,-7.422542,2.557036,2.499516,1
26,2,022-120,120,022-120,2,0.29,0.749832,5.674301,-5.188036,0.29
26,2,022-120,022,022-120,2,0.71,-4.361412,-0.012257,0.155259,0.71
27,2,020-210,020,020-210,2,0.73,0.788863,7.854643,0.078809,0.73
27,2,020-210,210,020-210,2,0.27,7.194993,1.454749,-6.411017,0.27
28,2,002-021,021,002-021,2,0.29,-4.085177,6.163672,-0.322688,0.29
28,2,002-021,002,002-021,2,0.71,0.730995,-0.256664,6.2647,0.71
29,2,021-220,220,021-220,2,0.75,2.443817,3.000867,-7.105463,0.75
29,2,021-220,021,021-220,2,0.25,-3.918306,8.345326,-0.722973,0.25
30,2,022-220,220,-1,2,0.4,3.464601,2.900836,-3.567719,0.4
30,2,022-220,022,-1,2,0.6,-0.509649,4.162045,2.287386,0.6
31,2,020-022,022,020,2,0.07,-5.533888,1.50202,3.008767,0.07
31,2,020-022,020,020,2,0.93,-0.033421,7.724569,-1.911296,0.93
32,3,022-120-202,202,022-120,3,0.21,2.302405,-1.973374,1.59717,0.21
32,3,022-120-202,022,022-120,3,0.49,-3.833602,4.313258,4.055733,0.49
32,3,022-120-202,120,022-120,3,0.3,0.866479,5.981828,-2.397704,0.3
33,2,022-112,112,022-112,2,0.01,0.289204,1.188378,2.098325,0.01
33,2,022-112,022,022-112,2,0.99,-6.105731,3.777935,2.098309,0.99
34,2,022-112,022,022-112,2,0.99,-6.105731,3.777934,2.098309,0.99
34,2,022-112,112,022-112,2,0.01,0.289204,1.188378,2.098325,0.01
35,1,220,220,220,1,1,5.920142,2.800109,-1.967321,1
36,1,102,102,102,1,1,-1.416127,-3.808471,5.836613,1
37,1,120,120,120,1,1,1.285961,7.208679,-5.634792,1
38,2,002-020,002,002-020,2,0.09,-0.710354,0.094214,4.123989,0.09
38,2,002-020,020,002-020,2,0.91,-0.973968,6.070984,-2.212832,0.91
39,2,002-220,002,002-220,2,0.48,1.399826,0.369774,6.393444,0.48
39,2,002-220,220,002-220,2,0.52,2.627503,1.635931,-5.575596,0.52
40,1,120,120,120,1,1,0.159453,6.94732,-3.697402,1
41,1,200,200,200,1,1,6.633737,-4.60281,-1.262381,1
42,3,002-120-202,002,002-120,3,0.37,-0.365542,0.24375,6.750681,0.37
42,3,002-120-202,202,002-120,3,0.13,2.103007,-3.328794,1.125799,0.13
42,3,002-120-202,120,002-120,3,0.5,0.17194,6.56309,-5.250291,0.5
43,2,021-202,021,021-202-210,2,0.01,-1.002967,6.514356,0.132216,0.01
43,2,021-202,202,021-202-210,2,0.99,5.391825,-5.920796,3.99613,0.99
