parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,basinDiscret
1,3,002-020-200,002,002-020-200,3,0.28,-3.073742,-2.826067,2.300159,0.28
1,3,002-020-200,020,002-020-200,3,0.38,-0.917642,3.563645,-3.977624,0.38
1,3,002-020-200,200,002-020-200,3,0.34,3.034407,-2.517416,-3.144448,0.34
2,1,020,020,020,1,1,-0.101702,6.922876,-5.436802,1
3,2,012-021,012,012-021,2,0.61,-6.702641,0.618831,6.81703,0.61
3,2,012-021,021,012-021,2,0.39,-6.702641,5.203109,0.18366,0.39
4,1,200,200,200,1,1,6.922876,-4.9105,0.03324,1
5,1,002,002,002,1,1,-0.827074,-1.830744,6.81703,1
6,2,020-200,020,020-200,2,0.41,0.096234,6.18475,0.877806,0.41
6,2,020-200,200,020-200,2,0.59,6.364417,-0.044444,0.367066,0.59
7,2,022-120,120,022-120,2,0.87,0.167494,6.839059,-5.123246,0.87
7,2,022-120,022,022-120,2,0.13,-4.245685,3.220081,1.510124,0.13
8,1,020,020,020,1,1,-2.099101,6.436843,0.837322,1
9,2,012-210,012,012-210,2,0.02,-4.567967,0.412689,5.269132,0.02
9,2,012-210,210,012-210,2,0.98,1.586272,0.18457200000000001,-0.548538,0.98
10,1,220,220,220,1,1,1.645702,3.502408,-5.502396,1
11,1,102,102,102,1,1,-1.16164,-4.90773,7.079964,1
12,2,002-201,201,002,2,0.11,2.994515,-0.077869,0.992057,0.11
12,2,002-201,002,002,2,0.89,1.136258,0.182958,7.331434,0.89
13,1,220,220,220,1,1,1.593763,-0.25502,-7.122902,1
14,2,120-200,200,120-200,2,0.94,6.210606,-0.523009,0.392363,0.94
14,2,120-200,120,120-200,2,0.06,0.440932,4.85278,-2.514482,0.06
15,1,022,022,022,1,1,-5.070781,2.018077,2.018262,1
16,2,102-200,200,102-200,2,0.92,6.944164,0.489492,-0.521461,0.92
16,2,102-200,102,102-200,2,0.08,0.517656,-4.716948,5.933843,0.08
17,1,202,202,202,1,1,3.434907,-3.635048,-0.389894,1
18,1,102,102,102,1,1,1.088729,-7.482627,7.700422,1
19,2,021-220,021,021-220,2,0.23,-4.065372,6.685271,-3.316845,0.23
19,2,021-220,220,021-220,2,0.77,0.4435,1.859156,-9.930722,0.77
20,1,020,020,020,1,1,0.376911,5.926407,-2.575946,1
