Phase,Count,Frequency
0012-0021-0202,1,1e-4
0012-0021-0202-2020,7,7e-4
0012-0021-2020,2,2e-4
0012-0112-0202-2011,1,1e-4
0012-0202,4,4e-4
0012-0202-2011-2020,12,0.0012
0012-0202-2011-2020-2101,1,1e-4
0012-0202-2011-2020-2201,1,1e-4
0012-0202-2012,1,1e-4
0012-0202-2012-2020,1,1e-4
0012-0202-2020,45,0.0045
0012-2011-2020,1,1e-4
0012-2020,4,4e-4
0020-0202,3,3e-4
0021-0102-2020,1,1e-4
0021-0202,6,6e-4
0021-0202-0211-2020,6,6e-4
0021-0202-0211-2020-2110,1,1e-4
0021-0202-2020,56,0.0056
0021-2020,3,3e-4
0022,5,5e-4
0022-0102,1,1e-4
0022-0102-2020,1,1e-4
0022-0202,22,0.0022
0022-0202-1201-2020,1,1e-4
0022-0202-1210-2020,1,1e-4
0022-0202-2020,115,0.0115
0022-0202-2021,4,4e-4
0022-0212,1,1e-4
0022-0212-2020,9,9e-4
0022-0212-2020-2210,1,1e-4
0022-0222-2020,1,1e-4
0022-2020,19,0.0019
0022-2021,1,1e-4
0102-1002-2001,1,1e-4
0102-2001-2020,2,2e-4
0102-2002-2020,1,1e-4
0102-2020,9,9e-4
0112-0120-0202-1012-2020,1,1e-4
0112-0120-0202-2012-2020,1,1e-4
0112-0120-0202-2020,7,7e-4
0112-0121-0202-1120-2020,1,1e-4
0112-0121-0202-2020,9,9e-4
0112-0121-2020,1,1e-4
0112-0202,5,5e-4
0112-0202-1012,1,1e-4
0112-0202-1012-2011-2020,1,1e-4
0112-0202-1012-2020,3,3e-4
0112-0202-1120-2012-2020,2,2e-4
0112-0202-1120-2020,3,3e-4
0112-0202-2011,1,1e-4
0112-0202-2011-2012-2020,1,1e-4
0112-0202-2011-2020,4,4e-4
0112-0202-2011-2020-2201,1,1e-4
0112-0202-2012,1,1e-4
0112-0202-2012-2020,14,0.0014
0112-0202-2020,35,0.0035
0112-0202-2120,2,2e-4
0112-2020,8,8e-4
0120,1,1e-4
0120-0200-2020,1,1e-4
0120-0201-2020,1,1e-4
0120-0202,1,1e-4
0120-0202-0210-2020,6,6e-4
0120-0202-2002-2020,1,1e-4
0120-0202-2020,60,0.006
0120-0210-2020,1,1e-4
0120-2020,10,0.001
0121,2,2e-4
0121-0202,5,5e-4
0121-0202-0211-1021-2020,1,1e-4
0121-0202-0211-1120-2020,1,1e-4
0121-0202-0211-2020,8,8e-4
0121-0202-0211-2020-2210,1,1e-4
0121-0202-0221-2020,1,1e-4
0121-0202-1002-1021-2020,1,1e-4
0121-0202-1012-1021-2020,1,1e-4
0121-0202-1021-2020,3,3e-4
0121-0202-1120-1200-2020,1,1e-4
0121-0202-1120-2020,8,8e-4
0121-0202-2012-2020,1,1e-4
0121-0202-2020,81,0.0081
0121-0202-2020-2200,1,1e-4
0121-0202-2021,3,3e-4
0121-0202-2120,1,1e-4
0121-0212-2020,2,2e-4
0121-1021-2020,1,1e-4
0121-2020,6,6e-4
0122,1,1e-4
0122-0202,20,0.002
0122-0202-0212-2020,1,1e-4
0122-0202-1022-2020,14,0.0014
0122-0202-1022-2021,2,2e-4
0122-0202-1120,1,1e-4
0122-0202-1120-1201-2020,1,1e-4
0122-0202-1120-1210-2020,1,1e-4
0122-0202-1120-2020,15,0.0015
