Phase,Count,Frequency
002,392,0.0392
002-012,1,1e-4
002-012-021-022-202,1,1e-4
002-012-021-101-102-201,1,1e-4
002-012-021-111-201-202,1,1e-4
002-012-022-102-120-121-200,1,1e-4
002-012-102,1,1e-4
002-012-102-111-211,1,1e-4
002-012-102-112-210,1,1e-4
002-012-102-120,1,1e-4
002-012-102-210,1,1e-4
002-012-202-210,2,2e-4
002-012-202-210-211,1,1e-4
002-020,70,0.007
002-020-021-120,1,1e-4
002-020-102,1,1e-4
002-020-200,73,0.0073
002-020-201,14,0.0014
002-020-201-210,1,1e-4
002-020-202,2,2e-4
002-020-210,16,0.0016
002-020-220,1,1e-4
002-021,79,0.0079
002-021-022-102-121,1,1e-4
002-021-120,2,2e-4
002-021-120-201,1,1e-4
002-021-120-201-210-211-220,1,1e-4
002-021-120-210,1,1e-4
002-021-200,8,8e-4
002-021-201,1,1e-4
002-021-210,6,6e-4
002-021-220,4,4e-4
002-022,7,7e-4
002-022-102-120-200,1,1e-4
002-022-102-201-202-221,1,1e-4
002-022-200,1,1e-4
002-102-201,1,1e-4
002-120,26,0.0026
002-120-200,4,4e-4
002-120-201,12,0.0012
002-120-210,5,5e-4
002-200,79,0.0079
002-200-220,2,2e-4
002-201,81,0.0081
002-201-210,3,3e-4
002-201-220,3,3e-4
002-202,3,3e-4
002-202-210,1,1e-4
002-210,17,0.0017
002-220,24,0.0024
011,1,1e-4
011-020,2,2e-4
012,293,0.0293
012-020,89,0.0089
012-020-021,1,1e-4
012-020-021-111-120,1,1e-4
012-020-021-120-122,1,1e-4
012-020-021-210-211-220,1,1e-4
012-020-022-202-210-220,1,1e-4
012-020-102,4,4e-4
012-020-102-202,1,1e-4
012-020-200,12,0.0012
012-020-201,7,7e-4
012-020-202,5,5e-4
012-020-210,4,4e-4
012-021,44,0.0044
012-021-022,1,1e-4
012-021-022-102-112-120-121,1,1e-4
012-021-022-102-112-201,1,1e-4
012-021-022-102-121,1,1e-4
012-021-022-112-121-201,1,1e-4
012-021-022-112-201,1,1e-4
012-021-022-112-202,1,1e-4
012-021-022-112-202-220,1,1e-4
012-021-022-120-121-210,1,1e-4
012-021-022-120-210,1,1e-4
012-021-022-202-210,1,1e-4
012-021-022-210,1,1e-4
012-021-022-212-221,1,1e-4
012-021-022-220,1,1e-4
012-021-102,9,9e-4
012-021-102-210,1,1e-4
012-021-102-220,1,1e-4
012-021-120,11,0.0011
012-021-200,2,2e-4
012-021-201,4,4e-4
012-021-202,13,0.0013
012-021-202-220,2,2e-4
012-021-210,4,4e-4
012-021-220,15,0.0015
012-022,6,6e-4
012-022-102,3,3e-4
012-022-102-112,1,1e-4
012-022-102-112-121-201,1,1e-4
012-022-102-112-201,1,1e-4
012-022-102-120-210,1,1e-4
012-022-102-121,2,2e-4
012-022-102-200,1,1e-4
012-022-102-200-202-210,1,1e-4
012-022-102-221,1,1e-4
012-022-112-120,2,2e-4
012-022-112-120-121,1,1e-4
012-022-112-120-210,3,3e-4
012-022-112-121,2,2e-4
012-022-112-122-210,1,1e-4
012-022-112-202,1,1e-4
012-022-112-202-211-220,1,1e-4
012-022-112-202-212,1,1e-4
012-022-120,1,1e-4
012-022-120-202,3,3e-4
012-022-120-220,1,1e-4
012-022-121-202,1,1e-4
012-022-200-202-210,1,1e-4
012-022-202,1,1e-4
012-022-202-210-211-220,1,1e-4
012-022-202-211-220,1,1e-4
012-022-202-212,1,1e-4
012-022-220,4,4e-4
012-102,51,0.0051
012-102-112-120-202,1,1e-4
012-102-112-201-202-211,1,1e-4
012-102-112-202-211,2,2e-4
012-102-120,3,3e-4
012-102-200,5,5e-4
012-102-201,12,0.0012
012-102-201-202-211,1,1e-4
012-102-202,2,2e-4
012-102-202-210,2,2e-4
012-102-210,11,0.0011
012-102-220,7,7e-4
012-111-120-201,8,8e-4
012-112-202-211,1,1e-4
012-120,77,0.0077
012-120-121-211-220,1,1e-4
012-120-200,6,6e-4
012-120-201,6,6e-4
012-120-202,9,9e-4
012-120-210,4,4e-4
012-120-220,1,1e-4
012-121-210,1,1e-4
012-121-210-211-220,3,3e-4
012-121-220-221,1,1e-4
