93.243,1.566	2.274,156.333
0.824,74.383
54.622,2.708	0.662,32.289
66.691,3.061	1.371,83.490
149.419,0.154
77.387,3.169	0.797,103.404
7.816,16.790
103.665,2.789	2.221,120.341
74.792,14.578	3.650,116.759
48.089,5.532	2.474,147.881
115.537,0.216
101.748,2.940	2.368,42.369
152.356,1.176	1.682,85.459
111.208,2.031	2.835,107.073
54.236,1.445	3.112,75.640
0.375,98.483
56.167,1.613	1.888,111.685
83.954,1.636	0.895,72.377
0.999,99.442
0.463,26.496
92.936,1.768	1.523,118.155
107.926,1.223	1.934,110.552
89.288,0.721	2.839,42.288
54.423,0.416
60.935,2.469	1.900,109.270
190.298,0.293	2.693,20.986
187.402,5.029	9.987,101.631
0.253,125.825
3.748,107.485
27.395,1.080	0.677,95.425
1.691,218.284
62.250,3.132	1.153,45.133
236.082,0.126
106.009,1.495	8.202,126.021
125.025,2.071	2.164,121.518
122.224,19.446	1.709,173.090
48.961,2.150	0.499,191.565
60.089,2.677	0.611,175.334
9.298,2.088
15.543,14.099
232.214,2.866	10.115,60.531
267.116,1.505
1.140,67.906
156.765,0.705	4.140,64.971
0.404,62.784
28.744,0.500	0.454,45.768
31.792,1.293	0.413,56.284
116.255,4.466	1.414,379.983
87.877,1.342	8.291,81.530
73.553,10.338	1.818,95.118
98.262,0.563	1.332,41.731
56.498,0.927	0.864,82.231
1.061,106.336
106.004,6.624	1.772,92.971
5.163,230.744
67.992,3.190	0.814,76.759
156.811,3.838	2.113,80.294
271.594,0.186
48.750,1.668
167.824,2.060	18.259,166.419
24.879,2.572	0.802,57.814
50.759,1.899	1.409,88.195
54.622,0.769	1.786,63.372
113.268,1.678
0.514,26.185
81.496,2.101	0.867,39.975
127.589,2.618	2.245,48.797
68.882,1.619	1.436,74.034
79.965,0.580	1.038,15.098
107.793,1.703	6.161,90.973
56.105,0.956	1.086,83.393
67.109,1.900	0.726,147.284
256.045,1.577	3.754,52.779
228.184,0.995	12.178,59.266
52.594,1.511	2.511,93.144
135.434,1.803	2.070,40.739
182.234,3.148	4.817,77.407
47.446,0.879	2.082,52.817
69.139,16.715	1.382,342.504
0.774,204.687
61.448,3.509	1.728,69.490
0.322,38.906
0.661,104.062
76.365,2.675	1.338,250.646
100.611,1.280	2.810,53.078
164.873,1.213	6.706,98.637
210.787,0.816	12.853,51.937
41.712,5.410	5.223,127.385
67.764,8.438	0.718,389.479
30.762,3.169
77.227,2.530	1.656,194.636
85.031,5.486	1.427,216.463
30.966,6.442
169.192,12.468
27.241,0.241
97.790,1.125	1.470,101.897
454.971,2.995
87.412,2.514
0.969,239.140
251.567,0.651	6.388,48.887
7.969,95.367
116.088,1.389	12.289,56.355
3.382,168.285
376.511,2.976
70.011,1.293	1.514,97.187
62.277,9.089	6.142,69.497
62.359,3.753	1.028,115.224
0.169,287.940
62.725,0.931
181.763,0.821	2.072,80.682
48.040,0.985	0.482,58.409
141.560,0.536	1.903,36.115
93.070,0.857	2.395,38.300
0.739,143.108
25.980,18.656	0.608,49.246
89.898,4.540	2.522,91.670
74.670,10.566
9.382,1.807	0.098,108.691
214.922,0.379	2.833,31.245
64.320,0.794	2.812,45.355
92.697,3.688	2.385,286.183
278.470,3.954	6.229,230.624
187.441,0.809	4.372,44.315
32.565,0.081	0.395,1.466
44.733,8.879	2.887,570.518
22.845,4.287	0.349,241.022
97.550,2.467	1.792,67.975
39.725,2.690	0.482,156.105
4.718,82.450
146.422,2.778	1.927,195.657
437.092,3.327
61.983,2.675	0.668,205.470
0.221,63.393
50.285,2.610	0.638,135.662
394.063,1.350
111.103,5.784
0.134,66.062
26.402,0.867	0.456,47.621
159.740,0.604	2.088,33.643
81.540,0.590	2.685,48.238
24.517,62.807
47.052,0.335
42.121,0.170
2.699,562.871
134.420,2.731	1.454,244.052
51.795,5.879	0.588,91.205
110.373,10.051	3.589,149.239
0.318,153.601
80.237,12.125	0.984,181.591
394.084,2.518	12.572,240.751
128.047,0.352	24.342,28.293
19.936,9.176
0.365,11.621
216.668,1.110	3.207,90.110
1.344,79.556
66.332,2.690	0.812,135.364
99.527,1.262	1.359,61.209
202.331,4.360	2.077,90.968
151.678,1.944	2.736,152.303
245.039,0.634	2.996,40.490
107.933,0.427	1.376,35.213
56.399,4.986	0.581,196.264
172.868,0.928	25.244,84.577
25.776,0.138
0.230,114.134
0.208,204.994
83.469,1.051	0.963,94.954
54.696,0.875	0.835,34.713
1.099,422.956
92.254,1.472	0.982,104.406
30.779,19.291	0.373,571.999
1.106,92.784
158.298,2.471	1.829,120.803
96.506,14.326	2.010,183.230
472.840,1.327	13.332,113.766
84.090,1.637	5.686,158.313
34.914,0.059
33.879,0.752	0.729,68.914
9.195,5.581
82.221,1.263	1.165,31.533
23.471,0.764
1.141,149.621
63.758,0.489	7.599,37.261
25.589,2.667	0.343,175.274
25.520,2.256	0.401,194.162
128.158,0.706
93.751,0.162
202.572,0.219	2.682,18.062
53.445,10.658	0.658,337.470
38.396,1.396	0.467,123.752
0.479,129.475
530.077,0.620	11.457,15.184
0.368,51.942
92.822,6.027	1.348,257.344
237.487,4.082
102.195,0.548	13.293,21.500
63.416,0.520	2.271,42.287
145.027,0.209	2.043,18.035
0.227,83.918
38.367,3.877	0.470,59.917
52.607,2.228	0.538,207.382
