parIndex,nStates,Phase,DSGRNPhase,nStatesRAC,basin,A,B,State
1,2,01-10,01-10,2,92,5.613148,-2.165258,10
1,2,01-10,01-10,2,8,-0.83827,4.02565,01
2,2,01-10,01-10,2,88,6.762036,-1.87746,10
2,2,01-10,01-10,2,12,1.82006,3.151118,01
3,2,01-10,01-10,2,69,1.239531,4.853592,01
3,2,01-10,01-10,2,31,6.126798,-1.512733,10
4,1,10,10,1,100,6.197919,0.409433,10
5,1,01,01,1,100,-1.652351,6.047259,01
6,1,01,01,1,100,1.141296,5.85704,01
7,2,01-10,01-10,2,40,7.064134,1.990318,10
7,2,01-10,01-10,2,60,2.39527,6.453964,01
8,1,10,10,1,100,5.119748,0.116948,10
9,2,01-10,01-10,2,93,2.361368,6.927136,01
9,2,01-10,01-10,2,7,5.856831,2.818634,10
10,2,01-10,01-10,2,58,-0.817388,6.063917,01
10,2,01-10,01-10,2,42,5.308588,0.487922,10
11,1,01,01,1,100,-2.245545,5.889686,01
12,2,01-10,01-10,2,73,5.792881,0.240981,10
12,2,01-10,01-10,2,27,0.136144,3.56695,01
13,1,01,01,1,100,3.532171,6.142516,01
14,1,10,10,1,100,4.694505,-1.102949,10
15,2,01-10,01-10,2,86,-1.408104,7.081164,01
15,2,01-10,01-10,2,14,5.057089,1.839569,10
16,1,10,10,1,100,7.54228,-0.822234,10
17,1,10,01-10,1,100,7.37961,-0.837317,10
18,2,01-10,01-10,2,85,6.690295,-0.072528,10
18,2,01-10,01-10,2,15,0.407924,5.817636,01
19,2,01-10,01-10,2,78,7.367854,0.250707,10
19,2,01-10,01-10,2,22,0.826659,6.058732,01
20,1,10,10,1,100,7.168254,-0.687759,10
21,1,01,01-10,1,100,-0.250663,5.170669,01
22,1,00,00,1,100,2.530278,2.296676,00
23,1,10,10,1,100,6.926896,2.13033,10
24,1,01,01,1,100,-0.892497,7.190917,01
25,2,01-10,01-10,2,39,6.324472,1.507884,10
25,2,01-10,01-10,2,61,1.181293,7.596629,01
26,2,01-10,01-10,2,51,5.907054,2.961179,10
26,2,01-10,01-10,2,49,1.475005,6.673755,01
27,2,01-10,01-10,2,82,1.143248,6.764879,01
27,2,01-10,01-10,2,18,6.760649,1.256441,10
28,1,01,01-10,1,100,-0.30953,7.093001,01
29,2,01-10,01-10,2,61,0.986651,6.658676,01
29,2,01-10,01-10,2,39,7.529815,2.112779,10
30,1,01,01,1,100,0.493341,6.450397,01
31,1,11,11,1,100,3.917902,4.200307,11
32,2,01-10,01-10,2,74,6.866977,1.705633,10
32,2,01-10,01-10,2,26,0.836996,7.221785,01
33,2,01-10,01-10,2,55,6.093361,-0.051126,10
33,2,01-10,01-10,2,45,-0.496318,5.575577,01
34,1,01,01,1,100,1.603464,7.506019,01
35,1,01,01,1,100,1.192917,8.306421,01
36,1,01,01-10,1,100,0.09624,7.592766,01
37,2,01-10,01-10,2,84,0.592181,6.133142,01
37,2,01-10,01-10,2,16,6.625464,-0.443229,10
38,1,01,01,1,100,-1.457861,6.297244,01
39,1,10,10,1,100,6.264441,-9.16e-4,10
40,2,01-10,01-10,2,87,0.282892,5.864509,01
40,2,01-10,01-10,2,13,6.814215,0.560259,10
41,2,01-10,01-10,2,87,1.951979,7.927671,01
41,2,01-10,01-10,2,13,5.808178,1.355102,10
42,2,01-10,01-10,2,59,5.394471,1.389417,10
42,2,01-10,01-10,2,41,3.061949,5.746566,01
43,1,01,01,1,100,-2.967847,8.038226,01
44,2,01-10,01-10,2,78,2.402982,4.984156,01
44,2,01-10,01-10,2,22,7.751986,-1.351228,10
45,1,10,10,1,100,7.334038,-0.574618,10
46,2,01-10,01-10,2,19,5.846823,1.993871,10
46,2,01-10,01-10,2,81,-0.677614,5.808234,01
47,2,01-10,01-10,2,54,2.713369,7.268396,01
47,2,01-10,01-10,2,46,7.237947,1.706019,10
48,2,01-10,01-10,2,37,0.745852,6.966729,01
48,2,01-10,01-10,2,63,6.724152,1.365714,10
49,1,01,01,1,100,-2.520056,8.799313,01
50,1,01,01,1,100,2.307648,8.31518,01
51,1,01,01,1,100,-3.695511,6.367665,01
52,1,10,10,1,100,6.885724,0.671299,10
53,2,01-10,01-10,2,42,1.216362,7.330362,01
53,2,01-10,01-10,2,58,6.170903,0.76009,10
54,1,00,00,1,100,4.404936,3.943436,00
55,2,01-10,01-10,2,44,6.456638,4.669395,10
55,2,01-10,01-10,2,56,0.745825,6.523327,01
56,2,01-10,01-10,2,26,0.323564,4.45698,01
56,2,01-10,01-10,2,74,6.318339,-2.107708,10
57,2,01-10,01-10,2,98,-1.34006,6.275344,01
57,2,01-10,01-10,2,2,4.722706,3.081873,10
58,1,10,10,1,100,6.944645,0.374343,10
59,1,11,11,1,100,6.809592,6.637202,11
60,2,01-10,01-10,2,82,6.529623,0.501266,10
60,2,01-10,01-10,2,18,2.128522,6.81286,01
61,2,01-10,01-10,2,80,1.446175,4.984156,01
61,2,01-10,01-10,2,20,7.751053,-0.321753,10
62,2,01-10,01-10,2,6,6.512806,-0.918041,10
62,2,01-10,01-10,2,94,0.754663,5.534446,01
63,2,01-10,01-10,2,98,2.162652,6.74334,01
63,2,01-10,01-10,2,2,6.057609,1.68561,10
