parIndex,Phase,DSGRNPhase,nStateRac,nStateDSGRN,Compare
1,0210-0303-1010-1013,0210-0303-1010-1013,4,4,1
2,0010-0300-0303,0010-0300-0303,3,3,1
3,0302-0303,0302-0303,2,2,1
4,0102-0302,0102-0302,2,2,1
5,0113-0301-0303-1011-1013,0113-0301-0303-1011-1013,5,5,1
6,0312-1010-1012,0312-1010-1012,3,3,1
7,0310-1010,0310-1010,2,2,1
8,1010-1300,1010-1300,2,2,1
9,1010-1013-1303,1010-1013-1303,3,3,1
10,0312-1010-1012,0312-1010-1012,3,3,1
11,0300-1010,0300-0302-1010-1012-1102,2,5,1
12,0303-1010-1013,0303-1010-1013,3,3,1
13,0113-0200-0300-0303-1010-1013,0113-0200-0300-0303-1010-1013,6,6,1
14,0300-0303-1010-1200,0300-0303-1010-1200,4,4,1
15,0301-0303-1011-1013,0301-0303-1011-1013,4,4,1
16,1010-1303,1010-1303,2,2,1
17,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
18,0300-0303-1010,0300-0303-1010,3,3,1
19,0310-1010,0310-1010,2,2,1
20,0303-1010,0303-1010,2,2,1
21,0303-1010-1013,0303-1010-1013,3,3,1
22,1010-1013-1303,1010-1013-1303,3,3,1
23,0300-0303-1010,0300-0303-1010,3,3,1
24,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
25,0300-1010,0300-1010,2,2,1
26,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
27,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
28,0303-0310-1010,0303-0310-1010,3,3,1
29,0303-0310-1010,0303-0310-1010,3,3,1
30,0311-0313-1011-1013,0311-0313-1011-1013,4,4,1
31,0110-0300-0303-1010,0110-0300-0303-1010,4,4,1
32,0300-0303-1010-1200,0300-0303-1010-1100-1200,4,5,1
33,1010-1300-1303,1010-1300-1303,3,3,1
34,1103-1303,1103-1303,2,2,1
35,0303-1010-1013,0303-1010-1013,3,3,1
36,0303-0310-1010-1013,0113-0303-0310-1010-1013,4,5,1
37,0303-0310-1010-1013,0303-0310-1010-1013-1103,4,5,1
38,0302-0310-1010-1012,0302-0310-1010-1012-1110-1112,4,6,1
39,0310-1010,0302-0310-1010-1012,2,4,1
40,0303-1003,0303-1003,2,2,1
41,0303-1013,0303-1013,2,2,1
42,1010-1013-1303,1010-1013-1303,3,3,1
43,0010-0303,0010-0303,2,2,1
44,0301-0303-1011-1013,0301-0303-1011-1013,4,4,1
45,0310-1010,0310-1010,2,2,1
46,0313-1010-1013,0313-1010-1013,3,3,1
47,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
48,0313-1010-1013,0313-1010-1013,3,3,1
49,0303-0310-1010,0110-0303-0310-1010,3,4,1
50,0303-1003-1010,0303-1003-1010,3,3,1
51,0310-1010,0310-1010,2,2,1
52,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
53,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
54,0300-0303-1010-1013,0210-0300-0303-1010-1013,4,5,1
55,0303-0310-1003-1010,0303-1003-1010,4,3,0.75
56,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
57,0303-1013,0303-1013,2,2,1
58,1013-1303,1013-1303,2,2,1
59,1010-1011,1010-1011,2,2,1
60,0303-1010,0303-1010,2,2,1
61,0303-1013,0303-1013,2,2,1
62,0210-0310-0313-1010,0210-0310-0313-1010,4,4,1
63,0303-1010-1013,0303-1010-1013,3,3,1
64,0300-0303-1010,0300-0303-1010,3,3,1
65,0303-0311-1111,0303-0311-1111,3,3,1
66,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
67,0300-0303-1110,0300-0303-1010-1110,3,4,1
68,0300-0302-1010-1012,0300-0302-1010-1012-1112,4,5,1
69,0313-1013,0313-1013,2,2,1
70,0303-1013,0303-1013-1113,2,3,1
71,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
72,0303-1010-1013,0303-1010-1013,3,3,1
73,0010-0303-0310,0010-0303-0310,3,3,1
74,1013-1303,1013-1303,2,2,1
75,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
76,0303-1010,0303-1010-1013,2,3,1
77,1303-1310,1010-1303-1310,2,3,1
78,0303-1010-1013,0300-0303-1010-1013,3,4,1
79,1010-1300,1010-1300,2,2,1
80,1010-1303-1310,1010-1303-1310,3,3,1
81,0300-0303-1000,0300-0303-1000,3,3,1
82,1010-1103-1303,1010-1103-1303,3,3,1
83,0300-0303-1010,0300-0303-1010,3,3,1
84,0310-1010,0310-1010,2,2,1
85,0300-0303-1010-1013,0300-0303-1010-1013-1113,4,5,1
86,0303-1010-1013,0303-1010-1013,3,3,1
87,1010-1013-1103-1303,1010-1013-1103-1303,4,4,1
88,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
89,0013-0103-0303,0013-0303,3,2,0.6666666666666666
90,1010-1013-1303,1010-1013-1303,3,3,1
91,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
92,0113-0303-1010-1013,0113-0303-0310-1010-1013,4,5,1
93,0303,0303,1,1,1
94,0210-0310-1010,0210-0310-1010,3,3,1
95,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
96,0300-0303-1010,0300-0303-1010,3,3,1
97,0303-1010-1013-1103,0303-1010-1013-1103,4,4,1
98,0303-1013,0303-1013,2,2,1
99,1010-1013-1303,1010-1013-1303,3,3,1
100,0300-0303-1010,0300-0303-1010,3,3,1
101,1010-1013-1313,1010-1013-1313,3,3,1
102,1010-1013-1303,1010-1013-1303,3,3,1
103,0303-0311,0303-0311-1011-1013,2,4,1
104,0303-1010-1013,0303-1010-1013,3,3,1
105,0313-1013,0113-0313-1013,2,3,1
106,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
107,0310-1010,0303-0310-1010,2,3,1
108,0303-0311-1011-1013,-1,4,2,0
109,0303-1013,0303-1013,2,2,1
110,1010-1300-1303,1010-1300-1303,3,3,1
111,0010-0013-0300-0303,0010-0013-0300-0303,4,4,1
112,0303-1010-1013,0303-1010-1013,3,3,1
113,0300-0303-1010,0300-0303-1010,3,3,1
114,0010-0303-0310,0010-0303-0310,3,3,1
115,0301-0303-1003-1011,0301-0303-1003-1011-1111,4,5,1
116,0300-1010,0300-0303-1010,2,3,1
117,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
118,0300-0301-1010-1011,0300-0301-1010-1011,4,4,1
119,1010,1010,1,1,1
120,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
121,0303-1010,0303-1010,2,2,1
