parIndex,Phase,DSGRNPhase,nStateRac,nStateDSGRN,Compare
1,0300-0303-1010,0300-0303-1010,3,3,1
2,0303-1010-1013,0303-1010-1013,3,3,1
3,0300-1010,0300-0303-1003-1010,2,4,1
4,0300-1010,0300-0303-1003-1010,2,4,1
5,0303-1010-1013,0300-0303-1010-1013,3,4,1
6,1010,0300-0303-1003-1010,1,4,1
7,0300-1010,0300-0302-1010-1012-1102,2,5,1
8,0300-0302-1010-1012,0300-0302-1010-1012,4,4,1
9,1010,1010,1,1,1
10,0010-0300,0010-0300,2,2,1
11,0303,0010-0300-0303,1,3,1
12,0303-1003,0300-0303-1003-1010,2,4,1
13,1010,0312-1010-1012,1,3,1
14,0300-0303-1010,0300-0303-1010,3,3,1
15,0300-0303-1010,0300-0303-1010,3,3,1
16,0010-0300-0303,0010-0013-0300-0303,3,4,1
17,1010,0300-1010,1,2,1
18,0300-0303-1010,0300-0303-1003-1010,3,4,1
19,0011-0301-0303,0011-0013-0301-0303,3,4,1
20,1010,1003-1010-1103,1,3,1
21,0303-1010,0210-0300-0303-1003-1010,2,5,1
22,0303-1010-1013,0303-1010-1013-1203,3,4,1
23,0300-1010,0200-0300-1010,2,3,1
24,1010,1010,1,1,1
25,0010-0300,0010-0011-0300-0301,2,4,1
26,0303-1013,0303-1013,2,2,1
27,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
28,0301-0303-1011-1013,0301-0303-1003-1011,4,4,0.75
29,0300-0301-1010-1011,0300-0301-1010-1011,4,4,1
30,0010-0013-0303,0010-0013-0303,3,3,1
31,0303,0300-0303-1003-1010,1,4,1
32,0010-0300-0303,0010-0300-0303,3,3,1
33,0303-1010-1013,0303-1003-1010,3,3,0.6666666666666666
34,0313-1010,0210-0303-1010-1013,2,4,0.5
35,0303-1013,0301-0303-1011-1013,2,4,1
36,0300-0303-1000,0300-0303-1000-1003,3,4,1
37,1010,1010,1,1,1
38,1010,0303-1010,1,2,1
39,0303-1013,0303-1010-1013,2,3,1
40,1010,-1,1,2,0
41,0010-0300-0303,0010-0300-0303,3,3,1
42,0010,0010-0300-0303,1,3,1
43,1303,1010-1013-1303,1,3,1
44,1013-1303,1013-1303,2,2,1
45,1010-1011,1010-1011,2,2,1
46,1010,1010,1,1,1
47,0303-1013,0300-0303-1003-1010,2,4,0.5
48,0303-1010-1100-1300,0300-0303-1010-1100,4,4,0.75
49,0302-1002,0302-1002,2,2,1
50,0010-0303,0010-0303,2,2,1
51,0303-1000-1003,0303-1000-1003,3,3,1
52,0300-0303-1010-1013,0300-0303-1003-1010,4,4,0.75
53,0010-0300,0010-0300,2,2,1
54,1010,1010,1,1,1
55,0210-0303-0310-1010,0210-0303-0310-1010,4,4,1
56,0303,0300-0303-1010-1103,1,4,1
57,0010,0010-0013-0300-0303,1,4,1
58,0303-1003-1010,0303-1003-1010,3,3,1
59,1010,0300-1010,1,2,1
60,0303-1010,0303-1010,2,2,1
61,0303-1003,0300-0303-1003-1010,2,4,1
62,0010-0300-0303,0010-0100-0300-0303,3,4,1
63,0010,0010-0303,1,2,1
64,0300-1010,0300-1010,2,2,1
65,1010,1010,1,1,1
66,0303-1003,0303-1003,2,2,1
67,0303-1010-1103,0303-1003-1010,3,3,0.6666666666666666
68,1010,0103-0303-1003-1010,1,4,1
69,0303-1011-1013,0303-0311-1003-1011,3,4,0.6666666666666666
70,0303-1013,0303-1010-1013,2,3,1
71,0300-0302-1010,0300-0303-1010,3,3,0.6666666666666666
72,0010-0300-0303,0010-0300-0303,3,3,1
73,0312-1012,0312-1010-1012,2,3,1
74,0303-1003-1010,0300-0303-1003-1010,3,4,1
75,0302-1010-1012,0300-0302-1010-1012,3,4,1
76,1303,1003-1303,1,2,1
77,0300-1010,0300-1010,2,2,1
78,1010-1013-1303,1003-1010-1303,3,3,0.6666666666666666
79,0303-1013,0303-1010-1013,2,3,1
80,0010-0303,0010-0110-0300-0303,2,4,1
81,0303-1010-1013,0303-1003-1010,3,3,0.6666666666666666
82,0303-1010-1013,0303-1003-1010-1103,3,4,0.6666666666666666
83,1010,1010-1011,1,2,1
84,0010-0300,0010-0300,2,2,1
85,0300-0303-1010,0300-0303-1010,3,3,1
86,0300-1010,0300-1010,2,2,1
87,0300-0303-1010,0300-0303-1003-1010,3,4,1
88,1010,1010,1,1,1
89,0303-1010-1013,0300-0303-1010-1013-1203,3,5,1
90,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
91,1010,0303-1003-1010,1,3,1
92,0010,0010,1,1,1
93,0303-1103,0303-1003,2,2,0.5
94,0303-1010-1013,0303-1010-1013,3,3,1
95,0303-1003,0103-0303-1003,2,3,1
96,1003-1010-1303,1003-1010-1303,3,3,1
97,0300-1010,0300-0303-1003-1010,2,4,1
98,0300-1010,0300-1010,2,2,1
99,0300-1010,0300-1010,2,2,1
100,1010,0300-1010,1,2,1
101,0303-1003-1010,0303-1003-1010,3,3,1
102,0300-1010,0300-0303-1003-1010,2,4,1
103,0300-1010,0300-1010,2,2,1
104,0300,0300-1010-1110,1,3,1
105,0300-1010,0300-1010,2,2,1
106,1003,1003,1,1,1
107,0300-1010,0300-1010,2,2,1
108,0303-1010-1013,0303-1010-1013,3,3,1
109,0303-0311-1011-1013,0303-0311-1011-1013-1203,4,5,1
110,0303-1010-1013,0303-1010-1013,3,3,1
111,0303-1013,0303-0311-1011-1013,2,4,1
112,0303-1010-1013,0300-0303-1010-1013-1113,3,5,1
113,1010,1010,1,1,1
114,0303-1010,0303-1003-1010,2,3,1
115,0300-1000,0300-1000,2,2,1
116,1010,1010,1,1,1
117,0303,0303-1013,1,2,1
118,0303-1010,0300-0303-1010,2,3,1
119,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
120,1010,1010-1012,1,2,1
121,1010,1010,1,1,1
122,1010,1010,1,1,1
123,0302-1002,0302-1002,2,2,1
124,0303-1010-1013,0303-1010-1013,3,3,1
125,0303-1003,0302-0303-1002-1003,2,4,1
126,0301-0303-1011-1013,0301-0303-1011-1013-1111-1113,4,6,1
127,0303-1013,0303-1013,2,2,1
128,0303-1003-1010,0303-1003-1010,3,3,1
129,0313-1013,0303-0311-1011-1013-1111-1113-1203,2,7,0.5
130,0300-0303-1010,0200-0300-0303-1010,3,4,1
131,1010-1013,0303-1010-1013,2,3,1
132,1010,1010,1,1,1
133,0010-0013-0313,0010-0013-0303,3,3,0.6666666666666666
134,0303,0300-0303-1010-1110,1,4,1
135,0300-1010,0300-1010,2,2,1
136,0303-1003-1010,0300-0303-1003-1010,3,4,1
137,0303-1003,0300-0303-1003-1010,2,4,1
138,0300-1010,0300-1010,2,2,1
139,0010,0010-0300,1,2,1
140,0110-0300-0303,0110-0300-0303,3,3,1
141,0303-0310-1010-1013,0303-1010-1013,4,3,0.75
142,1010,0300-0302-1002-1010,1,4,1
143,0010,0010-0300,1,2,1
144,0303-0310-1010-1013,0303-1010-1013,4,3,0.75
145,0300-1010,0300-0303-1010,2,3,1
146,0303,0300-0303-1003-1010,1,4,1
147,1010,1010,1,1,1
148,0303,0303-1003,1,2,1
149,0300-1010,0300-0303-1003-1010,2,4,1
150,0300-0303-1010,0300-0303-1003-1010,3,4,1
151,0303,0303,1,1,1
152,1010,0203-0303-1003-1010,1,4,1
153,0010-0300,0010-0300,2,2,1
154,0300-1010,0300-0302-1002-1010,2,4,1
155,0101-0303,0101-0301-0303,2,3,1
156,1010,1010,1,1,1
157,1010,1002-1010,1,2,1
158,1010,0300-1010,1,2,1
159,0303-0310-1010,0210-0303-0310-1010,3,4,1
160,1010,1010,1,1,1
161,0303-1010,0300-0303-1003-1010,2,4,1
162,0010-0303,0010-0300-0303,2,3,1
163,0303-1013,0303-1013,2,2,1
164,0303-1010-1013,0303-1003-1010-1103,3,4,0.6666666666666666
165,1010-1300,1010-1300-1303,2,3,1
166,1000,0303-1000-1003,1,3,1
167,0010-0300-0303,0010-0300-0303,3,3,1
168,0303-1003,0303-1003,2,2,1
169,0303-1003,0303-0311-1003-1011,2,4,1
170,0303-1010,-1,2,2,0
171,0303-1010,0300-0303-1003-1010,2,4,1
172,0303-1013,0303-1010-1013,2,3,1
173,1010,0300-1010,1,2,1
174,0303,0210-0303-1010,1,3,1
175,1010-1012,1010-1012,2,2,1
176,1010,0303-1003-1010,1,3,1
177,0010-0300-0303,0010-0110-0300-0303,3,4,1
178,0010,0010,1,1,1
179,0303,0110-0303-0310,1,3,1
180,1010,1010,1,1,1
181,0313-1010-1013,0303-1010-1013-1113,3,4,0.6666666666666666
182,0303-1010,0303-1010-1103,2,3,1
183,0303-1010,0303-1010,2,2,1
184,0300-1010,0300-0303-1010-1013,2,4,1
185,0303-1003,0303-1003-1010,2,3,1
