Phase,Count,Frequency
0000,20,0.002
0000-0300,1,1e-4
0000-0300-0303,1,1e-4
0000-0303,8,8e-4
0001,2,2e-4
0001-0301,2,2e-4
0002,1,1e-4
0002-0010-0302,2,2e-4
0003,5,5e-4
0003-0010-0303,6,6e-4
0003-0103,1,1e-4
0003-0303,12,0.0012
0003-0303-1010,2,2e-4
0010,480,0.048
0010-0011,6,6e-4
0010-0011-0201,1,1e-4
0010-0011-0300-0301,2,2e-4
0010-0011-0301,3,3e-4
0010-0012,2,2e-4
0010-0012-0300-0302,1,1e-4
0010-0012-0302,9,9e-4
0010-0012-0312,1,1e-4
0010-0013,12,0.0012
0010-0013-0113-0300-0303,1,1e-4
0010-0013-0300-0303,2,2e-4
0010-0013-0303,28,0.0028
0010-0013-0303-0310,1,1e-4
0010-0013-0313,3,3e-4
0010-0100,2,2e-4
0010-0110,3,3e-4
0010-0110-0300,1,1e-4
0010-0110-0302,2,2e-4
0010-0110-0303,1,1e-4
0010-0111-0301,1,1e-4
0010-0112-0302,1,1e-4
0010-0113,1,1e-4
0010-0113-0303,1,1e-4
0010-0200,5,5e-4
0010-0210-0313,1,1e-4
0010-0213-0303,1,1e-4
0010-0300,98,0.0098
0010-0300-0301,1,1e-4
0010-0300-0302,3,3e-4
0010-0300-0303,26,0.0026
0010-0301,2,2e-4
0010-0302,7,7e-4
0010-0303,107,0.0107
0010-0303-0310,3,3e-4
0010-0310,3,3e-4
0010-0311,1,1e-4
0010-0313,2,2e-4
0011,21,0.0021
0011-0013-0303,1,1e-4
0011-0301,15,0.0015
0011-0301-0303,2,2e-4
0011-0303,5,5e-4
0011-0303-0311,1,1e-4
0011-0311,4,4e-4
0012,10,0.001
0012-0112,1,1e-4
0012-0212-0302,1,1e-4
0012-0212-0312,1,1e-4
0012-0302,24,0.0024
0012-0302-1010,1,1e-4
0012-0312,6,6e-4
0013,26,0.0026
0013-0113,1,1e-4
0013-0113-0303,1,1e-4
0013-0303,79,0.0079
0013-0313,8,8e-4
0100,1,1e-4
0100-0300,1,1e-4
0100-1000,1,1e-4
0103-0303,1,1e-4
0110,7,7e-4
0110-0300,5,5e-4
0110-0300-0303,1,1e-4
0110-0301,1,1e-4
0110-0302,1,1e-4
0110-0302-0310,1,1e-4
0110-0303,3,3e-4
