parIndex,Phase,DSGRNPhase,nStateRac,nStateDSGRN,Compare
1,1010,1010,1,1,1
2,0300-1010,-1,2,2,0
3,0300,0010-0300,1,2,1
4,1010,1010,1,1,1
5,1010,1010,1,1,1
6,0303-1013,0300-0303-1010-1013,2,4,1
7,0010,0010-0103-0303,1,3,1
8,1010,0303-1003-1010,1,3,1
9,1013,0303-1003-1010,1,3,0
10,0303,0303-1003,1,2,1
11,1010,0302-1002-1010,1,3,1
12,0303-1010,0303-1003-1010,2,3,1
13,1010,0303-1003-1010-1203,1,4,1
14,1012,1010-1012-1202,1,3,1
15,0010,0010,1,1,1
16,0303-1013,0303-1010-1013-1203,2,4,1
17,1010,1010,1,1,1
18,1013,1010-1013,1,2,1
19,0303,0010-0300-0303,1,3,1
20,1010,0300-0301-1010-1011,1,4,1
21,0300-1010,0300-0303-1003-1010,2,4,1
22,1010,1010,1,1,1
23,0303,0300-0303-1010-1103,1,4,1
24,0303,0303-1001-1003,1,3,1
25,0300-0303-1010,0303-1010-1103,3,3,0.6666666666666666
26,1010,1010,1,1,1
27,0302-1012,0300-0302-1002-1010,2,4,0.5
28,0302,0302-1002-1010-1102,1,4,1
29,0301-1011,0303-1003-1010,2,3,0
30,0010,0010-0103-0303,1,3,1
31,1010,0300-0303-1003-1010,1,4,1
32,0303-1010-1013,0300-0303-1003-1010,3,4,0.6666666666666666
33,0013-0303,0010-0013-0203-0303,2,4,1
34,1010,1010,1,1,1
35,0010,0010-0303,1,2,1
36,1010,0300-0303-1003-1010,1,4,1
37,0303,0302-0303-1002-1003,1,4,1
38,0010-0303-0310,0010-0203-0300-0303,3,4,0.6666666666666666
39,0303,0300-0303-1003-1010,1,4,1
40,0010,0010,1,1,1
41,0301-0303-1011,0103-0301-0303-1001-1003,3,5,0.6666666666666666
42,1010,1010,1,1,1
43,0303,0303-1003-1010,1,3,1
44,1010,1010,1,1,1
45,1010,1010,1,1,1
46,0300,0300-0303-1010,1,3,1
47,0300-1010,0300-1010,2,2,1
48,0302-1012,0303-1003-1010,2,3,0
49,1013,1010-1013,1,2,1
50,0010,-1,1,2,0
51,1011,0303-1003-1010-1103,1,4,0
52,0303-1013,0303-1010-1013,2,3,1
53,0303-1010-1013,0300-0303-1003-1010-1203,3,5,0.6666666666666666
54,0303-1013,0303-1010-1013,2,3,1
55,1010,1010,1,1,1
56,1010,0300-0303-1010,1,3,1
57,0302-1012,0302-1010-1012,2,3,1
58,0011-0301-0303,0001-0201-0303,3,3,0.3333333333333333
59,0302,0002-0010,1,2,0
60,0300-0310,0010,2,1,0
61,1010,1010,1,1,1
62,1012,1002,1,1,0
63,1010,0300-0301-1010-1011,1,4,1
64,0303-1013,0303-1010-1013,2,3,1
65,0303,0300-0303-1010-1013,1,4,1
66,1010,1010,1,1,1
67,0303-1010,0303-1003-1010,2,3,1
68,1010,1010,1,1,1
69,1010-1013,0303-1003-1010-1203,2,4,0.5
70,0303,0303-1003-1010-1103,1,4,1
71,0300-1010,0303-1003-1010,2,3,0.5
72,0303,0300-0303-1003-1010,1,4,1
73,0303,0303,1,1,1
74,0303-1003,0303-1003-1010,2,3,1
75,0303,0303-1003,1,2,1
76,0303,0010-0300-0303,1,3,1
77,0311-1011,0303-1003-1010,2,3,0
78,1303,1010-1300-1303,1,3,1
79,0303-1013,0303-1003-1010,2,3,0.5
80,0303-1013,0200-0300-0303-1003-1010,2,5,0.5
81,0300-0303,0103-0300-0303-1003-1010,2,5,1
82,1010,1010,1,1,1
83,1010,0300-1010,1,2,1
84,1010,0300-1010,1,2,1
85,0303,0303-1010,1,2,1
86,1012,0303-1003-1010,1,3,0
87,1010,0300-1010,1,2,1
88,0303,0300-0303-1010,1,3,1
89,0010-0302,0010-0012-0212-0302,2,4,1
90,0303,0303-1003,1,2,1
91,0303-1010-1013,0303-1010-1013,3,3,1
92,0303-1013,0301-0303-1003-1011,2,4,0.5
93,0303-1013,0303-1010-1013,2,3,1
94,0000,1000,1,1,0
95,1010,1010,1,1,1
96,0303,0303-1003-1010,1,3,1
97,0303,0303-1001-1003,1,3,1
98,0013-0303,0003-0303,2,2,0.5
99,1010,1010,1,1,1
100,0302,0303-1003-1010,1,3,0
101,1010,0103-0303-1003-1010,1,4,1
102,0303-1010,0303-1003-1010,2,3,1
103,0303-1003-1010,0303-1003-1010,3,3,1
104,0000-0303,0010-0103-0300-0303,2,4,0.5
105,0303-1003,0300-0303-1003-1010,2,4,1
106,0310,0010-0303,1,2,0
107,0303,0303-1003-1010,1,3,1
108,1010,0300-0303-1010-1013,1,4,1
109,0303-1010,0300-0303-1010-1013,2,4,1
110,1010,0300-1010,1,2,1
111,0303-1003,0303-1003-1010,2,3,1
112,0010,0010,1,1,1
113,1010,0103-0303-1003-1010,1,4,1
114,0303,0303-1003-1010-1203,1,4,1
115,1010,1002-1010,1,2,1
116,0303,0303,1,1,1
117,0300-1010,0300-1010,2,2,1
118,0303-1003,0303-1000-1003,2,3,1
119,1010,1010,1,1,1
120,0303-1013,0211-0213-0301-0303-1011-1013,2,6,1
121,0300-1010,0300-1010,2,2,1
122,1010,1010,1,1,1
123,0300,0010-0012-0300-0302,1,4,1
124,1013,0303-1003,1,2,0
125,0303-1010,0303-1003-1010,2,3,1
126,1010,0300-1010,1,2,1
127,1003,0301-0303-1003-1011,1,4,1
128,0303-1013,0303-1003-1010,2,3,0.5
129,0300,0300-0302-1000-1102,1,4,1
130,1010,1010,1,1,1
131,0303,0300-0303-1003-1010,1,4,1
132,0303,0103-0300-0303-1000-1003,1,5,1
133,1010,0300-0303-1003-1010,1,4,1
134,0303-1010,0300-0303-1003-1010,2,4,1
135,0300-1010,0303-1003-1010,2,3,0.5
136,0302,0000-0203-0303,1,3,0
137,1010,0303-1003-1010-1103,1,4,1
138,1010,1010,1,1,1
139,0010,0010,1,1,1
140,0010-0300-0303,0010-0013-0300-0303,3,4,1
141,0302,0300-0303-1003-1010,1,4,0
142,0303,0303-1010-1013-1113,1,4,1
143,0300-0302,0010-0012-0300-0302,2,4,1
144,1010,0300-0302-1010-1012,1,4,1
145,0303-1013,0103-0303-1003-1010,2,4,0.5
146,0010-0013,0010-0013-0303,2,3,1
147,1010-1303,1003-1010-1303,2,3,1
148,0001,0000-0003-0303,1,3,0
149,0011,0010-0011,1,2,1
150,0303,0301-0303-1003-1011,1,4,1
151,1013-1303,1003-1010-1303,2,3,0.5
152,0010,0010-0300,1,2,1
153,1010,1002-1010,1,2,1
154,0010-0013-0303,0010-0013-0213-0303,3,4,1
155,1010,0303-1003-1010,1,3,1
156,1010-1012,0212-1010-1012,2,3,1
157,0303-1010-1013,0303-1003-1010,3,3,0.6666666666666666
158,0303,0011-0301-0303,1,3,1
159,0303,0302-0303,1,2,1
160,0013-0303,0010-0013-0303,2,3,1
161,0303,0013-0303,1,2,1
162,0303-1010-1013,0113-0303-1010-1013,3,4,1
163,0010-0303,0010-0300-0303,2,3,1
164,0011,0010-0011,1,2,1
165,0303,0303-1001-1003,1,3,1
166,0303,0112-0113-0202-0203-0302-0303,1,6,1
167,1010,1010,1,1,1
168,0301-1011,0301-1011,2,2,1
169,0303-1010-1013,0203-0303-1003-1010,3,4,0.6666666666666666
170,0303-1003,0302-0303-1002-1003,2,4,1
171,1010,1010,1,1,1
172,0303-1013,0300-0303-1003-1010-1103,2,5,0.5
173,0303-1013,0303-1003-1103,2,3,0.5
174,1010,1010,1,1,1
175,1010-1013,1003-1010,2,2,0.5
176,0303-1003,0303-1000-1003-1103,2,4,1
177,1010,0303-1010-1103,1,3,1
178,1010,0103-0303-1003-1010,1,4,1
179,0300,0000-0002-0300-0302,1,4,1
180,0301-0303-1001-1003,0301-0303-1001-1003,4,4,1
181,0303-1013,0303-1010-1013,2,3,1
182,1010,1010,1,1,1
183,0303,0010-0300-0303,1,3,1
184,0303,0300-0303-1000,1,3,1
185,0303,0011-0301-0303,1,3,1
186,0303,0303-1003-1010,1,3,1
187,1010,0303-1003-1010,1,3,1
188,0303-1013,0303-1003-1011,2,3,0.5
189,1303,0301-0303-1011-1101-1103,1,5,0
190,1010,0303-1010,1,2,1
191,1003,0303-1003-1010,1,3,1
192,1010,1010,1,1,1
193,0010-0300,0010-0300,2,2,1
194,1011,1010-1011,1,2,1
195,0303,0300-0303-1003-1010,1,4,1
196,0303-1013,0300-0303-1010-1013,2,4,1
197,0303,0300-0303-1003-1010,1,4,1
198,0010,-1,1,2,0
199,0301-1011,0303-1003-1010,2,3,0
200,1010,0300-1010,1,2,1
201,0010-0302,0010-0012-0102-0302,2,4,1
202,0303-1010,0303-1010,2,2,1
203,0303,0300-0303-1010-1103,1,4,1
204,0303-1010,0300-0303-1010,2,3,1
205,0303,0300-0303-1010-1103,1,4,1
206,0303-1003,0303-1001-1003,2,3,1
207,0303-1013,0300-0303-1010-1013-1203,2,5,1
208,0010,0010,1,1,1
209,0303,0300-0303-1003-1010,1,4,1
210,0300-1010,0300-1010,2,2,1
211,0303,0303-0310-1010-1013,1,4,1
212,0303-1010-1013,0303-1003-1010,3,3,0.6666666666666666
213,0303-1003,0300-0303-1003-1010,2,4,1
214,1010,1010,1,1,1
215,0013-0303,0013-0303,2,2,1
216,0010,0010,1,1,1
217,1010,1010,1,1,1
218,1000,1000-1002,1,2,1
219,1000,1000,1,1,1
220,1013,1010-1013,1,2,1
221,1010,0303-1003-1010,1,3,1
222,0300-0303,0300-0303-1010-1013,2,4,1
223,1003-1010,0303-1003-1010,2,3,1
224,1013-1303,1010-1013-1303,2,3,1
225,0303-1003,0303-1003-1010,2,3,1
226,0303-1003,0300-0303-1003-1010,2,4,1
227,0303,0303-1003-1010-1203,1,4,1
228,0303,0010-0300-0303,1,3,1
229,1011,1010,1,1,0
230,1010,0303-1010-1103,1,3,1
231,1013,0303-1010-1013,1,3,1
232,0303-1013,0301-0303-1003-1011,2,4,0.5
233,1010,1003-1010-1303,1,3,1
234,0303,0300-0303-1003-1010,1,4,1
235,0303-1003,0303-1003-1010,2,3,1
236,1003,0303-1003-1010,1,3,1
237,0303,0300-0303-1010,1,3,1
238,0301-1011,0303-1003-1010,2,3,0
239,1013,0303-1010-1013,1,3,1
240,0303-1013,0300-0303-1003-1010-1103,2,5,0.5
241,0302-1012,0300-0302-1010-1012,2,4,1
242,0010-0300,0010-0300-0303,2,3,1
243,1010,0312-1010-1012,1,3,1
244,0113-0303-1010-1013,0303-1010-1013,4,3,0.75
245,0303,0303-1010-1103,1,3,1
246,0303,0010-0303,1,2,1
247,0010-0303,0003-0010-0303,2,3,1
248,0303-1010-1013,0303-1003-1010,3,3,0.6666666666666666
249,0303-1003,0103-0303-1003-1010,2,4,1
250,0311-1011,1010-1011,2,2,0.5
251,0303-1000,0303-1000-1003,2,3,1
252,0300-0303-1010,-1,3,2,0
253,0303-1010-1013,0300-0303-1003-1010,3,4,0.6666666666666666
254,1013,0303-1003-1010,1,3,0
255,1010-1013,0303-1010-1013,2,3,1
256,0301-1001,0103-0303-1001-1003,2,4,0.5
257,0300-0303-1010,0300-0303-1003-1010,3,4,1
258,0301,0300-0302-1002-1010,1,4,0
259,0303,0301-0303-1003-1011,1,4,1
260,0010,0010,1,1,1
261,1010,1010,1,1,1
262,0303-1013,0300-0303-1003-1010,2,4,0.5
263,1010,1010,1,1,1
264,1010,1010,1,1,1
265,1000,1000,1,1,1
266,0303,0203-0303-1003-1010,1,4,1
267,1010,1010,1,1,1
268,1013,0303-1010-1013,1,3,1
269,1010,1010,1,1,1
270,0303-1010,0103-0303-1003-1010,2,4,1
271,0303,0010-0300-0303,1,3,1
272,0303,0303-1000-1003,1,3,1
273,0010,0002-0010-0300-0302,1,4,1
274,0303,0303-1003-1010-1203,1,4,1
275,1010,1010,1,1,1
276,0300-0301-1010,0300-0303-1003-1010,3,4,0.6666666666666666
277,0303-1010-1013,0303-1003-1010,3,3,0.6666666666666666
278,0313-1013,1013,2,1,0.5
279,0300-1010,0303-1003-1010,2,3,0.5
280,0303,0103-0300-0303-1003-1010,1,5,1
281,1013,1003-1011-1303,1,3,0
282,0303,0300-0303-1003-1010,1,4,1
283,1010,0300-0303-1010-1103,1,4,1
284,1003-1203,0303-1003-1010-1203,2,4,1
285,0303-1010-1013,0303-1003-1010,3,3,0.6666666666666666
286,0303-1013,0303-1003-1010,2,3,0.5
287,0300,0300-0303-1003-1010,1,4,1
288,1012,1010-1012,1,2,1
289,1010,1010,1,1,1
290,0303,0011-0301-0303,1,3,1
291,0313-1013,0303-1003-1010-1103,2,4,0
292,0010,0010,1,1,1
293,1010,1010,1,1,1
294,1010,0300-1010,1,2,1
295,0010,0010,1,1,1
296,1103,-1,1,2,0
297,0010-0300,0010-0012-0300-0302,2,4,1
298,0313-1010,0303-1010-1013,2,3,0.5
299,1010,1010,1,1,1
300,1000,1000,1,1,1
301,0313-1013,0301-0303-1011-1013,2,4,0.5
302,0303-1013,0303-1003-1010-1103,2,4,0.5
303,0303,0003-0303,1,2,1
304,0303-1010,0303-1003-1010,2,3,1
305,1013,0303-1003-1010,1,3,0
306,1010,0300-0302-1010-1012,1,4,1
307,0303,0301-0303-1003-1011,1,4,1
308,0010,0010-0013-0303,1,3,1
309,1013-1303,1003-1010,2,2,0
310,0300-1010,0303-1003-1010,2,3,0.5
311,1010-1012,1010-1012-1302,2,3,1
312,0010-0011,0010-0011,2,2,1
313,1013,1010-1013-1303,1,3,1
314,0010-0300,0010-0011-0300-0301,2,4,1
315,0301-1010-1011,1010-1011,3,2,0.6666666666666666
316,0303-1010,0103-0303-1003-1010,2,4,1
317,0303,0300-0303-1003-1010,1,4,1
318,0303-1013,0213-0300-0303-1010-1013,2,5,1
319,0300-0303-1010,0300-0303-1003-1010,3,4,1
320,0303-1013,0303-1010-1013-1203,2,4,1
321,1010,1010,1,1,1
322,0303-1010-1013,0303-1003-1010,3,3,0.6666666666666666
323,0303-1010-1013,0300-0303-1003-1010,3,4,0.6666666666666666
324,0303,0300-0303-1003-1010,1,4,1
325,0313-1013,0203-0303-1010-1013,2,4,0.5
326,0303-1010,0303-1003-1010,2,3,1
327,1013,0303-1010-1013,1,3,1
328,0010-0300,0010-0103-0303,2,3,0.5
329,1013,0303-1003-1010,1,3,0
330,1013,0303-1010-1013-1203,1,4,1
331,1010,0303-1010-1013,1,3,1
332,1010,0300-1010,1,2,1
333,0010,-1,1,2,0
334,1303,1003-1303,1,2,1
335,0303,0300-0303-1003-1010,1,4,1
336,0303-1003-1010,0103-0303-1003-1010,3,4,1
337,0303-1013,0300-0303-1003-1010,2,4,0.5
338,1103,0301-0303-1001-1003-1101-1103,1,6,1
339,0311-1011,0303-1003-1010,2,3,0
340,0300-1010,0300-1010,2,2,1
341,0303-1013,0303-1003,2,2,0.5
342,0303,0303-1003-1103,1,3,1
343,0010-0300,0003-0010-0303,2,3,0.5
344,1010,0300-1010,1,2,1
345,0302,0300-0303-1003-1010,1,4,0
346,0301-0303,0010-0300-0303,2,3,0.5
347,0301-1011,0103-0303-1003-1010,2,4,0
348,0303,0101-0103-0301-0303,1,4,1
349,0010-0200,0010-0300,2,2,0.5
350,0011-0303,0001-0303,2,2,0.5
351,0303,0103-0300-0303-1003-1010,1,5,1
352,0300-1010,0300-1010,2,2,1
353,0303-1013-1113,0303-1003-1010-1103,3,4,0.3333333333333333
354,0303-1013,0301-0303-1011-1013,2,4,1
355,0303-1003,0303-1003,2,2,1
356,0303,0010-0300-0303,1,3,1
357,1010,1010,1,1,1
358,1003-1010,1003-1010,2,2,1
359,1010,1010,1,1,1
360,1010,1010,1,1,1
361,0303,0000-0200-0303,1,3,1
362,0303,0301-0303-1003-1011-1201-1203,1,6,1
363,1010,1010,1,1,1
364,0300-1010,0303-1003-1010,2,3,0.5
365,1010,1010,1,1,1
366,1010-1013,0303-1003-1010-1103,2,4,0.5
367,1013-1113-1303,1003-1010-1203,3,3,0
368,1010,0303-1003-1010,1,3,1
369,0010-0303,0010-0300-0303,2,3,1
370,0303,0303-1003-1010-1203,1,4,1
371,0303-1013,0303-1003-1010,2,3,0.5
372,0303,0303-1003-1010,1,3,1
373,0303,0303-1003-1010,1,3,1
374,1010,1003-1010,1,2,1
375,0303,0010-0013-0300-0303,1,4,1
376,0010-0300,0010-0203-0300-0303,2,4,1
377,1010,0300-1010,1,2,1
378,1003,0303-1003-1010,1,3,1
379,0010-0300,0010-0300,2,2,1
380,1011,0301-0302-1011-1012,1,4,1
381,1010,1010,1,1,1
382,1010,1010,1,1,1
383,0310-1010,0303-1003-1010-1103,2,4,0.5
384,1010,1010,1,1,1
385,0010-0300,0010-0300,2,2,1
386,1010,0303-1010,1,2,1
