Phase,Count,Frequency
0002-2020,1,1e-4
0012,1,1e-4
0012-0021-0202-2020,5,5e-4
0012-0202,9,9e-4
0012-0202-1201-2011-2020,1,1e-4
0012-0202-2011-2020,9,9e-4
0012-0202-2011-2020-2201,1,1e-4
0012-0202-2020,61,0.0061
0012-0202-2020-2201,1,1e-4
0012-2020,2,2e-4
0020-0202,3,3e-4
0021,1,1e-4
0021-0022-0202-2020,1,1e-4
0021-0102-2020,1,1e-4
0021-0202,4,4e-4
0021-0202-0211,1,1e-4
0021-0202-0211-2020,8,8e-4
0021-0202-2020,67,0.0067
0021-2020,8,8e-4
0022,3,3e-4
0022-0202,22,0.0022
0022-0202-1020,1,1e-4
0022-0202-1201-2020,1,1e-4
0022-0202-1210-2020,1,1e-4
0022-0202-2020,136,0.0136
0022-0202-2020-2100,1,1e-4
0022-0202-2020-2110,1,1e-4
0022-0202-2021,11,0.0011
0022-0212,2,2e-4
0022-0212-2020,10,0.001
0022-2020,12,0.0012
0102-2002-2020,1,1e-4
0102-2020,5,5e-4
0112-0120-0202-2011-2020,1,1e-4
0112-0120-0202-2020,5,5e-4
0112-0121-0202-1012-1021-2020,1,1e-4
0112-0121-0202-1012-2020,1,1e-4
0112-0121-0202-1120-2020,2,2e-4
0112-0121-0202-2012-2020,1,1e-4
0112-0121-0202-2012-2021,1,1e-4
0112-0121-0202-2020,7,7e-4
0112-0121-2020,2,2e-4
0112-0122-0202-2020,2,2e-4
0112-0122-2020,1,1e-4
0112-0202,4,4e-4
0112-0202-1012,1,1e-4
0112-0202-1012-2011-2020,1,1e-4
0112-0202-1012-2020,3,3e-4
0112-0202-1120-1200-2020,1,1e-4
0112-0202-1120-2020,10,0.001
0112-0202-2011,1,1e-4
0112-0202-2011-2020,6,6e-4
0112-0202-2011-2020-2201,1,1e-4
0112-0202-2012-2020,14,0.0014
0112-0202-2012-2021,3,3e-4
0112-0202-2012-2022,1,1e-4
0112-0202-2020,30,0.003
0112-0202-2020-2200,1,1e-4
0112-0202-2111-2120-2201,1,1e-4
0112-0212-1120-2020,1,1e-4
0112-2012-2020,1,1e-4
0112-2012-2021,1,1e-4
0112-2020,4,4e-4
0112-2021,1,1e-4
0112-2120,1,1e-4
0120-0122-0202-2020,2,2e-4
0120-0202,6,6e-4
0120-0202-0210-2020,6,6e-4
0120-0202-0220-2020,1,1e-4
0120-0202-1002-2020,1,1e-4
0120-0202-1022-2020,1,1e-4
0120-0202-2020,70,0.007
0120-2020,2,2e-4
0121,2,2e-4
0121-0122-0202-2020,1,1e-4
0121-0202,5,5e-4
0121-0202-0211-1021-2020-2210,1,1e-4
0121-0202-0211-1120-1210-2020,1,1e-4
0121-0202-0211-2020,9,9e-4
0121-0202-0211-2020-2210,3,3e-4
0121-0202-1002-2020,1,1e-4
0121-0202-1021-2020,9,9e-4
0121-0202-1120,1,1e-4
0121-0202-1120-1200-2020,2,2e-4
0121-0202-1120-2020,6,6e-4
0121-0202-2020,99,0.0099
0121-0202-2021,1,1e-4
0121-0202-2120,2,2e-4
0121-1021-2020,1,1e-4
0121-2020,15,0.0015
0122,2,2e-4
0122-0202,11,0.0011
0122-0202-1022,1,1e-4
0122-0202-1022-2020,24,0.0024
0122-0202-1120-1210-2020,3,3e-4
0122-0202-1120-2020,9,9e-4
0122-0202-1121-2020,1,1e-4
0122-0202-2020,120,0.012
0122-0202-2020-2200,1,1e-4
0122-0202-2020-2201-2210,1,1e-4
0122-0202-2020-2210,3,3e-4
0122-0202-2021,8,8e-4
0122-0202-2022,4,4e-4
0122-0202-2120,1,1e-4
0122-0212-2020,13,0.0013
0122-0212-2020-2211,1,1e-4
0122-1022-2020,1,1e-4
0122-1120-2020,3,3e-4
0122-2020,13,0.0013
0122-2020-2120,2,2e-4
0122-2021,1,1e-4
0122-2022,1,1e-4
0122-2120,1,1e-4
0200-2120,1,1e-4
0201,1,1e-4
0201-1120-1200-2020,1,1e-4
0201-1200-2020,1,1e-4
0201-2020,5,5e-4
0201-2020-2100,3,3e-4
0202,555,0.0555
0202-0210,5,5e-4
0202-0210-0220-2020,2,2e-4
0202-0210-1002-2020,1,1e-4
0202-0210-2001-2020,1,1e-4
0202-0210-2020,68,0.0068
0202-0210-2020-2110,8,8e-4
0202-0210-2110,1,1e-4
0202-0211,1,1e-4
0202-0211-0221-2020-2210,1,1e-4
0202-0211-1002-1021-2020,1,1e-4
0202-0211-1021-1102-2020,1,1e-4
0202-0211-1021-2020,5,5e-4
0202-0211-1021-2020-2210,1,1e-4
0202-0211-1210,2,2e-4
0202-0211-1210-2020,8,8e-4
0202-0211-1210-2020-2102-2110,1,1e-4
0202-0211-1210-2020-2110,1,1e-4
0202-0211-1210-2110,1,1e-4
0202-0211-2020,28,0.0028
0202-0211-2020-2110,4,4e-4
0202-0211-2020-2210,22,0.0022
0202-0211-2210,1,1e-4
0202-0212-1220-2020,1,1e-4
0202-0220,13,0.0013
0202-0220-1012-2020,1,1e-4
0202-0220-2012-2020,2,2e-4
0202-0220-2020,125,0.0125
0202-0220-2020-2101,2,2e-4
0202-0220-2020-2102,1,1e-4
0202-0220-2120,7,7e-4
0202-0221,15,0.0015
0202-0221-1012-1021-2020,1,1e-4
