Phase,Count,Frequency
0002-2020,1,1e-4
0012,1,1e-4
0012-0021-0202-2020,10,0.001
0012-0021-2020,1,1e-4
0012-0022-0202-2020,1,1e-4
0012-0102,1,1e-4
0012-0202,7,7e-4
0012-0202-1200-2020,1,1e-4
0012-0202-1201-2011-2020,2,2e-4
0012-0202-2011-2020,3,3e-4
0012-0202-2020,61,0.0061
0012-0202-2020-2100,1,1e-4
0012-0202-2021,1,1e-4
0012-2020,2,2e-4
0020-0102,1,1e-4
0020-0202,1,1e-4
0021,1,1e-4
0021-0112-0202-2020,1,1e-4
0021-0202,3,3e-4
0021-0202-0211-2020,11,0.0011
0021-0202-0211-2020-2110,1,1e-4
0021-0202-2020,71,0.0071
0021-0202-2020-2100,1,1e-4
0021-0202-2020-2200,1,1e-4
0021-0211-2020-2110,1,1e-4
0021-0212-2020,1,1e-4
0021-2020,13,0.0013
0022,4,4e-4
0022-0102-2020,1,1e-4
0022-0202,20,0.002
0022-0202-1020,1,1e-4
0022-0202-1020-2020,2,2e-4
0022-0202-1200-2020,1,1e-4
0022-0202-1201-2020,1,1e-4
0022-0202-2020,133,0.0133
0022-0202-2020-2021,1,1e-4
0022-0202-2020-2101,1,1e-4
0022-0202-2020-2200,1,1e-4
0022-0202-2020-2210,1,1e-4
0022-0202-2021,7,7e-4
0022-0212,7,7e-4
0022-0212-2020,8,8e-4
0022-0212-2021-2111,1,1e-4
0022-2020,22,0.0022
0022-2021,1,1e-4
0102-1002-2020,1,1e-4
0102-2001-2020,1,1e-4
0102-2020,4,4e-4
0112,1,1e-4
0112-0120-0202-1012-2020,1,1e-4
0112-0120-0202-2011-2020,1,1e-4
0112-0120-0202-2012-2020,1,1e-4
0112-0120-0202-2020,12,0.0012
0112-0120-2020,1,1e-4
0112-0121-0202-1120-2020,1,1e-4
0112-0121-0202-2020,8,8e-4
0112-0202,4,4e-4
0112-0202-1012,1,1e-4
0112-0202-1012-2011-2020,1,1e-4
0112-0202-1012-2020,6,6e-4
0112-0202-1120,2,2e-4
0112-0202-1120-1200-2020,2,2e-4
0112-0202-1120-2012-2020,1,1e-4
0112-0202-1120-2020,5,5e-4
0112-0202-2011,1,1e-4
0112-0202-2011-2020-2201,1,1e-4
0112-0202-2012-2020,6,6e-4
0112-0202-2012-2021,1,1e-4
0112-0202-2020,37,0.0037
0112-0202-2020-2201,1,1e-4
0112-0202-2021,1,1e-4
0112-0202-2111-2120-2201,1,1e-4
0112-2011-2020,1,1e-4
0112-2012-2020,1,1e-4
0112-2020,13,0.0013
0112-2020-2021,1,1e-4
0120-0202,1,1e-4
0120-0202-0210,1,1e-4
0120-0202-0210-2020,10,0.001
0120-0202-2020,55,0.0055
0120-2020,4,4e-4
0121-0201-1120-2020,1,1e-4
0121-0202,5,5e-4
0121-0202-0211-1021-2020,1,1e-4
0121-0202-0211-2020,8,8e-4
0121-0202-1021,1,1e-4
0121-0202-1021-2020,6,6e-4
0121-0202-1120,1,1e-4
0121-0202-1120-2020,7,7e-4
0121-0202-2002-2020,1,1e-4
0121-0202-2020,84,0.0084
0121-0202-2021,2,2e-4
0121-1021-2020,1,1e-4
0121-2020,6,6e-4
0122-0202,13,0.0013
0122-0202-1022,1,1e-4
0122-0202-1022-2020,12,0.0012
0122-0202-1120-1201-2020,3,3e-4
0122-0202-1120-2020,13,0.0013
0122-0202-1121-2021,2,2e-4
0122-0202-2020,103,0.0103
0122-0202-2020-2021,1,1e-4
0122-0202-2020-2201,3,3e-4
0122-0202-2020-2201-2210,1,1e-4
0122-0202-2020-2210,1,1e-4
0122-0202-2021,13,0.0013
0122-0202-2022,1,1e-4
0122-0212,2,2e-4
0122-0212-1022,1,1e-4
0122-0212-1022-2020,1,1e-4
0122-0212-1120-2020,2,2e-4
0122-0212-2020,7,7e-4
0122-0212-2021,2,2e-4
0122-0222-1022-2020,1,1e-4
0122-0222-1120-2020,1,1e-4
0122-1022-2020,6,6e-4
0122-1120-2020,2,2e-4
0122-2020,18,0.0018
0122-2021,3,3e-4
0200,1,1e-4
0201-0202-0220-2120,1,1e-4
0201-0220-2020,2,2e-4
0201-2020,2,2e-4
0201-2020-2200,1,1e-4
0202,571,0.0571
0202-0210,7,7e-4
0202-0210-2020,71,0.0071
0202-0210-2020-2110,3,3e-4
0202-0210-2120,1,1e-4
0202-0211,3,3e-4
0202-0211-1021,1,1e-4
0202-0211-1021-2020,2,2e-4
0202-0211-1021-2020-2110,1,1e-4
0202-0211-1021-2020-2210,3,3e-4
0202-0211-1102-2020-2110,1,1e-4
0202-0211-1210-2020,10,0.001
0202-0211-1210-2020-2110,2,2e-4
0202-0211-2020,40,0.004
0202-0211-2020-2110,5,5e-4
0202-0211-2020-2210,20,0.002
0202-0211-2210,2,2e-4
0202-0212,1,1e-4
0202-0212-0220-2020,1,1e-4
0202-0212-1022,1,1e-4
0202-0220,29,0.0029
0202-0220-1102-2020,1,1e-4
0202-0220-2020,125,0.0125
0202-0220-2020-2101,1,1e-4
0202-0220-2020-2120,2,2e-4
0202-0220-2101-2120,1,1e-4
0202-0220-2120,6,6e-4
0202-0221,11,0.0011
0202-0221-1002-1021-2020,1,1e-4
0202-0221-1012-1021-2020,1,1e-4
0202-0221-1021,1,1e-4
