parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,basinDiscret
1,1,201,201,022-201,1,1,5.460474,-3.518411,0.891956,1
2,1,220,220,220,1,1,1.913454,1.952253,-5.993167,1
3,3,002-021-200,200,002-021-200,3,0.3,5.370878,-1.59931,-0.778179,0.3
3,3,002-021-200,021,002-021-200,3,0.03,-5.60359,2.412198,-0.202042,0.03
3,3,002-021-200,002,002-021-200,3,0.67,-0.400374,-2.829964,4.663495,0.67
4,1,020,020,020,1,1,0.095861,5.976826,-1.442472,1
5,2,012-020,020,012-020,2,0.54,-2.51995,6.351641,1.243778,0.54
5,2,012-020,012,012-020,2,0.46,-7.48801,0.313173,5.652757,0.46
6,2,102-220,102,102-220,2,0.08,-0.607276,-3.33466,3.065971,0.08
6,2,102-220,220,102-220,2,0.92,1.518651,1.213668,-9.558341,0.92
7,2,002-200,002,002-200,2,0.47,0.223253,-0.313917,6.223556,0.47
7,2,002-200,200,002-200,2,0.53,6.405356,-0.473849,0.446626,0.53
8,2,012-020,020,012-020,2,0.24,0.08092,6.345682,0.11243,0.24
8,2,012-020,012,012-020,2,0.76,-6.080883,-0.001947,5.973703,0.76
9,1,020,020,020,1,1,-0.24426899999999999,7.352928,0.692434,1
10,2,202-210,210,202-210,2,0.59,6.509205,1.323882,-3.278906,0.59
10,2,202-210,202,202-210,2,0.41,1.730416,-4.119983,1.787112,0.41
11,2,120-200,120,120-200,2,0.35,0.993563,5.95496,-5.307586,0.35
11,2,120-200,200,120-200,2,0.65,6.4589,-0.522276,0.397658,0.65
12,1,002,002,002,1,1,0.027287,-1.558935,5.616381,1
13,1,020,020,020,1,1,-0.31343,7.2983459999999996,-4.621974,1
14,1,220,220,220,1,1,-0.03596,1.448455,-6.010299,1
15,2,201-210,210,201-210,2,0.13,6.584498,0.836251,-2.036304,0.13
15,2,201-210,201,201-210,2,0.87,6.864998,-4.851257,1.236248,0.87
16,3,022-202-210,022,022-202-210,3,0.38,-1.225251,1.739516,0.569,0.38
16,3,022-202-210,210,022-202-210,3,0.31,6.28294,0.252652,-5.920125,0.31
16,3,022-202-210,202,022-202-210,3,0.31,2.633199,-3.843508,0.301803,0.31
17,2,120-201,120,120-201-210,2,0.13,0.287017,5.09194,-4.64692,0.13
17,2,120-201,201,120-201-210,2,0.87,6.776985,-1.031513,-1.086705,0.87
18,2,012-220,220,012-220,2,0.93,1.297191,1.587138,-7.905003,0.93
18,2,012-220,012,012-220,2,0.07,-5.288634,1.012696,3.014958,0.07
19,1,022,022,022,1,1,-8.246361,0.321703,5.531933,1
20,2,002-020,020,002-020,2,0.94,-0.129052,5.702041,-0.872651,0.94
20,2,002-020,002,002-020,2,0.06,-0.593567,0.118131,3.224398,0.06
21,2,020-102,020,102,2,0.32,0.680332,6.248255,0.955441,0.32
21,2,020-102,102,102,2,0.68,1.188087,0.757038,3.31719,0.68
22,1,020,020,020,1,1,-0.366859,6.816926,-3.702255,1
23,2,002-201,002,002-201,2,0.84,-0.40929,-1.117703,7.307374,0.84
23,2,002-201,201,002-201,2,0.16,5.662977,-5.992414,0.795154,0.16
24,3,022-202-210,210,022-202-210,3,0.15,5.424771,1.007034,-2.265873,0.15
24,3,022-202-210,022,022-202-210,3,0.3,-6.325667,3.796303,2.469986,0.3
24,3,022-202-210,202,022-202-210,3,0.55,-0.489093,-2.61916,3.927234,0.55
25,2,012-202,202,012-202,2,0.47,1.725892,-4.860611,2.589415,0.47
25,2,012-202,012,012-202,2,0.53,-3.088768,0.301023,7.562579,0.53
26,2,120-200,120,120-200,2,0.69,-0.154127,6.020117,-7.55588,0.69
26,2,120-200,200,120-200,2,0.31,5.529313,0.107999,-1.333897,0.31
27,2,102-200,200,102-200,2,0.28,6.767056,-0.618647,0.106253,0.28
27,2,102-200,102,102-200,2,0.72,1.08361,-5.232442,6.020117,0.72
28,1,102,102,102,1,1,1.448454,-4.15381,7.670724,1
29,2,102-200,102,102-200,2,0.32,1.42067,-7.732332,5.408179,0.32
29,2,102-200,200,102-200,2,0.68,7.978894,-2.163557,-0.939648,0.68
30,2,020-210,020,020-210,2,0.91,-0.758692,6.025548,-3.108897,0.91
30,2,020-210,210,020-210,2,0.09,4.938991,-0.198241,-9.361696,0.09
31,2,120-202,202,120-202,2,0.91,4.508577,-5.651276,1.83016,0.91
31,2,120-202,120,120-202,2,0.09,1.6653,5.971008,-3.172034,0.09
