parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,basinDiscret
1,1,022,022,022,1,1,-8.70015,2.429076,2.836041,1
2,2,102-121,102,102-121,2,0.88,1.837544,-1.008697,2.056469,0.88
2,2,102-121,121,102-121,2,0.12,-3.165982,5.549884,1.208032,0.12
3,1,200,200,200,1,1,6.420194,-1.659088,-1.828195,1
4,1,022,022,022,1,1,-8.061851,2.670109,2.089145,1
5,1,220,220,220,1,1,5.386719,0.430167,-1.446806,1
6,2,021-120,120,021-120,2,0.39,-1.348839,5.867959,-5.061809,0.39
6,2,021-120,021,021-120,2,0.61,-6.000047,5.867959,0.384896,0.61
7,1,200,200,-1,1,1,5.411267,-2.830778,-2.64133,1
8,2,002-020,020,002-020,2,0.91,0.314971,6.046829,-1.621689,0.91
8,2,002-020,002,002-020,2,0.09,-1.234069,-0.17753,3.927055,0.09
9,1,022,022,022,1,1,-5.780128,3.126291,1.113213,1
10,1,021,021,021,1,1,-2.401132,6.637161,-0.743122,1
11,2,120-200,200,120-200,2,0.89,5.752212,0.222165,-0.243694,0.89
11,2,120-200,120,120-200,2,0.11,1.182181,5.148543,-5.780143,0.11
12,2,202-210,202,202-210,2,0.39,1.714887,-2.710723,3.511114,0.39
12,2,202-210,210,202-210,2,0.61,6.616924,0.778753,-2.704604,0.61
13,1,020,020,020,1,1,-0.800453,6.670965,-0.391656,1
14,3,012-102-210,210,012-102-210,3,0.81,2.260183,1.37467,-0.835996,0.81
14,3,012-102-210,012,012-102-210,3,0.06,-3.964132,0.31585,5.568137,0.06
14,3,012-102-210,102,012-102-210,3,0.13,1.552752,-5.232888,5.567126,0.13
15,2,021-200,021,021-200,2,0.66,-0.134174,2.355787,1.585058,0.66
15,2,021-200,200,021-200,2,0.34,6.104436,1.151209,-0.534314,0.34
16,1,202,202,202,1,1,3.227336,-7.373315,1.696633,1
17,2,020-202,020,020-201,2,0.15,0.104734,3.839386,0.317055,0.15
17,2,020-202,202,020-201,2,0.85,2.041703,-7.696983,2.805437,0.85
18,2,002-020,002,002-020,2,0.03,-0.903364,-0.489882,3.48271,0.03
18,2,002-020,020,002-020,2,0.97,-0.173432,4.716226,-2.385854,0.97
19,1,220,220,202-220,1,1,2.268274,4.227269,-4.559106,1
20,2,021-102,102,021-102,2,0.98,0.553258,-8.34442,7.534739,0.98
20,2,021-102,021,021-102,2,0.02,-4.098845,3.389604,1.345827,0.02
21,2,012-020,020,012-020,2,0.7,-3.03454,6.995117,0.714063,0.7
21,2,012-020,012,012-020,2,0.3,-9.521241,0.77076,6.2628,0.3
22,2,022-201,022,022-201,2,0.56,-6.38626,2.454334,1.452887,0.56
22,2,022-201,201,022-201,2,0.44,4.617025,-2.982036,0.210858,0.44
23,1,202,202,202,1,1,-0.199328,-4.634904,2.348386,1
24,1,020,020,020,1,1,0.597843,7.50199,-4.127853,1
25,1,102,102,102,1,1,0.94838,0.525925,4.462307,1
26,1,020,020,020,1,1,-1.61118,8.058198,0.782148,1
27,2,022-120,120,022-120,2,0.76,0.609574,7.741483,-3.954511,0.76
27,2,022-120,022,022-120,2,0.24,-4.728904,1.989733,0.311851,0.24
28,2,202-210,202,202-210,2,0.83,2.362915,-4.821807,1.848822,0.83
28,2,202-210,210,202-210,2,0.17,4.849348,0.83176,-2.681328,0.17
29,1,120,120,120,1,1,-0.231825,6.149208,-6.708235,1
30,1,220,220,220,1,1,3.99652,1.098422,-2.509796,1
31,1,020,020,020,1,1,-2.025514,6.710948,1.058147,1
32,1,202,202,202,1,1,1.764311,-3.98121,4.987164,1
33,3,022-202-220,022,022-202-220,3,0.2,-2.692552,1.850211,3.445806,0.2
33,3,022-202-220,202,022-202-220,3,0.17,3.407791,-3.394673,2.219326,0.17
33,3,022-202-220,220,022-202-220,3,0.63,1.972098,2.352919,-1.592232,0.63
34,2,021-210,210,021-210,2,0.44,6.042876,-1.635299,-4.685648,0.44
34,2,021-210,021,021-210,2,0.56,1.055072,3.554313,1.170829,0.56
35,2,120-202,202,120-202,2,0.81,2.926642,-4.051513,1.511975,0.81
35,2,120-202,120,120-202,2,0.19,0.09965,6.006554,-5.0704,0.19
36,2,012-202,012,012-202,2,0.52,-3.971873,0.491453,6.878737,0.52
36,2,012-202,202,012-202,2,0.48,2.28082,-5.426009,7.008145,0.48
37,2,022-120,120,022-120,2,0.63,1.825824,6.069195,-4.418463,0.63
37,2,022-120,022,022-120,2,0.37,-3.484373,1.356643,2.067113,0.37
38,1,021,021,021,1,1,-1.577036,5.963841,0.167383,1
39,1,021,021,021,1,1,-1.60631,3.7944,-1.33403,1
40,2,021-120,021,021-120,2,0.6,-3.855538,6.214902,0.442597,0.6
40,2,021-120,120,021-120,2,0.4,-0.751189,6.214891,-3.457851,0.4
41,1,201,201,201,1,1,6.521437,-6.127258,0.777506,1
42,1,022,022,022,1,1,-7.911607,2.154713,3.417664,1
43,2,022-120,120,022-120,2,0.06,0.450929,7.99621,-3.172936,0.06
43,2,022-120,022,022-120,2,0.94,-5.748205,1.469061,3.156993,0.94
44,2,022-212,212,022,2,0.08,1.422699,-2.020278,6.136019,0.08
44,2,022-212,022,022,2,0.92,-2.4080530000000002,3.665701,3.711191,0.92
45,3,021-120-210,210,021-120-210,3,0.32,6.39488,-0.324388,-4.561209,0.32
45,3,021-120-210,021,021-120-210,3,0.45,-5.861114,6.118579,1.172501,0.45
45,3,021-120-210,120,021-120-210,3,0.23,0.596354,6.122871,-4.55427,0.23
46,1,220,220,102-220,1,1,2.285194,1.675831,-9.13303,1
47,1,210,210,210,1,1,7.368698,1.086827,-7.530294,1
48,2,120-201,120,120-201,2,0.81,-0.386776,8.041147,-6.206913,0.81
48,2,120-201,201,120-201,2,0.19,5.384741,-4.439306,0.155713,0.19
49,2,020-201,201,020-201,2,0.15,6.723474,-2.84934,0.324899,0.15
49,2,020-201,020,020-201,2,0.85,0.149673,6.894974,-2.350539,0.85
50,1,202,202,202,1,1,2.66821,-4.855322,2.567307,1
51,3,022-102-220,022,022-102-220,3,0.56,-4.210964,1.796508,1.95426,0.56
51,3,022-102-220,220,022-102-220,3,0.08,1.122242,3.090036,-4.579811,0.08
51,3,022-102-220,102,022-102-220,3,0.36,-0.210199,-3.455898,5.974252,0.36
52,1,220,220,220,1,1,6.77734,2.407829,-4.727207,1
53,1,220,220,220,1,1,2.344095,2.440309,-7.488965,1
54,2,021-210,021,021-210,2,0.86,-6.266576,5.879644,0.095442,0.86
54,2,021-210,210,021-210,2,0.14,5.222629,-0.10285,-4.260581,0.14
55,2,012-102,102,012-102,2,0.02,1.313117,-5.802256,3.839623,0.02
55,2,012-102,012,012-102,2,0.98,-4.607565,-0.509543,3.839668,0.98
56,2,202-220,202,202-220,2,0.9,0.950566,-2.385797,3.379498,0.9
56,2,202-220,220,202-220,2,0.1,2.293429,3.667603,-1.534255,0.1
57,2,201-220,201,201-220,2,0.62,6.76986,-1.642805,-2.586919,0.62
57,2,201-220,220,201-220,2,0.38,3.656648,4.505794,-8.093764,0.38
58,1,202,202,202,1,1,4.530659,-3.815662,2.451889,1
59,1,002,002,002,1,1,-1.48984,-3.830355,7.035422,1
60,2,012-220,220,012-220,2,0.26,1.391434,3.357561,-1.525593,0.26
60,2,012-220,012,012-220,2,0.74,-0.018521,1.029024,2.582802,0.74
61,2,120-200,200,120-200,2,0.86,7.5892,-3.951235,-0.06712,0.86
61,2,120-200,120,120-200,2,0.14,1.229335,2.658267,-6.357854,0.14
62,1,022,022,022,1,1,-4.966014,3.161714,2.496758,1
63,1,220,220,210,1,1,1.208066,1.854483,-6.280543,1
64,1,020,020,020,1,1,-0.493931,6.256595,-2.309299,1
65,1,022,022,022,1,1,-4.663629,1.702881,2.815027,1
66,2,012-021,021,021,2,0.37,-7.516952,7.450261,1.355888,0.37
66,2,012-021,012,021,2,0.63,-1.368582,1.512449,2.984084,0.63
67,2,022-202,022,022-202,2,0.82,-0.37532,2.110624,3.301458,0.82
67,2,022-202,202,022-202,2,0.18,3.080829,-3.941143,1.324311,0.18
68,1,102,102,102,1,1,-0.384398,-5.043666,8.761745,1
69,2,022-120,022,022-120,2,0.37,-6.724069,2.515249,1.091492,0.37
69,2,022-120,120,022-120,2,0.63,-0.325779,8.036519,-5.260215,0.63
70,1,220,220,220,1,1,0.978331,3.291969,-5.742446,1
71,1,002,002,002,1,1,-2.502485,0.673428,6.254662,1
72,2,120-201,120,120-201,2,0.27,1.258673,6.910085,-5.911035,0.27
72,2,120-201,201,120-201,2,0.73,6.688799,0.413815,0.372356,0.73
73,2,002-210,002,002-210,2,0.96,0.927481,0.763542,7.282924,0.96
73,2,002-210,210,002-210,2,0.04,5.040484,1.460539,-2.919482,0.04
74,2,012-220,220,012-220,2,0.68,4.492432,1.354243,-4.262038,0.68
74,2,012-220,012,012-220,2,0.32,-1.777798,0.965066,6.247161,0.32
75,1,220,220,220,1,1,4.985762,5.298731,0.390979,1
76,1,102,102,102,1,1,0.543479,0.251086,2.121879,1
77,1,201,201,201,1,1,8.155501,-7.150229,0.567819,1
78,2,120-202,120,120-202,2,0.47,0.834132,6.959077,-2.909142,0.47
78,2,120-202,202,120-202,2,0.53,4.822618,-4.391958,2.1777860000000002,0.53
79,2,012-201,201,012-201,2,0.02,4.296751,-4.50636,1.781409,0.02
79,2,012-201,012,012-201,2,0.98,-6.802738,0.635465,6.553893,0.98
