Phase,Count,Frequency
002,610,0.061
002-011,1,1e-4
002-011-200,1,1e-4
002-012-020-102-112-202-211,1,1e-4
002-012-021-022-102-210,1,1e-4
002-012-022-102-121,1,1e-4
002-012-022-102-122,1,1e-4
002-012-102-112-120-200,2,2e-4
002-012-102-112-210,3,3e-4
002-012-102-201-202-210-220,1,1e-4
002-012-112-120,1,1e-4
002-012-200,1,1e-4
002-012-201-202-211,1,1e-4
002-012-202-211,1,1e-4
002-012-202-220,1,1e-4
002-012-210-212,1,1e-4
002-020,305,0.0305
002-020-021-120-121,1,1e-4
002-020-021-120-200,1,1e-4
002-020-021-120-201,1,1e-4
002-020-021-120-220,1,1e-4
002-020-021-210-211,1,1e-4
002-020-022,1,1e-4
002-020-022-102-200,1,1e-4
002-020-200,296,0.0296
002-020-200-210,1,1e-4
002-020-201,25,0.0025
002-020-201-210-211,1,1e-4
002-020-201-211,1,1e-4
002-020-201-220,1,1e-4
002-020-202,10,0.001
002-020-210,31,0.0031
002-020-220,7,7e-4
002-021,216,0.0216
002-021-022-102-120-121-201,1,1e-4
002-021-022-202,1,1e-4
002-021-102,1,1e-4
002-021-102-200,1,1e-4
002-021-120,7,7e-4
002-021-120-121-200,1,1e-4
002-021-120-121-201-211,1,1e-4
002-021-120-200,1,1e-4
002-021-120-201,1,1e-4
002-021-120-202,1,1e-4
002-021-120-210,1,1e-4
002-021-120-220,1,1e-4
002-021-200,31,0.0031
002-021-200-220,1,1e-4
002-021-201,17,0.0017
002-021-201-220,2,2e-4
002-021-202,2,2e-4
002-021-210,5,5e-4
002-021-210-211,2,2e-4
002-021-211,1,1e-4
002-021-211-220,1,1e-4
002-021-220,6,6e-4
002-021-220-221,1,1e-4
002-022,34,0.0034
002-022-102-121,1,1e-4
002-022-102-121-200,1,1e-4
002-022-102-121-220,1,1e-4
002-022-102-201-202-211,1,1e-4
002-022-112-220,1,1e-4
002-022-120,1,1e-4
002-022-120-200,1,1e-4
002-022-120-210,1,1e-4
002-022-200,10,0.001
002-022-201,1,1e-4
002-022-202,2,2e-4
002-022-210,3,3e-4
002-022-210-211,1,1e-4
002-022-210-220,1,1e-4
002-100,1,1e-4
002-101,1,1e-4
002-102,2,2e-4
002-102-112-120-200-202,1,1e-4
002-102-201,1,1e-4
002-112-120-202-210-220,1,1e-4
002-120,23,0.0023
002-120-200,35,0.0035
002-120-200-210,1,1e-4
002-120-201,11,0.0011
002-120-202,2,2e-4
002-120-210,4,4e-4
002-121,3,3e-4
002-122-202-212-220,1,1e-4
002-200,247,0.0247
002-200-220,5,5e-4
002-201,201,0.0201
002-201-210,2,2e-4
002-201-210-212-220,1,1e-4
002-201-220,8,8e-4
002-202,37,0.0037
002-202-210,1,1e-4
002-202-220,2,2e-4
002-210,27,0.0027
002-210-211,1,1e-4
002-210-211-220-221,1,1e-4
002-210-220,1,1e-4
002-211-220,1,1e-4
002-220,29,0.0029
011,1,1e-4
011-012-020-101-102-111,1,1e-4
011-012-101-102-111,1,1e-4
011-012-201-210,1,1e-4
011-020-210,1,1e-4
011-021,1,1e-4
011-102,1,1e-4
012,259,0.0259
012-020,176,0.0176
012-020-021-022-202-220,1,1e-4
012-020-022-120-212-220,1,1e-4
012-020-022-121-202-220,1,1e-4
012-020-102,2,2e-4
012-020-102-112-201-210,1,1e-4
012-020-102-112-210,2,2e-4
012-020-102-201,1,1e-4
012-020-102-210,1,1e-4
012-020-112,1,1e-4
012-020-112-202-210,1,1e-4
012-020-112-211-212,1,1e-4
012-020-120,1,1e-4
012-020-200,35,0.0035
012-020-200-201-202-210,1,1e-4
012-020-200-201-210-211,1,1e-4
012-020-200-210,1,1e-4
012-020-201,14,0.0014
012-020-201-210-211,1,1e-4
012-020-202,7,7e-4
012-020-202-211-212,1,1e-4
012-020-202-212,1,1e-4
012-020-210,17,0.0017
012-020-210-211,1,1e-4
012-020-211,1,1e-4
012-020-220,4,4e-4
012-021,86,0.0086
012-021-102,7,7e-4
012-021-102-220,1,1e-4
012-021-120,7,7e-4
012-021-200,8,8e-4
012-021-201,9,9e-4
012-021-202,6,6e-4
012-021-210,7,7e-4
012-021-210-220,1,1e-4
012-021-220,8,8e-4
012-022,36,0.0036
012-022-102,4,4e-4
012-022-102-112,1,1e-4
012-022-102-112-200,1,1e-4
012-022-102-120-121,1,1e-4
012-022-102-121-220,1,1e-4
012-022-102-200-202-210-212,1,1e-4
012-022-112-122,3,3e-4
012-022-112-122-210,1,1e-4
012-022-112-220,1,1e-4
012-022-120,5,5e-4
012-022-121-210-211-220,1,1e-4
012-022-122,1,1e-4
012-022-200,4,4e-4
012-022-202,3,3e-4
012-022-210,3,3e-4
012-022-210-211,1,1e-4
012-022-220,1,1e-4
012-102,20,0.002
012-102-111-112-202-210,1,1e-4
012-102-111-201-202-211,1,1e-4
012-102-112-120-202-212,1,1e-4
012-102-112-202-210,1,1e-4
012-102-112-210,2,2e-4
012-102-112-220,1,1e-4
012-102-120,3,3e-4
012-102-120-200,1,1e-4
012-102-200,4,4e-4
012-102-201,8,8e-4
012-102-201-210,1,1e-4
012-102-202,1,1e-4
012-102-202-212,1,1e-4
012-102-210,7,7e-4
012-102-211,1,1e-4
012-102-220,1,1e-4
012-111-120-201,2,2e-4
012-112-120-121-200-210-220,1,1e-4
012-112-202-210-211,1,1e-4
012-112-202-212,1,1e-4
012-120,46,0.0046
012-120-200,7,7e-4
012-120-200-202,1,1e-4
012-120-201,7,7e-4
012-120-201-202-211,1,1e-4
012-120-202,8,8e-4
012-120-210,9,9e-4
012-120-220,2,2e-4
012-121,1,1e-4
012-200,40,0.004
012-200-202,3,3e-4
012-200-210-220,1,1e-4
012-200-220,4,4e-4
012-201,57,0.0057
012-201-202,2,2e-4
012-201-210,5,5e-4
012-201-220,6,6e-4
012-202,40,0.004
012-202-210,4,4e-4
012-202-210-211,1,1e-4
012-202-211-212-220,1,1e-4
012-202-212,1,1e-4
012-202-220,2,2e-4
012-210,42,0.0042
012-210-211,1,1e-4
012-210-211-220,1,1e-4
012-210-212,1,1e-4
012-210-220,3,3e-4
012-211,2,2e-4
012-211-220,1,1e-4
012-212,1,1e-4
012-212-220,1,1e-4
012-220,56,0.0056
012-221,2,2e-4
020,580,0.058
020-021,1,1e-4
020-021-022,1,1e-4
020-021-022-102-120,1,1e-4
020-021-022-102-121-200,1,1e-4
020-021-022-111-120,1,1e-4
020-021-022-200,1,1e-4
020-021-102-120-201,1,1e-4
020-021-120-121-200,2,2e-4
020-021-120-121-201,1,1e-4
020-021-200,1,1e-4
020-021-200-201-210-211,1,1e-4
020-021-210,1,1e-4
020-022,46,0.0046
020-022-102,2,2e-4
020-022-102-120,1,1e-4
020-022-102-200,1,1e-4
020-022-112-121-122-220,1,1e-4
020-022-200,4,4e-4
020-022-200-202,1,1e-4
020-022-200-210-212,1,1e-4
020-022-201,4,4e-4
020-022-202,3,3e-4
020-022-202-210-220,1,1e-4
020-022-210,3,3e-4
020-102,21,0.0021
020-102-112-201-202,1,1e-4
020-102-200,35,0.0035
020-102-201,4,4e-4
020-102-202,2,2e-4
020-102-202-220,1,1e-4
020-102-210,8,8e-4
020-102-220,9,9e-4
020-112-202-210,1,1e-4
020-112-210,1,1e-4
020-120,1,1e-4
020-120-202,1,1e-4
020-120-220,1,1e-4
020-200,287,0.0287
020-200-201,1,1e-4
020-200-202,12,0.0012
020-201,27,0.0027
020-201-202,4,4e-4
020-201-202-220,1,1e-4
020-201-210,2,2e-4
020-201-210-211,1,1e-4
020-201-220,1,1e-4
020-202,35,0.0035
020-202-210,4,4e-4
020-202-210-211,1,1e-4
020-202-210-212,1,1e-4
020-202-220,2,2e-4
020-210,190,0.019
020-210-212,1,1e-4
020-220,38,0.0038
021,241,0.0241
021-022,26,0.0026
021-022-102,3,3e-4
021-022-102-120-121,1,1e-4
021-022-102-120-122,1,1e-4
021-022-102-120-200-201-210,1,1e-4
021-022-102-121-202,1,1e-4
021-022-102-200,1,1e-4
021-022-112-120-121-122,1,1e-4
021-022-120,3,3e-4
021-022-120-121,2,2e-4
021-022-120-200,1,1e-4
021-022-120-201,1,1e-4
021-022-121,1,1e-4
021-022-121-122-201,1,1e-4
021-022-121-122-220,1,1e-4
021-022-121-201,1,1e-4
021-022-121-202-220,1,1e-4
021-022-201,4,4e-4
021-022-202,1,1e-4
021-022-210-211-212,1,1e-4
021-022-220,1,1e-4
021-102,68,0.0068
021-102-111-112-220,1,1e-4
021-102-111-210,2,2e-4
021-102-112-120-200,1,1e-4
021-102-120,2,2e-4
021-102-120-121,2,2e-4
021-102-120-121-200,1,1e-4
021-102-120-200,1,1e-4
021-102-120-220,1,1e-4
021-102-200,8,8e-4
021-102-201,9,9e-4
021-102-201-210,1,1e-4
021-102-202,1,1e-4
021-102-202-210,1,1e-4
021-102-210,10,0.001
021-102-220,7,7e-4
021-111-210,1,1e-4
021-112-120,1,1e-4
021-112-210,1,1e-4
021-120,23,0.0023
021-120-121-122,1,1e-4
021-120-121-200,2,2e-4
021-120-121-201,1,1e-4
021-120-121-201-220,1,1e-4
021-120-121-201-220-221,1,1e-4
021-120-121-202-211-212-220,1,1e-4
021-120-200,3,3e-4
021-120-201,3,3e-4
021-120-202,1,1e-4
021-120-210,9,9e-4
021-120-211,1,1e-4
021-120-220,1,1e-4
021-121,1,1e-4
021-121-200,1,1e-4
021-121-210,1,1e-4
021-200,30,0.003
021-200-201-210-211,1,1e-4
021-200-201-210-220,1,1e-4
021-200-201-211-220,1,1e-4
021-200-202,4,4e-4
021-200-220,4,4e-4
021-201,54,0.0054
021-201-202,3,3e-4
021-201-202-210-211-212,1,1e-4
021-201-202-211,1,1e-4
021-201-202-211-212,1,1e-4
021-201-210,5,5e-4
021-201-210-211-220-221,1,1e-4
021-201-211,1,1e-4
021-201-211-220,1,1e-4
021-201-211-220-221,2,2e-4
021-201-220,3,3e-4
021-201-220-221,3,3e-4
021-202,43,0.0043
021-202-210,8,8e-4
021-202-212,1,1e-4
021-202-220,4,4e-4
021-202-221,1,1e-4
021-210,59,0.0059
021-210-211,1,1e-4
021-210-220,1,1e-4
021-210-221,1,1e-4
021-211,7,7e-4
021-211-220,1,1e-4
021-211-220-221,1,1e-4
021-212,1,1e-4
021-220,39,0.0039
021-220-221,1,1e-4
021-221,1,1e-4
022,391,0.0391
022-102,43,0.0043
022-102-112,2,2e-4
022-102-112-120-200-202,1,1e-4
022-102-112-122,1,1e-4
022-102-112-122-212-220,1,1e-4
022-102-112-202-211-212,1,1e-4
022-102-120,2,2e-4
022-102-120-121,1,1e-4
022-102-120-121-122,1,1e-4
022-102-120-122-220,1,1e-4
022-102-120-202,1,1e-4
022-102-120-220,1,1e-4
022-102-122,1,1e-4
022-102-122-202-210,1,1e-4
022-102-200,8,8e-4
022-102-201,7,7e-4
022-102-202,3,3e-4
022-102-210,6,6e-4
022-102-210-211-220-221,1,1e-4
022-102-211,1,1e-4
022-102-220,4,4e-4
022-112-120-121,1,1e-4
022-112-120-122,1,1e-4
022-112-121,1,1e-4
022-112-121-122-201,1,1e-4
022-112-121-201-202,1,1e-4
022-112-122,1,1e-4
022-112-122-202-220,1,1e-4
022-112-122-220,1,1e-4
022-112-202-210-212,1,1e-4
022-112-210,1,1e-4
022-112-220,1,1e-4
022-120,49,0.0049
022-120-121,1,1e-4
022-120-200,9,9e-4
022-120-201,15,0.0015
022-120-201-210,1,1e-4
022-120-202,9,9e-4
022-120-210,6,6e-4
022-120-211,2,2e-4
022-120-220,3,3e-4
022-121,3,3e-4
022-121-122,2,2e-4
022-121-210-220,1,1e-4
022-122-200-220,1,1e-4
022-122-202,2,2e-4
022-122-202-220,2,2e-4
022-122-222,1,1e-4
022-200,47,0.0047
022-200-202,1,1e-4
022-200-220,6,6e-4
022-201,49,0.0049
022-201-202,2,2e-4
022-201-210,1,1e-4
022-201-211,1,1e-4
022-201-220,6,6e-4
022-202,63,0.0063
022-202-210,6,6e-4
022-202-212-220,1,1e-4
022-202-220,14,0.0014
022-202-221,1,1e-4
022-210,44,0.0044
022-210-211,1,1e-4
022-210-220,1,1e-4
022-211,4,4e-4
022-212,1,1e-4
022-220,69,0.0069
022-221,1,1e-4
101,1,1e-4
101-121-201-220,1,1e-4
102,217,0.0217
102-112-122-202,1,1e-4
102-112-200-202-220,1,1e-4
102-112-201-202-211-220,1,1e-4
102-112-202-210-212,1,1e-4
102-112-202-212,1,1e-4
102-112-220,1,1e-4
102-120,50,0.005
102-120-121,1,1e-4
102-120-121-220-221,1,1e-4
102-120-200,19,0.0019
102-120-201,3,3e-4
102-120-201-210,1,1e-4
102-120-202,3,3e-4
102-120-210,5,5e-4
102-120-210-220,1,1e-4
102-120-220,3,3e-4
102-121,8,8e-4
102-121-200,1,1e-4
102-121-201-220-221,1,1e-4
102-121-202-211,1,1e-4
102-121-210,1,1e-4
102-121-211-220,1,1e-4
102-122,1,1e-4
102-122-200,1,1e-4
102-122-201-220,1,1e-4
102-122-201-220-221,1,1e-4
102-200,183,0.0183
102-200-220,3,3e-4
102-201,102,0.0102
102-201-210,8,8e-4
102-201-220,8,8e-4
102-202,28,0.0028
102-202-210,3,3e-4
102-202-220,1,1e-4
102-210,54,0.0054
102-210-211-212,1,1e-4
102-212-220,1,1e-4
102-220,51,0.0051
102-220-221,1,1e-4
110,1,1e-4
110-111-120-121,1,1e-4
111-120-201,1,1e-4
112,11,0.0011
112-120,7,7e-4
112-120-122,1,1e-4
112-120-200,2,2e-4
112-120-202,3,3e-4
112-120-202-211,1,1e-4
112-120-210,4,4e-4
112-120-212,1,1e-4
112-121-201-220-221,1,1e-4
112-121-202,1,1e-4
112-121-202-211,1,1e-4
112-200,1,1e-4
112-200-202-210,1,1e-4
112-200-220,1,1e-4
112-201-202-210,1,1e-4
112-202,2,2e-4
112-202-210,2,2e-4
112-202-220,1,1e-4
112-202-221,1,1e-4
112-210,4,4e-4
112-210-220,1,1e-4
112-220,2,2e-4
112-221,1,1e-4
120,227,0.0227
120-121,2,2e-4
120-121-210,1,1e-4
120-121-220,1,1e-4
120-122,2,2e-4
120-200,166,0.0166
120-200-201-210,1,1e-4
120-200-202,3,3e-4
120-200-210-211-220,1,1e-4
120-201,58,0.0058
120-201-202,3,3e-4
120-201-202-210,1,1e-4
120-201-210,9,9e-4
120-201-220,3,3e-4
120-202,55,0.0055
120-202-210,2,2e-4
120-202-210-211-212,1,1e-4
120-202-220,3,3e-4
120-210,86,0.0086
120-210-220,1,1e-4
120-211,1,1e-4
120-211-220,1,1e-4
120-220,30,0.003
121,8,8e-4
121-122-220,1,1e-4
121-200-201-202-220,1,1e-4
121-201,3,3e-4
121-201-210-212-220-221,1,1e-4
121-201-220,1,1e-4
121-202,8,8e-4
121-202-210,1,1e-4
121-202-211-220,1,1e-4
121-202-220,1,1e-4
121-210,3,3e-4
121-210-220,1,1e-4
121-220,3,3e-4
121-220-221,1,1e-4
122,2,2e-4
122-202,1,1e-4
122-202-220,1,1e-4
122-210,1,1e-4
122-212-221-222,1,1e-4
122-220,3,3e-4
200,488,0.0488
200-202,51,0.0051
200-202-220,1,1e-4
200-210,3,3e-4
200-220,34,0.0034
200-221,1,1e-4
201,204,0.0204
201-202,32,0.0032
201-202-210,1,1e-4
201-202-210-211-212,1,1e-4
201-202-220,5,5e-4
201-210,11,0.0011
201-210-211-220,3,3e-4
201-210-220,1,1e-4
201-211,1,1e-4
201-211-221,1,1e-4
201-220,38,0.0038
201-220-221,1,1e-4
201-221,1,1e-4
202,368,0.0368
202-210,34,0.0034
202-210-220,1,1e-4
202-211,4,4e-4
202-211-212,1,1e-4
202-211-220,1,1e-4
202-212-221,1,1e-4
202-220,67,0.0067
210,221,0.0221
210-211-212,1,1e-4
210-211-220-221,1,1e-4
210-212,1,1e-4
210-220,25,0.0025
211,6,6e-4
211-220,4,4e-4
220,334,0.0334
220-221,1,1e-4
221,2,2e-4
221-222,1,1e-4
