70.985,1.330	4.350,90.407
113.245,0.369	1.683,16.786
99.903,0.409	9.957,24.256
270.933,2.005	3.717,99.974
0.418,66.854
22.235,11.021
119.560,0.557	9.461,36.027
62.417,0.607	9.675,18.608
47.783,1.169	0.655,111.163
50.600,1.411	0.532,82.722
1.861,49.574
34.763,2.248	0.378,102.743
132.621,1.497	1.951,19.985
153.452,0.737	1.734,73.165
45.426,0.047
60.431,0.969	6.085,92.842
59.121,1.556	9.218,30.949
142.437,0.331	4.234,19.034
63.453,4.742	0.870,77.387
124.338,2.143	4.169,201.713
47.242,1.200	0.538,114.449
78.725,1.391	4.009,123.558
0.028,177.692
0.277,112.216
88.669,0.062
123.750,1.779	2.935,103.631
0.433,190.005
49.502,0.661	4.384,42.519
0.255,131.130
76.377,0.959	3.605,77.555
156.955,8.800	3.921,111.530
208.526,0.040
76.619,3.568	1.229,177.344
60.374,6.569	3.243,212.975
76.563,0.265	3.849,22.616
164.295,16.078
340.314,0.846	4.936,70.374
52.912,0.038
45.702,7.493	1.357,93.237
0.369,126.756
371.323,5.189
144.231,1.847	2.442,112.597
0.603,108.063
119.195,0.297	1.774,29.728
2.111,186.335
172.057,1.456	1.845,89.120
204.175,3.813	3.793,106.247
0.059,27.434
52.512,1.101	0.825,61.264
27.245,6.259	1.411,109.203
62.353,4.757	3.458,164.922
67.653,4.020
33.900,0.980	0.352,83.541
0.094,45.230
180.502,3.707	5.402,280.248
335.440,2.078
3.929,121.279
35.565,5.078	2.744,190.258
350.437,1.809
1.375,126.659
107.710,6.047	1.229,174.849
34.607,0.284
92.640,3.563	1.309,126.102
0.149,46.278
0.043,13.648
153.064,1.338	2.473,110.503
102.418,6.660	7.762,325.450
92.959,0.600	1.453,43.209
222.343,2.437
11.068,5.679	0.151,115.455
138.082,2.426	1.657,77.289
0.539,132.887
38.423,22.456	0.984,447.227
327.265,2.861
152.583,1.007	6.309,43.475
207.741,0.715	4.726,59.999
30.273,4.107	1.750,388.246
3.557,162.166
178.500,1.324	4.379,92.764
56.098,1.906	0.588,104.201
178.463,6.787	2.973,292.703
72.042,2.159	6.033,60.313
98.592,1.196	1.021,58.133
92.337,0.312
56.585,0.378
81.636,4.285	2.114,236.784
8.334,30.105
47.289,0.253
73.015,1.188	3.640,111.650
91.432,4.464	1.659,65.154
128.865,1.368	5.295,90.271
152.691,0.978	7.878,66.576
38.649,5.497	7.874,244.358
3.040,358.100
92.120,0.086
59.540,1.759	4.644,103.816
81.964,1.938	3.722,179.192
136.730,0.378	1.911,36.319
23.871,1.058	0.284,100.932
45.227,2.010	1.749,139.330
272.097,1.286	4.210,108.358
245.378,1.502	2.892,115.483
0.524,315.034
201.617,5.426	3.055,230.783
87.265,18.403	1.018,48.006
256.652,0.069
0.273,24.632
34.778,1.099	0.752,82.022
89.113,3.596	1.209,69.336
196.092,0.509	2.142,30.539
0.256,75.658
2.712,386.242
521.761,8.434	6.842,726.283
156.267,0.862	2.403,59.435
162.732,2.091
0.122,206.554
62.130,0.961	0.905,31.423
177.504,26.681
135.367,3.451	4.990,83.565
115.558,2.073	4.824,104.172
123.015,0.764
103.900,0.437	1.053,40.191
224.348,3.029	2.326,53.782
106.116,9.293	10.829,383.019
2.468,815.572
91.413,19.141	7.349,662.744
134.287,0.723	2.311,53.839
435.882,1.233	5.542,89.495
10.222,1.350	0.232,30.648
10.518,104.613
94.763,0.319
169.940,0.869	4.353,69.062
62.091,0.140
84.185,0.814	1.227,64.420
73.803,1.434	1.030,97.956
87.436,1.093	2.000,48.486
57.997,5.413	0.999,270.039
124.370,2.522	2.216,235.664
0.565,20.671
90.510,6.333	1.079,110.973
0.548,358.608
102.700,1.708	1.774,91.725
21.882,1.097	0.548,65.221
110.098,0.556	2.474,38.574
