parIndex,nStates,Phase,DSGRNPhase,nStatesRAC,basin,A,B,State
1,1,10,10,1,100,5.974934,-0.015187,10
2,2,01-10,01-10,2,94,7.510956,0.963264,10
2,2,01-10,01-10,2,6,1.093628,5.941889,01
3,1,01,01,1,100,-0.936088,5.532227,01
4,1,01,01,1,100,-1.452474,4.443224,01
5,1,01,01,1,100,-0.7857,5.371911,01
6,1,10,10,1,100,7.096878,-5.055868,10
7,2,01-10,01-10,2,57,2.072166,7.013448,01
7,2,01-10,01-10,2,43,5.933012,0.650856,10
8,1,01,01-10,1,100,-1.110021,6.096633,01
9,2,01-10,01-10,2,56,7.078163,1.02531,10
9,2,01-10,01-10,2,44,1.693338,6.508074,01
10,1,10,10,1,100,5.615462,-3.289457,10
11,2,01-10,01-10,2,94,-0.310728,7.132412,01
11,2,01-10,01-10,2,6,6.269192,1.362148,10
12,2,01-10,01-10,2,60,7.329073,0.152115,10
12,2,01-10,01-10,2,40,3.311077,6.566606,01
13,1,01,01-10,1,100,-0.67205,6.685262,01
14,1,10,10,1,100,6.346735,1.069367,10
15,2,01-10,01-10,2,96,-0.690907,7.364099,01
15,2,01-10,01-10,2,4,5.073286,3.473803,10
16,1,01,01-10,1,100,-1.619152,6.830314,01
17,1,10,10,1,100,6.001279,1.502427,10
18,1,01,01,1,100,0.49911,7.117605,01
19,1,01,01-10,1,100,-0.279187,7.995168,01
20,2,01-10,01-10,2,90,6.467509,0.345969,10
20,2,01-10,01-10,2,10,4.33187,5.716996,01
21,1,10,10,1,100,6.638943,0.601945,10
22,2,01-10,01-10,2,50,6.902753,0.671315,10
22,2,01-10,01-10,2,50,0.98848,6.635256,01
23,1,10,10,1,100,6.810154,3.15764,10
24,1,10,10,1,100,6.750693,-1.301525,10
25,2,01-10,01-10,2,53,7.566222,1.396237,10
25,2,01-10,01-10,2,47,2.387271,7.096788,01
26,2,01-10,01-10,2,53,7.333069,1.994491,10
26,2,01-10,01-10,2,47,2.802368,6.52539,01
27,1,01,01-10,1,100,0.377272,5.53325,01
28,2,01-10,01-10,2,72,4.452571,0.903634,10
28,2,01-10,01-10,2,28,1.05094,4.845215,01
29,2,01-10,01-10,2,92,5.870944,0.292414,10
29,2,01-10,01-10,2,8,4.057298,5.313123,01
30,2,01-10,01-10,2,73,5.785139,1.807297,10
30,2,01-10,01-10,2,27,-0.12239,6.259033,01
31,2,01-10,01-10,2,20,2.138274,7.399023,01
31,2,01-10,01-10,2,80,8.21176,1.899289,10
32,2,01-10,01-10,2,80,6.106762,-0.16081,10
32,2,01-10,01-10,2,20,-0.318295,6.264567,01
33,2,01-10,01-10,2,67,7.675864,1.163964,10
33,2,01-10,01-10,2,33,2.936232,7.171657,01
34,2,01-10,01-10,2,92,5.441385,-2.372812,10
34,2,01-10,01-10,2,8,2.88348,3.161265,01
35,2,01-10,01-10,2,54,6.101547,0.843251,10
35,2,01-10,01-10,2,46,0.375711,6.59959,01
36,2,01-10,01-10,2,84,1.697544,7.037342,01
36,2,01-10,01-10,2,16,7.185303,2.491918,10
37,2,01-10,01-10,2,88,5.715382,-0.335308,10
37,2,01-10,01-10,2,12,2.244854,5.265295,01
38,1,10,10,1,100,7.386983,-2.699298,10
39,2,01-10,01-10,2,95,1.940438,7.850525,01
39,2,01-10,01-10,2,5,6.825497,1.621779,10
40,2,01-10,01-10,2,75,1.992858,8.395003,01
40,2,01-10,01-10,2,25,6.572527,2.556711,10
41,1,01,01-10,1,100,-1.110764,7.877529,01
42,2,01-10,01-10,2,25,1.728292,6.965613,01
42,2,01-10,01-10,2,75,8.221313,1.53616,10
43,2,01-10,01-10,2,94,3.203707,6.607559,01
43,2,01-10,01-10,2,6,6.724679,0.224941,10
44,1,10,10,1,100,6.438034,-1.935118,10
45,2,01-10,01-10,2,94,0.006836,7.120349,01
45,2,01-10,01-10,2,6,6.233767,2.119245,10
46,2,01-10,01-10,2,54,-0.465984,8.207807,01
46,2,01-10,01-10,2,46,6.00785,1.91353,10
47,2,01-10,01-10,2,89,-0.41062,6.638865,01
47,2,01-10,01-10,2,11,6.050554,0.797185,10
48,2,01-10,01-10,2,83,5.942308,-0.019861,10
48,2,01-10,01-10,2,17,0.823375,6.457853,01
49,2,01-10,01-10,2,23,2.020078,8.337841,01
49,2,01-10,01-10,2,77,7.954316,1.889494,10
50,1,01,01-10,1,100,0.148442,5.497104,01
