parIndex,nStates,Phase,DSGRNPhase,nStatesRAC,basin,A,B,State
1,2,01-10,01-10,2,77,2.121092,6.498357,01
1,2,01-10,01-10,2,23,6.149439,0.412356,10
2,2,01-10,01-10,2,30,6.823306,-1.431678,10
2,2,01-10,01-10,2,70,0.751092,4.069225,01
3,2,01-10,01-10,2,8,3.541497,4.59981,01
3,2,01-10,01-10,2,92,6.642449,-1.21621,10
4,2,01-10,01-10,2,43,1.894476,6.643479,01
4,2,01-10,01-10,2,57,8.081792,1.003598,10
5,1,01,01,1,100,-1.206358,6.062946,01
6,1,00,00,1,100,4.473442,3.454982,00
7,2,01-10,01-10,2,88,6.901589,-0.836066,10
7,2,01-10,01-10,2,12,3.509157,5.170913,01
8,1,10,01-10,1,100,5.963859,-0.460907,10
9,2,01-10,01-10,2,99,-0.61137,6.79653,01
9,2,01-10,01-10,2,1,5.56215,2.962111,10
10,2,01-10,01-10,2,66,5.661079,0.497231,10
10,2,01-10,01-10,2,34,-0.87117,6.370202,01
11,1,01,01,1,100,0.896411,5.631519,01
12,2,01-10,01-10,2,97,-1.396779,6.68289,01
12,2,01-10,01-10,2,3,5.11946,3.340118,10
13,1,01,01-10,1,100,0.964143,4.32084,01
14,2,01-10,01-10,2,84,7.261642,-0.440039,10
14,2,01-10,01-10,2,16,0.943389,6.193072,01
15,1,10,10,1,100,5.505445,-4.340194,10
16,2,01-10,01-10,2,58,2.60521,6.53574,01
16,2,01-10,01-10,2,42,5.917212,-0.044691,10
17,2,01-10,01-10,2,81,5.885611,0.694585,10
17,2,01-10,01-10,2,19,3.260239,4.95153,01
18,2,01-10,01-10,2,63,2.081884,4.250526,01
18,2,01-10,01-10,2,37,7.154177,-1.596529,10
19,2,01-10,01-10,2,87,-0.155996,6.274016,01
19,2,01-10,01-10,2,13,5.987584,2.402643,10
20,2,01-10,01-10,2,70,2.059711,7.656121,01
20,2,01-10,01-10,2,30,6.958124,1.09949,10
21,1,01,01-10,1,100,-0.893861,6.838567,01
22,2,01-10,01-10,2,79,2.003666,6.949043,01
22,2,01-10,01-10,2,21,6.298746,0.950747,10
23,1,01,01,1,100,-5.165129,7.473238,01
24,1,01,01,1,100,-1.854084,6.810134,01
25,1,10,10,1,100,6.47036,-4.005631,10
26,2,01-10,01-10,2,53,6.951276,0.830975,10
26,2,01-10,01-10,2,47,1.553594,6.695302,01
27,1,01,01,1,100,-1.209067,7.569894,01
28,2,01-10,01-10,2,95,2.132555,5.41002,01
28,2,01-10,01-10,2,5,5.614936,2.183861,10
29,1,01,01,1,100,-1.971166,7.034854,01
30,2,01-10,01-10,2,37,6.255059,-0.060967,10
30,2,01-10,01-10,2,63,1.850113,6.277124,01
31,2,01-10,01-10,2,58,7.294186,3.137596,10
31,2,01-10,01-10,2,42,1.976522,6.8012879999999996,01
32,1,10,10,1,100,7.704087,-4.640712,10
33,2,01-10,01-10,2,65,0.297704,7.47036,01
33,2,01-10,01-10,2,35,6.258875,1.83517,10
34,1,01,01-10,1,100,1.697226,7.734543,01
35,2,01-10,01-10,2,52,6.25857,-1.80065,10
35,2,01-10,01-10,2,48,1.996859,4.499276,01
36,1,10,10,1,100,7.353449,4.007044,10
37,2,01-10,01-10,2,36,2.303433,6.136953,01
37,2,01-10,01-10,2,64,8.410723,-0.241145,10
38,1,10,10,1,100,5.725533,-4.726974,10
39,1,01,01-10,1,100,0.441524,6.542838,01
40,1,01,01,1,100,-1.435794,6.985906,01
41,1,10,10,1,100,8.536528,2.37556,10
42,2,01-10,01-10,2,65,7.172232,0.885101,10
42,2,01-10,01-10,2,35,1.29043,6.815021,01
43,1,01,01,1,100,-0.724933,6.755722,01
44,1,10,01-10,1,100,6.897185,-1.749052,10
45,1,01,01,1,100,1.078115,7.541758,01
46,2,01-10,01-10,2,96,7.426739,0.541637,10
46,2,01-10,01-10,2,4,1.035052,6.477679,01
47,2,01-10,01-10,2,61,1.923208,6.73128,01
47,2,01-10,01-10,2,39,7.673662,1.930987,10
48,1,01,01,1,100,-0.856752,4.77787,01
49,2,01-10,01-10,2,86,5.714569,0.138202,10
49,2,01-10,01-10,2,14,-0.2755,5.93696,01
50,1,01,01-10,1,100,0.496569,6.770873,01
51,2,01-10,01-10,2,71,1.790059,7.365622,01
51,2,01-10,01-10,2,29,5.962383,2.257061,10
52,1,10,10,1,100,6.080081,2.014392,10
53,2,01-10,01-10,2,89,-1.507814,6.384407,01
53,2,01-10,01-10,2,11,5.083221,0.252495,10
54,1,01,01,1,100,-2.867182,5.499212,01
55,2,01-10,01-10,2,72,2.433535,8.130396,01
55,2,01-10,01-10,2,28,7.495812,1.89026,10
56,1,10,10,1,100,8.389908,1.055366,10
57,1,01,01,1,100,1.974122,6.922191,01
58,2,01-10,01-10,2,64,1.456266,7.56975,01
58,2,01-10,01-10,2,36,5.152369,2.344395,10
59,1,10,10,1,100,8.452388,0.85482,10
60,1,01,01,1,100,0.459736,6.984731,01
61,2,01-10,01-10,2,44,0.297272,7.449674,01
61,2,01-10,01-10,2,56,6.750977,2.596216,10
62,1,10,10,1,100,5.112988,-1.568777,10
63,2,01-10,01-10,2,54,0.388238,6.978443,01
63,2,01-10,01-10,2,46,6.533557,1.834041,10
64,1,01,01,1,100,-2.743944,5.532267,01
65,1,01,01,1,100,-2.806702,3.770605,01
66,2,01-10,01-10,2,58,1.306483,6.787941,01
66,2,01-10,01-10,2,42,7.257991,0.420371,10
67,2,01-10,01-10,2,49,6.678316,2.736376,10
67,2,01-10,01-10,2,51,2.956426,8.344808,01
68,2,01-10,01-10,2,88,6.538521,-0.735749,10
68,2,01-10,01-10,2,12,0.781458,5.433245,01
69,1,10,10,1,100,7.796643,1.284913,10
70,2,01-10,01-10,2,30,3.468281,2.511674,10
70,2,01-10,01-10,2,70,-2.723206,6.851184,01
71,2,01-10,01-10,2,74,7.10938,1.278648,10
