Phase,Count,Frequency
0002-1002-2020,1,1e-4
0002-2020,4,4e-4
0012-0021-0202-2020,4,4e-4
0012-0022-0202-2020,5,5e-4
0012-0202,9,9e-4
0012-0202-1011-1020,1,1e-4
0012-0202-2011-2020,6,6e-4
0012-0202-2011-2020-2101,1,1e-4
0012-0202-2012,2,2e-4
0012-0202-2012-2020,3,3e-4
0012-0202-2020,83,0.0083
0012-0202-2021,1,1e-4
0012-0212-2011-2020,1,1e-4
0012-2020,3,3e-4
0020,2,2e-4
0020-0202,4,4e-4
0020-0202-0210,1,1e-4
0021-0022-0202-1020,1,1e-4
0021-0022-0202-2020,1,1e-4
0021-0022-2020,1,1e-4
0021-0102-2020,1,1e-4
0021-0121-0202-2020,1,1e-4
0021-0202,5,5e-4
0021-0202-0211,3,3e-4
0021-0202-0211-2020,3,3e-4
0021-0202-0221-2020,4,4e-4
0021-0202-1200-2020,1,1e-4
0021-0202-2020,64,0.0064
0021-0202-2020-2100,1,1e-4
0021-0202-2021,2,2e-4
0021-2020,8,8e-4
0022,2,2e-4
0022-0102-2020,2,2e-4
0022-0202,22,0.0022
0022-0202-1210-2020,1,1e-4
0022-0202-2020,138,0.0138
0022-0202-2020-2021,1,1e-4
0022-0202-2020-2101,1,1e-4
0022-0202-2020-2102,1,1e-4
0022-0202-2020-2200,1,1e-4
0022-0202-2021,7,7e-4
0022-0202-2022,1,1e-4
0022-0212-2020,4,4e-4
0022-0222-2020,1,1e-4
0022-2020,18,0.0018
0022-2021,1,1e-4
0022-2022,1,1e-4
0102-1002-2020,2,2e-4
0102-1101-2001-2020,1,1e-4
0102-2001-2020,2,2e-4
0102-2020,16,0.0016
0111-2020,1,1e-4
0112,2,2e-4
0112-0120-0202,1,1e-4
0112-0120-0202-2020,5,5e-4
0112-0121-0202,2,2e-4
0112-0121-0202-1120-2020,1,1e-4
0112-0121-0202-2012-2020,2,2e-4
0112-0121-0202-2020,7,7e-4
0112-0121-0202-2021,1,1e-4
0112-0121-2020,1,1e-4
0112-0122-0202-2020,1,1e-4
0112-0202,3,3e-4
0112-0202-1012-2012,1,1e-4
0112-0202-1012-2020,6,6e-4
0112-0202-1120-2020,4,4e-4
0112-0202-1121,1,1e-4
0112-0202-2011-2020,1,1e-4
0112-0202-2012,1,1e-4
0112-0202-2012-2020,6,6e-4
0112-0202-2012-2020-2120,1,1e-4
0112-0202-2012-2021,1,1e-4
0112-0202-2020,23,0.0023
0112-0202-2020-2021,1,1e-4
0112-0202-2021,1,1e-4
0112-0212-1120-2020,1,1e-4
0112-0212-2020,1,1e-4
0112-2020,8,8e-4
0120-0121-0202-2020,1,1e-4
0120-0122-0202-2020,1,1e-4
0120-0201-2020,1,1e-4
0120-0202,11,0.0011
0120-0202-0210,1,1e-4
0120-0202-0210-2020,6,6e-4
0120-0202-0220-2020,4,4e-4
0120-0202-2012-2020,1,1e-4
0120-0202-2020,93,0.0093
0120-0210-2020,2,2e-4
0120-0212-2020,1,1e-4
0120-2020,6,6e-4
0121-0122-0202-2020,1,1e-4
0121-0202,6,6e-4
0121-0202-0211,2,2e-4
0121-0202-0211-1021-2020,1,1e-4
0121-0202-0211-2020,1,1e-4
0121-0202-0221-1120-2020,1,1e-4
0121-0202-0221-2020,1,1e-4
0121-0202-1021-2020,4,4e-4
0121-0202-1120-2020,6,6e-4
0121-0202-2012-2020,1,1e-4
0121-0202-2020,91,0.0091
0121-0202-2020-2200,1,1e-4
0121-0202-2020-2210,2,2e-4
0121-0202-2020-2220,1,1e-4
0121-0202-2120,1,1e-4
0121-0212-2020,2,2e-4
0121-1120-2020,1,1e-4
0121-2020,7,7e-4
0121-2120,1,1e-4
0122,2,2e-4
0122-0202,6,6e-4
0122-0202-1021-2020,1,1e-4
0122-0202-1022,1,1e-4
0122-0202-1022-2020,6,6e-4
0122-0202-1022-2021,1,1e-4
0122-0202-1120-1210-2020,1,1e-4
0122-0202-1120-2020,2,2e-4
0122-0202-1121-2021,1,1e-4
0122-0202-2020,82,0.0082
0122-0202-2020-2201,1,1e-4
0122-0202-2021,2,2e-4
0122-0202-2022,3,3e-4
0122-0202-2120,2,2e-4
0122-0202-2120-2200,1,1e-4
0122-0202-2120-2210,1,1e-4
0122-0212-2021,2,2e-4
0122-0222-1022-2020,1,1e-4
0122-1022-2020,2,2e-4
0122-1120,1,1e-4
0122-1120-2020,1,1e-4
0122-1121-2021,1,1e-4
0122-2020,6,6e-4
0122-2020-2022,1,1e-4
0122-2021,2,2e-4
0200-2020,4,4e-4
0200-2020-2100,1,1e-4
0201,1,1e-4
0201-0220-2020,1,1e-4
0201-1200,1,1e-4
0201-2020,10,0.001
0201-2020-2100,3,3e-4
0202,645,0.0645
0202-0210,3,3e-4
0202-0210-0220-2020,7,7e-4
0202-0210-1120-2020,1,1e-4
0202-0210-2020,63,0.0063
0202-0210-2020-2110,4,4e-4
0202-0210-2020-2210,1,1e-4
0202-0211,5,5e-4
0202-0211-0221,1,1e-4
0202-0211-0221-2020,1,1e-4
0202-0211-1021-2020,2,2e-4
0202-0211-1102-2020,1,1e-4
0202-0211-1210,1,1e-4
0202-0211-1210-2020,1,1e-4
0202-0211-2020,35,0.0035
0202-0211-2020-2102,2,2e-4
0202-0211-2020-2110,2,2e-4
0202-0211-2020-2110-2210,1,1e-4
0202-0211-2020-2210,5,5e-4
0202-0211-2021,1,1e-4
0202-0211-2120-2210,1,1e-4
0202-0211-2210,2,2e-4
0202-0211-2220,1,1e-4
0202-0212,2,2e-4
0202-0212-0220-2020,1,1e-4
0202-0212-0221-2020,1,1e-4
0202-0212-0222-1021-2020,1,1e-4
0202-0212-1220-2020,2,2e-4
0202-0212-2020,3,3e-4
0202-0212-2020-2210,2,2e-4
0202-0220,24,0.0024
0202-0220-1020,1,1e-4
0202-0220-2020,113,0.0113
0202-0220-2020-2101,1,1e-4
0202-0220-2020-2120,1,1e-4
0202-0220-2120,8,8e-4
0202-0221,7,7e-4
0202-0221-1021-1102-2020,1,1e-4
0202-0221-1021-2020,2,2e-4
0202-0221-1102-2020,1,1e-4
0202-0221-1220,1,1e-4
0202-0221-1220-2020,11,0.0011
0202-0221-2020,78,0.0078
0202-0221-2020-2102,1,1e-4
0202-0221-2020-2220,1,1e-4
0202-0221-2021,1,1e-4
0202-0221-2102-2120,1,1e-4
0202-0221-2120,4,4e-4
0202-0221-2120-2220,1,1e-4
0202-0221-2220,3,3e-4
0202-0222-1022-2020,1,1e-4
0202-0222-2020,6,6e-4
0202-1002,11,0.0011
0202-1002-1021,1,1e-4
0202-1002-1021-2020,11,0.0011
0202-1002-1022-2020,1,1e-4
0202-1002-2001,1,1e-4
0202-1002-2001-2020,4,4e-4
0202-1002-2002-2020,1,1e-4
0202-1002-2010,1,1e-4
0202-1002-2020,68,0.0068
0202-1002-2021,2,2e-4
0202-1012,2,2e-4
0202-1012-1021,1,1e-4
0202-1012-1021-1102-2020,3,3e-4
0202-1012-1021-2020,8,8e-4
0202-1012-1022-2021,1,1e-4
0202-1012-1102-2020,6,6e-4
0202-1012-2011-2020,2,2e-4
0202-1012-2011-2020-2101,1,1e-4
0202-1012-2011-2020-2201,2,2e-4
0202-1012-2012-2020,4,4e-4
0202-1012-2020,72,0.0072
0202-1012-2021,1,1e-4
0202-1020,13,0.0013
0202-1021,5,5e-4
0202-1021-1022-1102-2020,1,1e-4
0202-1021-1102-2020,4,4e-4
0202-1021-2020,32,0.0032
0202-1021-2020-2210,2,2e-4
0202-1022,10,0.001
0202-1022-1102,1,1e-4
0202-1022-1102-2020,6,6e-4
0202-1022-1102-2020-2110,1,1e-4
0202-1022-2020,93,0.0093
0202-1022-2020-2021,2,2e-4
0202-1022-2021,4,4e-4
0202-1102,3,3e-4
0202-1102-1112-2020,1,1e-4
0202-1102-2001-2020,1,1e-4
0202-1102-2020,28,0.0028
0202-1102-2020-2100,5,5e-4
0202-1102-2020-2101,5,5e-4
0202-1102-2020-2101-2110,1,1e-4
0202-1102-2020-2102,4,4e-4
0202-1102-2020-2110,4,4e-4
0202-1102-2021,1,1e-4
0202-1102-2120,1,1e-4
0202-1110,1,1e-4
0202-1111,1,1e-4
0202-1111-2020,1,1e-4
0202-1112-2020,3,3e-4
0202-1112-2111,1,1e-4
0202-1120,7,7e-4
0202-1120-1200-2020,7,7e-4
0202-1120-1201-1210-2020,1,1e-4
0202-1120-1201-2020,3,3e-4
0202-1120-1210,1,1e-4
0202-1120-1210-2020,3,3e-4
0202-1120-1220-2020,3,3e-4
0202-1120-2020,34,0.0034
0202-1120-2120,2,2e-4
0202-1121-2020,1,1e-4
0202-1121-2021,1,1e-4
0202-1200,5,5e-4
0202-1200-1220-2020,2,2e-4
0202-1200-2000,1,1e-4
0202-1200-2010,1,1e-4
0202-1200-2020,75,0.0075
0202-1200-2020-2100,8,8e-4
0202-1200-2020-2200,3,3e-4
0202-1200-2100,2,2e-4
0202-1201-1210-2020,2,2e-4
0202-1201-1220,1,1e-4
0202-1201-1220-2001-2020,1,1e-4
0202-1201-1220-2011-2020,1,1e-4
0202-1201-1220-2020,9,9e-4
0202-1201-1220-2120,1,1e-4
0202-1201-2001-2020,2,2e-4
0202-1201-2011-2020,2,2e-4
0202-1201-2011-2020-2201,1,1e-4
0202-1201-2020,29,0.0029
0202-1201-2020-2101,5,5e-4
0202-1201-2021-2101,1,1e-4
0202-1201-2101,1,1e-4
0202-1201-2120-2220,1,1e-4
0202-1201-2200,1,1e-4
0202-1202,1,1e-4
0202-1202-2002-2020,1,1e-4
0202-1202-2012-2020,1,1e-4
0202-1202-2020,10,0.001
0202-1202-2020-2210,2,2e-4
0202-1210,3,3e-4
0202-1210-1220,1,1e-4
0202-1210-2020,78,0.0078
0202-1210-2020-2101,1,1e-4
0202-1210-2020-2101-2110,1,1e-4
0202-1210-2020-2110,9,9e-4
0202-1210-2020-2210,3,3e-4
0202-1210-2110,1,1e-4
0202-1210-2120,3,3e-4
0202-1211-2020,4,4e-4
0202-1211-2020-2102,1,1e-4
0202-1220,11,0.0011
0202-1220-2002-2020,1,1e-4
0202-1220-2020,79,0.0079
0202-1220-2101-2120,1,1e-4
0202-2000,9,9e-4
0202-2000-2002,1,1e-4
0202-2001,6,6e-4
0202-2001-2002-2020,2,2e-4
0202-2001-2020,78,0.0078
0202-2001-2020-2201,3,3e-4
0202-2001-2021,1,1e-4
0202-2002,19,0.0019
0202-2002-2020,119,0.0119
0202-2002-2020-2021,1,1e-4
0202-2002-2020-2022,1,1e-4
0202-2002-2020-2202,1,1e-4
0202-2002-2021,12,0.0012
0202-2002-2022,2,2e-4
0202-2010,9,9e-4
0202-2011,4,4e-4
0202-2011-2012-2020,1,1e-4
0202-2011-2020,27,0.0027
0202-2011-2020-2101,4,4e-4
0202-2011-2020-2201,6,6e-4
0202-2011-2101,1,1e-4
0202-2012,13,0.0013
0202-2012-2020,84,0.0084
0202-2012-2020-2021-2102,1,1e-4
0202-2012-2020-2102,2,2e-4
0202-2012-2021,4,4e-4
0202-2012-2022,2,2e-4
0202-2012-2102,2,2e-4
0202-2020,4474,0.4474
0202-2020-2021,10,0.001
0202-2020-2022,8,8e-4
0202-2020-2022-2102,2,2e-4
0202-2020-2100,81,0.0081
0202-2020-2100-2102,1,1e-4
0202-2020-2101,61,0.0061
0202-2020-2101-2102,1,1e-4
0202-2020-2101-2110,3,3e-4
0202-2020-2102,78,0.0078
0202-2020-2102-2110,2,2e-4
0202-2020-2102-2111,1,1e-4
0202-2020-2110,23,0.0023
0202-2020-2110-2201,1,1e-4
0202-2020-2110-2210,1,1e-4
0202-2020-2111,2,2e-4
0202-2020-2120,7,7e-4
0202-2020-2120-2200,2,2e-4
0202-2020-2120-2201,1,1e-4
0202-2020-2120-2210,1,1e-4
0202-2020-2200,119,0.0119
0202-2020-2201,87,0.0087
0202-2020-2201-2210,4,4e-4
0202-2020-2202,4,4e-4
0202-2020-2210,101,0.0101
0202-2020-2211,1,1e-4
0202-2020-2220,8,8e-4
0202-2021,83,0.0083
0202-2021-2022,2,2e-4
0202-2021-2101,1,1e-4
0202-2021-2102,3,3e-4
0202-2021-2102-2111,1,1e-4
0202-2021-2201,3,3e-4
0202-2021-2211,1,1e-4
0202-2022,18,0.0018
0202-2022-2102,2,2e-4
0202-2100,5,5e-4
0202-2101,9,9e-4
0202-2101-2120,1,1e-4
0202-2101-2201,1,1e-4
0202-2102,10,0.001
0202-2110,6,6e-4
0202-2111,2,2e-4
0202-2111-2120-2201,1,1e-4
0202-2120,99,0.0099
0202-2120-2200,10,0.001
0202-2120-2201,5,5e-4
0202-2120-2201-2210,1,1e-4
0202-2120-2202,1,1e-4
0202-2120-2210,8,8e-4
0202-2121,3,3e-4
0202-2200,9,9e-4
0202-2201,10,0.001
0202-2201-2210,1,1e-4
0202-2201-2220,2,2e-4
0202-2210,13,0.0013
0202-2210-2220,1,1e-4
0202-2220,13,0.0013
0210-1020,1,1e-4
0210-2020,4,4e-4
0211,1,1e-4
0211-0212-2020,2,2e-4
0211-2020,9,9e-4
0212,20,0.002
0212-0220,3,3e-4
0212-0220-1112-2120,1,1e-4
0212-0220-2020,5,5e-4
0212-0220-2120,1,1e-4
0212-0220-2220,1,1e-4
0212-0221-1112-1121-2120,1,1e-4
0212-0221-1220-2020,2,2e-4
0212-0221-2020,10,0.001
0212-0221-2120,1,1e-4
0212-0222-1022-2020,1,1e-4
0212-0222-2020,3,3e-4
0212-1012-2020,1,1e-4
0212-1021-2020,1,1e-4
0212-1022,4,4e-4
0212-1022-2020,8,8e-4
0212-1120-1220-2020,1,1e-4
0212-1122-2120,1,1e-4
0212-1211,1,1e-4
0212-1211-2021,1,1e-4
0212-1212-1220-2012-2020,1,1e-4
0212-1220-2020,8,8e-4
0212-2012-2020,1,1e-4
0212-2020,82,0.0082
0212-2020-2110,1,1e-4
0212-2020-2112,1,1e-4
0212-2020-2210,1,1e-4
0212-2020-2220,1,1e-4
0212-2021,5,5e-4
0212-2022,6,6e-4
0212-2120,4,4e-4
0212-2120-2210,1,1e-4
0220,2,2e-4
0220-2020,19,0.0019
0220-2120,1,1e-4
0221-0222-2020,2,2e-4
0221-1220-2020,1,1e-4
0221-2020,14,0.0014
0221-2021,2,2e-4
0222,3,3e-4
0222-1022,1,1e-4
0222-1022-2020,2,2e-4
0222-1220,1,1e-4
0222-1220-2020,1,1e-4
0222-1221-2020-2121,1,1e-4
0222-1221-2021,1,1e-4
0222-2020,14,0.0014
0222-2021,1,1e-4
0222-2120,2,2e-4
1002-1021-2020,2,2e-4
1002-2001-2020,3,3e-4
1002-2020,5,5e-4
1012-1202-2020,1,1e-4
1012-2011,1,1e-4
1012-2012-2020,1,1e-4
1012-2020,6,6e-4
1021,2,2e-4
1021-1022-2020,1,1e-4
1021-1202-2020,1,1e-4
1021-2020,4,4e-4
1022,1,1e-4
1022-1102-1202-2021,1,1e-4
1022-1202-2020,3,3e-4
1022-2020,5,5e-4
1102-1122-2120,1,1e-4
1102-1202-2020,1,1e-4
1102-1202-2020-2102,1,1e-4
1102-2020,6,6e-4
1102-2020-2100,2,2e-4
1102-2020-2101,1,1e-4
1102-2020-2110,1,1e-4
1112-1202-2020,2,2e-4
1120,1,1e-4
1120-1210-2020,1,1e-4
1120-1211-2020,1,1e-4
1120-2020,5,5e-4
1121-1202-2021,1,1e-4
1121-1212-2120,1,1e-4
1200-1202-2020,1,1e-4
1200-2020,4,4e-4
1200-2020-2100,1,1e-4
1201,2,2e-4
1201-1202-2020-2101,1,1e-4
1201-2020,7,7e-4
1201-2120,1,1e-4
1202,13,0.0013
1202-1210-2120,1,1e-4
1202-1211-2020,1,1e-4
1202-1211-2020-2210,2,2e-4
1202-1220-2012-2020,1,1e-4
1202-1220-2020,1,1e-4
1202-1221-2020,1,1e-4
1202-2002,2,2e-4
1202-2002-2020,8,8e-4
1202-2011-2020,1,1e-4
1202-2012,1,1e-4
1202-2012-2020,7,7e-4
1202-2012-2020-2102,2,2e-4
1202-2012-2020-2201,1,1e-4
1202-2020,82,0.0082
1202-2020-2022-2102,1,1e-4
1202-2020-2101,2,2e-4
1202-2020-2102,6,6e-4
1202-2020-2102-2210,1,1e-4
1202-2020-2200,5,5e-4
1202-2020-2200-2202,1,1e-4
1202-2020-2201,9,9e-4
1202-2020-2201-2210,1,1e-4
1202-2020-2202,3,3e-4
1202-2020-2210,5,5e-4
1202-2021,2,2e-4
1202-2021-2202,1,1e-4
1202-2022,2,2e-4
1202-2120,2,2e-4
1202-2200,1,1e-4
1202-2201,1,1e-4
1202-2201-2210,1,1e-4
1202-2210,2,2e-4
1210-2020,5,5e-4
1210-2020-2110,1,1e-4
1211-2020,1,1e-4
1220-2020,13,0.0013
2001,1,1e-4
2001-2020,4,4e-4
2002,4,4e-4
2002-2020,15,0.0015
2002-2020-2021,1,1e-4
2002-2021,2,2e-4
2010,1,1e-4
2011-2020,3,3e-4
2011-2020-2201,2,2e-4
2012-2020,12,0.0012
2012-2020-2102,1,1e-4
2012-2020-2112,1,1e-4
2012-2020-2202,2,2e-4
2012-2202,1,1e-4
2020,590,0.059
2020-2022,3,3e-4
2020-2100,5,5e-4
2020-2101,4,4e-4
2020-2102,11,0.0011
2020-2102-2202,1,1e-4
2020-2110,1,1e-4
2020-2120,2,2e-4
2020-2200,18,0.0018
2020-2201,14,0.0014
2020-2201-2202,1,1e-4
2020-2202,18,0.0018
2020-2202-2210,1,1e-4
2020-2210,5,5e-4
2020-2220,3,3e-4
2021,5,5e-4
2021-2022,1,1e-4
2021-2102,1,1e-4
2021-2202,1,1e-4
2022,1,1e-4
2022-2202,1,1e-4
2102,2,2e-4
2110,1,1e-4
2110-2120,1,1e-4
2120,9,9e-4
2120-2200,1,1e-4
2120-2202,2,2e-4
2120-2210,1,1e-4
2200,2,2e-4
2201,1,1e-4
2201-2210,1,1e-4
2202,2,2e-4
2210,2,2e-4
2211,1,1e-4
2220,1,1e-4
