1	3	20	-2.725726	5.323268	-4.199128	6.349737
1	3	24	-2.725726	1.646364	0.478013	1.424269
1	3	56	4.801720	-1.131574	5.594018	-4.509738
2	2	88	7.437260	-4.558243	4.305639	-3.318918
2	2	12	-2.865384	4.223387	-8.718984	5.162464
3	2	64	-4.545064	7.696511	-4.677580	6.032480
3	2	36	8.395011	-3.864324	7.244997	-6.341122
4	2	31	4.440297	-3.401683	7.220913	-4.076138
4	2	69	-7.429934	5.401408	-4.198223	6.700098
5	3	33	6.654815	-6.713890	5.196931	-7.200869
5	3	39	-2.262365	6.245545	-7.052475	4.988331
5	3	28	6.654811	-0.074408	-1.103653	-1.588856
6	3	30	6.245545	-6.363904	5.020083	-6.361546
6	3	42	-0.054114	-6.363904	3.234561	-0.555988
6	3	28	-6.694315	5.196931	-3.342667	5.953380
7	2	67	-4.859970	5.196931	-8.040916	6.147653
7	2	33	6.245545	-4.221735	4.988331	-3.289206
8	3	19	-5.152683	6.700098	-0.907733	6.410075
8	3	59	7.220913	-5.842099	7.419288	-2.393017
8	3	22	0.974513	-5.842056	4.549958	2.619784
9	1	100	-7.831913	6.485059	-5.042230	7.166041
10	2	61	-1.262412	6.463436	-3.583006	7.244997
10	2	39	7.185485	-5.462010	5.211190	-1.672183
11	3	80	-1.144427	6.741589	-5.022099	7.331171
11	3	6	2.365635	2.039048	1.201436	-0.250521
11	3	14	7.984440	-3.655900	6.166137	-0.316892
12	2	53	7.548564	-4.262625	7.757745	-2.507179
12	2	47	-2.046514	0.962659	-4.250090	5.884761
13	1	100	-3.177541	6.290317	-3.340541	8.405772
14	2	69	-6.063393	6.290317	-1.560253	2.439889
14	2	31	5.576907	-5.717518	6.831687	-3.583333
15	2	68	-4.784691	6.723333	-1.945485	5.508236
15	2	32	2.640591	-3.827419	5.581960	-0.946606
16	3	18	5.778069	-3.624572	4.299264	-4.925187
16	3	58	-4.881587	7.848148	-1.760661	7.763784
16	3	24	-4.881587	2.598918	1.900431	1.167360
17	3	39	1.861811	-2.760720	-0.227099	2.390451
17	3	52	8.085345	-2.760720	6.369326	-3.702097
17	3	9	-4.328088	4.887343	-3.888191	7.848148
18	3	64	7.327183	-7.257593	6.259242	-6.278034
18	3	34	7.327183	-0.679213	0.655377	-1.969994
18	3	2	-1.801939	4.023321	-5.562510	4.220811
19	1	100	-5.358163	6.290317	-3.470957	8.405772
20	3	56	4.303530	-4.526274	9.142506	-4.924907
20	3	38	-3.351266	1.155864	5.724684	1.553859
20	3	6	-6.025697	6.224101	-0.936683	6.074833
21	3	21	6.675969	-3.429072	3.950825	-5.443797
