1	2	533	5.079940	1.289865
1	2	467	-1.227145	3.916046
2	2	878	-3.067985	4.480765
2	2	122	3.786961	2.032033
3	2	476	6.637776	-1.969702
3	2	524	-0.040175	4.403420
4	2	938	-3.982932	2.702801
4	2	62	2.335117	-3.614850
5	2	374	5.306339	2.578827
5	2	626	-5.314841	6.294522
6	2	883	7.025105	-0.449132
6	2	117	-2.725312	5.306339
7	2	459	-4.768324	5.299401
7	2	541	6.481945	-1.280227
8	2	516	-2.977441	6.800532
8	2	484	6.540387	2.293102
9	2	850	7.230531	3.585553
9	2	150	-2.949444	5.338726
10	2	747	4.498353	1.526311
10	2	253	0.048298	1.526311
11	2	621	-4.501428	6.468861
11	2	379	5.598802	0.111116
12	2	314	0.103405	6.529820
12	2	686	6.262689	-0.111066
13	2	592	6.230786	-1.016452
13	2	408	-1.197065	4.777150
14	2	747	5.229933	0.528002
14	2	253	-1.224957	6.413055
15	1	1000	7.021667	-1.181658
16	2	830	6.294168	0.793344
16	2	170	0.526365	7.055689
17	2	867	-4.218371	7.475324
17	2	133	3.404502	0.881887
18	1	1000	7.108852	-2.551200
19	2	965	6.144760	0.750146
19	2	35	-3.172943	4.627153
20	2	787	-7.518966	6.539423
20	2	213	5.074072	1.160838
21	1	1000	7.462618	-1.466382
22	3	431	-4.775385	6.481945
22	3	444	7.364226	-0.002489
22	3	125	1.710020	-0.002487
23	1	1000	-7.667738	7.174946
24	1	1000	-3.679316	7.615087
25	2	566	-4.767461	6.573479
25	2	434	6.991740	3.647728
26	1	1000	7.739846	-3.138187
27	1	1000	6.752640	-0.410323
28	2	627	0.657087	5.004964
28	2	373	-3.839364	7.565063
29	2	822	-3.531508	6.385591
29	2	178	4.661575	2.580589
30	2	851	-6.931827	6.018593
30	2	149	4.400927	0.041002
31	2	941	-6.544136	7.317110
31	2	59	3.551060	2.181957
32	2	898	-8.263336	6.371059
32	2	102	3.301262	-0.168679
33	2	330	6.102417	-0.294697
33	2	670	-5.203592	5.839972
34	3	302	0.762493	-3.602785
34	3	600	6.546088	-3.602790
34	3	98	-2.620279	2.813258
35	2	825	-1.608155	6.024914
35	2	175	4.920763	2.823114
36	2	650	7.021808	0.953146
36	2	350	0.052215	6.691501
37	1	1000	8.260606	-2.931469
38	1	1000	-9.467778	8.134256
39	2	747	-3.815094	6.216555
39	2	253	6.326478	-0.416447
40	2	844	-5.872090	7.606720
40	2	156	5.622153	1.266006
41	2	670	-5.951219	5.349999
41	2	330	5.968415	-0.742622
42	2	604	-4.803363	4.727342
42	2	396	6.669894	-1.032993
43	2	321	5.874698	-0.995205
43	2	679	-6.085645	5.470682
44	2	288	-2.881745	6.730061
44	2	712	7.079705	0.541506
45	1	1000	-7.716153	7.333785
46	2	690	7.735409	-2.128058
46	2	310	-2.608849	4.465538
47	1	1000	6.259077	-3.150296
48	2	990	-8.512613	8.061680
48	2	10	3.682149	3.736945
49	2	702	6.325538	-0.559322
49	2	298	-3.915272	5.967817
50	2	251	4.526639	-1.173528
50	2	749	-4.742433	4.187855
51	2	604	-4.484952	7.213723
51	2	396	6.929945	1.698194
52	2	271	-4.149339	5.157892
52	2	729	6.091380	-0.760034
53	2	118	-2.554631	6.462876
53	2	882	7.310115	2.815557
54	2	619	-4.557641	6.906205
54	2	381	7.003334	1.250798
55	2	404	-3.269469	7.031445
55	2	596	2.751200	6.816121
56	1	1000	-3.762006	7.662500
57	2	494	6.450616	-0.555323
57	2	506	-6.046568	5.577899
58	3	243	-3.350833	7.376161
58	3	640	8.625666	1.644695
58	3	117	1.981912	7.230960
59	1	1000	-8.302792	7.933780
60	1	1000	7.339590	1.661912
61	2	992	7.517023	0.863125
61	2	8	-0.376404	5.157657
62	1	1000	6.727176	0.742267
63	1	1000	-5.827830	7.997537
64	2	666	7.998323	0.664152
64	2	334	-4.023710	6.560118
65	1	1000	7.052275	0.218109
66	3	273	0.030096	1.454550
66	3	475	-5.753321	6.747579
66	3	252	5.858287	1.454549
67	2	523	-3.985306	5.755276
67	2	477	6.541263	0.407567
68	2	915	-6.974162	7.463435
68	2	85	3.450389	0.927679
69	2	621	5.440149	0.566456
69	2	379	-3.914744	7.086490
70	1	1000	-4.386311	8.012236
71	2	323	-2.941799	5.285291
71	2	677	6.038235	-0.521261
72	2	992	-9.570350	8.036022
72	2	8	2.641571	1.412427
73	2	984	-6.414871	8.134256
73	2	16	5.037735	3.830808
74	3	371	-1.939107	8.105910
74	3	549	5.593772	4.099859
74	3	80	1.123373	4.099859
75	3	252	0.700887	-0.357854
75	3	470	7.275949	-0.357858
75	3	278	-4.039432	6.127789
76	2	630	-6.421744	3.399590
76	2	370	4.623349	-2.688313
77	2	701	-4.851689	7.934309
77	2	299	6.713641	2.201901
78	2	905	-7.468476	7.446756
78	2	95	3.694853	1.016124
79	2	657	6.125328	-0.806509
79	2	343	-0.066593	5.655730
80	1	1000	5.361704	0.797869
81	2	316	3.169061	-1.297778
81	2	684	-8.472436	4.908680
82	1	1000	6.842711	-0.821348
83	2	955	6.800119	-0.127366
83	2	45	-1.885511	6.053230
84	2	872	-8.262878	8.840376
84	2	128	4.932641	3.149398
85	2	901	-5.808451	6.337665
85	2	99	3.556271	0.233185
86	3	490	-0.968625	0.460466
86	3	354	-3.763438	6.823910
86	3	156	3.929569	0.460466
87	2	535	8.128087	0.396832
87	2	465	-4.312469	6.104025
88	2	624	-4.485543	7.737438
88	2	376	6.796154	1.117821
89	3	618	6.693506	-1.509817
89	3	377	-5.611869	3.694312
89	3	5	0.661822	3.617828
90	2	425	6.859493	-0.519698
90	2	575	-4.084607	5.932787
91	2	485	6.844233	1.652533
91	2	515	-4.549455	6.169218
92	2	609	-2.959450	5.838512
92	2	391	6.547686	0.840210
93	2	408	-3.608083	7.353680
93	2	592	1.722959	7.353564
94	2	476	6.194081	-4.816276
94	2	524	0.733912	1.785159
95	2	780	8.133096	0.243951
95	2	220	-2.438256	4.748138
96	2	250	4.589706	-3.152939
96	2	750	-3.998037	3.243678
97	3	467	6.571774	2.218744
97	3	154	0.777456	7.217258
97	3	379	-4.900152	7.221108
98	2	887	-5.761994	8.836458
98	2	113	6.571416	2.801976
99	2	721	-6.441503	7.422282
99	2	279	5.356970	3.650282
100	2	981	8.657607	1.812904
100	2	19	-3.451919	8.424155
101	1	1000	-5.082818	7.710141
102	1	1000	0.038547	7.215858
103	2	583	2.407013	1.137441
103	2	417	-3.675204	7.571583
104	2	715	-7.563644	6.975175
104	2	285	5.093417	0.332845
105	3	398	6.140913	-0.502847
105	3	536	0.924501	-0.502846
105	3	66	-5.661354	5.195202
106	2	434	6.400456	-0.275838
106	2	566	-3.538825	5.360823
107	2	425	-2.633663	6.761522
107	2	575	3.829405	4.844881
108	1	1000	8.269236	-2.528510
109	3	575	-5.205894	7.986758
109	3	326	7.386645	1.535759
