82.010,2.338	0.012,85.868
0.106,91.296
77.637,0.560	0.018,28.826
1.321,1.066	79.138,1.066	0.024,105.361
1.110,0.325	33.838,0.325	0.031,22.519
68.006,1.167	0.050,65.688
48.853,10.647	0.018,98.641
0.707,2.903	18.073,2.903	0.007,75.558
1.693,2.077	49.216,2.077	0.021,88.628
29.213,0.160	0.168,9.276	0.986,9.276
33.281,1.745	0.013,97.308
98.108,0.595	0.022,57.735
107.568,4.445	0.145,146.263
89.896,2.141	0.086,131.402
8.954,1.715	0.001,161.977
36.551,2.684	0.007,120.403
0.011,142.928
22.925,1.101	0.005,90.224
0.003,35.263
0.008,184.863
108.227,0.995	0.091,64.922
5.089,4.970	0.004,145.201
52.370,2.064	0.062,200.085
1.637,0.590	100.499,0.590	0.064,49.354
97.633,0.261	0.039,24.203	1.996,24.203
17.193,1.569	0.008,85.027
0.002,42.055
0.130,125.992
0.015,110.154
0.028,161.977
52.233,1.309	0.010,99.233
63.950,0.743	0.094,24.946
77.831,0.176
122.452,1.482	0.181,96.364
2.231,3.530	206.935,3.530	0.038,200.280
155.392,0.649	0.027,53.724	2.385,53.724
99.944,0.550	0.113,42.327
80.626,5.569	0.375,232.243
88.638,1.523	0.021,91.637
52.249,1.406	0.028,82.151
39.131,3.791	0.018,272.155	1.466,272.155
0.018,171.536	1.114,171.536
2.304,5.400	142.022,5.400	0.057,161.518
0.039,313.769	3.502,313.769
230.448,1.690	0.037,130.496	2.445,130.496
55.347,3.700	0.027,106.124
1.270,13.846	43.200,0.273
118.143,5.781	0.126,85.100
100.463,3.388	0.150,132.657
76.008,1.927	0.070,91.668	1.251,91.668
52.579,0.477	0.208,32.390
1.182,9.929	94.286,0.217
1.839,0.243	171.449,0.243	0.058,9.350
327.317,0.356
165.903,4.135	0.670,298.675
89.118,1.993	0.073,119.244
86.420,0.446	0.023,7.376	2.109,7.376
95.981,0.706	0.036,40.804
219.285,0.531	0.156,30.808
355.367,1.358	0.155,123.925
0.732,1.628	37.999,1.628	0.098,80.698
26.527,0.727	0.084,58.230
0.008,184.050
0.006,365.458
0.265,414.598	13.260,23.816
177.249,1.388	0.093,24.592	3.495,24.592
14.818,0.610	0.005,17.338
220.551,2.070	0.101,150.422
38.000,1.630	0.009,99.991
137.128,1.246	0.052,91.429
0.002,59.121
57.972,5.276	0.016,108.874
0.001,68.689
111.703,2.100	0.017,51.792	1.252,51.792
110.516,1.588	0.029,122.703
158.284,6.650	0.028,128.115
6.694,1.880	0.001,162.181
64.576,0.416	0.050,40.199	1.982,40.199
108.327,0.390	0.140,16.148
0.018,176.399
229.768,0.555	0.040,50.315	2.833,50.315
57.832,2.709	0.008,60.467	0.725,60.467
6.848,1.424	0.041,97.799
110.655,3.172	0.135,233.671	1.345,233.671
50.592,0.210
89.409,0.759	0.027,73.358
111.621,1.025	0.032,93.599
234.332,1.651	0.055,121.000
71.514,0.206
172.759,0.982	0.258,95.846
59.368,3.966	0.063,253.944	1.707,253.944
4.425,3.883	0.002,65.058
28.520,5.247	0.100,500.876
386.288,2.158	1.014,149.327
274.493,3.574	0.370,76.041
334.109,1.127	0.722,62.899
288.110,0.833	0.040,56.315	3.372,56.315
0.248,107.486
130.146,1.665	0.036,40.308
36.820,5.165	0.072,145.461
99.568,1.711	0.051,82.123
62.287,0.811	0.010,49.200
94.589,1.401	0.019,120.952
14.122,0.198	0.072,14.607
85.750,0.029	0.027,2.768
143.416,13.217	0.502,62.402
0.030,210.051
173.565,2.977	0.305,66.266
122.754,1.171	0.156,74.860	1.564,74.860
39.344,1.030	0.009,61.911
114.163,0.472	0.079,23.125
0.049,43.856
47.707,2.532	0.009,210.950
33.324,2.448	0.015,126.319	1.051,126.319
37.810,1.475	0.009,88.885
242.309,1.980	0.089,90.679
47.098,6.804	0.039,289.809	2.044,289.809
0.036,285.690	2.828,7.429
354.772,11.736	0.259,67.564
334.515,6.444
270.105,0.109
134.678,9.212	0.016,356.398
180.023,1.474	0.059,53.468
239.772,0.743	0.154,69.826
2.437,2.689	0.001,191.614
245.051,1.593	0.066,93.209	2.535,93.209
0.858,81.001
9.062,0.616	0.002,28.566
59.567,4.376	0.032,79.802
137.439,16.103	0.043,630.071	1.990,630.071
0.140,469.712
1.123,1.865	76.632,1.865	0.015,115.067
121.154,0.596	0.102,58.657
115.718,1.348	0.099,111.461
107.126,0.074
91.099,3.841	0.020,253.292
0.088,124.442	4.589,2.388
38.673,1.375	0.006,75.834
107.095,2.104	0.094,152.109
209.312,3.675	0.102,94.536
115.537,5.282	0.410,277.086
0.080,620.173	4.397,47.702
21.162,1.178	0.011,94.890
1.298,1.027	113.360,1.027	0.017,36.805
2.175,0.634	50.367,0.634	0.061,31.212
28.557,4.863	0.013,469.332
15.504,1.582	0.008,86.252
145.326,0.314
282.750,1.951	0.064,116.411
211.098,0.911	0.046,78.792	3.378,78.792
108.926,0.609	0.014,47.149
114.171,1.317	0.026,100.141
0.020,705.231
21.757,0.709	0.007,68.093	0.295,68.093
1.374,7.877	129.156,7.877	0.014,183.087
19.451,1.017	0.005,94.977
45.940,3.358	0.009,61.617
387.992,0.162	0.651,13.565
0.412,65.525	28.195,6.440
23.695,17.929	0.004,180.076
130.456,0.715	1.218,30.099	1.491,30.099
79.085,3.844	0.013,370.505
0.031,67.909
59.592,1.183	0.027,101.632
55.216,1.777	0.011,158.109
0.080,513.444
146.864,2.457
114.903,0.431	0.016,28.233
111.548,7.721	0.224,113.039
663.532,0.264	1.330,23.287
8.102,1.033	0.003,96.289
88.027,0.464	0.021,32.708
1.868,0.843	137.883,0.843	0.066,36.381
0.003,52.551
50.495,0.483	0.034,30.095
0.009,240.728
156.127,0.763	0.242,71.877
68.856,0.818	0.010,56.310
0.003,107.581
285.196,2.008	0.379,147.531
127.034,1.795	0.610,99.301
116.804,2.274	0.036,83.793
254.795,17.984	0.072,212.043	3.385,212.043
1.653,4.388	150.715,4.388	0.018,148.944
117.005,3.424
0.168,709.331	4.822,709.331
159.916,3.846	0.045,151.888
0.124,76.888
2.777,0.902	41.950,0.902	0.069,83.551
338.481,3.708	0.164,104.969	4.569,104.969
391.999,1.042	0.079,99.726
474.272,6.875	0.115,266.816
141.786,6.645	0.094,553.508
95.304,0.908	0.103,52.248	2.499,52.248
267.218,2.689	1.093,179.533
68.543,0.258	0.016,14.582	1.607,14.582
0.004,40.569
1.888,0.533	0.001,38.602
60.646,0.460	0.016,36.265	0.995,36.265
74.886,2.304	0.049,98.826
144.169,8.225	2.704,190.574
79.194,1.677	0.019,131.233
122.350,13.913	0.077,237.792
377.188,5.584	0.099,298.545
65.022,10.357	0.142,148.144
16.779,0.849	0.009,83.231
131.680,1.236
109.797,7.360	0.017,83.384
0.038,85.404
0.217,1.035	20.201,1.035
48.194,1.021	0.015,58.328
111.909,1.721	0.477,98.515
201.206,1.861	0.056,45.124
102.272,5.723	0.292,127.141
168.762,3.383	1.850,190.319	4.094,190.319
0.138,9.877	11.425,0.129
82.288,0.956	0.267,71.617
343.506,9.846	1.204,118.727
0.039,295.962
62.889,1.288	0.036,120.199
115.380,2.729	0.156,38.547
