parIndex,Phase,DSGRNPhase,nStateRac,nStateDSGRN,Compare
1,1010,0302-1010-1012,1,3,1
2,1010,1010,1,1,1
3,0303-1010,0303-1003-1010,2,3,1
4,0303-1013,0300-0303-1010-1013,2,4,1
5,0302-1010,0303-1010,2,2,0.5
6,0303-1013,0303-1010-1013,2,3,1
7,0300-1010,1010,2,1,0.5
8,0300-0303-1010,0300-0303-1003-1010,3,4,1
9,0313,0303-1003-1010,1,3,0
10,0300-1010,0300-0303-1010,2,3,1
11,0300-1010,0300-1010,2,2,1
12,0010-0013-0303,0010-0013-0303,3,3,1
13,0303,-1,1,2,0
14,1010,0300-1010,1,2,1
15,0303-1010-1013,0303-1010-1013,3,3,1
16,0303-1003,0300-0303-1003-1010,2,4,1
17,0010-0303,0010-0303,2,2,1
18,0303-1010,0303-1003-1010-1103,2,4,1
19,0303-1010-1013,0203-0303-1003-1010,3,4,0.6666666666666666
20,0301-0303-1011,0301-0303-1001-1003,3,4,0.6666666666666666
21,1010,0300-1010,1,2,1
22,0312-1010,0303-1010,2,2,0.5
23,1013,1003-1011,1,2,0
24,1010,0300-1010,1,2,1
25,0303-1010,0300-0303-1010-1013,2,4,1
26,1010,1010,1,1,1
27,1010,1010,1,1,1
28,0300-0303-1010,0300-0303-1003-1010,3,4,1
29,1010,1010,1,1,1
30,0300-1000,0300-0303-1000-1003,2,4,1
31,1010,1010,1,1,1
32,0303,0303-1003-1010,1,3,1
33,0300-0302-1010,0113-0200-0300-0303-1010,3,5,0.6666666666666666
34,1010,1010,1,1,1
35,0013-0113-0303,0010-0013-0113-0303,3,4,1
36,0010-0303,0010-0013-0303,2,3,1
37,1010,0300-1010,1,2,1
38,0303,0303,1,1,1
39,0300-1010,0300-0301-1010-1011,2,4,1
40,1010,1010,1,1,1
41,1010,1010,1,1,1
42,0300-1010,0300-1010,2,2,1
43,0303-1013,0300-0303-1010-1013,2,4,1
44,0303,0010-0013-0300-0303,1,4,1
45,0303,0010-0300-0303,1,3,1
46,0303-1013,0300-0303-1003-1010,2,4,0.5
47,0302-1010-1012,0300-0303-1003-1010,3,4,0.3333333333333333
48,0210-0303-1010,0303-1003-1010,3,3,0.6666666666666666
49,0303-1003,0303-1003-1010,2,3,1
50,0303,0011-0013-0303-0311,1,4,1
51,0303-1003,0303-1003-1010,2,3,1
52,0303-1013,0303-1003-1010,2,3,0.5
53,0303-1013,0303-1003-1010,2,3,0.5
54,0302-1010-1012,1002-1010,3,2,0.3333333333333333
55,0303-1003,0303-1003,2,2,1
56,1010-1303,1010-1013-1103-1303,2,4,1
57,0303-1010-1013,0303-1003-1010,3,3,0.6666666666666666
58,1010,0300-1010,1,2,1
59,0303-1010-1013,0300-0303-1003-1010,3,4,0.6666666666666666
60,0303,0303-1013-1103,1,3,1
61,0303,0300-0303-1003-1010,1,4,1
62,0303-1010,0300-0303-1003-1010,2,4,1
63,1010,1010,1,1,1
64,0303-1003,0303-1003,2,2,1
65,0303,0303-1003-1010,1,3,1
66,1010,0303-1010,1,2,1
67,1010,1010,1,1,1
68,1010-1302,1002-1010,2,2,0.5
69,0300-1000,0300-1000,2,2,1
70,1010,0300-1010,1,2,1
71,1303,1001-1003-1303,1,3,1
72,0303,-1,1,2,0
73,0303-1010-1013,0303-1003-1010,3,3,0.6666666666666666
74,0303-1013,0303-1003-1010,2,3,0.5
75,0300-1010,0300-1010,2,2,1
76,1011,1010-1011,1,2,1
77,0303-1013,0303-1003-1010,2,3,0.5
78,0302,0300-0302-1002-1010,1,4,1
79,0010,0010-0300,1,2,1
80,0303-1013,0303-1003-1010,2,3,0.5
81,0302-1012,0302-1012,2,2,1
82,0303-1010-1013,0303-1003-1010,3,3,0.6666666666666666
83,0303,0303-1003,1,2,1
84,1010,1003-1010-1303,1,3,1
85,0300-0303-1010,0300-0303-1003-1010,3,4,1
86,1010,0300-1010,1,2,1
87,0300-1010,0300-0303-1003-1010,2,4,1
88,0010,0010,1,1,1
89,0010-0013-0303,0010-0103-0300-0303,3,4,0.6666666666666666
90,1010,0300-1010,1,2,1
91,0303,0300-0303-1003-1010,1,4,1
92,0303-1010-1013,0303-1003-1010-1103,3,4,0.6666666666666666
93,0303-1003,0303-1003-1010,2,3,1
94,1010,1010-1011,1,2,1
95,0303-1003,0303-1003-1010,2,3,1
96,1010,1010-1011,1,2,1
97,0303,0101-0301-0303-1001,1,4,1
98,1010,1010,1,1,1
99,1010,1010,1,1,1
100,0303,0010-0013-0300-0303,1,4,1
101,0303-1003-1010-1303,0300-0303-1003-1010,4,4,0.75
102,1010,0300-0303-1003-1010,1,4,1
103,0112-0302,0112-0300-0302-1010-1012,2,5,1
104,0300-1010,0300-0301-1010-1011,2,4,1
105,0303,0303-1003-1010-1203,1,4,1
106,0303-1010,0300-0303-1010,2,3,1
107,0303-1003,0300-0303-1003-1010,2,4,1
108,1013,0203-1003-1011-1103,1,4,0
109,1010,0303-1003-1010,1,3,1
110,0303,0303-1003,1,2,1
111,0303,0303-1103,1,2,1
112,0302-1010-1012,0303-1010-1013,3,3,0.3333333333333333
113,0303-1003,0303-1003,2,2,1
114,1010,0300-1010,1,2,1
115,1303,1013-1303,1,2,1
116,1010,1010,1,1,1
117,0302-1010-1012,0300-0303-1003-1010,3,4,0.3333333333333333
118,1010,1010,1,1,1
119,0010-0300-0303,0010-0300-0303,3,3,1
120,1011,1011,1,1,1
121,0301-1011,0301-0303-1011-1013,2,4,1
122,1010,0213-0303-1010-1013,1,4,1
123,1010,1010,1,1,1
124,1010,1010,1,1,1
125,0303-1010,0303-1003-1010,2,3,1
126,1013,1013,1,1,1
127,0303-1003,0103-0303-1003-1010,2,4,1
128,0303-1013,0301-0303-1011-1013-1203,2,5,1
129,0303,0303-1000-1003,1,3,1
130,0303-1003,0303-1003-1010,2,3,1
131,0010-0013-0303,0010-0013-0303,3,3,1
132,1010,0303-1003-1010,1,3,1
133,1010,1010,1,1,1
134,1000,0103-0303-1000-1003,1,4,1
135,0303,0013-0303,1,2,1
136,0303-1013,0203-0303-1003,2,3,0.5
137,0010-0303,0010-0303,2,2,1
138,0300-1010,0300-1010,2,2,1
139,0303-1010-1013,0300-0303-1003-1010,3,4,0.6666666666666666
140,0303-1010-1013-1103,0303-1010-1103,4,3,0.75
141,0313-1010-1013,0203-0303-1010-1013,3,4,0.6666666666666666
142,0303,0300-0303-1010,1,3,1
143,1010,0203-0300-0303-1003-1010,1,5,1
144,0303-1010-1013,0303-1003-1010,3,3,0.6666666666666666
145,1010,0303-1003-1010,1,3,1
146,1010,1010,1,1,1
147,0300-1010,0300-1010,2,2,1
148,1010,1010,1,1,1
149,0303,0300-0303-1010-1103,1,4,1
150,1010,0303-1010-1013,1,3,1
151,0300,0300-0302-1002-1010-1110,1,5,1
152,0300-0303-1010,0300-0303-1003-1010,3,4,1
153,0303,0303,1,1,1
154,1010,0300-0303-1003-1010,1,4,1
155,0300-1010,0300-1010,2,2,1
156,0303,0300-0303-1010-1103,1,4,1
157,1010,1010,1,1,1
158,1010,1010,1,1,1
159,0303-1010-1013,0300-0303-1003-1010,3,4,0.6666666666666666
160,0010-0303,0010-0303,2,2,1
161,0303,0010-0300-0303,1,3,1
162,1010,0210-0313-1010-1013,1,4,1
163,0010-0303,0010-0303,2,2,1
164,0010-0303,0010-0303,2,2,1
165,0010-0300,0010-0300-0303,2,3,1
166,0300-1010,0300-0303-1003-1010,2,4,1
167,0303-1003-1010,0300-0303-1003-1010,3,4,1
168,0303,0300-0303-1000-1100,1,4,1
169,0300-0302-1010-1012,0300-0303-1010,4,3,0.5
170,1010,-1,1,2,0
171,0303-1010-1013,0300-0303-1010-1013,3,4,1
172,1010,0303-1010-1013,1,3,1
173,0013-0303,0011-0013-0301-0303,2,4,1
174,0303,0303-1010-1013,1,3,1
175,1010,0303-1003-1010,1,3,1
176,1013,1010-1013,1,2,1
177,0303-1003,0302-0303-1002-1003,2,4,1
178,0303-1010-1013,0303-1010-1013,3,3,1
179,1010,1002-1010,1,2,1
180,0303-1010-1013,0303-1010-1013,3,3,1
181,0303-1003-1010,0300-0303-1003-1010,3,4,1
182,0303-1010-1013,0300-0303-1010-1013,3,4,1
183,1010,0300-1010,1,2,1
184,1010,0300-1010,1,2,1
185,1010,0300-1010,1,2,1
186,0301-1011,1010-1011,2,2,0.5
187,1010,0303-1010-1013,1,3,1
188,1010,1010-1013,1,2,1
