parIndex,Phase,DSGRNPhase,nStateRac,nStateDSGRN,Compare
1,0303-1010-1103,0303-1010,3,2,0.6666666666666666
2,0303-1010-1013,0303-1010-1013,3,3,1
3,0300-0302-1002-1010,0300-0302-1002-1010,4,4,1
4,0303-1010-1013,0300-0303-1010-1013,3,4,1
5,0113-0303-1010-1013,0113-0303-1010-1013,4,4,1
6,0300-1010,0300-1010,2,2,1
7,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
8,0301-0303-1001,0301-0303-1001,3,3,1
9,0303,0303,1,1,1
10,1010-1013-1303,1010-1013-1303,3,3,1
11,1013-1303,1013-1303,2,2,1
12,0300-0303-1010,0300-0303-1010,3,3,1
13,1010,1010,1,1,1
14,1010-1012,1010-1012,2,2,1
15,0303-1010-1013,0303-1010-1013-1113,3,4,1
16,0110-0300-0303-1010,0110-0300-0303-1010,4,4,1
17,0303-1010-1013,0113-0303-1010-1013,3,4,1
18,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
19,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
20,0303-1013,0303-1013,2,2,1
21,0300-0303-1010,0300-0303-1010,3,3,1
22,0300-1010,0300-0303-1010-1103,2,4,1
23,0300-0303-1010,0300-0303-1003-1010,3,4,1
24,0302-1010-1012,0302-1010-1012,3,3,1
25,1013-1303,1013-1303,2,2,1
26,0313,-1,1,2,0
27,0303-1010-1013,0303-1010-1013,3,3,1
28,0300-0303-1010-1013-1103,0300-0303-1010-1013-1103,5,5,1
29,1010-1113,1010-1303,2,2,0.5
30,0303-1010-1013,0303-1010-1013,3,3,1
31,0313-1010-1013,0313-1010-1013,3,3,1
32,0300-1010,0300-1010,2,2,1
33,0300-0303-1010-1103,0300-0303-1010-1103,4,4,1
34,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
35,0300-0303-1010,0300-0303-1010,3,3,1
36,0301-0303-1011-1013,0301-0303-1011-1013,4,4,1
37,0301-0303-1003-1011,0301-0303-1003-1011,4,4,1
38,1010,1010,1,1,1
39,0300-0303-1010,0300-0303-1010,3,3,1
40,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
41,0010-0303,0010-0303,2,2,1
42,0303-1013-1103,0300-0303-1010-1013-1103,3,5,1
43,0210-0300-0303-1010,0210-0300-0303-1010,4,4,1
44,0300-1010,0300-0302-1002-1010,2,4,1
45,0010-0300-0303,0010-0300-0303,3,3,1
46,0010-0300-0303,0010-0013-0300-0303,3,4,1
47,0303-0310-1010,0303-0310-1010,3,3,1
48,1003-1010-1303,1003-1010-1303,3,3,1
49,0010-0303-0310,0010-0303-0310,3,3,1
50,0300-1010,0300-1010,2,2,1
51,0300-0303-1010,0300-0303-1003-1010,3,4,1
52,0112-0302-1010-1012,0112-0300-0302-1010-1012,4,5,1
53,0303-0310-1010,0303-1010,3,2,0.6666666666666666
54,0303,0303,1,1,1
55,0200-0300-0303-1010,0200-0300-0303-1010-1103,4,5,1
56,0303-1013,0303-1013,2,2,1
57,1003-1010-1303,1003-1010-1303,3,3,1
58,0300-0303-1010,0300-0303-1010,3,3,1
59,0300-0303-1010,0300-0303-1010,3,3,1
60,0301-0303-1011-1013-1103,0301-0303-1011-1013-1103,5,5,1
61,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
62,0312-1012,0312-1012,2,2,1
63,0303-1013,0303-1013-1113,2,3,1
64,0303-1013,0303,2,1,0.5
65,0300-0303-1010,0300-0303-1003-1010,3,4,1
66,0300-0303-1010,0300-0303-1010,3,3,1
67,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
68,0300-1010,0300-1010,2,2,1
69,0210-1010,0210-1010,2,2,1
70,0303-1013-1103,0303-1013-1103,3,3,1
71,0110-0303,0110-0303,2,2,1
72,0300-0303-1010-1100,0300-0303-1010-1100,4,4,1
73,1003-1010-1303,1003-1010-1303,3,3,1
74,0300-0303-1010,0300-0303-1010,3,3,1
75,0303-1010-1013,0303-1010-1013,3,3,1
76,0303-1003,0303-1003,2,2,1
77,0303-0311-1011-1013,0303-0311-1011-1013,4,4,1
78,0303-1003-1010,0303-1003-1010,3,3,1
79,0303-1010-1013,0303-1010-1013,3,3,1
80,1010,1010,1,1,1
81,0311-1011,0311-1011,2,2,1
82,0303-1010,0303-1010-1110,2,3,1
83,1010,1010,1,1,1
84,1010,1010,1,1,1
85,0300-0302-1002-1010,0300-0302-1002-1010,4,4,1
86,0300-1010,0300-1010,2,2,1
87,1010-1013-1303,1010-1013-1303,3,3,1
88,0300-0303-1010,0303-1010,3,2,0.6666666666666666
89,1010-1013-1303,1010-1013-1303,3,3,1
90,0303-1003,0303-1003,2,2,1
91,0300-0303-1010,0300-0303-1010,3,3,1
92,0300-0303-1010-1103,0300-0303-1010-1103,4,4,1
93,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
94,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
95,0300-1010,0300-1010,2,2,1
96,0300-1010,0300-1010,2,2,1
97,1010-1012,1010-1012,2,2,1
98,1003-1010-1300-1303,1003-1010-1300-1303,4,4,1
99,0300-0303-1010-1103,0300-0303-1010,4,3,0.75
100,0113-0303-0310-1010-1013,0113-0303-0310-1010-1013,5,5,1
101,0303-1010-1013,0303-1010-1013,3,3,1
102,0303-1010-1013,0303-1010-1013,3,3,1
103,0303-1003-1010,0303-1003-1010,3,3,1
104,0303-1003,0303-1003,2,2,1
105,0300-1010,0300-1010,2,2,1
106,0300-0303-1010,0300-0303-1010,3,3,1
107,0303,0300-0303-1010-1110,1,4,1
108,1010,1010,1,1,1
109,0010-0011-0300-0301,0010-0011-0300-0301,4,4,1
110,0110-0303-0310-1010,0110-0303-0310-1010,4,4,1
111,0010-0300-0303,0010-0300-0303,3,3,1
