Phase,Count,Frequency
0000,12,0.0012
0000-0300,1,1e-4
0000-0300-0301,1,1e-4
0000-0300-0303,5,5e-4
0000-0302,1,1e-4
0000-0303,7,7e-4
0001-0201,1,1e-4
0001-0201-0303,1,1e-4
0003-0010-0303,3,3e-4
0003-0303,6,6e-4
0010,388,0.0388
0010-0011,3,3e-4
0010-0011-0201,1,1e-4
0010-0011-0211-0301,1,1e-4
0010-0011-0300-0301,4,4e-4
0010-0011-0301,6,6e-4
0010-0012,3,3e-4
0010-0012-0112-0302,1,1e-4
0010-0012-0300-0302,4,4e-4
0010-0012-0302,14,0.0014
0010-0012-0312,4,4e-4
0010-0013,6,6e-4
0010-0013-0113-0303,1,1e-4
0010-0013-0300-0303,11,0.0011
0010-0013-0303,79,0.0079
0010-0013-0303-0310,2,2e-4
0010-0013-0313,4,4e-4
0010-0100-0300-0303,1,1e-4
0010-0110,2,2e-4
0010-0110-0300,1,1e-4
0010-0110-0300-0303,2,2e-4
0010-0110-0302,1,1e-4
0010-0110-0303,1,1e-4
0010-0113-0303,3,3e-4
0010-0113-0310-0313,1,1e-4
0010-0210,3,3e-4
0010-0210-0300,1,1e-4
0010-0210-0300-0303,1,1e-4
0010-0210-0303,2,2e-4
0010-0213,1,1e-4
0010-0300,139,0.0139
0010-0300-0301,4,4e-4
0010-0300-0302,3,3e-4
0010-0300-0303,99,0.0099
0010-0301-0310,1,1e-4
0010-0302,11,0.0011
0010-0303,160,0.016
0010-0303-0310,5,5e-4
0010-0310,11,0.0011
0010-0310-0312,1,1e-4
0010-0312,2,2e-4
0010-0313,8,8e-4
0011,3,3e-4
0011-0012-0311-0312,1,1e-4
0011-0013-0301-0303,2,2e-4
0011-0013-0303,1,1e-4
0011-0013-0303-0311,2,2e-4
0011-0301,15,0.0015
0011-0301-0303,7,7e-4
0011-0303,2,2e-4
0011-0311,2,2e-4
0012-0212-0302,1,1e-4
0012-0302,9,9e-4
0012-0312,1,1e-4
0013,6,6e-4
0013-0213-0303,1,1e-4
0013-0213-0313,1,1e-4
0013-0303,47,0.0047
0013-0313,5,5e-4
0100-0300,2,2e-4
0100-0300-0303,2,2e-4
0110,3,3e-4
0110-0300,6,6e-4
0110-0300-0302,2,2e-4
0110-0300-0303,1,1e-4
0110-0300-1010,2,2e-4
0110-0313,1,1e-4
0110-1010,1,1e-4
0111-0301,1,1e-4
0111-0301-0303,2,2e-4
0111-0311,1,1e-4
0113-0303,5,5e-4
0113-0303-1010,1,1e-4
0113-0303-1013,1,1e-4
0113-0313-1010,1,1e-4
0200-0302,1,1e-4
0200-0303-1000,1,1e-4
0200-1010,1,1e-4
0203-0303-1013,1,1e-4
0210,3,3e-4
0210-0300,3,3e-4
0210-0300-0303-1010-1013,1,1e-4
0210-0300-1010,4,4e-4
0210-0303,4,4e-4
0210-0303-1010,1,1e-4
0210-0310-1010,1,1e-4
0210-0313-1010-1013,3,3e-4
0210-0313-1010-1110,1,1e-4
0210-1010,2,2e-4
0211-0301-0303-1011,1,1e-4
0211-0301-1010-1011,1,1e-4
0213-0303-1010-1013,2,2e-4
