parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,basinDiscret
1,2,021-210,021,021-210,2,0.95,-5.868616,6.482752,0.074453,0.95
1,2,021-210,210,021-210,2,0.05,4.884277,0.53495,-3.09398,0.05
2,2,002-200,200,002-200,2,0.84,5.718608,-3.34585,-1.111394,0.84
2,2,002-200,002,002-200,2,0.16,-0.814353,-3.427875,5.164234,0.16
3,3,022-102-220,102,022-102-220,3,0.05,1.144317,-4.675209,5.285656,0.05
3,3,022-102-220,220,022-102-220,3,0.68,2.882942,0.385344,-2.175274,0.68
3,3,022-102-220,022,022-102-220,3,0.27,-2.84719,1.624253,3.547791,0.27
4,2,020-210,020,020-210,2,0.88,-1.384203,5.073711,-0.395142,0.88
4,2,020-210,210,020-210,2,0.12,2.493724,-0.701905,-6.630538,0.12
5,1,202,202,202,1,1,2.274003,-9.192679,4.407921,1
6,2,020-220,220,020,2,0.15,3.655137,1.539287,-4.78408,0.15
6,2,020-220,020,020,2,0.85,-0.887605,6.587974,-1.359359,0.85
7,2,201-220,201,201-220,2,0.47,5.885412,-5.121717,-0.034097,0.47
7,2,201-220,220,201-220,2,0.53,4.012123,0.311381,-6.131403,0.53
8,1,102,102,102,1,1,0.455745,-5.077866,6.179795,1
9,2,021-201,201,021-201,2,0.99,2.575266,-1.11032,0.63806,0.99
9,2,021-201,021,021-201,2,0.01,-0.08087,4.883367,1.083539,0.01
10,2,002-200,002,002-200,2,0.02,-0.335344,-2.177298,1.854153,0.02
10,2,002-200,200,002-200,2,0.98,5.567973,-2.640026,-0.755413,0.98
11,1,002,002,002,1,1,0.542617,-0.483118,6.931052,1
12,2,201-220,201,201,2,0.32,7.139956,-2.623622,0.851234,0.32
12,2,201-220,220,201,2,0.68,1.788326,2.660328,-4.386402,0.68
13,1,210,210,210,1,1,6.854382,-0.023985,-8.396593,1
14,1,002,002,002,1,1,0.188475,-0.32915,7.046709,1
15,4,021-102-111-210,210,021-102-111-210,4,0.17,5.149569,-0.073335,-3.446396,0.17
15,4,021-102-111-210,111,021-102-111-210,4,0.24,0.132154,-0.073338,0.30718,0.24
15,4,021-102-111-210,021,021-102-111-210,4,0.11,-3.182008,4.847084,0.30718,0.11
15,4,021-102-111-210,102,021-102-111-210,4,0.48,0.132152,-4.098858,6.808593,0.48
16,2,201-220,220,201-220,2,0.31,3.270485,1.847226,-6.348797,0.31
16,2,201-220,201,201-220,2,0.69,5.182514,-4.026456,-0.556135,0.69
17,2,022-220,220,022-220,2,0.1,2.432315,1.618142,-1.693767,0.1
17,2,022-220,022,022-220,2,0.9,-3.650016,2.300509,2.050839,0.9
18,1,120,120,120,1,1,-0.108796,2.824265,-0.05171,1
19,2,012-201,201,012-201,2,0.21,5.157094,-3.809511,1.475342,0.21
19,2,012-201,012,012-201,2,0.79,-1.441011,0.829812,3.352916,0.79
20,1,002,002,002,1,1,-1.420336,-0.977429,7.783096,1
21,1,022,022,022,1,1,-7.88071,4.99597,2.969981,1
22,2,012-202,012,012-202,2,0.02,0.324299,0.36699,7.630719,0.02
22,2,012-202,202,012-202,2,0.98,2.173227,-4.912125,1.67098,0.98
23,1,202,202,202,1,1,2.085614,-9.866379,1.756475,1
24,1,202,202,202,1,1,1.922233,-2.129197,2.183069,1
25,1,200,200,200,1,1,6.694835,-4.222972,0.829017,1
26,1,220,220,220,1,1,2.447985,2.795315,-6.73535,1
27,3,012-120-202,012,012-120-202,3,0.38,-5.144005,-0.245645,7.449802,0.38
27,3,012-120-202,120,012-120-202,3,0.14,-0.413506,4.272345,-4.245437,0.14
27,3,012-120-202,202,012-120-202,3,0.48,1.461672,-5.741743,1.940743,0.48
28,2,012-020,012,012-020,2,0.15,-8.807054,0.913628,3.559739,0.15
28,2,012-020,020,012-020,2,0.85,-2.847928,7.323197,-0.559683,0.85
29,1,120,120,120,1,1,0.103066,3.466096,-5.787963,1
30,2,012-202,012,012-202,2,0.29,-5.359822,1.196268,4.821923,0.29
30,2,012-202,202,012-202,2,0.71,1.279439,-5.113606,3.859101,0.71
31,1,220,220,220,1,1,2.012038,0.852414,-0.814432,1
32,2,020-210,020,020-210,2,0.56,-2.182466,6.906419,-1.046566,0.56
32,2,020-210,210,020-210,2,0.44,4.620524,1.236886,-7.29261,0.44
33,2,012-202,202,012-202,2,0.58,1.965846,-7.508841,0.427634,0.58
33,2,012-202,012,012-202,2,0.42,-3.742861,-0.992561,6.654647,0.42
34,1,012,012,012,1,1,-3.18308,1.145513,6.991867,1
