Phase,Count,Frequency
0002-2020,1,1e-4
0012,1,1e-4
0012-0021-0202-2020,15,0.0015
0012-0022-0202-2020,3,3e-4
0012-0102-2020,1,1e-4
0012-0202,8,8e-4
0012-0202-1020,1,1e-4
0012-0202-2011-2020,9,9e-4
0012-0202-2012-2020,1,1e-4
0012-0202-2020,61,0.0061
0012-2020,1,1e-4
0021-0022-0202-2020,1,1e-4
0021-0102-2020,2,2e-4
0021-0202,3,3e-4
0021-0202-0211-2020,6,6e-4
0021-0202-2020,63,0.0063
0021-2020,7,7e-4
0022-0112-2020,1,1e-4
0022-0202,23,0.0023
0022-0202-2020,143,0.0143
0022-0202-2020-2021,2,2e-4
0022-0202-2020-2101,1,1e-4
0022-0202-2021,10,0.001
0022-0202-2021-2101,1,1e-4
0022-0212,1,1e-4
0022-0212-2020,8,8e-4
0022-0212-2020-2210,1,1e-4
0022-0212-2021,1,1e-4
0022-2020,17,0.0017
0022-2021,2,2e-4
0102-1002-2020,2,2e-4
0102-1020,1,1e-4
0102-2001-2020,1,1e-4
0102-2020,2,2e-4
0111-2020,1,1e-4
0112-0120-0202,1,1e-4
0112-0120-0202-1020,1,1e-4
0112-0120-0202-2011-2020,1,1e-4
0112-0120-0202-2020,11,0.0011
0112-0121-0202-1012-1021-2020,1,1e-4
0112-0121-0202-2020,7,7e-4
0112-0121-0202-2120,1,1e-4
0112-0202,2,2e-4
0112-0202-1012,1,1e-4
0112-0202-1012-1021-2020,1,1e-4
0112-0202-1012-2020,9,9e-4
0112-0202-1120-2012-2020,2,2e-4
0112-0202-1120-2020,8,8e-4
0112-0202-1120-2120,1,1e-4
0112-0202-2011-2020,8,8e-4
0112-0202-2011-2020-2111-2120-2201,1,1e-4
0112-0202-2011-2020-2201,2,2e-4
0112-0202-2012,1,1e-4
0112-0202-2012-2020,11,0.0011
0112-0202-2012-2021,2,2e-4
0112-0202-2020,28,0.0028
0112-0202-2020-2201,1,1e-4
0112-0202-2111-2120-2201,1,1e-4
0112-1021-2020,1,1e-4
0112-2011-2020,1,1e-4
0112-2020,9,9e-4
0120,1,1e-4
0120-0122-0202,1,1e-4
0120-0202,3,3e-4
0120-0202-0210-2020,12,0.0012
0120-0202-0220-2020,1,1e-4
0120-0202-1020,2,2e-4
0120-0202-2020,54,0.0054
0120-0212-2020,1,1e-4
0120-2020,6,6e-4
0121-0122-0202-2020,2,2e-4
0121-0202,6,6e-4
0121-0202-0211,1,1e-4
0121-0202-0211-1120-1210-2020,4,4e-4
0121-0202-0211-2020,6,6e-4
0121-0202-0211-2020-2210,2,2e-4
0121-0202-0221-2020,1,1e-4
0121-0202-1021-2020,14,0.0014
0121-0202-1120,1,1e-4
0121-0202-1120-1200-2020,1,1e-4
0121-0202-1120-2020,10,0.001
0121-0202-2001-2020,1,1e-4
0121-0202-2020,80,0.008
0121-0202-2020-2200,1,1e-4
0121-0202-2021,1,1e-4
0121-0202-2120,3,3e-4
0121-0202-2120-2200,1,1e-4
0121-0211-2020,1,1e-4
0121-2020,6,6e-4
0121-2021,1,1e-4
0122,1,1e-4
0122-0202,16,0.0016
0122-0202-0212-1120-1210-2020,1,1e-4
0122-0202-0212-2020,2,2e-4
0122-0202-1022,4,4e-4
0122-0202-1022-2020,19,0.0019
0122-0202-1022-2021,3,3e-4
0122-0202-1120,1,1e-4
0122-0202-1120-1201-2020,4,4e-4
0122-0202-1120-1210-2020,3,3e-4
0122-0202-1120-2020,10,0.001
0122-0202-1121-2021,1,1e-4
0122-0202-2020,114,0.0114
0122-0202-2020-2021,1,1e-4
0122-0202-2020-2200,1,1e-4
0122-0202-2020-2201,2,2e-4
0122-0202-2020-2201-2210,1,1e-4
0122-0202-2020-2202,1,1e-4
0122-0202-2020-2210,3,3e-4
0122-0202-2021,8,8e-4
0122-0202-2022,1,1e-4
0122-0212-1022-2021,1,1e-4
0122-0212-1120-2020,2,2e-4
0122-0212-2020,12,0.0012
0122-0212-2021,1,1e-4
0122-0212-2021-2022,1,1e-4
0122-1022-2020,2,2e-4
0122-1120-2020,3,3e-4
0122-2020,14,0.0014
0122-2021,2,2e-4
0122-2022,1,1e-4
0122-2120,1,1e-4
0200,1,1e-4
0200-2010-2100,1,1e-4
0201-0210,1,1e-4
0201-2020,5,5e-4
0201-2020-2200,1,1e-4
0201-2120,1,1e-4
0202,549,0.0549
0202-0210,9,9e-4
0202-0210-0220-2020,1,1e-4
0202-0210-1210-2020,1,1e-4
0202-0210-2020,52,0.0052
0202-0210-2020-2101-2110,2,2e-4
0202-0210-2020-2110,10,0.001
0202-0210-2020-2210,2,2e-4
0202-0211,7,7e-4
0202-0211-0221-2020,1,1e-4
0202-0211-1002-1021-2020,1,1e-4
0202-0211-1021,1,1e-4
0202-0211-1021-2020,9,9e-4
0202-0211-1021-2020-2210,1,1e-4
0202-0211-1210,1,1e-4
0202-0211-1210-2020,7,7e-4
0202-0211-1210-2020-2110,2,2e-4
0202-0211-2020,20,0.002
0202-0211-2020-2110,15,0.0015
0202-0211-2020-2110-2210,1,1e-4
0202-0211-2020-2210,24,0.0024
0202-0211-2210,4,4e-4
0202-0212-0220-2020,1,1e-4
0202-0212-0221,1,1e-4
0202-0212-1022-2020,1,1e-4
