48.141,0.025,79.449,0.022	3.006,0.025,79.449,0.794	3.006,1.932,1.491,50.322	0.035,103.467,0.064,50.322
114.127,0.134,17.962,0.029	0.557,90.589,0.089,80.971
69.400,2.009,1.169,0.138	1.606,100.944,1.169,0.138	69.400,0.032,20.758,0.019	0.021,100.944,0.028,13.438
96.051,0.054,18.482,0.216	3.122,0.713,0.437,107.370	0.305,24.671,0.006,107.370
100.944,0.002,13.438,0.028	1.632,20.758,0.008,83.962
-1
80.258,0.045,95.246,0.068	0.192,2.742,95.246,2.087	0.192,203.577,0.030,21.384
18.721,0.027,197.847,0.049	0.307,2.394,197.847,4.231	0.014,100.035,0.238,34.013
133.372,0.006,249.221,0.029	133.372,0.320,2.810,0.937	3.086,0.320,2.810,89.663	0.074,24.517,0.045,89.663
1.757,51.748,0.827,0.054	107.756,0.016,65.645,0.001
1.757,51.748,0.827,0.054	107.756,0.016,65.645,0.001
115.527,0.001,178.887,0.003	7.124,0.001,2.068,10.758
0.992,15.671,2.920,1.286	78.002,0.032,102.862,0.077	0.992,1.111,102.862,1.286	0.070,15.671,0.031,63.871
188.722,0.031,260.032,0.005	2.173,1.515,260.032,0.229	0.029,119.131,0.523,21.748
12.039,0.082,42.004,0.588	0.004,101.953,0.015,191.331
87.742,0.014,48.483,0.006	0.057,105.045,0.057,34.896
65.645,0.002,228.021,0.089	65.645,0.100,4.538,5.608	0.827,4.137,0.059,99.546
78.021,0.063,310.734,0.025	0.240,55.090,0.067,96.849
65.645,0.001,228.021,0.200	4.961,0.001,2.899,99.546
281.324,0.049,51.798,0.043	0.335,182.451,0.047,144.947
0.114,51.748,0.827,4.137	6.995,0.669,65.645,0.001
76.763,0.013,109.855,0.032	76.763,0.207,1.623,1.921	0.030,13.505,0.263,142.672
313.290,0.199,9.959,0.026	0.352,64.888,0.011,119.443	4.653,1.535,0.730,1.938
107.596,0.033,88.024,0.108	0.026,86.322,0.017,238.846	2.032,0.033,0.956,238.846
